,A,LexA
mexZ_knockout:del_mexZ:3,0.6196343454000001,0.23585492700000002
mexZ_knockout:wt_LB:1,-2.5139955945,-0.00497814
mexZ_knockout:wt_LB:2,0.917205264,-0.024145553
mexZ_knockout:wt_LB:3,1.5967903305000002,0.029123692000000003
n-alkanes_treatment:PA_alkane:1,-0.2506105094,0.075321698
n-alkanes_treatment:PA_alkane:2,-0.238316148,0.259993091
n-alkanes_treatment:PA_Glycerol:1,0.7373051848000001,0.172374353
n-alkanes_treatment:PA_Glycerol:2,0.19869248620000002,0.064797822
n-alkanes_treatment:PA_Glycerol:3,-0.9359976710000001,-0.237172175
natural_RNA_aptamers:PA_Water_rep_wt:1,0.9110222528,0.220211013
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.9110222528,-0.220211013
natural_RNA_aptamers:PA_FMN_rep:1,-0.5087977235,0.061772371000000006
natural_RNA_aptamers:PA_FMN_rep:2,0.054612307400000004,-0.21455301000000002
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.46209163270000003,0.334908417
NC_002516.2:Planktonic_total_RNA_Rep:2,0.9810913053,0.21017033300000001
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.5189996726,-0.5450787500000001
NC_002516.2:Biofilm_total_RNA_Rep:1,3.1354900803,-0.052059946
NC_002516.2:Biofilm_total_RNA_Rep:2,3.3839872647,-0.576715013
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.4341981254,-0.06753797
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.2154890293,0.193530109
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.2923910733,0.23601644800000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.3046875678,0.356411888
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.1095552028,0.32083568100000004
p-anisaldehyde_epigallocatechin_gallate:Combination:1,3.0312499258,0.676791975
p-anisaldehyde_epigallocatechin_gallate:Combination:2,2.949843622,0.696083851
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.2350304771,0.07110638
p-anisaldehyde_epigallocatechin_gallate:Combination:3,1.5785241165000001,0.543877524
p-anisaldehyde_epigallocatechin_gallate:Combination:4,1.4410435413,0.449397468
p-anisaldehyde_epigallocatechin_gallate:Combination:5,0.7990144572000001,0.55403291
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.5013347553,-0.043852516
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.1678938471,0.040284106
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,5.5312010829,1.216813056
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,5.5849678054,1.229676157
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,5.0119770273,1.214824121
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,4.7543476162000005,1.246172497
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.524356514,-0.094474796
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,4.7593606411,1.1715043
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,4.5978431102,1.247842552
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.4030587391,0.075341184
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,4.7700543584,2.041520136
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,4.4427379316,2.210383699
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,3.6527731977,2.138159924
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.5406890902,-0.025281642
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.3311986914,0.055777520000000004
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.2094903987,-0.030495878
relA-spoT_double-mutant:plank_WT_1:1,0.2885882333,-0.06576240500000001
relA-spoT_double-mutant:plank_WT_1:2,-0.1176822985,0.065445586
relA-spoT_double-mutant:plank_WT_1:3,-0.17090593480000002,0.00031681900000000003
relA-spoT_double-mutant:plank_rel-spot:1,1.0705240277,0.9970409630000001
relA-spoT_double-mutant:plank_rel-spot:2,1.9085750684,0.924562544
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.64927616,-0.124842962
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.0887318292,-0.044980711
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.41240464120000003,0.019025784
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-1.4644699402999999,0.115089382
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.3140573099,0.035708507
sRNA_PA0805.1_overexpression:PA08051:1,2.2204437692,0.897545966
sRNA_PA0805.1_overexpression:PA08051:2,1.1692890777,0.780137666
sRNA_PA0805.1_overexpression:PA08051:3,0.9889406248,0.639214213
sRNA_PA0805.1_overexpression:PA08051:4,0.9055836775,0.9089928580000001
sRNA_PA0805.1_overexpression:PA08051:5,0.9739352529,0.8367610980000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,2.1391003022,0.17569584200000002
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.7113375114,0.155876653
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.029351244000000002,-0.10321859
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.029351244000000002,0.10321859
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.2629966368,0.151548455
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.2629966368,-0.151548455
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-1.7532371885,0.7263708910000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-0.4691884465,0.5179207410000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-0.7242216680000001,0.679643477
yhjH_knockout:PA_delyhjH_wt:1,-0.21367577570000001,-0.035223514000000004
yhjH_knockout:PA_delyhjH_wt:2,0.21367577570000001,0.035223514000000004
yhjH_knockout:PA_delyhjH:1,3.3532143561,0.655816252
yhjH_knockout:PA_delyhjH:2,2.8651841688,0.8126250410000001
yhjH_knockout:PA_delwspF:1,-0.8881821155,-1.087505282
yhjH_knockout:PA_delwspF:2,-0.4045609291,-1.386736095
