,A,DhcR
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.505031478,-0.039035915000000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.530036578,0.09622296400000001
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-3.325122296,-0.507321742
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-3.401597848,-0.37836937600000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.364526267,-0.008859656
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-2.378481009,0.040252323
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-2.576402648,-0.08254817
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-2.27636523,0.426454987
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.33401531700000003,0.21033651
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.178856025,0.23156283800000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-4.071718834,-0.26032414800000003
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-4.167210667,-0.464170477
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-4.093705722,-0.065080328
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-4.013986217,0.144109708
sRNA_PA0805.1_overexpression:EmptyVector_1:1,1.212179968,-0.171976924
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.110586158,0.073121268
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.633954262,0.10597587400000001
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-1.210872755,-0.192359256
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.745847632,0.18523903800000002
sRNA_PA0805.1_overexpression:PA08051:1,-0.7189933340000001,0.12166061800000001
sRNA_PA0805.1_overexpression:PA08051:2,-1.076077191,0.329829772
sRNA_PA0805.1_overexpression:PA08051:3,-1.225435268,0.248361
sRNA_PA0805.1_overexpression:PA08051:4,-1.857084074,0.6630794630000001
sRNA_PA0805.1_overexpression:PA08051:5,-1.991609195,0.06044992800000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,0.045743268000000004,-0.097897891
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,1.896776971,0.22634363700000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.22302210600000003,-0.010466005
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.22302210600000003,0.010466005
