,A,AlgU,RpoN
Paeru_PRECISE:M9GlcNAcAA_2:1,3.744943427,0.708816055,0.78727548
Paeru_PRECISE:M9GlcNAcAA_2:2,-10.12159836,-0.004991016,0.342105916
Paeru_PRECISE:M9GlcNAcAA_1:1,13.51502401,0.21297026500000002,-0.09138958200000001
Paeru_PRECISE:M9GlcNAcAA_1:2,-5.485542633,0.790577555,-0.33294357300000005
Paeru_PRECISE:M9glucAA_NaOCl:2,-6.705454521,0.42560563500000004,0.537553096
Paeru_PRECISE:M9glucAA_Cu:2,13.16926468,3.022318075,0.861308253
Paeru_PRECISE:M9glucAA_Fe:1,-7.976662554,0.21996663500000002,0.037020634000000004
Paeru_PRECISE:M9glucAA_Fe:2,-7.196273797,-0.054062892,0.050627536
Paeru_PRECISE:M9glucAA_Zn:2,-3.006772287,-0.27892631900000003,0.056149985000000006
Paeru_PRECISE:M9glucAA_wt:4,-5.233506301,0.344777795,0.13012963800000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,8.719570637,1.514291644,0.16050720400000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,10.32574201,1.514058736,0.14513509900000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,9.789651167,1.419196254,0.22069885400000003
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.10143468300000001,0.087973596,-0.013015902000000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.42983502700000004,-0.203548942,0.047866937000000005
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.328400344,0.11557534600000001,-0.034851034
relA-spoT_double-mutant:plank_WT_1:1,0.336598636,-0.069066788,-0.06248375900000001
relA-spoT_double-mutant:plank_WT_1:2,-1.200093541,0.19100243800000002,0.08702145700000001
relA-spoT_double-mutant:plank_WT_1:3,0.863494905,-0.12193565,-0.024537697
relA-spoT_double-mutant:plank_rel-spot:1,1.2474803780000001,0.606918309,0.15617666
relA-spoT_double-mutant:plank_rel-spot:2,1.565524908,0.800304882,0.16821333200000002
Rosmarinic_acid:PAO1-100UMRA:1,3.260505519,0.166571413,-0.023683281
Rosmarinic_acid:PAO1-100UMRA:2,2.745729414,0.10571659300000001,-0.220877454
Rosmarinic_acid:PAO1_DMSO_Control:1,0.47915628800000004,-0.014909147000000001,0.283520731
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.8821979950000001,0.013659053,-0.164083593
Rosmarinic_acid:PAO1_DMSO_Control:3,0.403041707,0.001250093,-0.11943713900000001
Tf_toxin_expression:PAO1_WT:1,1.893063128,0.25015137600000004,-0.051934865000000004
Tf_toxin_expression:PAO1_WT:2,-1.893063128,-0.25015137600000004,0.051934865000000004
Tf_toxin_expression:PAO1_derfA:1,3.032992683,0.357562678,0.13910112800000002
Tf_toxin_expression:PAO1_derfA:2,4.042269515,0.394414464,-0.016172182
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-20.32614653,-0.22884669,-0.036146734
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-18.99939104,-0.36554518,-0.5936982620000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-18.08985793,-0.21087468,0.32400201100000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-17.93273736,-0.14213611,0.633163914
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,14.62324233,2.35404247,-0.010511931
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,13.92007373,2.24996625,-0.043107948
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.208479234,-0.42896475,-0.296387587
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.208479234,0.42896475,0.296387587
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-2.524747605,0.6982073999999999,0.08463512200000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-0.255324845,0.92299676,-0.385756378
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-4.84821507,1.9533856900000002,-0.09465152
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-4.463354512,1.78350578,-0.317004919
natural_RNA_aptamers:PA_Water_rep_wt:1,0.154148421,-0.004142165000000001,0.21328132100000002
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.154148421,0.004142165000000001,-0.21328132200000002
natural_RNA_aptamers:PA_FMN_rep:1,-0.264808392,-0.028882805,0.508586921
natural_RNA_aptamers:PA_FMN_rep:2,0.21634022100000003,-0.050859205000000005,0.462850352
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-2.126959691,0.40792069999999997,0.029388413000000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.47904578500000006,0.16778762,0.512979633
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.48584756300000004,0.15830968,0.505553867
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-2.014438179,0.26425515,-0.42478484400000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-2.138500228,0.26432034,-0.425167671
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.42197528300000003,0.45738188,-0.698842331
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.505727931,0.44854759,-0.764329082
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.20711786000000001,-0.22277675,-0.29803193
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.330522749,1.00143497,-0.010456934000000001
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.36847232,1.00120394,-0.020847791
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-1.752070358,1.70561806,-0.145851599
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.967448115,-0.09761602,0.132045147
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.9523937160000001,-0.08752793,0.136598369
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,3.615726923,0.86496253,-0.533141983
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,3.591396505,0.87626872,-0.5561148410000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,2.478970746,1.27481447,-0.20127259700000003
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,2.597231088,1.2813239699999999,-0.22422582200000002
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-5.72887008,-0.158371367,-0.105937841
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-3.010082059,-0.054036165000000004,-0.07350105300000001
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-1.015858925,0.06949619600000001,-0.070244094
sRNA_PA0805.1_overexpression:EmptyVector_1:4,3.3413328939999998,0.288102367,0.148072901
sRNA_PA0805.1_overexpression:EmptyVector_1:5,6.41347817,-0.14519103,0.101610085
sRNA_PA0805.1_overexpression:PA08051:1,0.09487630300000001,0.20980800900000002,0.073720194
sRNA_PA0805.1_overexpression:PA08051:2,6.886636715,0.751610921,0.09354448100000001
sRNA_PA0805.1_overexpression:PA08051:3,6.88182573,0.644754901,0.11208659900000001
sRNA_PA0805.1_overexpression:PA08051:4,5.875997156,0.44827611100000003,0.190186134
sRNA_PA0805.1_overexpression:PA08051:5,8.503590288,0.332682741,0.30402770700000004
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,3.443009197,0.461034767,0.076171527
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,1.124426482,0.452545464,0.14264172
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.063281263,0.105913322,0.064726027
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.063281263,-0.105913322,-0.064726027
