,A,Dnr,NarL
Paeru_PRECISE:R10LB_Pip:2,-3.3980028468,-0.23399376300000002,0.01765914
Paeru_PRECISE:R10LB_Mec:1,-1.7721997347,0.571251892,-0.278810398
Paeru_PRECISE:R10LB_Mec:2,-1.8604786665000002,0.30612675300000003,-0.34212348200000003
Paeru_PRECISE:CAMHB_Azt:3,4.0400801782,0.06924509200000001,0.051469514
Paeru_PRECISE:CAMHB_Azt:4,10.4134147237,1.448601483,1.293386639
Paeru_PRECISE:CAMHB_Biofilm:3,-4.3865345294,1.049456314,0.406335064
Paeru_PRECISE:CAMHB_Biofilm:4,-4.9836263968,0.46019691300000004,0.182022445
Paeru_PRECISE:M9glucAA_Biofilm:3,-4.8095078771,0.5467266230000001,0.133362864
Paeru_PRECISE:M9glucAA_Biofilm:4,-4.6959388219000004,0.604455767,-0.203572839
Paeru_PRECISE:R10LB_Mero:1,-3.2843399064,-1.7300220259999999,-0.156782945
Paeru_PRECISE:R10LB_Mero:2,-3.1275177478,-1.9556530790000002,-0.46995974100000004
Paeru_PRECISE:LB_Cam:1,0.9889099413,0.893709984,0.8005793640000001
Paeru_PRECISE:LB_Cam:2,1.3026323391,1.275770507,0.37779144400000003
Paeru_PRECISE:CAMHB_Ceft:5,2.2872671347,1.556888731,1.9632623690000002
Paeru_PRECISE:CAMHB_Cip:1,3.4474897754000002,2.777536624,2.37102496
Paeru_PRECISE:CAMHB_Cip:2,3.471914001,2.36857705,2.4222282010000002
ampC_mutation:PA_Cef_taz_wt:1,-2.2194522842,0.350321806,0.29274525
ampC_mutation:PA_mutS_Cef_taz:1,-0.7342596381000001,-0.230652455,0.449669492
ampC_mutation:PA_mutS:1,4.177390117,-0.5855595210000001,0.008829914000000001
ampC_mutation:PA_mutS:2,-2.722012505,-1.855310781,-0.547390084
ampC_mutation:PA_mutS:3,-2.1804917612,0.203098729,0.100051766
ampC_mutation:PA_Cef_taz_wt:2,2.2194522842,-0.350321806,-0.29274525
ampC_mutation:PA_mutS_Cef_taz:2,0.3098050237,0.36212871700000004,0.7321070740000001
ampC_mutation:PA_mutS:4,-3.8083307503,0.736831505,0.209575539
ampC_mutation:PA_mutS:5,-2.4950611067,-1.293580724,-1.075443552
ampC_mutation:PA_mutS:6,0.2976750295,0.39737544700000005,0.430576065
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-0.9694739478000001,1.904061714,1.126858124
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-1.6939726853,1.4771293650000001,0.6937986620000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-0.5730078215000001,2.2617891390000002,0.985736826
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-0.6505885845,1.939540853,1.143240037
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-0.23662316090000002,2.379461851,1.010773002
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,0.6119070082,1.59503129,1.156234107
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.4193410274,-1.183219574,-0.104357562
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.4193410274,1.183219574,0.104357562
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-2.1696368745,0.9132200140000001,-0.7761416950000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-0.8279264887000001,1.043546921,-0.248149046
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-0.62357007,0.34095186800000005,0.176430143
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-1.0525821056,0.21212438800000002,0.291791756
cysB_mutant:PAO1HH_wt:1,-1.3833504086000001,-0.878011929,0.41814253700000004
cysB_mutant:PAO1HH_wt:2,1.3833504086000001,0.878011929,-0.41814253700000004
cysB_mutant:cysBHH:1,0.6432105216,0.45579245900000004,0.162463023
cysB_mutant:cysBHH:2,1.1492877262,1.119764637,-0.012769445
cysB_mutant:cysBHH:3,-0.8851627717,1.3371650320000001,-0.09360301800000001
ersA_knockout:delersA:1,6.7206178142,0.276403603,-1.5323472740000001
ersA_knockout:delersA:2,3.8402147776,0.042621097000000004,-1.6037065240000001
ersA_knockout:wt_BHI:1,0.0946500126,-0.041900351,0.573430171
ersA_knockout:wt_BHI:2,-0.0946500126,0.041900351,-0.573430171
gcsR_mutant:PAO1_rep_wt:1,0.46353251170000004,-0.04716401,-0.034768713
gcsR_mutant:PAO1_rep_wt:2,-0.46353251170000004,0.04716401,0.034768713
gcsR_mutant:GcsR_rep:1,3.6494998777000003,0.17440207200000002,0.27228162
gcsR_mutant:GcsR_rep:2,3.2666015771,0.19996908900000002,0.119909976
mexZ_knockout:del_mexZ:1,-2.1049274011,-0.467060701,-0.902577591
mexZ_knockout:del_mexZ:2,0.0177761302,0.158207553,-0.29545085200000004
mexZ_knockout:del_mexZ:3,-0.0556486436,-0.381527906,-0.18165065
mexZ_knockout:wt_LB:1,3.242967535,0.43278126400000005,0.15493045800000002
mexZ_knockout:wt_LB:2,-1.754830649,-0.040284542,-0.18544880400000002
mexZ_knockout:wt_LB:3,-1.488136886,-0.392496722,0.030518346000000002
n-alkanes_treatment:PA_alkane:1,-0.5378641128,-2.829925517,-0.036412241000000005
n-alkanes_treatment:PA_alkane:2,-1.6407494258000002,-2.657275016,0.042146725
n-alkanes_treatment:PA_Glycerol:1,0.6683421331,-1.212152606,-0.637323823
n-alkanes_treatment:PA_Glycerol:2,-0.3557422022,-0.974969276,-0.444860904
n-alkanes_treatment:PA_Glycerol:3,-0.3125999309,2.187121882,1.082184727
natural_RNA_aptamers:PA_Water_rep_wt:1,0.1530720898,0.20426996700000002,-0.269671824
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.1530720898,-0.20426996700000002,0.269671824
natural_RNA_aptamers:PA_FMN_rep:1,-0.337231029,0.11645981600000001,-0.552188695
natural_RNA_aptamers:PA_FMN_rep:2,0.1679029468,0.18852712300000002,-0.33870531
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.0748682038,0.161698382,0.5808851220000001
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.8598040986000001,-0.18627781200000001,-0.24710569200000002
NC_002516.2:Planktonic_total_RNA_Rep:3,0.9346723024,0.02457943,-0.33377943
NC_002516.2:Biofilm_total_RNA_Rep:1,6.9215816134,-1.791550365,0.721019579
NC_002516.2:Biofilm_total_RNA_Rep:2,7.7753609349,-1.617952539,0.96073679
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.39400420700000005,-0.056435714000000005,0.256469964
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.49855579390000004,0.435421098,-0.437499124
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.2815074268,0.41564249200000003,-0.41296216
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.551969335,-0.23601247600000003,-0.610605842
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.4136829468,-0.238910105,-0.611145602
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-3.6284920794,-0.37974541500000003,-0.563953323
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-3.6811917439,-0.28812126600000004,-0.556461074
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.0825774739,-0.008382238,-0.375041559
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-3.9122194278,-0.131499579,-0.333021616
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-4.0822614209,0.047959133,-0.34020514700000004
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-4.947340106,-0.343157935,-1.141110603
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.1967021471,0.008583537,0.063296434
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.1147245861,0.056234415,0.055275161
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-11.4039195817,-0.426773267,-0.225995557
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-11.3883608936,-0.340510747,-0.19803999400000002
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-11.0814817602,-0.258255189,-0.385553315
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-10.4810461454,-0.422737216,-0.39015696800000005
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.2352553199,-0.031024977000000002,0.23591877300000003
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-11.1884405248,-0.396398409,-0.237382111
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-11.853655655,-0.434812741,-0.270287029
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.054988090600000004,-0.017652228000000002,-0.377751457
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-0.2627680349,-1.824901168,-1.25295624
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,0.6065200951,-2.643297153,-1.44441445
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,0.0594074974,-2.100903159,-1.448376739
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.5156546222,0.08006163,0.010854522
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.8278363332,0.17258478600000002,0.231728078
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.3121817109,-0.252646417,-0.24258259999999998
relA-spoT_double-mutant:plank_WT_1:1,-0.1616956843,0.478507966,0.422742135
relA-spoT_double-mutant:plank_WT_1:2,-0.0881603019,-0.10979830900000001,0.088239099
relA-spoT_double-mutant:plank_WT_1:3,0.24985598620000002,-0.368709657,-0.510981233
relA-spoT_double-mutant:plank_rel-spot:1,-0.6606254431,-0.7644301830000001,-0.868771402
relA-spoT_double-mutant:plank_rel-spot:2,-0.6408869380000001,0.038989668000000005,0.8791096820000001
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.050096969000000005,-0.020350228,-0.13029199700000002
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.2366313673,-0.166411692,0.142185318
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.8031458345,0.019513357000000002,0.046759173
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.3371743304,0.085497658,0.40805674900000005
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.9537857666,0.081750904,-0.466709244
sRNA_PA0805.1_overexpression:PA08051:1,-1.3810722176999999,-0.9263193340000001,-0.265784319
sRNA_PA0805.1_overexpression:PA08051:2,-0.7789264894,0.25199720600000003,0.24551861800000002
sRNA_PA0805.1_overexpression:PA08051:3,0.0766918273,0.495428436,0.015157083000000002
sRNA_PA0805.1_overexpression:PA08051:4,-0.2560866994,0.5761611050000001,-0.135278054
sRNA_PA0805.1_overexpression:PA08051:5,-0.6250135713,0.23222491,0.23809155
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-3.344844955,-1.450518194,0.284427953
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-1.6557658022,0.01141108,0.49146974200000004
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.0742021914,0.04190145,0.069904743
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.0742021914,-0.04190145,-0.069904743
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.12775288370000001,0.070909938,0.033624513
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.12775288370000001,-0.070909938,-0.033624513
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,4.988376891,3.518479191,1.105553105
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,5.9058860927,0.8277744210000001,1.36419023
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,7.9399512429,1.056581461,1.486962799
yhjH_knockout:PA_delyhjH_wt:1,-0.19273058740000001,-0.011678245,0.09994014200000001
yhjH_knockout:PA_delyhjH_wt:2,0.19273058740000001,0.011678245,-0.09994014200000001
yhjH_knockout:PA_delyhjH:1,1.9454058435000001,0.226944307,-0.13515607400000001
yhjH_knockout:PA_delyhjH:2,1.1019810469,0.13705429300000002,-0.08494705500000001
yhjH_knockout:PA_delwspF:1,1.8724837923000002,0.555827166,-0.259568065
yhjH_knockout:PA_delwspF:2,2.0951979929,0.21112132900000002,-0.389069577
