,A,MvfR
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.6250930860000001,-0.449108084
p-anisaldehyde_epigallocatechin_gallate:Combination:1,1.726952708,-0.65617544
p-anisaldehyde_epigallocatechin_gallate:Combination:2,1.6087116460000002,-0.681805415
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.258790145,-0.086696808
p-anisaldehyde_epigallocatechin_gallate:Combination:3,1.997433364,0.016419729
p-anisaldehyde_epigallocatechin_gallate:Combination:4,1.834436766,-0.0015757210000000002
p-anisaldehyde_epigallocatechin_gallate:Combination:5,0.576801083,-0.31879854500000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.385232464,-0.14115659800000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.476609685,-0.123198149
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,0.403610666,-0.651949871
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,0.39852782200000003,-0.622310091
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,0.10444344400000001,-0.18869949200000002
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,0.14854857100000002,-0.18953867100000002
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.036032478,-0.16170398300000002
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.15664218900000001,-0.109315614
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.193313648,-0.070916222
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.233817601,0.16974634600000002
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.619805916,0.172189472
sRNA_PA0805.1_overexpression:PA08051:1,1.423040168,-0.126766911
sRNA_PA0805.1_overexpression:PA08051:2,0.63605212,0.23991400400000001
sRNA_PA0805.1_overexpression:PA08051:3,-0.108764629,0.375647991
sRNA_PA0805.1_overexpression:PA08051:4,-0.78640034,0.5199159790000001
sRNA_PA0805.1_overexpression:PA08051:5,-0.36106501,0.44789682700000005
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,0.045676861000000006,-0.09714481800000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.13116026,-0.025473248
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.20648581500000002,-0.10455944900000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.20648581500000002,0.10455944900000001
