,A,GlpR
mexZ_knockout:del_mexZ:2,0.21703294250000002,-0.072151828
mexZ_knockout:del_mexZ:3,0.2760162948,-0.120808888
mexZ_knockout:wt_LB:1,-1.8761538315,0.342544086
mexZ_knockout:wt_LB:2,0.5129987722,-0.07086911400000001
mexZ_knockout:wt_LB:3,1.3631550594,-0.27167497300000004
n-alkanes_treatment:PA_alkane:1,-9.5642633538,-0.9885015930000001
n-alkanes_treatment:PA_alkane:2,-9.286454386599999,-1.460264922
n-alkanes_treatment:PA_Glycerol:1,0.013194312900000001,0.015903147
n-alkanes_treatment:PA_Glycerol:2,0.6432690747,0.19525841400000002
n-alkanes_treatment:PA_Glycerol:3,-0.6564633876,-0.21116156100000003
natural_RNA_aptamers:PA_Water_rep_wt:1,0.0943472348,0.131891151
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.0943472348,-0.131891151
natural_RNA_aptamers:PA_FMN_rep:1,-0.6574793290000001,-0.14681422300000002
natural_RNA_aptamers:PA_FMN_rep:2,-0.3027754205,-0.045813245
NC_002516.2:Planktonic_total_RNA_Rep:1,1.1271652385,0.24675452900000003
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.7098914352,0.15806026
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.4172738033,-0.40481479000000004
NC_002516.2:Biofilm_total_RNA_Rep:1,5.3327267848,0.047894336
NC_002516.2:Biofilm_total_RNA_Rep:2,4.9900162601,0.040274857000000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.3572456921,-0.050131247000000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.6074167223,0.422339819
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.47108834520000004,0.21279620200000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.9445056449,0.350072833
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.7335321191,0.30671538200000004
p-anisaldehyde_epigallocatechin_gallate:Combination:1,1.5143887352,0.017906153
p-anisaldehyde_epigallocatechin_gallate:Combination:2,1.5111234867,0.027487289
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.2785003023,0.01946608
p-anisaldehyde_epigallocatechin_gallate:Combination:3,1.3157660742,0.240851488
p-anisaldehyde_epigallocatechin_gallate:Combination:4,1.1885357762,0.42475540700000003
p-anisaldehyde_epigallocatechin_gallate:Combination:5,1.4262179229,0.46424427700000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.0707620005,0.076190794
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.007983389300000001,-0.045525627000000006
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,3.2693474378,0.283410549
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,3.330922283,0.305350997
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,3.5603019775,0.482050945
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,3.7489642881,0.40186563900000005
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.3766294778,-0.14600402
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,3.5806984553,0.431560771
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,3.5792535271,0.507109369
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.2377968657,0.113374926
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-2.1270946944,-0.06805594200000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-1.8619137051,-0.275893993
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-1.5302449352,-0.044422774000000005
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.020842821600000002,0.079708715
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.1696762395,-0.040436007
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.1905190611,-0.039272708
relA-spoT_double-mutant:plank_WT_1:1,0.2961419985,0.109475049
relA-spoT_double-mutant:plank_WT_1:2,-0.23428668160000002,-0.20872673500000002
relA-spoT_double-mutant:plank_WT_1:3,-0.061855316900000006,0.099251687
relA-spoT_double-mutant:plank_rel-spot:1,0.11569742770000001,-0.337273099
relA-spoT_double-mutant:plank_rel-spot:2,0.22578549890000002,-0.199377513
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.2234400114,-0.24982278
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.0686187521,0.009920752000000001
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.07145648710000001,-0.061125451000000004
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.0862725454,0.125732152
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.2772427052,0.175295326
sRNA_PA0805.1_overexpression:PA08051:1,-0.024187092900000002,0.0027063260000000002
sRNA_PA0805.1_overexpression:PA08051:2,0.3944388458,-0.060490404000000005
sRNA_PA0805.1_overexpression:PA08051:3,0.0874602114,-0.253626628
sRNA_PA0805.1_overexpression:PA08051:4,0.7736558087000001,0.087272533
sRNA_PA0805.1_overexpression:PA08051:5,0.3358697082,0.330005838
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-0.0549314225,0.47446179200000005
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-0.6860629236,0.46275981800000004
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.10091046070000001,0.17765835500000002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.10091046070000001,-0.17765835500000002
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.1017028658,-0.010809735000000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.1017028658,0.010809735000000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,3.7893468934000003,1.3083759910000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,3.9154139581000003,0.36518155900000004
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,4.4242599412,0.6147505
yhjH_knockout:PA_delyhjH_wt:1,-0.1859505566,0.001045652
yhjH_knockout:PA_delyhjH_wt:2,0.1859505566,-0.001045652
yhjH_knockout:PA_delyhjH:1,-0.1474288783,0.17204523900000002
yhjH_knockout:PA_delyhjH:2,0.0437077876,0.256572937
yhjH_knockout:PA_delwspF:1,-0.08572253810000001,-0.045393533
yhjH_knockout:PA_delwspF:2,2.6160656651,-0.077326974
