,A,PA1226
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-1.655726,-0.187809904
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-1.525311972,-0.36256118
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-1.425685289,0.046797007
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-0.170591969,0.28468872500000003
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-0.10994661,0.107663188
p-anisaldehyde_epigallocatechin_gallate:Combination:5,1.039439652,0.26687625
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.6805606110000001,0.03814133
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.784100994,0.192531119
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,0.169145341,0.074355319
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,0.408237999,0.22658787800000002
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,0.011822907,0.36623502300000005
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-0.037089625,0.28218934300000004
sRNA_PA0805.1_overexpression:EmptyVector_1:1,1.080723376,-0.292608523
sRNA_PA0805.1_overexpression:EmptyVector_1:2,1.5543573529999999,0.12405734800000001
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.18085804800000002,-0.208995587
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-2.679648996,0.31074976200000004
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.136289782,0.06679700100000001
sRNA_PA0805.1_overexpression:PA08051:1,4.29043908,0.319946383
sRNA_PA0805.1_overexpression:PA08051:2,5.940695875,0.167032607
sRNA_PA0805.1_overexpression:PA08051:3,6.848765686,0.16348558700000002
sRNA_PA0805.1_overexpression:PA08051:4,5.395247485,-0.514760572
sRNA_PA0805.1_overexpression:PA08051:5,3.516307503,0.323073863
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,1.829089265,0.22192382900000002
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.48765502,0.311286836
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.140258068,0.030222226
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.140258068,-0.030222226
