,A,MmsR
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.48803004800000005,0.25491151500000003
p-anisaldehyde_epigallocatechin_gallate:Combination:1,1.111651474,0.286489029
p-anisaldehyde_epigallocatechin_gallate:Combination:2,1.261544807,0.32014731
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.07162955700000001,-0.141144969
p-anisaldehyde_epigallocatechin_gallate:Combination:3,1.1468188559999999,0.7031238470000001
p-anisaldehyde_epigallocatechin_gallate:Combination:4,1.096363663,0.700718956
p-anisaldehyde_epigallocatechin_gallate:Combination:5,1.198434091,0.869881832
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.26523385,-0.10983029600000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.27687546500000004,-0.14406324
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-0.013622912000000001,0.791274487
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,0.070625427,0.9243423040000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-0.29131638200000004,1.03108093
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-0.397747089,0.973500122
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.565837993,-0.6572079670000001
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.388861428,0.092354718
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.056364575,-0.329600918
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.397704163,0.24697490600000002
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.500630684,0.647479263
sRNA_PA0805.1_overexpression:PA08051:1,3.634150833,0.136786326
sRNA_PA0805.1_overexpression:PA08051:2,2.317411591,0.578615326
sRNA_PA0805.1_overexpression:PA08051:3,1.467277888,0.130636893
sRNA_PA0805.1_overexpression:PA08051:4,2.098598513,-0.05245331
sRNA_PA0805.1_overexpression:PA08051:5,2.229564478,1.104468724
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,2.956426597,-0.41186432100000003
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,1.4769204660000002,-0.13814183700000002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.073807121,0.043701616000000006
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.073807121,-0.043701616000000006
