,A,MexS,GlcC
Paeru_PRECISE:R10LB_Gent:2,0.735952995,-0.40265561800000005,-0.237640446
Paeru_PRECISE:R10LB_Pip:1,-1.1512516556,-0.291824154,-0.23664726800000002
Paeru_PRECISE:R10LB_Pip:2,-0.2468877756,-0.5394928130000001,-0.8613080120000001
Paeru_PRECISE:R10LB_Mec:1,0.0152229509,-0.355413085,0.6584485750000001
Paeru_PRECISE:R10LB_Mec:2,-0.4888710235,-0.441593987,0.747655253
Paeru_PRECISE:CAMHB_Azt:3,2.5044106619,-1.3680652420000001,-1.289378232
Paeru_PRECISE:CAMHB_Azt:4,2.9544048609,-1.44074803,-1.825167851
Paeru_PRECISE:CAMHB_Biofilm:3,0.9280050556,-7.114600719,-1.063655222
Paeru_PRECISE:CAMHB_Biofilm:4,0.46715194060000004,-7.114600719,-1.068637145
Paeru_PRECISE:M9glucAA_Biofilm:3,-3.0182829897,-7.114600719,-0.58580256
Paeru_PRECISE:M9glucAA_Biofilm:4,-1.8440058669,-7.114600719,-0.98071429
Paeru_PRECISE:R10LB_Mero:1,-0.1071668167,-0.8700417420000001,-0.80547681
Paeru_PRECISE:R10LB_Mero:2,-0.6411331694,-0.8032721270000001,-1.143396141
Paeru_PRECISE:LB_Cam:1,3.1527777546,-1.02224051,0.566482907
Paeru_PRECISE:LB_Cam:2,2.6534076146,-0.9353697070000001,0.9266049430000001
Paeru_PRECISE:CAMHB_Ceft:5,2.6138560913999997,0.281801058,-1.001100583
Paeru_PRECISE:CAMHB_Cip:1,3.1062709551,0.184317228,-0.132684554
Paeru_PRECISE:CAMHB_Cip:2,3.4143727637,0.38167549,0.073278672
ampC_mutation:PA_Cef_taz_wt:1,0.9148037278000001,0.057594846000000005,0.11693226300000001
ampC_mutation:PA_mutS_Cef_taz:1,-2.1578290957,0.345195097,0.358335732
ampC_mutation:PA_mutS:1,-0.2669565477,0.7756413050000001,0.203771676
ampC_mutation:PA_mutS:2,-0.9441076167,0.004793388,-0.254339576
ampC_mutation:PA_mutS:3,1.3044361187,0.8800149690000001,-0.46035654200000004
ampC_mutation:PA_Cef_taz_wt:2,-0.9148037278000001,-0.057594846000000005,-0.11693226300000001
ampC_mutation:PA_mutS_Cef_taz:2,0.677902557,0.9940761960000001,0.7294418490000001
ampC_mutation:PA_mutS:4,0.9894381674,0.8225033810000001,0.66512473
ampC_mutation:PA_mutS:5,0.1341218964,-0.046349302,-0.558664198
ampC_mutation:PA_mutS:6,0.7881941947000001,0.9682433020000001,0.339540196
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-0.9060713667,-1.353397001,0.49328497800000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-1.1150682107,-1.121958732,0.259787098
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-1.1122865042,-0.907413299,1.239608853
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,0.605083853,-0.8166168970000001,0.7653743
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-2.1522281418,-1.557709504,0.47583165800000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-0.31473737490000003,-1.563054374,0.648715397
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.1566681418,-0.10897073700000001,-0.09978403200000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.1566681418,0.10897073700000001,0.09978403200000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-4.2846213504,-0.571169777,-2.440059068
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-3.6375830846,-0.911103855,-2.425193124
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-2.4078735877,-0.776417291,-0.8744928860000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-2.777116225,-1.108144933,-1.6016483830000001
cysB_mutant:PAO1HH_wt:1,-1.3420296631,-0.09056263,-0.032410993
cysB_mutant:PAO1HH_wt:2,1.3420296631,0.09056263,0.032410993
cysB_mutant:cysBHH:1,1.2318824,0.25757929100000004,0.11193831800000001
cysB_mutant:cysBHH:2,1.0654751573,0.26005414,0.13405234900000002
cysB_mutant:cysBHH:3,2.1189824631,0.450263658,0.547290872
ersA_knockout:delersA:1,-0.7657687177,0.086187573,0.095253048
ersA_knockout:delersA:2,-0.756604728,-0.187560827,-0.752221003
ersA_knockout:wt_BHI:1,-0.9353421393,-0.016265073,-0.023902575000000002
ersA_knockout:wt_BHI:2,0.9353421393,0.016265073,0.023902575000000002
gcsR_mutant:PAO1_rep_wt:1,0.1392643804,0.009780043,-0.11167078200000001
gcsR_mutant:PAO1_rep_wt:2,-0.1392643804,-0.009780043,0.11167078200000001
gcsR_mutant:GcsR_rep:1,-0.2685612206,-0.21834055900000002,-0.448728404
gcsR_mutant:GcsR_rep:2,-1.693838262,-0.266701016,-0.41048903200000003
mexZ_knockout:del_mexZ:1,-0.3318204059,0.028015547000000002,-0.764769495
mexZ_knockout:del_mexZ:2,0.3761233767,-0.14769917100000002,-0.387176919
mexZ_knockout:del_mexZ:3,0.21973183670000002,0.08590724,0.13149644500000002
mexZ_knockout:wt_LB:1,-0.4635564935,-0.043271901,0.8168240330000001
mexZ_knockout:wt_LB:2,0.16182511300000002,-0.07763563,-0.673550131
mexZ_knockout:wt_LB:3,0.30173138050000003,0.12090753,-0.143273902
n-alkanes_treatment:PA_alkane:1,7.5381497295,1.516113871,-0.18747302600000001
n-alkanes_treatment:PA_alkane:2,0.7748777039,0.929339239,0.667067347
n-alkanes_treatment:PA_Glycerol:1,0.7682504504000001,0.168719538,0.084647546
n-alkanes_treatment:PA_Glycerol:2,-0.2706976094,0.149671371,-0.074709368
n-alkanes_treatment:PA_Glycerol:3,-0.49755284110000003,-0.318390909,-0.009938178
natural_RNA_aptamers:PA_Water_rep_wt:1,1.6269617194000001,-0.10524441600000001,-0.198330215
natural_RNA_aptamers:PA_Water_rep_wt:2,-1.6269617194000001,0.10524441600000001,0.198330215
natural_RNA_aptamers:PA_FMN_rep:1,-0.1155757976,-0.221302305,0.017447764
natural_RNA_aptamers:PA_FMN_rep:2,-0.2539159371,-0.110318309,0.207583666
NC_002516.2:Planktonic_total_RNA_Rep:1,0.60031662,-0.006554309,-0.349887045
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.29928352550000004,-0.015696982,0.304283307
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.3010330945,0.022251291000000003,0.045603737000000005
NC_002516.2:Biofilm_total_RNA_Rep:1,1.3936952333,-1.115049665,0.5746928090000001
NC_002516.2:Biofilm_total_RNA_Rep:2,0.5620728305,-1.012264755,0.981847067
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.8557158063,-0.24552751700000003,0.354257514
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.4758713739,-0.20846226,0.20075655
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.24551737950000002,-0.20103457400000002,0.169842712
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.0319781278,0.21941974700000003,0.521964152
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.0638617532,0.24197527500000002,0.582248903
p-anisaldehyde_epigallocatechin_gallate:Combination:1,7.8931563145,1.239982885,-0.195877238
p-anisaldehyde_epigallocatechin_gallate:Combination:2,7.8168534427,1.253676588,-0.027405111000000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.1941226539,0.20194339600000002,-0.007662161000000001
p-anisaldehyde_epigallocatechin_gallate:Combination:3,7.3227172154,1.310226162,0.506449477
p-anisaldehyde_epigallocatechin_gallate:Combination:4,7.2470627808,1.2972152270000001,0.600135736
p-anisaldehyde_epigallocatechin_gallate:Combination:5,6.754666445,1.19405553,0.754387444
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.45410096580000003,0.004530199,-0.229673652
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.5957374944,0.039053923000000004,-0.116921702
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,12.1184064587,2.6255688260000003,0.23314541700000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,12.2804412485,2.650295785,0.215193616
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,12.1719150523,2.257857302,0.461243897
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,12.2496929484,2.293224915,0.519111408
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,1.0117997213,-0.291473446,0.37033731400000003
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,11.9383442032,2.3984611080000002,0.5806036450000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,12.0011920293,2.340862527,0.5032528820000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.031075698300000003,0.20799150400000002,0.010843392
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-0.37951681470000004,0.47741173900000006,0.383060369
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-0.2452967593,0.382980088,0.08084379800000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,0.28354067580000003,0.40510265500000003,0.65470999
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.3756615796,0.138876874,-0.032346659
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.08239389350000001,0.033546765,0.6863368440000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.29326768610000004,-0.17242363800000002,-0.6539901850000001
relA-spoT_double-mutant:plank_WT_1:1,-0.3980114303,-0.051229722000000005,-0.069406991
relA-spoT_double-mutant:plank_WT_1:2,0.7232071711,0.016509975,-0.08681213700000001
relA-spoT_double-mutant:plank_WT_1:3,-0.3251957408,0.034719747,0.156219128
relA-spoT_double-mutant:plank_rel-spot:1,1.4165072840000001,-1.340666428,-1.145835679
relA-spoT_double-mutant:plank_rel-spot:2,1.5896107146,-1.210468041,-1.203218829
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.3968827934,-0.133216576,-0.8742881610000001
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.0945958955,0.086404201,-0.560135544
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.6674851745,0.051012692000000005,-0.310850742
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.7961169768,0.037716688000000005,0.767733898
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.1736550955,-0.041917005,0.9775405490000001
sRNA_PA0805.1_overexpression:PA08051:1,-0.5059217503,-0.351394311,0.32225185500000003
sRNA_PA0805.1_overexpression:PA08051:2,-0.7648871085000001,-0.20347962500000003,0.33827236
sRNA_PA0805.1_overexpression:PA08051:3,-0.4174874314,-0.101552425,0.44304268900000005
sRNA_PA0805.1_overexpression:PA08051:4,-1.1360862902,-0.420061389,0.885096509
sRNA_PA0805.1_overexpression:PA08051:5,0.684661716,-0.29927505200000004,1.741251915
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-1.9150492403000001,-0.012533462,0.118146762
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.44991750550000004,-0.145390716,0.23700052500000002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.10564405700000001,-0.008116775,-0.035923829000000004
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.10564405700000001,0.008116775,0.035923829000000004
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.23131947690000002,-0.093004422,0.08821197800000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.23131947690000002,0.093004422,-0.08821197800000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,3.5791975194,0.072222352,0.27910564200000004
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,0.027207812300000002,0.28676371300000003,-0.116242782
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,0.44785201820000003,0.17980068200000002,-0.260963086
yhjH_knockout:PA_delyhjH_wt:1,-0.2978141467,0.08709464600000001,-0.045647592
yhjH_knockout:PA_delyhjH_wt:2,0.2978141467,-0.08709464600000001,0.045647592
yhjH_knockout:PA_delyhjH:1,2.5559577481,-0.109614792,-0.37437058
yhjH_knockout:PA_delyhjH:2,2.1025599701,-0.084779475,-0.36436804700000003
yhjH_knockout:PA_delwspF:1,0.8413412417,-0.9383925870000001,-0.828648736
yhjH_knockout:PA_delwspF:2,0.11625163270000001,-1.214223216,-0.81077632
