,A,MexS,MexZ
Paeru_PRECISE:M9glucAA_Biofilm:1,-2.7560124184,0.036658754,0.8085348010000001
Paeru_PRECISE:M9glucAA_Biofilm:2,-2.1966256204,-0.476488265,0.497671538
Paeru_PRECISE:R10LB_Gent:2,-1.5173801668,-0.40265561800000005,1.065704894
Paeru_PRECISE:R10LB_Pip:1,-1.0357539083,-0.291824154,-0.16526653100000002
Paeru_PRECISE:R10LB_Pip:2,-1.2320736478,-0.5394928130000001,-0.48282097300000004
Paeru_PRECISE:R10LB_Mec:1,-1.2700644044,-0.355413085,0.344453212
Paeru_PRECISE:R10LB_Mec:2,-2.3373722381,-0.441593987,0.058902761000000005
Paeru_PRECISE:CAMHB_Azt:3,-1.4182378556000002,-1.3680652420000001,1.349942867
Paeru_PRECISE:CAMHB_Azt:4,-0.0931199827,-1.44074803,1.384311736
Paeru_PRECISE:CAMHB_Biofilm:3,22.4887067445,-7.114600719,0.06958923900000001
Paeru_PRECISE:CAMHB_Biofilm:4,22.390284984,-7.114600719,0.354182947
Paeru_PRECISE:M9glucAA_Biofilm:3,22.5802065964,-7.114600719,-0.151947848
Paeru_PRECISE:M9glucAA_Biofilm:4,22.116190613,-7.114600719,0.38074699
Paeru_PRECISE:R10LB_Mero:1,-1.4671965347,-0.8700417420000001,-1.044978219
Paeru_PRECISE:R10LB_Mero:2,-1.5280784146,-0.8032721270000001,-1.083108205
Paeru_PRECISE:LB_Cam:1,-1.7131401503,-1.02224051,1.613390117
Paeru_PRECISE:LB_Cam:2,-2.583812137,-0.9353697070000001,1.456711123
Paeru_PRECISE:CAMHB_Ceft:5,-4.2230963318,0.281801058,-0.077956201
Paeru_PRECISE:CAMHB_Cip:1,-2.5873279259,0.184317228,0.575215502
Paeru_PRECISE:CAMHB_Cip:2,-2.2990701562,0.38167549,0.587922606
ampC_mutation:PA_Cef_taz_wt:1,-0.2104408842,0.057594846000000005,0.10577117500000001
ampC_mutation:PA_mutS_Cef_taz:1,0.5091704303,0.345195097,-0.404088092
ampC_mutation:PA_mutS:1,-0.3751232792,0.7756413050000001,-0.07979109100000001
ampC_mutation:PA_mutS:2,0.6461042433,0.004793388,0.15892377
ampC_mutation:PA_mutS:3,-1.2073147503000001,0.8800149690000001,-0.150898272
ampC_mutation:PA_Cef_taz_wt:2,0.2104408842,-0.057594846000000005,-0.10577117500000001
ampC_mutation:PA_mutS_Cef_taz:2,-1.2483716491,0.9940761960000001,0.005091291
ampC_mutation:PA_mutS:4,-0.5981876056000001,0.8225033810000001,-0.026378136
ampC_mutation:PA_mutS:5,-0.3636867988,-0.046349302,0.047980148
ampC_mutation:PA_mutS:6,-0.6543347898,0.9682433020000001,-0.21231823100000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,1.5210807914,-1.353397001,-1.076163638
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,0.9480449493,-1.121958732,-0.806752224
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,2.2178660797,-0.907413299,0.54503071
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,1.5909394064,-0.8166168970000001,0.137316303
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,1.9402371071000002,-1.557709504,0.001695132
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,1.9623200658000002,-1.563054374,-0.06432771
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.2362321476,-0.10897073700000001,0.17053541800000002
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.2362321476,0.10897073700000001,-0.17053541800000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-3.2872542299,-0.571169777,2.352989676
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-3.9746123138,-0.911103855,2.380603005
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-4.9387086888,-0.776417291,0.44142221400000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-3.727031798,-1.108144933,0.658911849
cysB_mutant:PAO1HH_wt:1,-0.1161149701,-0.09056263,-0.629898743
cysB_mutant:PAO1HH_wt:2,0.1161149701,0.09056263,0.629898743
cysB_mutant:cysBHH:1,-2.0548950089,0.25757929100000004,0.43764818
cysB_mutant:cysBHH:2,-2.1784996641,0.26005414,0.6218964920000001
cysB_mutant:cysBHH:3,-1.8065194664000002,0.450263658,-0.038824159000000004
ersA_knockout:delersA:1,-0.4283524376,0.086187573,0.21811622200000003
ersA_knockout:delersA:2,0.4885856653,-0.187560827,0.257183098
ersA_knockout:wt_BHI:1,-0.46341202000000004,-0.016265073,0.11790578900000001
ersA_knockout:wt_BHI:2,0.46341202000000004,0.016265073,-0.11790578900000001
gcsR_mutant:PAO1_rep_wt:1,-0.0193614746,0.009780043,0.24102255600000003
gcsR_mutant:PAO1_rep_wt:2,0.0193614746,-0.009780043,-0.24102255600000003
gcsR_mutant:GcsR_rep:1,0.6373992392000001,-0.21834055900000002,0.21995493800000002
gcsR_mutant:GcsR_rep:2,0.8166406663,-0.266701016,0.49371086300000006
mexZ_knockout:del_mexZ:1,0.0439781686,0.028015547000000002,-5.9624751190000005
mexZ_knockout:del_mexZ:2,-0.09322650710000001,-0.14769917100000002,-5.375264681
mexZ_knockout:del_mexZ:3,-0.0028643498000000002,0.08590724,-6.678396288
mexZ_knockout:wt_LB:1,0.8842046895000001,-0.043271901,-0.055638652000000004
mexZ_knockout:wt_LB:2,-0.5451406999999999,-0.07763563,-0.33844075300000004
mexZ_knockout:wt_LB:3,-0.3390639895,0.12090753,0.39407940500000005
n-alkanes_treatment:PA_alkane:1,-3.026227285,1.516113871,0.30715974900000004
n-alkanes_treatment:PA_alkane:2,-2.3502504687,0.929339239,0.172228562
n-alkanes_treatment:PA_Glycerol:1,0.15408529340000002,0.168719538,-0.06108449
n-alkanes_treatment:PA_Glycerol:2,-0.34820679250000003,0.149671371,-0.051912891
n-alkanes_treatment:PA_Glycerol:3,0.1941214991,-0.318390909,0.11299738100000001
natural_RNA_aptamers:PA_Water_rep_wt:1,0.5356286617,-0.10524441600000001,-0.063665283
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.5356286617,0.10524441600000001,0.063665283
natural_RNA_aptamers:PA_FMN_rep:1,0.052901288500000004,-0.221302305,-0.085629698
natural_RNA_aptamers:PA_FMN_rep:2,0.4887712139,-0.110318309,0.024811092
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.3617923974,-0.006554309,-0.047669636
NC_002516.2:Planktonic_total_RNA_Rep:2,0.2434526056,-0.015696982,-0.0477775
NC_002516.2:Planktonic_total_RNA_Rep:3,0.11833979180000001,0.022251291000000003,0.095447136
NC_002516.2:Biofilm_total_RNA_Rep:1,-2.4912326139,-1.115049665,0.287738997
NC_002516.2:Biofilm_total_RNA_Rep:2,-2.397204441,-1.012264755,0.42611276400000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.0859916293,-0.24552751700000003,-0.517677703
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.0798016169,-0.20846226,-0.459516207
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.043938288900000004,-0.20103457400000002,-0.403013863
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.1482697152,0.21941974700000003,0.21892170400000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.0946979315,0.24197527500000002,0.25358528
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.7310685546,1.239982885,0.39279451800000004
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.9953712591,1.253676588,0.222753313
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.2500167558,0.20194339600000002,0.25533119800000004
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.5357714045,1.310226162,0.000142731
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.7721966425,1.2972152270000001,-0.049962158000000007
p-anisaldehyde_epigallocatechin_gallate:Combination:5,0.3797296676,1.19405553,-0.11035805200000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.0885588497,0.004530199,0.162455546
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.07546627680000001,0.039053923000000004,0.099890959
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-0.9363890236,2.6255688260000003,0.921440691
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-0.7569598876,2.650295785,0.960868004
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-0.7141219167,2.257857302,0.687438161
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-0.9184265005000001,2.293224915,0.8160618460000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.1513116516,-0.291473446,-0.429906954
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-0.41920040950000004,2.3984611080000002,0.7359676810000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-0.42638179200000004,2.340862527,0.690264863
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.2928156208,0.20799150400000002,0.356698151
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-2.4416429241,0.47741173900000006,0.910719868
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-2.4326758105,0.382980088,0.9099147030000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-2.4669334233,0.40510265500000003,0.986281077
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.060084580500000005,0.138876874,0.126283065
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.1427607401,0.033546765,-0.226960757
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.20284532060000002,-0.17242363800000002,0.10067769200000001
relA-spoT_double-mutant:plank_WT_1:1,-0.0097938919,-0.051229722000000005,0.008856617
relA-spoT_double-mutant:plank_WT_1:2,-0.0225763949,0.016509975,0.13499998600000002
relA-spoT_double-mutant:plank_WT_1:3,0.0323702868,0.034719747,-0.143856603
relA-spoT_double-mutant:plank_rel-spot:1,1.0008295096,-1.340666428,0.55468853
relA-spoT_double-mutant:plank_rel-spot:2,0.5006778780000001,-1.210468041,0.5309005170000001
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.6488936163,-0.133216576,-0.120447538
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.3430002921,0.086404201,0.035326975000000004
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.041101207,0.051012692000000005,-0.203883318
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.6506557769,0.037716688000000005,0.217048351
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.3823393385,-0.041917005,0.07195553
sRNA_PA0805.1_overexpression:PA08051:1,0.9694928665,-0.351394311,0.347317298
sRNA_PA0805.1_overexpression:PA08051:2,-0.0587993401,-0.20347962500000003,0.22183248500000002
sRNA_PA0805.1_overexpression:PA08051:3,-0.5222738537,-0.101552425,0.10334335200000001
sRNA_PA0805.1_overexpression:PA08051:4,-0.7159587763,-0.420061389,0.443654484
sRNA_PA0805.1_overexpression:PA08051:5,-0.5069616672,-0.29927505200000004,0.12317870500000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-0.5854620015,-0.012533462,-0.109519999
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.29359682670000004,-0.145390716,-0.254163063
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.0839248871,-0.008116775,-0.083630956
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.0839248871,0.008116775,0.083630956
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.15133626900000002,-0.093004422,0.047532933000000006
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.15133626900000002,0.093004422,-0.047532933000000006
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-0.7589347206,0.072222352,-0.026117353000000003
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-1.0094842668,0.28676371300000003,-0.35464209100000005
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-1.2068682578,0.17980068200000002,-0.31526307000000003
yhjH_knockout:PA_delyhjH_wt:1,0.1970114584,0.08709464600000001,-0.303393839
yhjH_knockout:PA_delyhjH_wt:2,-0.1970114584,-0.08709464600000001,0.303393839
yhjH_knockout:PA_delyhjH:1,0.3940582568,-0.109614792,1.516819617
yhjH_knockout:PA_delyhjH:2,0.4624666303,-0.084779475,1.260564481
yhjH_knockout:PA_delwspF:1,1.8167671333,-0.9383925870000001,-0.19168099100000002
yhjH_knockout:PA_delwspF:2,0.3045812243,-1.214223216,0.6261255050000001
