,A,FruR,LldR
Paeru_PRECISE:M9GlcNAcAA_8:2,-0.347364224,0.212716646,0.48628062600000005
Paeru_PRECISE:M9GlcNAcAA_4:1,1.186140529,-0.901361811,0.178474779
Paeru_PRECISE:M9GlcNAcAA_4:2,-1.099688661,-0.18618119500000002,1.103290631
Paeru_PRECISE:M9GlcNAcAA_2:1,0.7268825280000001,-0.184481376,-0.018278384
Paeru_PRECISE:M9GlcNAcAA_2:2,0.7416460610000001,-0.033871459,0.08078692500000001
Paeru_PRECISE:M9GlcNAcAA_1:1,1.480454906,-1.243767622,-0.418962439
Paeru_PRECISE:M9GlcNAcAA_1:2,-1.525840451,-0.20382113300000002,-0.145202874
Paeru_PRECISE:M9glucAA_NaOCl:2,2.948489657,0.296948363,0.5396029370000001
Paeru_PRECISE:M9glucAA_Cu:2,4.057535843,0.32007578000000003,-1.00152126
Paeru_PRECISE:M9glucAA_Fe:1,-0.329824012,-0.7124030760000001,0.21521894900000002
Paeru_PRECISE:M9glucAA_Fe:2,-1.611840404,-0.42779939100000003,0.7711228
Paeru_PRECISE:M9glucAA_Zn:2,-1.6327824510000002,-0.39325273600000005,0.468783261
Paeru_PRECISE:M9glucAA_wt:4,-1.5142075030000002,-0.430168731,0.590401355
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-3.6377148200000002,-0.10072059900000001,0.32675469300000004
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-4.342546853,-0.22718306800000002,0.255423143
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-3.325819532,-0.030508855,0.28389222000000003
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.108939136,0.035331238,0.027735898000000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.241108227,0.19483344500000002,0.252908258
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.13216909100000002,-0.230164682,-0.280644157
relA-spoT_double-mutant:plank_WT_1:1,0.134840185,0.092369671,-0.14003038
relA-spoT_double-mutant:plank_WT_1:2,-0.08197786300000001,-0.196177283,-0.01417839
relA-spoT_double-mutant:plank_WT_1:3,-0.052862322,0.103807613,0.15420877
relA-spoT_double-mutant:plank_rel-spot:1,0.216214454,-0.496853392,-0.2249726
relA-spoT_double-mutant:plank_rel-spot:2,-0.16584794700000002,-0.085694435,-0.205655675
Rosmarinic_acid:PAO1-100UMRA:1,1.256964793,-0.094473448,-0.267253573
Rosmarinic_acid:PAO1-100UMRA:2,0.7072933010000001,-0.6306723740000001,-5.3599999999999995e-05
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.003532896,0.154485708,0.015508839000000002
Rosmarinic_acid:PAO1_DMSO_Control:2,0.033909592,-0.07836275,0.08666966
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.030376696,-0.076122957,-0.10217849999999999
Tf_toxin_expression:PAO1_WT:1,-0.13653077,0.037521625,-0.10067983700000001
Tf_toxin_expression:PAO1_WT:2,0.13653077,-0.037521624,0.10067983700000001
Tf_toxin_expression:PAO1_derfA:1,0.09163326000000001,0.30559904200000004,-0.008296661
Tf_toxin_expression:PAO1_derfA:2,-0.412654087,0.16892551,-0.13463291400000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,0.529554541,-0.945894098,-0.05489346
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,0.578739485,0.007210761,-0.202028482
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-0.10947828100000001,-0.42466078500000004,-0.016902048
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-0.819217595,-0.31393705800000005,-0.760119363
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-0.962216139,0.596605712,-0.075887011
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-1.02367707,-0.07732527900000001,0.187959756
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.030169871,-0.005067701,-0.10351288400000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.030169871,0.005067702,0.10351288400000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-4.373144782,0.7656178960000001,-0.01772042
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-3.944450436,-0.064839618,-0.28261693600000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-4.058708248,0.166766925,-0.604035144
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-3.682090711,0.6305629570000001,-0.568592116
natural_RNA_aptamers:PA_Water_rep_wt:1,0.139609024,-0.190537119,0.114696826
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.139609024,0.190537119,-0.114696827
natural_RNA_aptamers:PA_FMN_rep:1,-0.17219178300000001,-0.12469181200000001,-0.348571171
natural_RNA_aptamers:PA_FMN_rep:2,0.184098804,-0.209196718,-0.38236737600000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.683591868,0.060783784,0.007746874000000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.763749423,0.055214294000000004,0.414788496
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.702504667,-0.012768674,0.366219809
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.894225365,0.29733078700000004,-0.17311832900000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.914285643,0.190680982,-0.317039652
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-0.106511359,-0.703263022,0.03549231
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-0.09781508500000001,-0.666875985,-0.08016192200000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.11878611300000001,-0.10129007400000001,0.31037348
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.75050519,-0.258286941,0.47521255100000004
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.6097673730000001,-0.29053052900000004,0.294741696
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.42904930700000005,-0.570395034,0.6498171570000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.474930302,0.032630738,-0.062997914
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.32744767900000005,0.007875551,-0.25512243900000003
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,1.8395374370000002,-0.672411913,0.358189864
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,1.7254984640000002,-0.706533478,0.41890027300000005
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,1.708798312,-0.32688594800000004,-0.16366993400000002
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,2.0343131740000002,-0.22593757900000003,0.021107059
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.396602718,-0.547614624,0.10917829800000001
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.473616244,-0.18781789999999998,0.14045388
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.133894541,-0.206036027,-0.072326692
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.030769982,0.42868989700000004,0.053922596
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.08765099700000001,0.5127786550000001,-0.231228081
sRNA_PA0805.1_overexpression:PA08051:1,0.7817410370000001,-0.331877191,-0.050437927
sRNA_PA0805.1_overexpression:PA08051:2,1.029770796,-0.348282778,0.170408676
sRNA_PA0805.1_overexpression:PA08051:3,1.074283636,-0.42847806,0.10082938400000001
sRNA_PA0805.1_overexpression:PA08051:4,1.374320476,0.052379168000000004,-0.027706145
sRNA_PA0805.1_overexpression:PA08051:5,1.305101186,0.270534771,0.022035395000000003
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,0.10976121500000001,-0.10084739200000001,-0.11165216400000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-0.604231472,0.10244916500000001,0.313865868
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.29275810900000004,0.0460711,-0.12426376300000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.29275810900000004,-0.0460711,0.12426376300000001
