,A,MvfR,LasR
Paeru_PRECISE:M9GlcNAcAA_4:2,-11.84475195,-0.581576816,-0.791148905
Paeru_PRECISE:M9GlcNAcAA_2:1,-11.28512368,-0.44107460600000004,0.352287092
Paeru_PRECISE:M9GlcNAcAA_2:2,-9.86282612,0.06337958,-1.223247019
Paeru_PRECISE:M9GlcNAcAA_1:1,-13.2656712,-0.228261909,0.084473189
Paeru_PRECISE:M9GlcNAcAA_1:2,-12.24800672,0.301635349,-0.172609765
Paeru_PRECISE:M9glucAA_NaOCl:2,-6.167868516,0.21615088100000002,0.148516804
Paeru_PRECISE:M9glucAA_Cu:2,-19.2445382,-0.9838113810000001,0.458428341
Paeru_PRECISE:M9glucAA_Fe:1,-2.337223874,-0.46948106700000003,0.196079311
Paeru_PRECISE:M9glucAA_Fe:2,-0.382670094,-0.29397147300000004,0.49541630900000005
Paeru_PRECISE:M9glucAA_Zn:2,0.59937991,0.083434243,0.6543238610000001
Paeru_PRECISE:M9glucAA_wt:4,0.6716569090000001,0.24203014900000003,0.5054404220000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-5.807283388,0.11146438400000001,0.49567979300000004
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-8.214089317,-0.36555125,0.539397993
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-9.033411121,-0.277221109,0.393268911
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.551273346,0.331837545,0.22934799600000003
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,1.4055612370000001,-0.07150780100000001,-0.098419872
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-1.956834583,-0.260329743,-0.130928125
relA-spoT_double-mutant:plank_WT_1:1,0.14180583100000002,-0.017666824,0.155751429
relA-spoT_double-mutant:plank_WT_1:2,-0.977227547,-0.3198465,-0.11004002700000001
relA-spoT_double-mutant:plank_WT_1:3,0.835421716,0.33751332500000003,-0.045711401000000006
relA-spoT_double-mutant:plank_rel-spot:1,-9.932860044,-0.670579558,-1.347162906
relA-spoT_double-mutant:plank_rel-spot:2,-10.27967312,-0.44440686,-0.5215463300000001
Rosmarinic_acid:PAO1-100UMRA:1,15.67069628,0.6874210890000001,-0.17928074600000002
Rosmarinic_acid:PAO1-100UMRA:2,15.18142291,0.49502695900000004,-0.446978072
Rosmarinic_acid:PAO1_DMSO_Control:1,0.15161453800000002,0.069131069,-0.075154707
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.474434509,-0.14324909600000002,0.092248326
Rosmarinic_acid:PAO1_DMSO_Control:3,0.32281997100000004,0.074118026,-0.017093619
Tf_toxin_expression:PAO1_WT:1,0.09157074600000001,0.0057500450000000005,0.091842224
Tf_toxin_expression:PAO1_WT:2,-0.09157074600000001,-0.0057500450000000005,-0.091842223
Tf_toxin_expression:PAO1_derfA:1,-1.434397825,0.324632625,0.025127328
Tf_toxin_expression:PAO1_derfA:2,-1.197776646,0.251427354,-0.030667007000000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,4.048588553,0.49726680900000003,-0.49506355900000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,3.5002854130000003,0.7558865880000001,-0.7228010770000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-1.794021448,-1.034560765,-1.588854074
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-2.72059742,-1.191790626,-1.6265806409999999
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,2.3331378799999998,0.8617248540000001,-0.39167153400000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,3.66413896,0.040104388000000005,-0.516335589
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.515443953,0.03630093,0.039475712
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.515443953,-0.03630093,-0.039475713
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-1.629361207,0.5781209150000001,-1.918689584
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-1.6553323080000002,0.478956765,-1.173149707
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-14.82010878,-0.8897241220000001,0.216588787
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-13.22420467,-2.005474758,-0.019501571000000002
natural_RNA_aptamers:PA_Water_rep_wt:1,0.14979119300000002,0.116668062,-0.054464722
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.14979119300000002,-0.116668063,0.054464722
natural_RNA_aptamers:PA_FMN_rep:1,2.058373444,0.20260825100000002,0.090929936
natural_RNA_aptamers:PA_FMN_rep:2,-0.7467690880000001,0.074058122,-0.17006395300000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.8573097040000001,0.35105155600000004,0.11041426100000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.26048295800000004,-0.270469379,0.075153064
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.181936387,-0.24088228900000003,0.07221970200000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.43936058100000003,-0.436083408,0.31845542400000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.6745806390000001,-0.449108084,0.324823354
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-2.14979961,-0.65617544,0.021741691
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-2.218711185,-0.681805415,0.019146768
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.456172297,-0.086696808,0.035485667000000005
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-2.413945333,0.016419729,0.38197777400000005
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-2.272383226,-0.0015757210000000002,0.39121162400000004
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-2.209319318,-0.31879854500000004,0.836933954
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.170980443,-0.14115659800000002,-0.079027766
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.23015696400000002,-0.123198149,-0.066872163
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-5.919598126,-0.651949871,0.168837077
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-5.906511768,-0.622310091,0.17301671300000002
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-6.317741502,-0.18869949200000002,0.117282512
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-6.393348842,-0.18953867100000002,0.124353871
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-1.121435558,-0.16170398300000002,0.076050114
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.18877441,-0.109315614,0.090292813
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.44081185900000003,-0.070916222,0.14593562300000001
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.845816475,0.16974634600000002,-0.00567758
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.905205353,0.172189472,-0.30660096800000003
sRNA_PA0805.1_overexpression:PA08051:1,0.23439688500000003,-0.126766911,0.061578876000000005
sRNA_PA0805.1_overexpression:PA08051:2,1.911171001,0.23991400400000001,0.6108877770000001
sRNA_PA0805.1_overexpression:PA08051:3,3.023999516,0.375647991,0.7393151130000001
sRNA_PA0805.1_overexpression:PA08051:4,3.403308183,0.5199159790000001,0.402180649
sRNA_PA0805.1_overexpression:PA08051:5,2.9142236070000003,0.44789682700000005,0.12495948300000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,1.939066499,-0.09714481800000001,-1.327705724
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.274150978,-0.025473248,-0.045044015
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.177446702,-0.10455944900000001,-0.039893941
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.177446702,0.10455944900000001,0.03989394
