,A,Dnr
mexZ_knockout:wt_LB:3,-3.8902527456,-0.392496722
n-alkanes_treatment:PA_alkane:1,-4.3959006694,-2.829925517
n-alkanes_treatment:PA_alkane:2,-5.2551140269,-2.657275016
n-alkanes_treatment:PA_Glycerol:1,0.0793068251,-1.212152606
n-alkanes_treatment:PA_Glycerol:2,-2.8385818789,-0.974969276
n-alkanes_treatment:PA_Glycerol:3,2.7592750537,2.187121882
natural_RNA_aptamers:PA_Water_rep_wt:1,0.3666573623,0.20426996700000002
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.3666573623,-0.20426996700000002
natural_RNA_aptamers:PA_FMN_rep:1,0.4470471339,0.11645981600000001
natural_RNA_aptamers:PA_FMN_rep:2,-0.0423053869,0.18852712300000002
NC_002516.2:Planktonic_total_RNA_Rep:1,-1.0034135153,0.161698382
NC_002516.2:Planktonic_total_RNA_Rep:2,2.6123676713,-0.18627781200000001
NC_002516.2:Planktonic_total_RNA_Rep:3,-1.608954156,0.02457943
NC_002516.2:Biofilm_total_RNA_Rep:1,-0.9042576361,-1.791550365
NC_002516.2:Biofilm_total_RNA_Rep:2,-0.9558775992,-1.617952539
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.9071258534000001,-0.056435714000000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.6040182832000001,0.435421098
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.7650657978000001,0.41564249200000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.1251577472,-0.23601247600000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.1620726017,-0.238910105
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-0.024878200700000002,-0.37974541500000003
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.0159310232,-0.28812126600000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.09269239900000001,-0.008382238
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.298643051,-0.131499579
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.30147423030000003,0.047959133
p-anisaldehyde_epigallocatechin_gallate:Combination:5,0.3130001498,-0.343157935
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.49725370430000004,0.008583537
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.5025645481000001,0.056234415
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-3.1541272692,-0.426773267
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-3.1688313467,-0.340510747
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-2.9314345608,-0.258255189
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-2.9614149528000002,-0.422737216
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.7986959254,-0.031024977000000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-2.9767315191,-0.396398409
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-2.9510543815,-0.434812741
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.021259148500000002,-0.017652228000000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-3.1122715505,-1.824901168
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-3.7248999698,-2.643297153
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-0.8471461364,-2.100903159
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.0514111076,0.08006163
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.4741852736,0.17258478600000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.5255963812000001,-0.252646417
relA-spoT_double-mutant:plank_WT_1:1,0.6525024389,0.478507966
relA-spoT_double-mutant:plank_WT_1:2,-0.8884566141,-0.10979830900000001
relA-spoT_double-mutant:plank_WT_1:3,0.2359541752,-0.368709657
relA-spoT_double-mutant:plank_rel-spot:1,-4.0105877507,-0.7644301830000001
relA-spoT_double-mutant:plank_rel-spot:2,2.1958832332,0.038989668000000005
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.7162124138,-0.020350228
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.8360899123000001,-0.166411692
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.34777240530000003,0.019513357000000002
sRNA_PA0805.1_overexpression:EmptyVector_1:4,1.1607101545,0.085497658
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.0438197663,0.081750904
sRNA_PA0805.1_overexpression:PA08051:1,-1.3528542559,-0.9263193340000001
sRNA_PA0805.1_overexpression:PA08051:2,3.9189560357,0.25199720600000003
sRNA_PA0805.1_overexpression:PA08051:3,3.7611573060000003,0.495428436
sRNA_PA0805.1_overexpression:PA08051:4,0.9042150891,0.5761611050000001
sRNA_PA0805.1_overexpression:PA08051:5,1.8194593659,0.23222491
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-1.3129923329,-1.450518194
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.7918219087,0.01141108
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.0063736619,0.04190145
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.0063736619,-0.04190145
sRNA_ReaL_represses_RpoS:sRNA_wt:1,1.0683707809,0.070909938
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-1.0683707809,-0.070909938
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,7.1259717317,3.518479191
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,7.3429470575,0.8277744210000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,11.1314369632,1.056581461
yhjH_knockout:PA_delyhjH_wt:1,0.028941091000000002,-0.011678245
yhjH_knockout:PA_delyhjH_wt:2,-0.028941091000000002,0.011678245
yhjH_knockout:PA_delyhjH:1,0.2633918799,0.226944307
yhjH_knockout:PA_delyhjH:2,0.4823698033,0.13705429300000002
yhjH_knockout:PA_delwspF:1,4.5299918882,0.555827166
yhjH_knockout:PA_delwspF:2,4.5653993972,0.21112132900000002
