,A,LiuR
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.502664325,0.877919784
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.46743445100000003,0.036292586
p-anisaldehyde_epigallocatechin_gallate:Combination:3,1.759044864,0.566524942
p-anisaldehyde_epigallocatechin_gallate:Combination:4,1.694341858,0.5643318820000001
p-anisaldehyde_epigallocatechin_gallate:Combination:5,0.528187194,0.608555095
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.6332945510000001,-0.040758431000000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.686039167,0.000300216
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,2.009906815,1.432374179
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,1.9167068120000001,1.41582955
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,2.132497344,1.5717984280000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,2.344098326,1.624206459
sRNA_PA0805.1_overexpression:EmptyVector_1:1,1.33939593,-0.16329605700000002
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.5151209090000001,-0.36044726600000004
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.478097735,-0.22121021800000001
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.9083180940000001,0.18630041700000002
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.562140808,0.558653124
sRNA_PA0805.1_overexpression:PA08051:1,0.18460025600000002,-0.34815795
sRNA_PA0805.1_overexpression:PA08051:2,-3.859331034,-0.8256043710000001
sRNA_PA0805.1_overexpression:PA08051:3,-4.66194707,-0.9882305690000001
sRNA_PA0805.1_overexpression:PA08051:4,-4.036697184,-0.28828374700000003
sRNA_PA0805.1_overexpression:PA08051:5,-3.222771155,0.29445708400000004
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,1.854646467,0.077489554
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.234007511,-0.024239157
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.053052377000000005,-0.15034381900000002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.053052377000000005,0.15034381900000002
