,A,argR
mrsI:wt_iron_atc:2,0.6608404555,0.14822733230000001
mrsI:wt_iron_no_atc:1,-3.3254719042,-0.1752605672
mrsI:wt_iron_no_atc:2,1.3334213161,0.6773578147
mrsI:wt_ox_atc:1,-3.5704097136,-0.2833306204
mrsI:wt_ox_atc:2,2.0998214175,0.9298269516000001
mrsI:wt_ox_noatc:1,3.471135048,0.21529571400000003
mrsI:wt_ox_noatc:2,1.8224124441,-0.4172296381
mrsI:wt_sds_atc:1,2.2772738601,0.1409074572
mrsI:wt_sds_atc:2,3.4111045302000003,0.3125684204
mrsI:wt_sds_no_atc:1,-0.6801883887,-0.045427129600000005
mrsI:wt_sds_no_atc:2,0.6801883887,0.045427129600000005
nitrate:control:1,0.059498170100000004,0.1274436129
nitrate:control:2,-0.059498170100000004,-0.1274436129
p218:0_days_.1:1,-3.3771734624,-0.8596512073
p218:0_days_.1:2,-0.0005719959,0.2390183895
p218:0_days_.1:3,-2.9358779102,-1.0324961402
p218:0_days_.1:4,-2.9398665731999998,-1.0409801069
p218:0_days_control:1,0.0070139905,0.1148948939
p218:0_days_control:2,0.0703279835,-0.1034636795
p218:0_days_control:3,-0.23483918510000001,-0.0934311302
p218:0_days_control:4,0.1574972111,0.0819999158
p218:1_days_.1:1,-2.8569797488,-1.0187402252
p218:1_days_.1:2,-2.9998398685,-0.9022330148000001
p218:1_days_.1:3,-3.0048114177,-0.7923279564
p218:1_days_.1:4,-3.1226425269,-0.9940520356
p218:1_days_control:1,-2.4693656496,-0.8069437952
p218:1_days_control:2,-3.0868761294000002,-1.1480605196
p218:1_days_control:3,-2.4613830861,-1.1828163917
p218:1_days_control:4,-2.7733243616000003,-1.4639582958
patH-Cap:post_path_ctrl:1,0.3689743801,0.0480750127
patH-Cap:post_path_ctrl:2,0.4012005235,0.1947188652
patH-Cap:post_path_inh:1,0.21542067310000002,-0.0866999007
patH-Cap:post_path_inh:2,0.08064268320000001,0.1660050482
patH-Cap:pre_path_ctrl:1,-0.220023075,0.0955787193
patH-Cap:pre_path_ctrl:2,0.220023075,-0.0955787193
patH-Cap:pre_path_inh:1,-0.34034994620000003,0.18873531600000001
patH-Cap:pre_path_inh:2,0.6402994283,0.3197753622
ppxx:double_mutant:1,-0.4953749323,-0.1019319169
ppxx:double_mutant:2,0.4953749323,0.1019319169
reactivation:day_1_reactivation:1,-4.3673805685,-0.07445366860000001
reactivation:day_1_reactivation:2,-4.3171688852,0.032675073
reactivation:day_1_reactivation:3,-4.2355054286,0.2751017608
reactivation:day_2_reactivation:1,-1.1408094913,0.7284579135
reactivation:day_2_reactivation:2,-1.5212243572,0.49667881220000004
reactivation:day_2_reactivation:3,-1.2200852011,0.8855696537000001
reactivation:day_3_reactivation:1,-1.1846958338,0.2153902926
reactivation:day_3_reactivation:2,-1.0128230248,0.4281231311
reactivation:day_3_reactivation:3,-1.1034616589,0.4009318619
reactivation:day_4_reactivation:1,-0.1732030863,0.8027991440000001
reactivation:day_4_reactivation:2,-0.37775807780000004,0.9513712272
reactivation:day_4_reactivation:3,-0.5994240835,0.7062145277
reactivation:days_0_persistence:1,0.0050855532000000005,0.1122341399
reactivation:days_0_persistence:2,-0.1376262551,-0.06499869750000001
reactivation:days_0_persistence:3,0.1325407018,-0.0472354424
redox:intra_basal:1,-7.2325926752,-1.6667707272999999
redox:intra_basal:2,-9.2934936419,-2.433242287
redox:whib3_comp_4.5:1,-7.0886226011,-2.3348162743
redox:whib3_comp_4.5:2,-5.1472592723,-2.0332656346
redox:whib3_comp_6.6:1,0.06356693940000001,0.6205137443000001
redox:whib3_comp_6.6:2,1.2231903895,0.25092362220000003
redox:whib3_ko_4.5:1,-5.9290703671,-3.1849891263
redox:whib3_ko_4.5:2,-4.9332597932,-1.8546603942000002
redox:wt_4.5:1,-5.0902187733,-1.4981014124
redox:wt_4.5:2,-4.9906131762,-1.2284684094
redox:wt_6.6:1,0.5403382826,0.025915714700000002
redox:wt_6.6:2,-0.5403382826,-0.025915714700000002
resus:day_1_run_1:1,-0.5519849036,-0.2761486099
resus:day_1_run_1:2,0.5519849036,0.2761486099
resus:day_4_run_1:1,0.0066402168,0.32932828940000003
resus:day_4_run_1:2,-1.8536668753,-0.3973104575
rho:00h_DUC:1,0.3076311319,0.11970456510000001
rho:00h_DUC:2,-0.3076311319,-0.11970456510000001
rho:00h_DUC_1:1,1.7307820092,0.3499534999
rho:00h_DUC_1:2,2.0693009484,0.5665115156
rho:01.5_DUC:1,0.9714181817,-0.0008681040000000001
rho:01.5_DUC:2,1.1001143355,0.18232029200000002
rho:01.5h_DUC_ATC:1,-1.1209119481,-0.020906781500000002
rho:01.5h_DUC_ATC:2,-0.22393476480000002,-0.165145818
rho:03_DUC:1,1.0724787149,-0.0391265162
rho:03_DUC:2,1.8009304052,0.6117346569000001
rho:03h_DUC_ATC:1,-0.8509236706000001,0.0928318174
rho:03h_DUC_ATC:2,1.8564670877,0.6120262188000001
rho:06h_DUC_ATC:1,-0.8120898365,0.5069120227
rho:06h_DUC_ATC:2,0.08871824910000001,0.3125116335
rho:06h_WT_ATC:1,-0.2851330266,-0.48172130350000003
rho:06h_WT_ATC:2,-1.4075617199,-0.4959479068
rho:09_DUC:1,4.4086657392,1.5940691162
rho:09_DUC:2,4.0074270874,1.335646629
rho:09h_DUC_ATC:1,2.5289508136,1.1932404844
smx:0_days_12.5:1,-0.1036762455,0.0474307479
smx:0_days_12.5:2,-0.1906474551,0.024519681800000002
smx:0_days_12.5:3,0.3208097905,0.0567137132
smx:0_days_control:1,0.1262296064,0.1960622941
smx:0_days_control:2,0.0346435898,-0.0452797896
smx:0_days_control:3,-0.1608731962,-0.1507825046
smx:1_days_12.5:1,2.6336208353,0.8455997409
smx:1_days_12.5:2,2.7189622714,0.9446005153
smx:1_days_12.5:3,2.8675684517,0.8433107656000001
smx:1_days_control:1,3.9073230965,1.3385358187
smx:1_days_control:2,3.6609018386,1.1930791570000001
smx:1_days_control:3,3.6649609169,1.3017719051
sq109:0_days_3:1,-2.9642691436,-0.8092242994000001
sq109:0_days_3:2,1.3807013296,-0.0600454271
sq109:0_days_3:3,1.4337267277999999,0.37478033320000004
sq109:0_days_3:4,-2.7302646963,-0.8118125028000001
sq109:0_days_control:1,-2.4203091630999998,-0.8429827639
sq109:0_days_control:2,2.2768353862,0.5918524446
sq109:0_days_control:3,2.081529341,0.7228557252000001
sq109:0_days_control:4,-1.9380555641,-0.4717254059
sq109:1_days_3:1,-3.2053298641,-1.2884247989
sq109:1_days_3:2,1.7942916226999999,0.5611029192
sq109:1_days_3:3,1.4244995193,0.34888876560000004
sq109:1_days_3:4,-3.2646909581,-1.3605742314
sq109:1_days_control:1,-2.2463913322,-1.0519130123
sq109:1_days_control:2,2.1006294893,0.5877075810000001
sq109:1_days_control:3,-2.4361117317,-0.7360868243
sq109:1_days_control:4,1.9861152495,0.2932909653
stress:.1_butyrate:1,-3.7829751479000002,-1.1994272149
stress:.1_butyrate:2,-2.7400938371,-0.51074904
stress:.1_butyrate:3,-4.9926181343,-2.031474867
stress:.4_gluc:1,-0.2271080318,-0.1254157851
stress:.4_gluc:2,-1.3367562830000002,-0.5800580702
stress:.4_gluc:3,1.5638643148,0.7054738553000001
stress:1_days_low_iron:1,2.1235993413,0.987708063
stress:1_days_low_iron:2,3.5786479152,1.2842415330999999
stress:1_days_low_iron:3,1.6899316026,0.6177134438
stress:7_days_low_iron:1,12.815916230300001,2.985063627
stress:7_days_low_iron:2,11.8274075285,3.0118637579
stress:7_days_low_iron:3,11.9263830676,2.96248991
stress:gluc_butyrate:1,0.2812036907,0.2512937364
stress:gluc_butyrate:2,-0.3490198747,0.2984585463
stress:gluc_butyrate:3,0.6988795896000001,0.5456196306000001
stress:high_iron:1,-0.9064846669000001,0.5256650299
stress:high_iron:2,-1.6189292397,0.1040255288
stress:high_iron:3,-1.2574013632,-0.0518227422
stress:tolox_ph_7:1,-0.2468251269,0.1745880502
stress:tolox_ph_7:2,-0.249853613,0.1124362939
sutez:0_days_5.6:1,-0.6674439701,-0.25341140830000003
sutez:0_days_5.6:2,-0.9180564511,-0.8356373595000001
sutez:0_days_5.6:3,-0.3502280397,-0.1691460032
sutez:0_days_5.6:4,-0.974877003,-0.5045069455
sutez:0_days_control:1,-0.3012939941,0.013489141100000001
sutez:0_days_control:2,0.2381876413,0.11700623660000001
sutez:0_days_control:3,0.2197903961,-0.0430301198
sutez:0_days_control:4,-0.1566840433,-0.0874652578
sutez:1_days_5.6:1,-0.6676665069000001,-1.3464988948
sutez:1_days_5.6:2,-0.7360669024000001,-2.0766218395
sutez:1_days_control:1,0.3855585467,0.032196232400000004
sutez:1_days_control:2,0.2559616185,0.0017038262000000001
sutez:1_days_control:3,-0.5314042782,-0.559155643
sutez:1_days_control:4,0.4620034367,0.3332185659
thrB:0_days_starve:1,0.6165295842,0.0
thrB:0_days_starve:2,-0.6165295842,0.0
tss:expression_library:1,1.5529690665,-0.7160640847
tss:expression_library:2,2.9477879568,0.39541850100000003
tss:mapping_triphosphate:1,2.594304827,1.2932324999
tss:mapping_triphosphate:2,3.2237109534,1.3663720704
tss:mapping_wo_triphosphate:1,4.3142965152,1.5690093895000001
tss:mapping_wo_triphosphate:2,3.3255041808,1.5145290629
tss:wt_experiment_2:1,-0.2453355339,0.2623642392
tss:wt_experiment_2:2,0.2620881482,-0.0622674945
tss:wt_experiment_2:3,-0.0167526143,-0.2000967447
vera:0_days_176:1,0.5319238523,0.21134644260000002
vera:0_days_176:2,0.4385224891,0.38852063410000004
vera:0_days_176:3,0.09091684850000001,0.5460269706
vera:0_days_176:4,0.9588186839,0.3762188204
vera:0_days_control:1,0.4050460721,0.1011462781
vera:0_days_control:2,-0.19270829220000002,-0.2099476207
vera:0_days_control:3,-0.3282879718,-0.058928014
vera:0_days_control:4,0.11595019200000001,0.16772935660000002
vera:1_days_176:1,0.5473417457,0.09603627120000001
vera:1_days_176:2,0.9516029051,0.1242550053
vera:1_days_176:3,1.6320099458000001,0.4801140748
vera:1_days_control:1,3.84247528,1.3018957022
vera:1_days_control:2,4.8064775352,1.5167389239
vera:1_days_control:3,3.7095228602,1.1140927016
vera:1_days_control:4,3.5184702716,1.3063125977
