,A,Zur
mexZ_knockout:del_mexZ:3,-0.2333359466,0.034678757000000004
mexZ_knockout:wt_LB:1,4.7660283027,-0.006086887
mexZ_knockout:wt_LB:2,-1.4741908178,-0.19536766300000002
mexZ_knockout:wt_LB:3,-3.2918374849,0.20145455
n-alkanes_treatment:PA_alkane:1,-0.4271468611,0.5923236580000001
n-alkanes_treatment:PA_alkane:2,0.7571747036,0.700971428
n-alkanes_treatment:PA_Glycerol:1,0.6311719673,-0.08541085
n-alkanes_treatment:PA_Glycerol:2,0.8397806445,0.138420804
n-alkanes_treatment:PA_Glycerol:3,-1.4709526118,-0.053009954000000005
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.3947604509,-0.14290154200000002
natural_RNA_aptamers:PA_Water_rep_wt:2,0.3947604509,0.14290154200000002
natural_RNA_aptamers:PA_FMN_rep:1,-0.7749425893,-0.15149467700000002
natural_RNA_aptamers:PA_FMN_rep:2,-0.392047079,0.061760882
NC_002516.2:Planktonic_total_RNA_Rep:1,0.652447216,0.151909819
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.3876350101,-0.175077637
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.2648122059,0.023167818
NC_002516.2:Biofilm_total_RNA_Rep:1,1.3818321843999999,-0.66866006
NC_002516.2:Biofilm_total_RNA_Rep:2,0.7353242948000001,-0.23299011800000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.2761364663,-0.208973074
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.3917792291,0.121331346
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.4281712675,0.17307793500000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.1643303234,0.22075308800000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.2048479382,0.266664693
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-0.7583809311,0.415099039
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-0.5575161705,0.372117913
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.222018024,0.193987816
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-1.4124780397,0.49390038300000005
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-1.3312373703,0.6314279380000001
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.8211504128,0.515008518
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.2911253942,0.005509222
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.2070290961,0.009476037000000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-0.5438160630000001,0.9382221230000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-0.3654083642,0.983460352
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-0.917346838,0.781832434
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-0.7168596686,0.7749890150000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.3481306556,-0.072702337
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-1.0397280985,0.7981829380000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-0.7860068401,0.8067217999999999
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.053314895300000005,0.28533321
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,0.5860514908000001,0.531747544
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,0.7487805310000001,0.6610966180000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,0.5140729388,0.82892568
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.25895793710000004,-0.006562902000000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.4923578717,-0.068641054
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.7513158088,0.075203955
relA-spoT_double-mutant:plank_WT_1:1,0.46964495900000003,0.047255731
relA-spoT_double-mutant:plank_WT_1:2,-0.0091954086,-0.012773463
relA-spoT_double-mutant:plank_WT_1:3,-0.4604495504,-0.034482269
relA-spoT_double-mutant:plank_rel-spot:1,0.9218106716000001,-0.017818187000000003
relA-spoT_double-mutant:plank_rel-spot:2,1.0983385213,0.354973537
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-3.2535314342,-0.560781936
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-3.9248165125,-0.299136242
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-3.2428706643,-0.323089825
sRNA_PA0805.1_overexpression:EmptyVector_1:4,14.1303340173,1.324949232
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-3.7091154063,-0.14194123
sRNA_PA0805.1_overexpression:PA08051:1,-2.9191591678,-0.057827696000000005
sRNA_PA0805.1_overexpression:PA08051:2,-1.5225345611,0.270506367
sRNA_PA0805.1_overexpression:PA08051:3,-0.9373667716,0.193904667
sRNA_PA0805.1_overexpression:PA08051:4,13.4031593937,1.450896569
sRNA_PA0805.1_overexpression:PA08051:5,-1.3846487446,0.631321423
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-2.3410004941,-0.012970048000000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.3518761369,0.35913127300000003
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.23054069400000002,0.041558015000000004
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.23054069400000002,-0.041558015000000004
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.0569876007,-0.008246573
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.0569876007,0.008246573
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,4.4509501519,0.979588474
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,0.8694193372000001,0.877913142
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,1.2266587534,1.121556079
yhjH_knockout:PA_delyhjH_wt:1,-0.4532927974,-0.065526296
yhjH_knockout:PA_delyhjH_wt:2,0.4532927974,0.065526296
yhjH_knockout:PA_delyhjH:1,-4.517268261,-0.5505747430000001
yhjH_knockout:PA_delyhjH:2,-4.8657835975,-0.737697853
yhjH_knockout:PA_delwspF:1,-0.8079697844,-0.672166457
yhjH_knockout:PA_delwspF:2,-1.3805139738,-0.9711349760000001
