,A,ErbR,LldR
Paeru_PRECISE:M9GlcNAcAA_4:2,11.0392132,2.304751562,1.103290631
Paeru_PRECISE:M9GlcNAcAA_2:1,3.283950488,1.419456807,-0.018278384
Paeru_PRECISE:M9GlcNAcAA_2:2,17.34959931,3.546994003,0.08078692500000001
Paeru_PRECISE:M9GlcNAcAA_1:1,4.800036046,2.5790026409999998,-0.418962439
Paeru_PRECISE:M9GlcNAcAA_1:2,17.54776993,4.230826441,-0.145202874
Paeru_PRECISE:M9glucAA_NaOCl:2,10.08506384,1.7300249060000001,0.5396029370000001
Paeru_PRECISE:M9glucAA_Cu:2,4.984079901,1.047288754,-1.00152126
Paeru_PRECISE:M9glucAA_Fe:1,-0.5492397,0.07885737500000001,0.21521894900000002
Paeru_PRECISE:M9glucAA_Fe:2,1.29583498,0.903929925,0.7711228
Paeru_PRECISE:M9glucAA_Zn:2,-0.275046467,0.491900463,0.468783261
Paeru_PRECISE:M9glucAA_wt:4,0.211431362,-0.641972384,0.590401355
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,4.967621444,0.461044263,0.32675469300000004
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,5.703508695,1.088730199,0.255423143
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,6.020492098,1.513698773,0.28389222000000003
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.126256115,0.8436805310000001,0.027735898000000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.438965629,-0.313495159,0.252908258
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.312709513,-0.5301853710000001,-0.280644157
relA-spoT_double-mutant:plank_WT_1:1,0.11912955100000001,-0.27089349500000004,-0.14003038
relA-spoT_double-mutant:plank_WT_1:2,-0.007964081000000001,0.24475533,-0.01417839
relA-spoT_double-mutant:plank_WT_1:3,-0.11116547,0.026138165,0.15420877
relA-spoT_double-mutant:plank_rel-spot:1,1.03370312,1.232291738,-0.2249726
relA-spoT_double-mutant:plank_rel-spot:2,1.271800015,2.977557506,-0.205655675
Rosmarinic_acid:PAO1-100UMRA:1,-0.20657660900000002,0.167225344,-0.267253573
Rosmarinic_acid:PAO1-100UMRA:2,-1.207435285,0.11582924100000001,-5.3599999999999995e-05
Rosmarinic_acid:PAO1_DMSO_Control:1,0.812662579,0.05290752,0.015508839000000002
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.18340593500000002,-0.206005405,0.08666966
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.629256644,0.15309788600000002,-0.10217849999999999
Tf_toxin_expression:PAO1_WT:1,0.3421836,-0.07670260400000001,-0.10067983700000001
Tf_toxin_expression:PAO1_WT:2,-0.3421836,0.07670260400000001,0.10067983700000001
Tf_toxin_expression:PAO1_derfA:1,1.140170571,0.043596566,-0.008296661
Tf_toxin_expression:PAO1_derfA:2,1.749224157,0.32257281200000004,-0.13463291400000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,0.012062303,0.317196492,-0.05489346
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,1.667324856,0.434898265,-0.202028482
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-7.750756887,-1.024719983,-0.016902048
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-7.279120896,-0.506612919,-0.760119363
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,1.237960384,-0.226990242,-0.075887011
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,0.781533397,0.6253868370000001,0.187959756
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,1.493150452,0.541880343,-0.10351288400000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-1.493150452,-0.541880343,0.10351288400000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-8.394596233,0.20656780800000002,-0.01772042
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-8.951135453,-0.20162210100000003,-0.28261693600000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-5.13491877,0.5964015450000001,-0.604035144
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-4.710711056,0.9082483,-0.568592116
natural_RNA_aptamers:PA_Water_rep_wt:1,0.191562001,-0.137239484,0.114696826
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.191562001,0.137239484,-0.114696827
natural_RNA_aptamers:PA_FMN_rep:1,-0.056521533000000006,-0.5337432980000001,-0.348571171
natural_RNA_aptamers:PA_FMN_rep:2,-0.052022821000000004,-0.285716581,-0.38236737600000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.261745326,0.44805214600000004,0.007746874000000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.19636861600000002,-0.46782429700000006,0.414788496
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.00344463,-0.540304899,0.366219809
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.45592494600000005,0.35781179500000004,-0.17311832900000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.381255624,0.24626767400000002,-0.317039652
p-anisaldehyde_epigallocatechin_gallate:Combination:1,4.29148744,0.27165187700000004,0.03549231
p-anisaldehyde_epigallocatechin_gallate:Combination:2,4.275747386,0.366002667,-0.08016192200000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.020805932000000003,0.061329257000000005,0.31037348
p-anisaldehyde_epigallocatechin_gallate:Combination:3,3.702374576,0.119597327,0.47521255100000004
p-anisaldehyde_epigallocatechin_gallate:Combination:4,3.772794081,0.13559031200000002,0.294741696
p-anisaldehyde_epigallocatechin_gallate:Combination:5,3.458701231,0.262496079,0.6498171570000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.068356184,-0.29493734,-0.062997914
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.214195074,-0.21444406300000002,-0.25512243900000003
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,2.098986209,-0.567895357,0.358189864
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,2.25852405,-0.66786219,0.41890027300000005
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,2.271692625,-0.707212241,-0.16366993400000002
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,2.315143735,-0.5395637280000001,0.021107059
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.45528371,0.12451629500000001,0.10917829800000001
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.212324956,-0.151429422,0.14045388
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.032276192,0.20294895200000002,-0.072326692
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.51822045,-0.251652192,0.053922596
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.11711202500000001,0.075616367,-0.231228081
sRNA_PA0805.1_overexpression:PA08051:1,-0.008779581,0.24252462400000002,-0.050437927
sRNA_PA0805.1_overexpression:PA08051:2,-0.307807514,-0.768200631,0.170408676
sRNA_PA0805.1_overexpression:PA08051:3,-0.305069821,-0.259943007,0.10082938400000001
sRNA_PA0805.1_overexpression:PA08051:4,-0.467207246,-1.27746048,-0.027706145
sRNA_PA0805.1_overexpression:PA08051:5,-1.4801337970000001,-0.867343661,0.022035395000000003
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,11.6170413,1.6278021329999999,-0.11165216400000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,11.55889618,2.264049396,0.313865868
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,1.041878107,0.11905355100000001,-0.12426376300000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-1.041878107,-0.11905355100000001,0.12426376300000001
