,A,AmiE
mexZ_knockout:del_mexZ:3,0.0736126086,-0.133375051
mexZ_knockout:wt_LB:1,1.5474980687,0.6963822080000001
mexZ_knockout:wt_LB:2,-0.6548515774,-0.32561325
mexZ_knockout:wt_LB:3,-0.8926464913000001,-0.370768957
n-alkanes_treatment:PA_alkane:1,0.5356754124,0.031002325
n-alkanes_treatment:PA_alkane:2,-0.5964323621000001,-0.11151285300000001
n-alkanes_treatment:PA_Glycerol:1,1.2246102395,0.044395945000000006
n-alkanes_treatment:PA_Glycerol:2,-1.7507996569,-0.118158151
n-alkanes_treatment:PA_Glycerol:3,0.5261894173,0.07376220500000001
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.1281883629,0.04283104
natural_RNA_aptamers:PA_Water_rep_wt:2,0.1281883629,-0.04283104
natural_RNA_aptamers:PA_FMN_rep:1,-0.5284973441,0.128811479
natural_RNA_aptamers:PA_FMN_rep:2,-0.6997283387000001,-0.34452106600000004
NC_002516.2:Planktonic_total_RNA_Rep:1,-1.2017634908,-0.06703550800000001
NC_002516.2:Planktonic_total_RNA_Rep:2,0.9404654031,0.032685521
NC_002516.2:Planktonic_total_RNA_Rep:3,0.2612980877,0.034349987000000005
NC_002516.2:Biofilm_total_RNA_Rep:1,-5.9729875644,-0.569468529
NC_002516.2:Biofilm_total_RNA_Rep:2,-5.2968052216,-0.6020542280000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.8989096605,-0.38713982500000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.9718857227000001,0.068483771
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.8861736671,-0.054478346000000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.9652593175,-0.225364571
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,1.0654516179,-0.196360748
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-4.2147600933,-0.273473511
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-4.4443141852,-0.19870230400000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.2555509721,0.12055577
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-4.4173858313,0.210786995
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-4.2245511352,0.17135502800000002
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-2.6007111924,-0.26469369600000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.33001407190000004,0.14669184300000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.3133446164,0.11989221200000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-7.3334212484,0.253006112
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-7.3157398056,0.119248584
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-7.0176598563,0.00559799
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-6.9138199601,-0.0018370770000000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.936718394,-0.401118389
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-6.407218774,0.08428967100000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-6.254670658,0.087537269
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.0851922536,0.13484437800000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-1.7072840082,0.680273947
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-1.6756168818,0.5098434190000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-1.6657204791,0.316476525
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.229355156,-0.462441048
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.4914337319,0.310022994
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.7207888879000001,0.152418054
relA-spoT_double-mutant:plank_WT_1:1,0.283372923,0.081725697
relA-spoT_double-mutant:plank_WT_1:2,-0.3385067604,0.102719588
relA-spoT_double-mutant:plank_WT_1:3,0.0551338374,-0.18444528500000001
relA-spoT_double-mutant:plank_rel-spot:1,0.3146151967,-0.284000635
relA-spoT_double-mutant:plank_rel-spot:2,0.0360376522,0.15427700700000002
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.5797252593000001,0.008731182
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.4727204822,0.20250799
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.015200872700000001,0.280916859
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.4680844154,-0.19454396300000001
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.5691604534,-0.297612068
sRNA_PA0805.1_overexpression:PA08051:1,-0.0298639404,-0.5570286670000001
sRNA_PA0805.1_overexpression:PA08051:2,-2.5354792277,-0.077633771
sRNA_PA0805.1_overexpression:PA08051:3,-3.6631508017,-0.029473687000000002
sRNA_PA0805.1_overexpression:PA08051:4,-2.5454044439,-0.33936317400000005
sRNA_PA0805.1_overexpression:PA08051:5,-2.1884613732,-0.46747257500000006
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-0.6756010396000001,-0.26521278
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-1.5810511418000002,-0.20949942900000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.0022406846,-0.199632736
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.0022406846,0.199632736
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.2199122984,-0.05822799100000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.2199122984,0.05822799100000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,1.3516492675,0.572441714
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,2.0697791608,0.576421115
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,1.4363210456,0.6592660370000001
yhjH_knockout:PA_delyhjH_wt:1,-0.24420282680000002,-0.012764635000000002
yhjH_knockout:PA_delyhjH_wt:2,0.24420282680000002,0.012764635000000002
yhjH_knockout:PA_delyhjH:1,0.3763423891,0.17609739800000002
yhjH_knockout:PA_delyhjH:2,0.2090169768,0.300787825
yhjH_knockout:PA_delwspF:1,2.7877341672,-0.14241636600000002
yhjH_knockout:PA_delwspF:2,2.6461791802,-0.620215693
