,A,GbuR
mexZ_knockout:del_mexZ:3,-0.19641421620000002,-0.142289217
mexZ_knockout:wt_LB:1,2.4567216935,0.368422729
mexZ_knockout:wt_LB:2,-1.2493708211,-0.09770619800000001
mexZ_knockout:wt_LB:3,-1.2073508723,-0.27071653100000004
n-alkanes_treatment:PA_alkane:1,-1.2064672659,0.426570218
n-alkanes_treatment:PA_alkane:2,-0.4481804324,0.282984579
n-alkanes_treatment:PA_Glycerol:1,1.303643904,0.248705107
n-alkanes_treatment:PA_Glycerol:2,-0.7511962639,-0.044444361
n-alkanes_treatment:PA_Glycerol:3,-0.5524476401,-0.20426074600000002
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.6174810393,-0.032052675
natural_RNA_aptamers:PA_Water_rep_wt:2,0.6174810393,0.032052675
natural_RNA_aptamers:PA_FMN_rep:1,1.3671026020000001,-0.022198664
natural_RNA_aptamers:PA_FMN_rep:2,0.5145152718,-0.26873698900000004
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.1222500859,-0.382115238
NC_002516.2:Planktonic_total_RNA_Rep:2,0.4071051131,0.018660205000000003
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.2848550272,0.36345503300000004
NC_002516.2:Biofilm_total_RNA_Rep:1,2.5420492075,-0.551623363
NC_002516.2:Biofilm_total_RNA_Rep:2,2.5375173329000003,-0.040275734
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.4497205486,0.520815957
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.7120769039,0.5146461760000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.6402395455000001,0.537215592
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.6703091938,0.41436903
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.7334844833,0.317886628
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.1577016882,-0.191378241
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-0.1108217751,-0.127794927
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.3325023203,-0.157687783
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-0.08379879970000001,0.380896973
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.038416426100000005,0.361405279
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.5948177265,0.8923236640000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.1796524286,-0.199124624
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.0624342003,-0.16400355
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,1.5816383351,-0.824495983
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,1.6077412426,-0.82257694
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,1.4647052385000001,-0.152172683
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,1.6681568801000002,-0.078076692
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.4707305302,0.43687075700000005
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,1.5286522351,-0.24841404900000003
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,1.3644454166,-0.32415778100000003
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.1614755091,-0.037101590000000004
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,2.9530677128000002,0.11276300500000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,3.0779226903,-0.10181421700000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,3.0032246176,-0.045778387000000004
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-1.0530353014,0.301041436
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,1.06195729,-0.430434117
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.0089219886,0.12939268
relA-spoT_double-mutant:plank_WT_1:1,0.0134776887,-0.20274382300000002
relA-spoT_double-mutant:plank_WT_1:2,-0.0314274892,0.195391257
relA-spoT_double-mutant:plank_WT_1:3,0.0179498005,0.0073525660000000005
relA-spoT_double-mutant:plank_rel-spot:1,0.1503868479,0.36382504400000004
relA-spoT_double-mutant:plank_rel-spot:2,0.8409567704,0.387418562
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.9030306945000001,-0.111628241
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.5630814980000001,0.09009222600000001
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.1200035596,0.043400759000000004
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.38450230420000003,0.25928199300000004
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.0754504519,-0.281146736
sRNA_PA0805.1_overexpression:PA08051:1,0.4300570628,0.195787291
sRNA_PA0805.1_overexpression:PA08051:2,0.8131861998000001,0.12729676
sRNA_PA0805.1_overexpression:PA08051:3,1.9426382909000002,-0.257972241
sRNA_PA0805.1_overexpression:PA08051:4,0.9945122862,-0.453554232
sRNA_PA0805.1_overexpression:PA08051:5,0.7051945919,0.42850210600000005
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,2.1229867935,-1.338857385
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,1.7781717446,-0.251186256
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.1291754743,0.12775313400000002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.1291754743,-0.12775313400000002
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.0197694982,0.119372931
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.0197694982,-0.119372931
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,1.096450008,0.11976402900000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-0.0430253086,-0.63235436
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-0.06379139610000001,-0.5613528790000001
yhjH_knockout:PA_delyhjH_wt:1,-0.0779326774,-0.059644382
yhjH_knockout:PA_delyhjH_wt:2,0.0779326774,0.059644382
yhjH_knockout:PA_delyhjH:1,-5.5881808476,-0.82294936
yhjH_knockout:PA_delyhjH:2,-5.9177822295,-1.072461493
yhjH_knockout:PA_delwspF:1,-1.3118326268,-1.166585631
yhjH_knockout:PA_delwspF:2,-1.0593769305,-0.8417206890000001
