,A,MexZ
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.864261375,-0.45951620600000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.8698829170000001,-0.403013862
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.37103560700000005,0.21892170500000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.334878618,0.25358528
p-anisaldehyde_epigallocatechin_gallate:Combination:1,1.33071293,0.39279451800000004
p-anisaldehyde_epigallocatechin_gallate:Combination:2,1.092781964,0.222753313
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.270555661,0.255331199
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.16049569400000002,0.000142731
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.351467173,-0.049962158000000007
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.156194194,-0.11035805200000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.168729293,0.162455546
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.304824129,0.099890959
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,2.3838164,0.921440691
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,2.270957484,0.960868005
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,1.739015661,0.687438161
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,1.8505928850000002,0.8160618460000001
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.503837646,-0.12044753700000001
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.030876681000000003,0.035326976
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.10526214,-0.203883318
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.35835302500000005,0.217048351
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.787805211,0.07195553
sRNA_PA0805.1_overexpression:PA08051:1,-0.642635881,0.347317298
sRNA_PA0805.1_overexpression:PA08051:2,-0.9790420590000001,0.22183248500000002
sRNA_PA0805.1_overexpression:PA08051:3,-0.573071642,0.10334335200000001
sRNA_PA0805.1_overexpression:PA08051:4,-0.654034175,0.443654484
sRNA_PA0805.1_overexpression:PA08051:5,-0.36999591600000004,0.12317870500000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,1.536609511,-0.109519999
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.438109493,-0.254163063
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.062660933,-0.083630957
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.062660933,0.083630957
