,A,HutC
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.41818855600000004,0.006057199
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-0.9501631580000001,-0.102163763
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-0.8605288160000001,-0.076112053
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.230073992,0.005916296000000001
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-0.237709034,0.29146704100000004
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-0.24846878200000003,0.249544487
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.671168618,0.088537931
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.153795064,-0.008776904
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.214445656,0.059186731000000006
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-1.5685889670000002,0.018109617
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-1.725021455,0.062393198000000004
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-1.603009839,0.490875306
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-1.6977304069999999,0.410841544
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.844155906,0.15657198700000002
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.06454802300000001,0.006460003000000001
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.10117350100000001,-0.11049742700000001
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.8099078040000001,0.07904148200000001
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.002377375,-0.131576045
sRNA_PA0805.1_overexpression:PA08051:1,-0.9493803040000001,0.276651745
sRNA_PA0805.1_overexpression:PA08051:2,-2.619201232,0.078314519
sRNA_PA0805.1_overexpression:PA08051:3,-2.845219509,-0.146853492
sRNA_PA0805.1_overexpression:PA08051:4,-2.628860634,0.059155898000000005
sRNA_PA0805.1_overexpression:PA08051:5,-2.695827762,0.121836153
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-1.982377443,-0.033683431
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-1.033735627,-0.30558398400000003
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.013223303,-0.0031544280000000004
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.013223303,0.0031544280000000004
