,A,AauR
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.055061066000000006,0.369514938
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.152273623,0.34931764400000004
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.510783347,-0.048931341
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.579511505,-0.001469803
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.178155157,-0.24209613400000002
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.680369337,0.09684550400000001
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.47894400600000003,0.054325497
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.5877400110000001,0.6737023950000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.19970970600000001,-0.013955503000000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.15283638100000002,0.030685933000000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,0.42055511500000003,-0.669701466
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,0.522974528,-0.7365412680000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,0.11970324900000001,-0.17090764
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,0.400029261,-0.105604502
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.15469241,0.146378381
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.325473501,-0.003124828
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.16765717200000002,0.14880547500000002
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.40079339999999997,-0.14770876600000002
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.39766948100000005,-0.144350262
sRNA_PA0805.1_overexpression:PA08051:1,-0.5381589920000001,-0.304782204
sRNA_PA0805.1_overexpression:PA08051:2,-1.226935389,-0.38074527500000005
sRNA_PA0805.1_overexpression:PA08051:3,-1.158591308,-0.578701664
sRNA_PA0805.1_overexpression:PA08051:4,-0.438484288,-0.615066385
sRNA_PA0805.1_overexpression:PA08051:5,-0.158871821,0.154120487
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,4.978631544,-0.27665828600000003
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,2.8549186029999998,0.06826407300000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.028820425,0.09262091700000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.028820425,-0.09262091700000001
