,A,GntR,PtxS
Paeru_PRECISE:M9GlcNAcAA_4:1,3.406012171,1.088715417,0.025828847000000002
Paeru_PRECISE:M9GlcNAcAA_4:2,2.662461411,0.197751375,-0.08622700200000001
Paeru_PRECISE:M9GlcNAcAA_2:1,6.000615801,1.14611533,-0.14831322800000002
Paeru_PRECISE:M9GlcNAcAA_2:2,4.728461652,0.883981356,0.7008264820000001
Paeru_PRECISE:M9GlcNAcAA_1:1,5.10721988,1.503905128,0.35589310900000004
Paeru_PRECISE:M9GlcNAcAA_1:2,3.470626599,1.24995007,0.236130694
Paeru_PRECISE:M9glucAA_NaOCl:2,3.940150237,0.46847226200000003,-0.719274427
Paeru_PRECISE:M9glucAA_Cu:2,9.552859345,1.378860754,0.036838412
Paeru_PRECISE:M9glucAA_Fe:1,5.149262166,-0.002750489,-1.166593362
Paeru_PRECISE:M9glucAA_Fe:2,2.076583031,-0.356253339,-1.153223443
Paeru_PRECISE:M9glucAA_Zn:2,3.17320198,0.042242928000000006,0.9588329320000001
Paeru_PRECISE:M9glucAA_wt:4,2.81731289,0.39249722000000004,-0.280026176
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,4.433359077,1.961697271,1.51993798
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,4.113409351,2.312748457,1.9591015930000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,4.40762099,1.856102745,2.034577252
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.8378085070000001,0.206170382,0.121383155
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,1.840704471,-0.03854588,0.08765700100000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-1.002895964,-0.167624501,-0.209040157
relA-spoT_double-mutant:plank_WT_1:1,0.305572281,0.070510879,-0.00045738
relA-spoT_double-mutant:plank_WT_1:2,0.041891123,-0.03168066,0.015282381000000001
relA-spoT_double-mutant:plank_WT_1:3,-0.34746340400000003,-0.03883022,-0.014825002
relA-spoT_double-mutant:plank_rel-spot:1,-4.826289747,-0.72454116,-1.138062632
relA-spoT_double-mutant:plank_rel-spot:2,-4.543081728,-0.53774755,-1.1766908680000001
Rosmarinic_acid:PAO1-100UMRA:1,0.648008087,0.106824677,0.128759021
Rosmarinic_acid:PAO1-100UMRA:2,-0.545004068,0.12378243800000001,-0.386628207
Rosmarinic_acid:PAO1_DMSO_Control:1,0.809683416,0.046798972,0.104555612
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.132298528,0.190676267,0.04968741
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.6773848880000001,-0.237475238,-0.154243023
Tf_toxin_expression:PAO1_WT:1,2.906740985,0.070694859,0.7025604999999999
Tf_toxin_expression:PAO1_WT:2,-2.906740985,-0.070694859,-0.7025604999999999
Tf_toxin_expression:PAO1_derfA:1,1.803697772,0.134422122,0.5856138390000001
Tf_toxin_expression:PAO1_derfA:2,2.538535489,0.18585938200000002,0.6198740020000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-3.310071142,-0.244950199,-0.47046350800000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-2.204571835,-0.17389911800000002,-0.057427346000000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-4.091565128,-1.1874528180000001,-1.576019317
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-2.857308061,-1.047185797,-0.802805902
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,1.805974086,0.672859092,1.318847489
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,0.754808884,0.07782646700000001,1.009017528
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.315090568,0.113183188,-0.005089804000000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.315090568,-0.113183188,0.005089804000000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,2.8050095390000003,1.21046681,1.065584497
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,2.309871381,1.520592657,1.317080284
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,1.195399937,1.3114126160000001,1.861795257
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,0.07468181,1.728974799,1.699340657
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.66873088,-0.029856158,-0.45704806800000003
natural_RNA_aptamers:PA_Water_rep_wt:2,0.66873088,0.029856158,0.45704806800000003
natural_RNA_aptamers:PA_FMN_rep:1,-1.29345565,0.173064863,-0.315150296
natural_RNA_aptamers:PA_FMN_rep:2,0.760630164,-0.33797825400000003,-0.377949913
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.356035779,0.10170494000000001,-0.041465373
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.300878062,-0.074416971,0.050287839
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.47065488600000005,-0.05553670300000001,0.139023422
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.707646101,0.218637611,0.5614733120000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.793348817,0.30008719300000003,0.507566727
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-0.26534645,-0.534698699,-0.037251237
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-0.101113113,-0.662044771,-0.02438162
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.10903275400000001,0.263176964,-0.17526571500000002
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-0.13341218300000002,-0.40562556,0.0011658220000000002
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.05882006100000001,-0.368298418,-0.013968221000000001
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.49683757,-0.22383766400000002,0.22650787400000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.00018374300000000002,-0.17608621800000002,0.116113083
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.24718676800000003,-0.18879568600000002,0.10061800400000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-0.030039827,-1.405620305,-0.40118846100000005
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-0.10339598,-1.348734215,-0.311252036
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,0.7096814570000001,-1.08015862,0.128797665
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,0.389930908,-1.139884912,-0.0055765300000000005
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-1.780369689,-0.169821899,-0.487462475
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.307531165,0.316916448,-0.072338101
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-1.075898665,0.078620743,-0.13444485
sRNA_PA0805.1_overexpression:EmptyVector_1:4,1.3245886900000001,-0.128789066,0.40655544400000004
sRNA_PA0805.1_overexpression:EmptyVector_1:5,1.839210827,-0.096926228,0.28768998
sRNA_PA0805.1_overexpression:PA08051:1,-0.60144295,0.207916028,-0.016223228000000003
sRNA_PA0805.1_overexpression:PA08051:2,3.321980157,0.42469209300000005,0.735539445
sRNA_PA0805.1_overexpression:PA08051:3,4.232230186,0.21429272300000002,1.050521522
sRNA_PA0805.1_overexpression:PA08051:4,2.7806216690000003,0.046199809,1.210983947
sRNA_PA0805.1_overexpression:PA08051:5,2.802845854,0.6242315190000001,0.753520103
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-1.706345871,0.135305943,-0.21844486300000002
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-1.2972947160000001,0.28057206500000004,-0.5344047270000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,1.4297581830000001,-0.07663415800000001,0.108498008
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-1.4297581830000001,0.07663415800000001,-0.108498008
