,A,HexR
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-1.5123983779999999,-0.17295785700000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.127304706,-0.339213097
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.311064411,-0.384572791
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-1.350290942,-0.27164276600000004
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-1.2045423020000001,-0.283196867
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.311130442,0.00585079
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-1.6474186400000002,-0.46454386700000005
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-1.6299768760000002,-0.445676255
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-2.226878597,-0.665455342
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.025946175000000002,0.081795563
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.04379565,0.10343552
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-4.310203425,-0.9397758960000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-4.199833568,-0.9468083880000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-3.74462242,-0.691167543
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-3.745507236,-0.785050295
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-1.2261766490000001,-0.375737054
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.609048357,-0.186524257
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.201078895,-0.188373108
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.278134885,0.41139175800000005
sRNA_PA0805.1_overexpression:EmptyVector_1:5,1.758169016,0.339242661
sRNA_PA0805.1_overexpression:PA08051:1,1.020853593,0.28709671000000003
sRNA_PA0805.1_overexpression:PA08051:2,1.629867257,0.157944839
sRNA_PA0805.1_overexpression:PA08051:3,1.053355365,0.011742341
sRNA_PA0805.1_overexpression:PA08051:4,1.8440543740000002,0.44084300400000004
sRNA_PA0805.1_overexpression:PA08051:5,3.099897628,0.74076619
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-0.508507577,-0.40407127
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-1.5376988200000001,0.119152267
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.064390129,0.040306196
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.064390129,-0.040306196
