,A,GltR,HexR
Paeru_PRECISE:M9GlcNAcAA_8:1,-14.92528777,-1.052613297,-0.39534769000000003
Paeru_PRECISE:M9GlcNAcAA_8:2,-16.85510693,0.051315757000000004,0.054234555000000004
Paeru_PRECISE:M9GlcNAcAA_4:1,-15.56141374,-0.05654916,0.325394778
Paeru_PRECISE:M9GlcNAcAA_4:2,-17.17917907,-1.714181565,0.11548300400000001
Paeru_PRECISE:M9GlcNAcAA_2:1,-11.90937335,0.5113281980000001,0.23413477200000002
Paeru_PRECISE:M9GlcNAcAA_2:2,-15.65982848,0.326305389,0.12741844100000002
Paeru_PRECISE:M9GlcNAcAA_1:1,-13.80308102,0.25535946,0.331868841
Paeru_PRECISE:M9GlcNAcAA_1:2,-15.519318,-0.7437456570000001,-0.10099512100000001
Paeru_PRECISE:M9glucAA_NaOCl:2,-4.078016702,-0.060159169000000005,0.336793634
Paeru_PRECISE:M9glucAA_Cu:2,-7.672059374,-1.2460074460000001,-0.5719795520000001
Paeru_PRECISE:M9glucAA_Fe:1,-1.8477168480000001,0.42766637100000005,0.60636765
Paeru_PRECISE:M9glucAA_Fe:2,-0.32981586900000004,0.020605992,-0.034953322
Paeru_PRECISE:M9glucAA_Zn:2,-1.214322884,0.28086096,-0.014150317
Paeru_PRECISE:M9glucAA_wt:4,-1.862130099,0.48289386700000003,0.015816794000000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-1.48981991,-0.13646955800000002,0.7883225850000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-1.488988368,-0.563391541,1.020519766
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-1.332030035,-0.527250705,0.75668156
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.442954838,0.029105693000000002,-0.09447316300000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.6196199950000001,0.033040943,0.023456919000000003
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.17666515600000002,-0.062146637000000005,0.071016244
relA-spoT_double-mutant:plank_WT_1:1,0.10156725200000001,0.07287389999999999,0.017542066000000002
relA-spoT_double-mutant:plank_WT_1:2,0.40450902800000005,0.129484014,-0.07924650700000001
relA-spoT_double-mutant:plank_WT_1:3,-0.50607628,-0.202357913,0.061704442000000005
relA-spoT_double-mutant:plank_rel-spot:1,0.490556678,-0.718531091,-0.8996609270000001
relA-spoT_double-mutant:plank_rel-spot:2,0.27023123,-0.691630261,-1.009107978
Rosmarinic_acid:PAO1-100UMRA:1,-0.032174655,0.02980671,-0.078488689
Rosmarinic_acid:PAO1-100UMRA:2,-0.06629987700000001,0.17855542,-0.08721126200000001
Rosmarinic_acid:PAO1_DMSO_Control:1,0.582926807,0.136751131,-0.057449432
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.281669641,0.016224506,0.08966169900000001
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.301257166,-0.152975637,-0.032212268
Tf_toxin_expression:PAO1_WT:1,0.7369416950000001,-0.19520869,0.203531749
Tf_toxin_expression:PAO1_WT:2,-0.7369416950000001,0.19520869,-0.203531749
Tf_toxin_expression:PAO1_derfA:1,0.7913795370000001,-0.046754063000000005,0.691266809
Tf_toxin_expression:PAO1_derfA:2,0.605818643,-0.187676892,0.508641581
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,5.107387315,0.671903616,-0.116840235
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,5.384147377,1.00627095,-0.061977761000000006
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-0.815011781,-0.296224097,-0.351692599
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-1.0858091810000001,-0.19014139900000002,-0.538229511
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-2.283516424,0.6981253860000001,0.30637795900000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-1.893839258,0.755707023,0.36760151700000004
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.5092726310000001,-0.14440829400000002,0.17482593200000002
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.5092726310000001,0.14440829400000002,-0.17482593200000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-5.375733328,-0.33098621300000003,0.371343839
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-5.704993645,-1.127155972,0.5074439110000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-6.072398552,0.62839066,1.362276684
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-5.248985404,0.17849051200000002,1.38203713
natural_RNA_aptamers:PA_Water_rep_wt:1,0.108394061,-0.209057722,-0.09940206700000001
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.108394061,0.209057723,0.09940206700000001
natural_RNA_aptamers:PA_FMN_rep:1,0.13821360800000002,-0.411544831,-0.49803475900000005
natural_RNA_aptamers:PA_FMN_rep:2,0.13554846,-0.47671856900000004,-0.157455384
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.430549298,-0.0015378190000000002,-0.191081874
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.263643063,-0.060683196,-0.27251894
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.35265524400000003,-0.06631309,-0.17295785700000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,1.220900498,0.083199695,-0.339213097
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,1.165611792,0.046625644,-0.384572791
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.5099480390000001,-0.24011273400000002,-0.27164276600000004
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.439666394,-0.178344783,-0.283196867
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.45910309,-0.09691147100000001,0.00585079
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-0.217138187,0.018555453,-0.46454386700000005
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-0.22705612100000003,0.065023048,-0.445676255
p-anisaldehyde_epigallocatechin_gallate:Combination:5,0.556870419,-0.047744864000000005,-0.665455342
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.056473975,0.08784151100000001,0.081795563
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.085027767,0.01060778,0.10343552
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-3.118927731,-0.9210069230000001,-0.9397758960000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-3.248633571,-1.15419581,-0.9468083880000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-3.330854171,-0.941898152,-0.691167543
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-3.40774931,-1.032492959,-0.785050295
sRNA_PA0805.1_overexpression:EmptyVector_1:1,1.404784142,-0.07011597500000001,-0.375737054
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.568033899,0.010684076,-0.186524257
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.23457687900000002,0.009839438,-0.188373108
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.463484549,0.125911475,0.41139175800000005
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-1.7439103720000002,-0.076319016,0.339242661
sRNA_PA0805.1_overexpression:PA08051:1,0.511410651,0.178526129,0.28709671000000003
sRNA_PA0805.1_overexpression:PA08051:2,-1.453991314,-0.121188816,0.157944839
sRNA_PA0805.1_overexpression:PA08051:3,-2.219687925,-0.28487897100000004,0.011742341
sRNA_PA0805.1_overexpression:PA08051:4,-1.789963441,-0.279595435,0.44084300400000004
sRNA_PA0805.1_overexpression:PA08051:5,-2.868315759,0.10011297,0.74076619
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-0.23661049,-0.5299849950000001,-0.40407127
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-1.218282284,-0.573536102,0.119152267
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.29342713400000003,0.15538812100000002,0.040306196
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.29342713400000003,-0.15538812100000002,-0.040306196
