,A,Zur,NrdR
Paeru_PRECISE:M9glucAA_Cu:1,1.978701167,3.541065575,-1.2549865420000001
Paeru_PRECISE:M9glucAA_NaOCl:1,-0.427243566,-0.005714419,-0.476956712
Paeru_PRECISE:M9GlcNAcAA_8:1,-3.470829314,-0.202781019,0.24012754700000002
Paeru_PRECISE:M9GlcNAcAA_8:2,-0.723738116,0.141361342,0.932427679
Paeru_PRECISE:M9GlcNAcAA_4:1,-1.406166772,-0.925643128,-0.35224104
Paeru_PRECISE:M9GlcNAcAA_4:2,-2.211235774,0.573234941,0.35473159200000004
Paeru_PRECISE:M9GlcNAcAA_2:1,0.8146416590000001,-0.726115721,0.5301621950000001
Paeru_PRECISE:M9GlcNAcAA_2:2,-3.082894752,-0.287821845,0.911585054
Paeru_PRECISE:M9GlcNAcAA_1:1,-0.203877406,0.161942109,0.122083223
Paeru_PRECISE:M9GlcNAcAA_1:2,-1.3346097399999999,0.190636769,-0.009972572
Paeru_PRECISE:M9glucAA_NaOCl:2,0.258257046,-0.733699895,0.331885405
Paeru_PRECISE:M9glucAA_Cu:2,1.111581637,3.092304053,-0.7844925840000001
Paeru_PRECISE:M9glucAA_Fe:1,-2.238170759,0.323979736,-0.180366998
Paeru_PRECISE:M9glucAA_Fe:2,-3.458026283,0.188204051,-0.492891736
Paeru_PRECISE:M9glucAA_Zn:2,-1.9603288920000002,0.34747921600000004,-0.48033703400000005
Paeru_PRECISE:M9glucAA_wt:4,-2.172283238,0.502149099,-0.196710298
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,2.857026646,0.531747544,0.028577264
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,4.192260191,0.661096617,0.015106402000000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,3.857579802,0.828925679,0.046338617000000006
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.79562157,-0.006562902000000001,-0.10504637
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-1.333031716,-0.068641054,0.120909917
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.537410147,0.075203955,-0.015863546000000003
relA-spoT_double-mutant:plank_WT_1:1,0.129982755,0.047255732,-0.054821546000000006
relA-spoT_double-mutant:plank_WT_1:2,0.30044197500000003,-0.012773463,-0.027319414
relA-spoT_double-mutant:plank_WT_1:3,-0.430424731,-0.034482268,0.08214096
relA-spoT_double-mutant:plank_rel-spot:1,-4.109272368,-0.017818187000000003,-0.32798396300000004
relA-spoT_double-mutant:plank_rel-spot:2,-3.225900855,0.354973537,-0.362966685
Rosmarinic_acid:PAO1-100UMRA:1,-0.502529731,0.083818158,-0.271555786
Rosmarinic_acid:PAO1-100UMRA:2,0.0013017999999999999,-0.109288783,-0.5410350270000001
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.239131427,0.061882203000000004,0.174172195
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.111946291,0.042505029,0.023703184000000002
Rosmarinic_acid:PAO1_DMSO_Control:3,0.35107771800000004,-0.10438723300000001,-0.19787537800000002
Tf_toxin_expression:PAO1_WT:1,0.5611786990000001,0.36357532000000004,-0.079589609
Tf_toxin_expression:PAO1_WT:2,-0.5611786990000001,-0.36357532000000004,0.079589608
Tf_toxin_expression:PAO1_derfA:1,0.5807624960000001,0.378039587,0.155328153
Tf_toxin_expression:PAO1_derfA:2,0.740667539,0.437781061,0.121924022
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,0.034510953000000004,-0.582206065,-0.42112029500000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,0.150370842,-0.42491241700000004,-0.000334983
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,0.205799309,-1.00499966,-0.27226242900000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-0.30070491800000004,-0.982811081,0.142525126
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,2.398291462,-0.039431443000000004,-0.7108075340000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,0.110024484,0.016035204,-0.768158597
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.7229641450000001,-0.41823769600000005,0.130464095
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.7229641450000001,0.41823769600000005,-0.130464094
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,3.65244817,0.488661879,-0.303295464
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,3.420708678,0.653610276,-0.7875488610000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,3.639081726,1.824589282,-0.44828115500000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,1.536917976,1.689021571,-0.046519077000000006
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.198304699,-0.14290154200000002,0.044646047
natural_RNA_aptamers:PA_Water_rep_wt:2,0.198304699,0.14290154200000002,-0.044646048
natural_RNA_aptamers:PA_FMN_rep:1,0.9066206130000001,-0.15149467700000002,-0.047089989000000006
natural_RNA_aptamers:PA_FMN_rep:2,0.41694178600000004,0.061760882,-0.20717452900000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.8285439520000001,-0.208973074,0.173165707
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-1.481099413,0.121331346,0.21006934900000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-1.539243858,0.17307793500000002,0.223892892
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.8986490490000001,0.22075308800000001,-0.324464018
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.665430493,0.266664693,-0.394205383
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.21317281200000002,0.415099039,-0.536025618
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.233555444,0.372117913,-0.591715321
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.196408513,0.193987815,-0.23370463300000002
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-1.493455773,0.49390038300000005,-0.134330463
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-1.352504115,0.6314279380000001,-0.253228895
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.7081439220000001,0.515008518,-0.532188569
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.241250134,0.005509222,0.029048009000000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.390885305,0.009476037000000001,0.031490917
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-0.6088307,0.9382221230000001,-0.580854913
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-0.644757753,0.9834603510000001,-0.6459387990000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,0.022552233,0.781832433,-0.48668198300000004
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-0.466545619,0.7749890150000001,-0.48853070200000004
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-1.103374628,-0.560781936,0.11159358100000001
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-1.17421088,-0.299136242,0.273513204
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.989289481,-0.323089825,0.024603038
sRNA_PA0805.1_overexpression:EmptyVector_1:4,6.985791232,1.324949232,-0.010203387000000001
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-3.718916243,-0.14194123,-0.39950643500000005
sRNA_PA0805.1_overexpression:PA08051:1,0.09687738800000001,-0.057827696000000005,-0.12012972400000001
sRNA_PA0805.1_overexpression:PA08051:2,0.8923710520000001,0.270506367,-0.308334368
sRNA_PA0805.1_overexpression:PA08051:3,-0.581895339,0.193904667,-0.176132638
sRNA_PA0805.1_overexpression:PA08051:4,7.949019961,1.450896569,-0.773269473
sRNA_PA0805.1_overexpression:PA08051:5,-0.608210413,0.631321423,-0.42916799400000005
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,0.942873002,-0.012970047,0.015657343
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.5091925860000001,0.359131274,0.01464636
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.130306054,0.041558015000000004,-0.0078139
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.130306054,-0.041558015000000004,0.007813899000000001
