,A,FoxR
n-alkanes_treatment:PA_alkane:2,5.9807950827,1.309659739
n-alkanes_treatment:PA_Glycerol:1,1.4981247333,0.131396431
n-alkanes_treatment:PA_Glycerol:2,0.6254098695,-0.142203897
n-alkanes_treatment:PA_Glycerol:3,-2.1235346028,0.010807466
natural_RNA_aptamers:PA_Water_rep_wt:1,0.36244413950000004,-0.16187115400000002
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.36244413950000004,0.16187115400000002
natural_RNA_aptamers:PA_FMN_rep:1,0.26901842670000004,-0.141262468
natural_RNA_aptamers:PA_FMN_rep:2,0.4455325537,-0.163355819
NC_002516.2:Planktonic_total_RNA_Rep:1,1.2206433012,-0.394623537
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.5371426716000001,-0.535536966
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.6835006296,0.9301605030000001
NC_002516.2:Biofilm_total_RNA_Rep:1,2.6119105410000003,1.417863882
NC_002516.2:Biofilm_total_RNA_Rep:2,3.0959992616,2.038155743
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.5111719476000001,0.21499019300000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,2.8180715317000002,0.588624983
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,2.8566946145000003,0.689896629
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,3.7562809001,1.039156722
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,3.8270438859,1.078139354
p-anisaldehyde_epigallocatechin_gallate:Combination:1,1.9184779404999999,0.16576985100000002
p-anisaldehyde_epigallocatechin_gallate:Combination:2,1.8388176774,0.36867851900000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.0447564129,-0.048995937
p-anisaldehyde_epigallocatechin_gallate:Combination:3,1.7399948133,0.753674614
p-anisaldehyde_epigallocatechin_gallate:Combination:4,1.9805522057,0.867868277
p-anisaldehyde_epigallocatechin_gallate:Combination:5,2.5943648956,1.151071094
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.27485583080000003,-0.068883478
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.19155970390000002,-0.09711077800000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-0.3319662164,0.188459599
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-0.2064702594,-0.049922049
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,1.0215300763,0.623048479
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,1.1544644691000001,0.6879973530000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.3231560918,0.09580935600000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,0.5829566207,0.238721341
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,0.35780129390000004,0.20658910900000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.3241337449,-0.155458396
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-7.2698845605999995,-0.42761172000000003
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-6.921916748,-0.538521665
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-6.6512335465,-0.7809187030000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.6504033224,-0.255208869
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.49602416790000003,-0.004604068
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.1543791545,0.259812937
relA-spoT_double-mutant:plank_WT_1:1,0.07067766560000001,0.11263057600000001
relA-spoT_double-mutant:plank_WT_1:2,0.6902587066,0.055517658000000004
relA-spoT_double-mutant:plank_WT_1:3,-0.7609363722,-0.168148234
relA-spoT_double-mutant:plank_rel-spot:1,2.2064734453,-0.26461674500000004
relA-spoT_double-mutant:plank_rel-spot:2,1.8890376882000002,-0.33123330300000003
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.19030396900000002,-0.243458939
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-3.0193932772,-0.700194851
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.6287153821,-0.338151902
sRNA_PA0805.1_overexpression:EmptyVector_1:4,3.178344618,0.994232781
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.2794600722,0.28757291100000004
sRNA_PA0805.1_overexpression:PA08051:1,-4.0377891316,-0.910722871
sRNA_PA0805.1_overexpression:PA08051:2,-6.1497978359,-0.6603551950000001
sRNA_PA0805.1_overexpression:PA08051:3,-5.5413059518,-1.185269683
sRNA_PA0805.1_overexpression:PA08051:4,-2.0585932384,-0.6618288950000001
sRNA_PA0805.1_overexpression:PA08051:5,-3.5703414246,0.35088936
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-3.5944999814000003,-0.5312765260000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-2.5450177254,0.07143611
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.1797557355,0.22001430200000002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.1797557355,-0.22001430200000002
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-1.1230705819,-0.40040248500000003
sRNA_ReaL_represses_RpoS:sRNA_wt:2,1.1230705819,0.40040248500000003
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-3.1477443749,-0.45998438300000005
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-1.4023355753,-0.195439417
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-2.5108769988,-0.498982505
yhjH_knockout:PA_delyhjH_wt:1,0.14380185610000001,0.015429017000000001
yhjH_knockout:PA_delyhjH_wt:2,-0.14380185610000001,-0.015429017000000001
yhjH_knockout:PA_delyhjH:1,-1.2270587221,-0.40966666500000004
yhjH_knockout:PA_delyhjH:2,-1.3591053873,-0.24812641400000002
yhjH_knockout:PA_delwspF:1,-5.0824114833,-1.4699761040000001
yhjH_knockout:PA_delwspF:2,-6.8423320701,-1.848687026
