,A,CzcR,Fur
Paeru_PRECISE:M9glucAA_Biofilm:1,4.1029392698,-0.730970808,0.010603704
Paeru_PRECISE:M9glucAA_Biofilm:2,4.5702375357000005,-0.09743225900000001,0.09055017200000001
Paeru_PRECISE:R10LB_Gent:2,8.1180440248,0.8829028310000001,0.16859115200000002
Paeru_PRECISE:R10LB_Pip:1,7.2472991666,0.8495555880000001,-0.43110137800000004
Paeru_PRECISE:R10LB_Pip:2,7.6055147786,0.9051501770000001,-0.869470021
Paeru_PRECISE:R10LB_Mec:1,7.7314860352,1.004221648,0.117597327
Paeru_PRECISE:R10LB_Mec:2,8.2247181843,0.964207491,-0.006355836
Paeru_PRECISE:CAMHB_Azt:3,12.6144090972,1.574539442,-0.253667323
Paeru_PRECISE:CAMHB_Azt:4,12.0449215948,1.123424323,-0.41604769700000005
Paeru_PRECISE:CAMHB_Biofilm:3,5.8727994916,0.635852548,0.703347705
Paeru_PRECISE:CAMHB_Biofilm:4,5.4808888062,0.000990882,0.8124067030000001
Paeru_PRECISE:M9glucAA_Biofilm:3,2.4078466317,0.07228225,-0.038497901
Paeru_PRECISE:M9glucAA_Biofilm:4,2.9286258271000003,0.061071724,0.337314277
Paeru_PRECISE:R10LB_Mero:1,9.0886292479,1.7739107729999999,-0.5880077140000001
Paeru_PRECISE:R10LB_Mero:2,8.6179663718,1.354115419,-0.6653579390000001
Paeru_PRECISE:LB_Cam:1,11.5598562371,0.8796314350000001,-2.247277027
Paeru_PRECISE:LB_Cam:2,11.1102129779,0.7243151130000001,-2.040723014
Paeru_PRECISE:CAMHB_Ceft:5,-0.2462610973,-0.705325073,-1.0885457
Paeru_PRECISE:CAMHB_Cip:1,0.938100887,-0.513709162,-0.391950866
Paeru_PRECISE:CAMHB_Cip:2,0.8980115326,-0.278743699,-0.462521926
ampC_mutation:PA_Cef_taz_wt:1,-1.7245653949,-0.675943709,-0.00018859900000000001
ampC_mutation:PA_mutS_Cef_taz:1,-2.0038359307,-0.013219918,0.084780243
ampC_mutation:PA_mutS:1,0.5349716168,0.271088859,1.093128991
ampC_mutation:PA_mutS:2,7.9178177869,0.60014789,0.27269909200000003
ampC_mutation:PA_mutS:3,-0.1366755212,-0.790239867,1.126007447
ampC_mutation:PA_Cef_taz_wt:2,1.7245653949,0.675943709,0.00018859900000000001
ampC_mutation:PA_mutS_Cef_taz:2,-0.4177315997,0.290791242,1.030316886
ampC_mutation:PA_mutS:4,-1.5560507394,-0.304576356,0.816466436
ampC_mutation:PA_mutS:5,8.9939991033,1.194654804,-0.130976442
ampC_mutation:PA_mutS:6,-0.6958552376,0.305850608,0.187399163
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-2.8513074961,-0.43113965400000004,0.566723532
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-2.7013130590000003,0.462051576,0.695522827
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,2.5725009961,2.216942292,-1.00020101
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,2.2334093905,2.2747297250000003,-0.71458389
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,2.1307375966,-0.185668263,0.672683192
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,3.769308174,0.297311867,0.184255039
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.7854850023000001,0.136625727,-0.05624793300000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.7854850023000001,-0.136625727,0.05624793300000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,4.5432207085,1.770719629,-2.252694955
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,3.4745512877999998,1.526196841,-2.38460241
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,0.8686161045,1.6150340390000002,-1.068188749
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,0.8500228671000001,1.473681016,-0.731951879
cysB_mutant:PAO1HH_wt:1,-0.7897290647,-0.32060481300000004,-0.017027183
cysB_mutant:PAO1HH_wt:2,0.7897290647,0.32060481300000004,0.017027183
cysB_mutant:cysBHH:1,-1.5793066145,0.040255052,0.235183312
cysB_mutant:cysBHH:2,-1.3151309504,0.331907551,0.12033273700000001
cysB_mutant:cysBHH:3,-2.3868562507,1.075515477,0.394413976
ersA_knockout:delersA:1,-0.4310404038,-0.242640129,0.9965871580000001
ersA_knockout:delersA:2,-1.8730746168999999,-1.2249787300000001,1.1201195
ersA_knockout:wt_BHI:1,-0.4131438103,-0.047802235000000005,-0.07994933800000001
ersA_knockout:wt_BHI:2,0.4131438103,0.047802235000000005,0.07994933800000001
gcsR_mutant:PAO1_rep_wt:1,0.033270215400000004,-0.011378275,0.054984031
gcsR_mutant:PAO1_rep_wt:2,-0.033270215400000004,0.011378275,-0.054984031
gcsR_mutant:GcsR_rep:1,0.18101692700000002,0.535643403,-0.14162264600000002
gcsR_mutant:GcsR_rep:2,-0.1943919758,-0.20838652100000002,-0.19752059100000002
mexZ_knockout:del_mexZ:1,-1.6971470718,-1.139289655,-0.13984197
mexZ_knockout:del_mexZ:2,-0.9703379416000001,-0.25531675800000003,-0.220028158
mexZ_knockout:del_mexZ:3,-0.1857942166,0.026483979,0.5179397960000001
mexZ_knockout:wt_LB:1,1.6594067177,1.028147173,-0.363197908
mexZ_knockout:wt_LB:2,-0.5677512823,-0.46572395200000005,-0.291707522
mexZ_knockout:wt_LB:3,-1.0916554354,-0.5624232210000001,0.65490543
n-alkanes_treatment:PA_alkane:1,3.0126502139,0.6186809590000001,-0.023307509
n-alkanes_treatment:PA_alkane:2,1.5518603991000002,0.146006938,-0.158088959
n-alkanes_treatment:PA_Glycerol:1,0.7640250284,0.554219016,0.35720843
n-alkanes_treatment:PA_Glycerol:2,-1.9425425076,-0.21490145,-0.11442295300000001
n-alkanes_treatment:PA_Glycerol:3,1.1785174793,-0.339317566,-0.24278547700000003
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.13436845960000002,-0.60950838,-0.036152301000000005
natural_RNA_aptamers:PA_Water_rep_wt:2,0.13436845960000002,0.60950838,0.036152301000000005
natural_RNA_aptamers:PA_FMN_rep:1,0.45405556560000004,0.256567675,-0.256784076
natural_RNA_aptamers:PA_FMN_rep:2,0.011134954800000001,0.47301890900000004,-0.063598133
NC_002516.2:Planktonic_total_RNA_Rep:1,0.7181137823,0.6076478660000001,0.025132868000000003
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.0646214769,-0.012012140000000001,-0.054788609
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.6534923053,-0.595635726,0.029655741000000003
NC_002516.2:Biofilm_total_RNA_Rep:1,2.0465812087,3.533880558,0.20336071500000003
NC_002516.2:Biofilm_total_RNA_Rep:2,1.2782245724,3.9030312350000003,0.326122018
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.3475707896,0.6406606770000001,-0.35334474200000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.7306396629,0.037467149000000005,-0.26701144400000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.7397006133,0.035626312,-0.222658337
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.881272339,0.5312328070000001,0.5794540920000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.9091031109000001,0.557189468,0.5701142
p-anisaldehyde_epigallocatechin_gallate:Combination:1,1.3133818976,-0.17588314200000002,-0.10913678900000001
p-anisaldehyde_epigallocatechin_gallate:Combination:2,1.4543697628,-0.177086965,-0.148146345
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.0319274918,-0.09995273,0.20950864300000002
p-anisaldehyde_epigallocatechin_gallate:Combination:3,1.6059863583,0.264075,-0.028877389000000003
p-anisaldehyde_epigallocatechin_gallate:Combination:4,1.3031174847,0.23981737700000003,-0.043072474
p-anisaldehyde_epigallocatechin_gallate:Combination:5,1.0576255451,0.467277726,-0.08735232500000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.16087932430000002,-0.26481845800000003,0.059014411
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.1547639735,-0.27588948900000004,0.084821688
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,0.8631519531,-0.35114712800000003,0.08162274400000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,0.8903991476,-0.37880926400000003,0.040222969000000004
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,1.0467016618,0.009999306000000001,-0.056365585
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,0.9235660937,-0.009105007,-0.054638392
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.4024967687,0.655039977,-0.395203688
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,0.7943918364,0.012555097000000001,-0.078915253
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,0.9149508156,-0.010805183000000001,-0.005072068
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.055423846000000006,-0.089084565,0.14768609400000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,5.8907226776,1.521371204,1.13777809
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,6.5750912625,2.420688725,1.163489762
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,5.5688768065000005,2.451342455,0.7693981430000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.40338480720000003,0.075890284,-0.16802087000000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.541061162,-0.038452207,0.108185629
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.1376763548,-0.037438078,0.059835241000000004
relA-spoT_double-mutant:plank_WT_1:1,0.3635181682,-0.09096580200000001,-0.088711833
relA-spoT_double-mutant:plank_WT_1:2,-0.18057319900000002,-0.139886859,0.145968959
relA-spoT_double-mutant:plank_WT_1:3,-0.1829449692,0.23085266100000001,-0.057257127000000005
relA-spoT_double-mutant:plank_rel-spot:1,-0.5272500782,-0.17409448800000002,-0.324686052
relA-spoT_double-mutant:plank_rel-spot:2,0.5665669389,-0.320730504,-0.28815582
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.1292144993,-0.6567785770000001,0.54268125
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.0506846691,-0.031464529000000005,0.40499884300000005
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.232705715,-0.283664009,0.43222702500000004
sRNA_PA0805.1_overexpression:EmptyVector_1:4,1.1415471747,0.670998635,-0.598560198
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-1.0887406282,0.30090848000000003,-0.7813469200000001
sRNA_PA0805.1_overexpression:PA08051:1,-0.3228365704,0.978951215,0.48363725500000004
sRNA_PA0805.1_overexpression:PA08051:2,1.6853987643,1.280938576,0.32031732900000004
sRNA_PA0805.1_overexpression:PA08051:3,1.6709252734,1.044855216,0.324143247
sRNA_PA0805.1_overexpression:PA08051:4,1.7551749419,1.096885576,-0.42072963500000005
sRNA_PA0805.1_overexpression:PA08051:5,0.0539097515,1.163116476,-0.7247678820000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-0.424739556,-0.24680063,-0.279143686
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.16715598310000002,-0.05250187,-0.38223033300000003
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.4979622977,0.219718994,-0.08189033
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.4979622977,-0.219718994,0.08189033
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.1776452673,0.052615886,-0.307512754
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.1776452673,-0.052615886,0.307512754
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,1.6562000970000001,0.198103769,-0.551090268
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,0.1839782442,0.514459333,-0.481323802
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,0.4962812889,0.45461768500000005,-0.361149025
yhjH_knockout:PA_delyhjH_wt:1,-0.1712973912,-0.205483197,1.4299999999999999e-05
yhjH_knockout:PA_delyhjH_wt:2,0.1712973912,0.205483197,-1.4299999999999999e-05
yhjH_knockout:PA_delyhjH:1,0.43699961270000004,1.000970292,-0.048895681
yhjH_knockout:PA_delyhjH:2,0.30804579860000003,0.5935525260000001,-0.073984468
yhjH_knockout:PA_delwspF:1,-0.8036766993000001,-0.5558674730000001,-0.36756697600000005
yhjH_knockout:PA_delwspF:2,0.5830403362000001,-0.60467379,-1.3379735560000001
