,A,fnr
novobiocin:0_Novobiocin_60min:3.0,-7.6876604766,-0.20387929700000001
novobiocin:500_Novobiocin_10min:1.0,-14.654803727600001,0.6843439626000001
novobiocin:0_Novobiocin_20min:2.0,-14.3687735207,0.5229285953
novobiocin:500_Novobiocin_60min:3.0,-14.9378354952,0.8791470530000001
novobiocin:0_Novobiocin_0min:2.0,-0.0536907628,0.024658841
novobiocin:100_Novobiocin_60min:3.0,-16.0949516233,0.6623237645000001
novobiocin:500_Novobiocin_20min:2.0,-14.1672512506,0.581071392
novobiocin:500_Novobiocin_10min:2.0,-13.9379160669,0.7919308958
novobiocin:0_Novobiocin_0min:3.0,-1.1688230581,-0.0393159498
novobiocin:500_Novobiocin_20min:3.0,-14.1686507767,0.8402456053
novobiocin:0_Novobiocin_10min:3.0,-13.5462013879,0.3063795744
novobiocin:0_Novobiocin_20min:3.0,-12.9882299588,0.40979928790000003
starvation:Glucose_6h:1.0,1.185752573,0.059403572800000005
starvation:Low_3d:1.0,-13.1800917618,0.0455554158
starvation:Low_3d:2.0,-13.1689578176,0.2274785007
starvation:Glucose_24h:1.0,3.4138724733,1.1978509941
starvation:High_4d:1.0,-7.9972114224,3.2468667424
starvation:High_4h:1.0,-5.7586101971,2.3030890637
starvation:High_4d:2.0,-8.5878348452,3.5409161147
starvation:High_4h:2.0,-6.5116417042,2.3855548994999998
starvation:Low_24h:1.0,-14.7951161022,0.2482680335
starvation:Glucose_6h:2.0,-1.185752573,-0.059403572800000005
starvation:Low_24h:2.0,-15.369026935499999,0.7503727355
starvation:Glucose_24h:2.0,3.0915070259,1.2188199789
18_mutants:phoB/R_InSPI2:1.0,0.8552161653,-0.2647092061
18_mutants:hfq_ESP:1.0,8.4408699034,0.7921781517
18_mutants:ompR/envZ_InSPI2:1.0,0.11893226100000001,0.6549733596
18_mutants:dam_MEP:1.0,-0.6717674027,0.7498397266
18_mutants:WT_IEP:1.0,7.232663942,0.08838016130000001
18_mutants:ssrA/B_InSPI2:1.0,0.7376310107,0.3298826005
18_mutants:WT_InSPI2:1.0,1.3866357551,0.4639720813
18_mutants:hilC_IEP:1.0,4.7106567622,0.1354678615
18_mutants:fliZ_ESP:1.0,17.6035923793,0.2715731426
18_mutants:hilD_InSPI2:1.0,1.9611642530000002,0.1613058427
18_mutants:phoP/Q_InSPI2:1.0,-0.20460337,0.5621304415
18_mutants:ssrB_InSPI2:1.0,0.7125762059,0.5055969768
18_mutants:fur_ESP:1.0,16.4894786242,0.087228621
18_mutants:WT_MEP:1.0,3.089989999e-21,0.0
18_mutants:hilD_IEP:1.0,3.5269529768,-0.166035291
18_mutants:hilE_IEP:1.0,6.9346527684,-0.1517984155
18_mutants:slyA_InSPI2:1.0,0.5734759392000001,-0.1410406967
18_mutants:ssrA_InSPI2:1.0,1.2013805333,0.5212012412
18_mutants:WT_lnSPI2:1.0,0.7695646752,-0.4366153911
18_mutants:hilA_IEP:1.0,5.3823032154,-0.0028450612
Infection_conditions:pH3_shock:1.0,-5.0271849408,-0.306351666
Infection_conditions:Peroxide_shock_InSPI2:1.0,-5.2986665262,0.7048191730000001
Infection_conditions:MEP:1.0,-6.2290379868,-0.0023526209
Infection_conditions:Oxygen_shock:1.0,-4.4295405943,-0.34121665700000003
Infection_conditions:MEP:2.0,-6.4802100161,0.0829353325
Infection_conditions:Anaerobic_shock:1.0,21.7458289695,-1.5404392809
Infection_conditions:Bile_shock:1.0,-5.7791542112,0.1242248989
Infection_conditions:LowFe2+_shock:1.0,-7.4713507302,-0.22258869720000002
Infection_conditions:MEP:3.0,-6.4298503001,0.094077697
Infection_conditions:pH5.8_shock:1.0,-7.0774071427,-0.3784690767
Infection_conditions:ESP:1.0,8.6684194064,-0.44727545560000004
Infection_conditions:inSPI2_dRNA_seq:1.0,1.416002311,-0.39906750890000003
Infection_conditions:LEP:1.0,-1.9725248267,-0.22976098490000002
Infection_conditions:Temp20:1.0,-3.6495117592,-0.3027911336
Infection_conditions:25C:1.0,-7.3169054049,0.18354045160000002
Infection_conditions:Nitric_oxide_shock_InSPI2:1.0,-5.2193941581,0.4945571757
Infection_conditions:ESP:2.0,11.0830838304,-0.13356629
Infection_conditions:EEP:1.0,-7.995678684,-0.0144575745
Infection_conditions:ESP:3.0,8.6435645947,-0.42902769030000004
Infection_conditions:Anaerobic_growth:1.0,14.8667370477,-0.6571124038
Infection_conditions:NaCl_shock:1.0,-8.072512056,-0.6477654776
Infection_conditions:Pool_RNA_seq:1.0,-5.553229279e-21,0.0
Infection_conditions:Cold_shock_15C:1.0,-6.3083929379,0.3799575227
Infection_conditions:Pool_dRNA_seq:1.0,0.9536414194,-1.1893734075
Infection_conditions:InSPI2_LowMg2+:1.0,-2.9952165009,0.129297035
Infection_conditions:Temp10:1.0,-3.7071159067,-0.2510260009
Infection_conditions:NonSPI2:1.0,-7.7756881366,0.1660287506
Macrophage:Intra_macrophage_dRNA:1.0,2.6413161089,-1.2537302945
Macrophage:Intra_macrophage_RNA:1.0,0.4816121748,0.0873287574
Macrophage:Intra_macrophage_RNA:2.0,-0.4816121748,-0.0873287574
Macrophage:Intra_macrophage_dRNA:2.0,2.2457367576,-0.5766132209
comparative_st474:st474_InSPI2:1.0,-1.8846755896,0.24550215900000003
comparative_st474:st474_LEP:1.0,4.250288799,-0.238688642
comparative_st474:st474_InSPI2:2.0,-2.091323929,0.31206000700000003
comparative_st474:st474_EEP:1.0,-1.7696415284,-0.0011550179
comparative_st474:st474_ESP:1.0,16.5412476586,0.3101323051
comparative_st474:st474_NaCl_shock:1.0,-1.8013672262,-0.6819920412
comparative_st474:st474_NO_shock_InSPI2:1.0,1.0284436807,0.3916072973
comparative_st474:st474_Peroxide_shock_InSPI2:1.0,1.0220851778,0.5603758061
comparative_st474:st474_Oxygen_shock:1.0,1.8048440561999999,-0.3498181374
comparative_st474:st474_MEP:1.0,1.941186836e-28,0.0
comparative_st474:st474_ESP:2.0,17.3634954298,0.0638026657
comparative_st474:st474_ESP:3.0,17.9896587863,-0.18515095750000002
comparative_st474:st474_NonSPI2:1.0,-3.6394515050000003,0.7170961127000001
comparative_st474:st474_Bile_shock:1.0,0.4460705984,0.1319619173
comparative_st474:st474_NonSPI2:2.0,-4.0697122471,0.588831004
comparative_st474:st474_Anaerobic_growth:1.0,23.2429600237,0.0971486812
comparative_st474:st474_Macrophage:1.0,0.9457673851,0.4847480988
comparative_st474:st474_Anaerobic_shock:1.0,27.9424567529,-1.5645783717000001
comparative_st474:st474_InSPI2:3.0,-1.2475101575,0.0680250735
comparative_st474:st474_InSPI2:4.0,1.4271582058,0.4009529927
comparative_st474:st474_Anaerobic_growth:2.0,23.6509994818,-0.8582509047
comparative_st474:st474_Anaerobic_growth:3.0,23.7808311566,-0.0269007427
comparative_st474:st474_ESP:4.0,17.9434917097,-0.1138038719
comparative_st474:st474_Macrophage:2.0,-0.0197668566,0.3100844909
comparative_st474:st474_25C:1.0,-1.0910454301,0.1927715076
comparative_st474:st474_Low_Fe2+_shock:1.0,-1.2331996528,-0.2277027765
comparative_st474:st474_NonSPI2:3.0,-3.9118985653,0.8654743428
comparative_D23580:D23580_NonSPI2:1.0,-2.3332282581,0.5221860322
comparative_D23580:D23580_InSPI2:1.0,1.2277912281,0.1545920086
comparative_D23580:D23580_Anaerobic_growth:1.0,18.4053822606,-0.3430259847
comparative_D23580:D23580_pBT1 deletion:1.0,13.4803430274,0.2249381303
comparative_D23580:D23580_InSPI2:2.0,-0.29778443790000003,0.0556051424
comparative_D23580:D23580_25C:1.0,-0.8985178633,0.1339863888
comparative_D23580:D23580_pBT1 deletion:2.0,13.6635936547,-0.2380088792
comparative_D23580:D23580_Oxygen_shock:1.0,1.0179365647,-0.0012230617000000001
comparative_D23580:D23580_Macrophage_dRNA_2:1.0,1.6114457659,-0.9453101793
comparative_D23580:D23580_LEP:1.0,5.3918636921,0.0261055611
comparative_D23580:D23580_ESP:1.0,20.6578877042,-0.2588755005
comparative_D23580:D23580_Macrophage:1.0,-0.21769117600000001,-0.2852180929
comparative_D23580:D23580_ESP:2.0,18.9157573943,-0.4613553079
comparative_D23580:D23580_Low_Fe2+_shock:1.0,2.5142709293000003,-0.08719105220000001
comparative_D23580:D23580_Bile_shock:1.0,0.1361208797,0.2575832809
comparative_D23580:D23580_NaCl_shock:1.0,0.1266320285,-0.45612822890000004
comparative_D23580:D23580_MEP:1.0,0.0,0.0
comparative_D23580:D23580_Macrophage_dRNA_1:1.0,1.9906169678,-0.0677196846
comparative_D23580:D23580_InSPI2:3.0,-0.818101272,0.138820106
comparative_D23580:D23580_EEP:1.0,2.0341954425,-0.20790137020000002
comparative_D23580:D23580_NO_shock_InSPI2:1.0,3.0252472553,0.19183395320000002
comparative_D23580:D23580_Anaerobic_shock:1.0,27.176526929,-0.4774686239
comparative_D23580:D23580_InSPI2:4.0,-1.1301899075,-0.0464715372
comparative_D23580:D23580_NonSPI2:2.0,-2.8209058072,0.3130894212
comparative_D23580:D23580_NonSPI2:3.0,-2.5967511626,0.7277426773
comparative_D23580:D23580_ESP:3.0,18.4979195105,-0.4277345145
comparative_D23580:D23580_Macrophage:2.0,1.2901054181,0.2833329826
comparative_D23580:D23580_NonSPI2:4.0,-0.2295425204,0.24236265480000002
comparative_D23580:D23580_ESP:4.0,20.2176023715,-0.19850358510000002
comparative_D23580:D23580_Peroxide_shock_InSPI2:1.0,1.047056909,0.7258523988000001
comparative_D23580:D23580_Anaerobic_growth:2.0,20.0688116825,-0.4438024265
comparative_D23580:D23580_Anaerobic_growth:3.0,18.0048621068,-0.1676102677
pgtE:ESP_tex:1.0,8.6558316098,-1.2252486316
pgtE:Pooled_tex:1.0,5.2220253939,-0.0489266509
pgtE:ESP:1.0,8.6743588391,-0.3768337142
pgtE:InSPI2:1.0,-9.0209166621,0.2391627445
pgtE:Pooled:1.0,0.0,0.0
pgtE:InSPI2_tex:1.0,-1.6887753081999999,-0.4530091249
aroA:SF101:1.0,-5.6393978802,-0.5859459333
aroA:SF101:2.0,-3.3423500205,-0.5704934159
aroA:SF100:1.0,-4.0437412901,-1.2346362116
aroA:SF100:2.0,-4.3882873173,-1.0711186917
aroA:WT_vivo:1.0,0.23629013210000002,-0.0009106398
aroA:WT_vivo:2.0,-0.23629013210000002,0.0009106398
flagella_mutants:SF102:1.0,0.9856189374000001,-0.11969217230000001
flagella_mutants:SF102:2.0,-0.9856189374000001,0.11969217230000001
flagella_mutants:del_fliHIJ:1.0,-5.6866763234,0.3724589431
flagella_mutants:del_fliHIJ:2.0,-5.5902391064,0.4034478192
flagella_mutants:del_fliF:1.0,-5.4786394417,0.6192027374
flagella_mutants:del_fliF:2.0,-6.977549828,0.6500806232
myricanol:Control:1.0,-1.3767838874,0.0314717465
myricanol:Control:2.0,0.0619170946,0.022019343900000002
myricanol:Control:3.0,1.3148667927,-0.0534910904
myricanol:Myricanol:1.0,-5.2274427542,0.40873531430000004
myricanol:Myricanol:2.0,-1.9260555835000002,0.169650606
myricanol:Myricanol:3.0,-3.3339296705,0.5027654474000001
