,A,AmiE
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.998368503,-0.196360749
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-4.49838883,-0.27347351200000003
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-4.56472055,-0.19870230500000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.219660183,0.120555771
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-4.517543296,0.210786995
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-4.260970895,0.17135502800000002
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-2.633715829,-0.264693697
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.24944468400000003,0.14669184200000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.33385936600000005,0.11989221200000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-7.688540136,0.25300611100000003
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-7.603133126,0.119248583
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-7.271967283,0.005597989
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-7.221248406,-0.001837078
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.523414175,0.008731182
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.403346592,0.20250799
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.07639475400000001,0.280916859
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.365391626,-0.19454396300000001
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.484974387,-0.297612068
sRNA_PA0805.1_overexpression:PA08051:1,-0.14286722500000001,-0.5570286670000001
sRNA_PA0805.1_overexpression:PA08051:2,-3.086292644,-0.077633771
sRNA_PA0805.1_overexpression:PA08051:3,-4.280064583,-0.029473687000000002
sRNA_PA0805.1_overexpression:PA08051:4,-2.819745218,-0.339363173
sRNA_PA0805.1_overexpression:PA08051:5,-2.479038908,-0.46747257500000006
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-0.837519687,-0.26521278
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-1.772980577,-0.20949943000000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.006495201000000001,-0.199632736
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.006495201000000001,0.199632735
