,A,gutM
novobiocin:0_Novobiocin_10min:2.0,2.1202938138,0.046806120300000004
novobiocin:500_Novobiocin_60min:2.0,2.0283265309,1.2037748331
novobiocin:0_Novobiocin_60min:3.0,6.1559180247,1.0351676442
novobiocin:500_Novobiocin_10min:1.0,1.1804126545,0.14733283190000002
novobiocin:0_Novobiocin_20min:2.0,0.0960984154,0.22153282070000002
novobiocin:500_Novobiocin_60min:3.0,2.6812971168,1.0383036112
novobiocin:0_Novobiocin_0min:2.0,-0.5351655145,-0.139348412
novobiocin:100_Novobiocin_60min:3.0,2.3778195455,0.9839375025
novobiocin:500_Novobiocin_20min:2.0,3.0022401693,0.689521359
novobiocin:500_Novobiocin_10min:2.0,0.0543602505,-1.6712212260000001
novobiocin:0_Novobiocin_0min:3.0,-0.1903626048,-0.1607947983
novobiocin:500_Novobiocin_20min:3.0,1.4218415805,0.6257312906
novobiocin:0_Novobiocin_10min:3.0,1.3579836919,0.5400632948
novobiocin:0_Novobiocin_20min:3.0,1.5229926005999999,0.1671926451
starvation:Glucose_6h:1.0,-0.052422644000000004,-0.0475858349
starvation:Low_3d:1.0,-1.9373080788,0.789190216
starvation:Low_3d:2.0,-1.9258733221000002,-0.1196334612
starvation:Glucose_24h:1.0,-0.8504315305,-0.7801772317
starvation:High_4d:1.0,-1.6218796746000002,1.2480382474
starvation:High_4h:1.0,0.0829217693,1.0768929909
starvation:High_4d:2.0,-2.6824116781000003,1.8919366766999999
starvation:High_4h:2.0,-0.3420798109,1.631952893
starvation:Low_24h:1.0,-2.1321434071,1.6037209724
starvation:Glucose_6h:2.0,0.052422644000000004,0.0475858349
starvation:Low_24h:2.0,-2.8846538065000003,1.1289037624
starvation:Glucose_24h:2.0,-1.5280467856,-0.8436498512
18_mutants:phoB/R_InSPI2:1.0,-0.6701151615000001,1.6230323054
18_mutants:hfq_ESP:1.0,6.1927314373,0.6212424878
18_mutants:ompR/envZ_InSPI2:1.0,0.2249841058,0.0513666209
18_mutants:dam_MEP:1.0,0.0498477955,0.32441164180000004
18_mutants:WT_IEP:1.0,8.6248247698,1.5986389809000001
18_mutants:ssrA/B_InSPI2:1.0,0.5497045094,0.031441623700000004
18_mutants:WT_InSPI2:1.0,0.2941957122,1.3542140612
18_mutants:hilC_IEP:1.0,9.7792356785,1.2490573237
18_mutants:fliZ_ESP:1.0,2.6637738375,0.6300822399
18_mutants:hilD_InSPI2:1.0,-1.7793109985000002,0.7367997102
18_mutants:phoP/Q_InSPI2:1.0,-0.42345691950000003,0.074060549
18_mutants:ssrB_InSPI2:1.0,-1.3337665742,0.3662643296
18_mutants:fur_ESP:1.0,2.6615587928,0.9818132011
18_mutants:WT_MEP:1.0,2.15915614e-22,0.0
18_mutants:hilD_IEP:1.0,10.1664345357,1.4858238075
18_mutants:hilE_IEP:1.0,5.8993329644,1.544837349
18_mutants:slyA_InSPI2:1.0,-0.7331767229,1.1649752433
18_mutants:ssrA_InSPI2:1.0,-1.1131504032,0.181004779
18_mutants:WT_lnSPI2:1.0,-1.4561986029,1.9051711294
18_mutants:hilA_IEP:1.0,8.930542564,1.4242238422
Infection_conditions:pH3_shock:1.0,-8.912722431,-1.4300481035
Infection_conditions:Peroxide_shock_InSPI2:1.0,-2.3689046632,-0.8447511314
Infection_conditions:MEP:1.0,-8.446504909,-1.9001830408
Infection_conditions:Oxygen_shock:1.0,-8.5304105673,-0.6612340538
Infection_conditions:MEP:2.0,-9.5624301526,-1.5565729991000001
Infection_conditions:Anaerobic_shock:1.0,-0.6920362059,-0.0849172918
Infection_conditions:Bile_shock:1.0,-5.1106133575,-1.8821147595
Infection_conditions:LowFe2+_shock:1.0,-7.2169645945,-1.0758680351
Infection_conditions:MEP:3.0,-7.5267206158,-1.3810925413000001
Infection_conditions:pH5.8_shock:1.0,-8.7799378469,-2.2718593785
Infection_conditions:ESP:1.0,-5.8825384335,-0.7276857396
Infection_conditions:inSPI2_dRNA_seq:1.0,-7.4075268375,0.7366164834000001
Infection_conditions:LEP:1.0,-0.0563339141,-0.7048808254000001
Infection_conditions:Temp20:1.0,6.4659425968,0.878878087
Infection_conditions:25C:1.0,-0.43188508600000003,-0.9615903314
Infection_conditions:Nitric_oxide_shock_InSPI2:1.0,-8.5713360077,0.23468540040000002
Infection_conditions:ESP:2.0,-5.0055856496,-1.0416564473
Infection_conditions:EEP:1.0,-9.8151835137,-2.1261228778
Infection_conditions:ESP:3.0,-6.0532178658,-0.5819484496
Infection_conditions:Anaerobic_growth:1.0,-3.5469077119,-0.1703461719
Infection_conditions:NaCl_shock:1.0,-6.9009534807,-0.8601813811000001
Infection_conditions:Pool_RNA_seq:1.0,-3.8803663340000003e-22,0.0
Infection_conditions:Cold_shock_15C:1.0,-7.4513158975,-1.0380100177
Infection_conditions:Pool_dRNA_seq:1.0,-2.1172008583,0.5655484709
Infection_conditions:InSPI2_LowMg2+:1.0,-9.718344643,0.4828646232
Infection_conditions:Temp10:1.0,7.0348443731,0.7664189656
Infection_conditions:NonSPI2:1.0,-8.3774253941,-1.2797431532
Macrophage:Intra_macrophage_dRNA:1.0,0.7607416488000001,1.3626111811000001
Macrophage:Intra_macrophage_RNA:1.0,0.1333469405,0.2323833828
Macrophage:Intra_macrophage_RNA:2.0,-0.1333469405,-0.2323833828
Macrophage:Intra_macrophage_dRNA:2.0,0.067221846,1.0012424539
comparative_st474:st474_InSPI2:1.0,-1.0777428005,1.5149139288
comparative_st474:st474_LEP:1.0,8.3806008748,1.1827608859
comparative_st474:st474_InSPI2:2.0,-1.0815597990999999,1.5042883199000001
comparative_st474:st474_EEP:1.0,-1.3615981897,-0.21529499370000002
comparative_st474:st474_ESP:1.0,1.9251642166,1.2899401082
comparative_st474:st474_NaCl_shock:1.0,1.5741159619,1.0029551217
comparative_st474:st474_NO_shock_InSPI2:1.0,-0.064604379,2.0288642544
comparative_st474:st474_Peroxide_shock_InSPI2:1.0,6.0884662202,0.9116306814
comparative_st474:st474_Oxygen_shock:1.0,-0.054758678400000003,1.2266698672
comparative_st474:st474_MEP:1.0,-3.098624842e-29,0.0
comparative_st474:st474_ESP:2.0,2.8382182286,1.7178419798
comparative_st474:st474_ESP:3.0,3.1875321009,1.1561601488
comparative_st474:st474_NonSPI2:1.0,-1.2820311243,0.2208465842
comparative_st474:st474_Bile_shock:1.0,3.3255432402,0.023111959
comparative_st474:st474_NonSPI2:2.0,-0.9162513997,0.1267576882
comparative_st474:st474_Anaerobic_growth:1.0,3.7784855912,1.1575202390000001
comparative_st474:st474_Macrophage:1.0,3.6949217361,1.212863476
comparative_st474:st474_Anaerobic_shock:1.0,7.7604426213,1.786930766
comparative_st474:st474_InSPI2:3.0,-1.0882583794,1.3882231792
comparative_st474:st474_InSPI2:4.0,0.3453960485,1.2926353882
comparative_st474:st474_Anaerobic_growth:2.0,4.7098890757,0.7016106748000001
comparative_st474:st474_Anaerobic_growth:3.0,3.0096157956,1.2982882052
comparative_st474:st474_ESP:4.0,4.1828813695000004,0.8308921713
comparative_st474:st474_Macrophage:2.0,3.4255756783,0.7480908289
comparative_st474:st474_25C:1.0,7.9708039119,0.9439891358
comparative_st474:st474_Low_Fe2+_shock:1.0,1.2619296281999999,0.8158995502
comparative_st474:st474_NonSPI2:3.0,-1.0949794011,0.5700960371
comparative_D23580:D23580_NonSPI2:1.0,-3.2591045567,0.7046068785
comparative_D23580:D23580_InSPI2:1.0,-1.1046122437,1.3615527168
comparative_D23580:D23580_Anaerobic_growth:1.0,2.097631571,1.4150423261
comparative_D23580:D23580_pBT1 deletion:1.0,1.0719539099,1.7584806254
comparative_D23580:D23580_InSPI2:2.0,-4.0465498024,1.7742801800999999
comparative_D23580:D23580_25C:1.0,6.0482781949,0.0803992905
comparative_D23580:D23580_pBT1 deletion:2.0,1.9532165697,0.7648175115
comparative_D23580:D23580_Oxygen_shock:1.0,-2.5975351202,0.4021472354
comparative_D23580:D23580_Macrophage_dRNA_2:1.0,2.9047162178,1.2231291782
comparative_D23580:D23580_LEP:1.0,7.0197424715,0.574693921
comparative_D23580:D23580_ESP:1.0,0.8576034034000001,1.5322750365
comparative_D23580:D23580_Macrophage:1.0,0.4772369884,0.187064203
comparative_D23580:D23580_ESP:2.0,1.9616822123,1.0658839418
comparative_D23580:D23580_Low_Fe2+_shock:1.0,6.1896456482,1.0912471498
comparative_D23580:D23580_Bile_shock:1.0,2.3521710036,-0.07013370740000001
comparative_D23580:D23580_NaCl_shock:1.0,3.6379464286000003,0.8284666748
comparative_D23580:D23580_MEP:1.0,0.0,0.0
comparative_D23580:D23580_Macrophage_dRNA_1:1.0,1.4176800692,1.1466261282
comparative_D23580:D23580_InSPI2:3.0,-3.4004613455,1.7734881325
comparative_D23580:D23580_EEP:1.0,-0.7299770910000001,-0.583931677
comparative_D23580:D23580_NO_shock_InSPI2:1.0,-0.5294331797,2.1940016417
comparative_D23580:D23580_Anaerobic_shock:1.0,8.3830894746,2.5610626829000003
comparative_D23580:D23580_InSPI2:4.0,-3.1033304126,1.1525537758
comparative_D23580:D23580_NonSPI2:2.0,-3.6456943897,1.0784625194
comparative_D23580:D23580_NonSPI2:3.0,-3.0603746995,1.2822802008
comparative_D23580:D23580_ESP:3.0,0.10373611790000001,1.1289183425
comparative_D23580:D23580_Macrophage:2.0,0.0517551781,0.8418222498
comparative_D23580:D23580_NonSPI2:4.0,-0.4364494987,-0.23221802800000002
comparative_D23580:D23580_ESP:4.0,1.0257391512,1.5021077988
comparative_D23580:D23580_Peroxide_shock_InSPI2:1.0,2.5926795717999997,1.9176899823
comparative_D23580:D23580_Anaerobic_growth:2.0,4.5322051193,1.044923863
comparative_D23580:D23580_Anaerobic_growth:3.0,3.6891005065,1.9092595169000002
pgtE:ESP_tex:1.0,0.44625195370000004,1.0326468396
pgtE:Pooled_tex:1.0,-2.9009401368,1.2178464996
pgtE:ESP:1.0,-0.44545778680000003,-0.3306189708
pgtE:InSPI2:1.0,-3.5206038891,-0.0349023877
pgtE:Pooled:1.0,0.0,0.0
pgtE:InSPI2_tex:1.0,0.6032789526,1.7304069584000001
aroA:SF101:1.0,2.6442424342,-0.5391865209
aroA:SF101:2.0,6.0658144767,0.7055490789000001
aroA:SF100:1.0,5.9070498189,0.5745703087
aroA:SF100:2.0,5.7732090356,0.5381221401
aroA:WT_vivo:1.0,0.5726614555,0.0657313954
aroA:WT_vivo:2.0,-0.5726614555,-0.0657313954
flagella_mutants:SF102:1.0,-0.5516370609,-0.0133142307
flagella_mutants:SF102:2.0,0.5516370609,0.0133142307
flagella_mutants:del_fliHIJ:1.0,4.6846186259,1.7272537087000002
flagella_mutants:del_fliHIJ:2.0,4.5574112268,1.3664538876
flagella_mutants:del_fliF:1.0,3.2650443944,0.9458454103
flagella_mutants:del_fliF:2.0,4.1760924834,1.5009987754
myricanol:Control:1.0,0.001687343,-0.0285093517
myricanol:Control:2.0,0.1481112771,0.06781699620000001
myricanol:Control:3.0,-0.1497986201,-0.0393076445
myricanol:Myricanol:1.0,0.7689614856,0.18495874810000001
myricanol:Myricanol:2.0,0.6972451966000001,0.1867763225
myricanol:Myricanol:3.0,-0.3706427235,0.21360629620000002
