,A,XisF4,CueR
Paeru_PRECISE:CAMHB_Biofilm:1,-2.8569948827,-1.264465379,0.338643338
Paeru_PRECISE:CAMHB_Biofilm:2,-0.008745781000000001,-2.086839889,0.373726692
Paeru_PRECISE:M9glucAA_Biofilm:1,-3.6612697169,-3.962428315,0.563407985
Paeru_PRECISE:M9glucAA_Biofilm:2,-2.3074196048,-3.432665271,0.5968373140000001
Paeru_PRECISE:R10LB_Gent:2,-2.8818691897,-0.677649114,0.073949898
Paeru_PRECISE:R10LB_Pip:1,-1.9545633822,-2.233230589,-0.18715762500000002
Paeru_PRECISE:R10LB_Pip:2,-3.29602555,-2.85761984,-0.160637154
Paeru_PRECISE:R10LB_Mec:1,-0.685746909,-0.69147168,0.10330855100000001
Paeru_PRECISE:R10LB_Mec:2,0.0853881009,-0.6671477840000001,-0.212902379
Paeru_PRECISE:CAMHB_Azt:3,-5.4465270331,-2.196064536,-0.25691875000000003
Paeru_PRECISE:CAMHB_Azt:4,-3.5464085388,-2.348256656,-0.47133307300000005
Paeru_PRECISE:CAMHB_Biofilm:3,0.4021292942,-2.639896454,0.624479989
Paeru_PRECISE:CAMHB_Biofilm:4,0.9235235124000001,-2.054295064,0.49983945300000004
Paeru_PRECISE:M9glucAA_Biofilm:3,-1.0580414872,-3.367029087,0.08877596700000001
Paeru_PRECISE:M9glucAA_Biofilm:4,-1.0585179579,-2.832492883,-0.06899427400000001
Paeru_PRECISE:R10LB_Mero:1,-0.5909963992,-2.416877311,-0.9993652230000001
Paeru_PRECISE:R10LB_Mero:2,-1.1316245313,-2.404190433,-1.3128597960000001
Paeru_PRECISE:LB_Cam:1,-14.1106826782,-3.314785399,-0.933606755
Paeru_PRECISE:LB_Cam:2,-14.0750981,-3.322215411,-1.265629364
Paeru_PRECISE:CAMHB_Ceft:5,-3.2794145925000002,-3.084581845,-0.61252984
Paeru_PRECISE:CAMHB_Cip:1,-2.697635525,-2.159933412,-0.578220372
Paeru_PRECISE:CAMHB_Cip:2,-3.8041181089,-2.224811576,-0.412710884
ampC_mutation:PA_Cef_taz_wt:1,0.8519815614,-0.167174542,0.12646041500000002
ampC_mutation:PA_mutS_Cef_taz:1,-0.5085870642,0.0060907,0.046630878
ampC_mutation:PA_mutS:1,4.5798764285,-0.42795932400000003,0.22755572400000001
ampC_mutation:PA_mutS:2,2.2625639314,2.453579203,0.03073437
ampC_mutation:PA_mutS:3,5.3448861556,-0.20403468700000002,0.270714228
ampC_mutation:PA_Cef_taz_wt:2,-0.8519815614,0.167174542,-0.12646041500000002
ampC_mutation:PA_mutS_Cef_taz:2,3.3445871749,0.720901686,0.742263734
ampC_mutation:PA_mutS:4,3.1068341876,-1.141856424,0.37967831
ampC_mutation:PA_mutS:5,-0.8336349724000001,1.8103273,0.001641225
ampC_mutation:PA_mutS:6,1.6325416181999999,-0.8107714410000001,-0.02429641
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,3.9340227761,0.41968736500000003,1.370580626
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,3.778579054,0.58599298,1.534475945
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,3.5970297126,-1.086070174,0.6370536720000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,3.8481546302,-1.4107289490000001,0.79653304
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,3.2241648571,0.51671459,1.579772831
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,2.4790638256,0.23882888400000002,1.394494
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.36619682130000003,-0.020148794,-0.138082976
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.36619682130000003,0.020148794,0.138082976
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,1.6773884871,0.603077489,-1.229136356
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,2.7874338936000003,0.890921759,-0.6534440020000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,5.8177638211,-1.872013773,-0.16621059300000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,7.0204787143,-2.261074166,0.22682911400000003
cysB_mutant:PAO1HH_wt:1,1.2081763367,0.013624168,-0.12254390500000001
cysB_mutant:PAO1HH_wt:2,-1.2081763367,-0.013624168,0.12254390500000001
cysB_mutant:cysBHH:1,-1.5532143603000002,0.865858937,-0.059322134000000006
cysB_mutant:cysBHH:2,-2.43466386,0.79593196,-0.050403048000000006
cysB_mutant:cysBHH:3,-2.6107521795,0.9400285070000001,0.16062383300000002
ersA_knockout:delersA:1,-1.0157132653,0.265465604,0.8551441080000001
ersA_knockout:delersA:2,1.7969194768999999,0.541380321,0.518791713
ersA_knockout:wt_BHI:1,0.7039446932,0.069920248,-0.21405715800000003
ersA_knockout:wt_BHI:2,-0.7039446932,-0.069920248,0.21405715800000003
gcsR_mutant:PAO1_rep_wt:1,0.2866331975,0.095615267,0.023571032000000002
gcsR_mutant:PAO1_rep_wt:2,-0.2866331975,-0.095615267,-0.023571032000000002
gcsR_mutant:GcsR_rep:1,-0.8317503526000001,-0.32636765300000004,-0.40945499700000004
gcsR_mutant:GcsR_rep:2,-0.21195188480000002,-0.297633119,-0.165655864
mexZ_knockout:del_mexZ:1,2.3226813461,-0.450134825,-0.082584639
mexZ_knockout:del_mexZ:2,1.8145995449,-0.1312805,-0.08812856200000001
mexZ_knockout:del_mexZ:3,0.8985389399,0.306949046,-0.102398269
mexZ_knockout:wt_LB:1,-5.3791714629000005,0.224124237,0.294721418
mexZ_knockout:wt_LB:2,2.2162711755,-0.18025711300000002,-0.06288326400000001
mexZ_knockout:wt_LB:3,3.1629002874,-0.043867124,-0.23183815400000002
n-alkanes_treatment:PA_alkane:1,-0.39357710840000004,0.432494472,-0.266742979
n-alkanes_treatment:PA_alkane:2,1.3212804576,0.098470942,-0.104255898
n-alkanes_treatment:PA_Glycerol:1,-0.354965435,0.15064581900000001,0.095694069
n-alkanes_treatment:PA_Glycerol:2,0.4637587046,0.021108653,0.06680654500000001
n-alkanes_treatment:PA_Glycerol:3,-0.1087932695,-0.17175447100000002,-0.16250061400000002
natural_RNA_aptamers:PA_Water_rep_wt:1,0.3795730001,0.118204925,0.19021728400000001
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.3795730001,-0.118204925,-0.19021728400000001
natural_RNA_aptamers:PA_FMN_rep:1,0.6548617323,-0.022068991000000003,0.172009619
natural_RNA_aptamers:PA_FMN_rep:2,1.0005889754,-0.02824716,0.201830679
NC_002516.2:Planktonic_total_RNA_Rep:1,0.09187888050000001,-0.19043142100000002,-0.087914433
NC_002516.2:Planktonic_total_RNA_Rep:2,0.1105607784,0.152729737,0.10759961300000001
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.2024396589,0.037701684,-0.01968518
NC_002516.2:Biofilm_total_RNA_Rep:1,5.1242654408,-0.360221214,-2.254055144
NC_002516.2:Biofilm_total_RNA_Rep:2,4.9488885009,-0.128158888,-1.620506244
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.4053915168,0.6057702580000001,-0.08011201200000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-1.4023090974999999,0.6402176970000001,0.038258974
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-1.4208930448000001,0.662032849,-0.07799568700000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.766244139,-0.15144126600000002,0.34350209
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.660620385,-0.13009904,0.346158167
p-anisaldehyde_epigallocatechin_gallate:Combination:1,2.0515211875,-0.5101328970000001,-0.052413244000000005
p-anisaldehyde_epigallocatechin_gallate:Combination:2,2.010474547,-0.507870414,-0.079291423
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.3371144222,-0.42343725600000004,0.063741115
p-anisaldehyde_epigallocatechin_gallate:Combination:3,1.4384346138000002,0.082494733,-0.133323085
p-anisaldehyde_epigallocatechin_gallate:Combination:4,1.6680567752000002,0.10320699500000001,-0.155076392
p-anisaldehyde_epigallocatechin_gallate:Combination:5,0.6484629049,0.49746427,0.5472081750000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.0250663671,-0.08454270900000001,0.042043678
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.043210727500000004,-0.097790293,-0.025672781000000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,6.2896972713,-0.636688314,-0.9542748150000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,6.4933441303,-0.608451313,-1.006972705
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,4.8639095484,0.032342162,-0.5002493960000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,4.8022567039,0.070193167,-0.421549463
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.3388341038,0.603110605,-0.12263301600000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,4.8298221133,-0.11078878700000001,-0.6227617350000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,4.917979057,-0.11889732200000001,-0.60164606
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.20374250670000002,-0.41201599600000005,0.09968188
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,3.0755807963,-0.6792615470000001,-1.162017686
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,3.394333796,-1.4146778420000001,-0.44092000000000003
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,3.2554177892,-1.418598709,-0.5331799150000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.7834509546,-0.214599441,-0.044392963
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.4049772663,0.05867528600000001,0.007496035000000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.3784736883,0.155924155,0.036896928
relA-spoT_double-mutant:plank_WT_1:1,0.5148120749,-0.116355042,0.043154644000000006
relA-spoT_double-mutant:plank_WT_1:2,0.5235795606,0.031130348000000002,-0.010866754000000001
relA-spoT_double-mutant:plank_WT_1:3,-1.0383916355,0.085224694,-0.03228789
relA-spoT_double-mutant:plank_rel-spot:1,1.9373051453,-0.8428463180000001,-0.703936593
relA-spoT_double-mutant:plank_rel-spot:2,3.8014737270000003,-0.581761964,-0.9034423060000001
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.9224298717,-0.038525712000000004,-0.16225128300000002
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.6771967671,0.03560267,0.021622659000000002
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.5068912382,-0.089086837,-0.003293685
sRNA_PA0805.1_overexpression:EmptyVector_1:4,1.1517345894,-0.12963718500000002,0.255151693
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.9547832875000001,0.221647063,-0.111229384
sRNA_PA0805.1_overexpression:PA08051:1,0.1930526972,0.17680553400000001,-0.289565142
sRNA_PA0805.1_overexpression:PA08051:2,1.4015532741,0.300007505,-0.181011004
sRNA_PA0805.1_overexpression:PA08051:3,2.1971794858,0.32985522700000003,-0.22357732700000002
sRNA_PA0805.1_overexpression:PA08051:4,3.5015383823,0.358346525,0.010880561
sRNA_PA0805.1_overexpression:PA08051:5,2.0368154284,0.43304836100000005,-0.34817886400000003
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,3.3455732822,-0.032010263000000004,0.153984395
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.39355129910000003,-0.011681026,0.253130002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.1806768917,0.061014155,-0.132392942
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.1806768917,-0.061014155,0.132392942
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.4112904289,-0.033646664,0.06105357300000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.4112904289,0.033646664,-0.06105357300000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-3.0608493348,-0.148675137,0.049563888
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,0.6862999142,0.113508065,-0.142345349
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,1.4503014534,0.065916846,0.18877178800000002
yhjH_knockout:PA_delyhjH_wt:1,-0.0716398221,0.142485139,0.12275938900000001
yhjH_knockout:PA_delyhjH_wt:2,0.0716398221,-0.142485139,-0.12275938900000001
yhjH_knockout:PA_delyhjH:1,0.751474269,0.642322876,0.692014466
yhjH_knockout:PA_delyhjH:2,0.441495265,0.899342069,0.7132326990000001
yhjH_knockout:PA_delwspF:1,-4.3675217971,-0.441028595,-0.553039186
yhjH_knockout:PA_delwspF:2,1.2270503857,-1.3114132600000001,-1.400453919
