,A,GcsR
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.15067185200000002,0.137484715
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.100692158,0.37685664100000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.008359073,0.418078559
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-1.2569610500000001,-0.25157961
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-1.179342356,-0.298897562
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.275660848,0.035677668
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-1.7856989790000002,-0.153037068
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-1.697173017,-0.134525525
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-2.169303536,0.358957181
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.000669272,-0.136565459
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.18894013,-0.184129175
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-2.9669232130000003,-0.43295371800000004
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-3.344784191,-0.47765268600000005
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-3.134085852,-0.002321968
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-3.129682596,-0.293007652
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.633937434,-0.076643535
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.35000658700000004,-0.019601907000000002
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.042633693,-0.17071229100000002
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-1.103804674,-0.013276591
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.07722696,0.280234323
sRNA_PA0805.1_overexpression:PA08051:1,-0.127708402,-0.043339148
sRNA_PA0805.1_overexpression:PA08051:2,-1.660971347,-0.6100193540000001
sRNA_PA0805.1_overexpression:PA08051:3,-2.899722194,-1.052022767
sRNA_PA0805.1_overexpression:PA08051:4,-2.843723668,-1.025043059
sRNA_PA0805.1_overexpression:PA08051:5,-2.220836259,-0.49366781400000004
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,0.47592231,-0.263440765
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-0.36024655,-0.051640171000000006
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.107303097,0.073286037
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.107303097,-0.073286037
