,A,LexA,GbuR
Paeru_PRECISE:M9GlcNAcAA_8:2,2.069436706,-0.26780178400000004,0.266573439
Paeru_PRECISE:M9GlcNAcAA_4:1,2.835518133,-0.8054712340000001,0.20093306300000002
Paeru_PRECISE:M9GlcNAcAA_4:2,1.894707252,-0.83590714,0.8160966190000001
Paeru_PRECISE:M9GlcNAcAA_2:1,3.42252092,-0.6165576810000001,0.23373506200000002
Paeru_PRECISE:M9GlcNAcAA_2:2,2.518991105,-0.8326023730000001,0.18312908700000002
Paeru_PRECISE:M9GlcNAcAA_1:1,4.514268492,-0.924698267,-0.8682443270000001
Paeru_PRECISE:M9GlcNAcAA_1:2,4.111645351,-1.082012293,-1.048952473
Paeru_PRECISE:M9glucAA_NaOCl:2,5.088088519,1.131561168,0.092918206
Paeru_PRECISE:M9glucAA_Cu:2,9.690937851,1.538164771,-1.532388061
Paeru_PRECISE:M9glucAA_Fe:1,1.030857462,-0.7570868,0.42434981800000005
Paeru_PRECISE:M9glucAA_Fe:2,-0.118903007,-0.204294426,0.779418398
Paeru_PRECISE:M9glucAA_Zn:2,-0.9797240210000001,-1.040154578,0.7147989530000001
Paeru_PRECISE:M9glucAA_wt:4,-1.005165328,-0.553958126,1.301707574
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,2.302902166,2.041520137,0.11276300500000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,1.644353464,2.2103837,-0.10181421700000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,1.341105044,2.138159924,-0.045778387000000004
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.029365898,-0.025281642,0.301041436
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.5016416810000001,0.055777520000000004,-0.430434117
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.472275783,-0.030495877,0.12939268
relA-spoT_double-mutant:plank_WT_1:1,0.228570716,-0.06576240500000001,-0.20274382300000002
relA-spoT_double-mutant:plank_WT_1:2,-0.22681846600000002,0.065445586,0.195391257
relA-spoT_double-mutant:plank_WT_1:3,-0.0017522500000000001,0.000316818,0.0073525660000000005
relA-spoT_double-mutant:plank_rel-spot:1,-0.506788407,0.9970409630000001,0.36382504400000004
relA-spoT_double-mutant:plank_rel-spot:2,-1.13937783,0.924562544,0.387418562
Rosmarinic_acid:PAO1-100UMRA:1,-0.249088526,-0.14285826100000001,-0.24687040400000002
Rosmarinic_acid:PAO1-100UMRA:2,-0.47571220900000005,-0.186135783,-0.218258102
Rosmarinic_acid:PAO1_DMSO_Control:1,0.159233953,0.173044778,0.18764682200000002
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.088004705,-0.106174712,-0.14485039500000002
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.07122924800000001,-0.066870065,-0.042796428000000004
Tf_toxin_expression:PAO1_WT:1,0.508718639,0.047396356,-0.139160267
Tf_toxin_expression:PAO1_WT:2,-0.508718639,-0.047396356,0.139160267
Tf_toxin_expression:PAO1_derfA:1,-0.17668782,-0.064706529,-0.255754435
Tf_toxin_expression:PAO1_derfA:2,-0.732821291,-0.062127331,-0.49607026600000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-2.245378969,0.016532853,0.219962719
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.5591617320000001,0.174391655,-0.445703858
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,9.497904274,3.215498824,-1.007264036
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,8.813113001,3.549147844,-1.256790461
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-4.033517472,1.164743219,-0.308007603
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-3.879795552,0.43593454,-0.567995601
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.288441708,-0.028470946,0.135152525
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.288441708,0.028470946,-0.135152526
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,7.409461419,2.39453849,-0.001655844
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,6.149549092,2.823345334,0.612846172
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,5.758995161,3.388759694,0.159006426
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,5.230510687,3.5393130040000003,-0.206896664
natural_RNA_aptamers:PA_Water_rep_wt:1,0.626353999,0.220211013,-0.032052676
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.626353999,-0.220211013,0.032052676
natural_RNA_aptamers:PA_FMN_rep:1,1.339320142,0.061772371000000006,-0.022198665000000003
natural_RNA_aptamers:PA_FMN_rep:2,-0.104420833,-0.21455301000000002,-0.26873698900000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,1.196022163,-0.067537969,0.520815957
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.19931256900000002,0.193530109,0.514646177
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.303944347,0.23601644800000002,0.537215592
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.785932213,0.356411888,0.41436903
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.9755071110000001,0.32083568100000004,0.317886628
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-0.852401144,0.676791975,-0.191378241
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-0.669549358,0.696083851,-0.127794927
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.204667381,0.07110638,-0.157687783
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-2.241017433,0.543877524,0.380896974
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-2.528562654,0.44939746900000005,0.36140528
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-1.328455047,0.55403291,0.8923236640000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.617048153,-0.043852516,-0.199124624
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.374306629,0.040284106,-0.16400355
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-0.9079435480000001,1.216813056,-0.824495983
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-0.9825410240000001,1.229676157,-0.82257694
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-1.047694708,1.214824121,-0.152172683
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-1.109222588,1.246172497,-0.078076692
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.0021922210000000003,-0.124842962,-0.111628242
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.404094895,-0.044980712000000006,0.09009222600000001
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.338045429,0.019025784,0.043400758000000005
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.865521029,0.115089382,0.25928199300000004
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.12118848500000001,0.035708506,-0.28114673700000004
sRNA_PA0805.1_overexpression:PA08051:1,0.789207544,0.8975459650000001,0.195787291
sRNA_PA0805.1_overexpression:PA08051:2,2.110608847,0.780137666,0.12729676
sRNA_PA0805.1_overexpression:PA08051:3,2.509730933,0.6392142120000001,-0.257972241
sRNA_PA0805.1_overexpression:PA08051:4,2.038786742,0.9089928570000001,-0.45355423300000003
sRNA_PA0805.1_overexpression:PA08051:5,1.531810729,0.836761097,0.42850210600000005
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-1.6001721070000001,0.17569584200000002,-1.338857385
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.030466685,0.155876653,-0.251186256
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.166165053,-0.10321859,0.12775313400000002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.166165053,0.10321859,-0.12775313400000002
