,A,GlpR
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.7743430830000001,0.30671538200000004
p-anisaldehyde_epigallocatechin_gallate:Combination:1,1.571879529,0.017906152
p-anisaldehyde_epigallocatechin_gallate:Combination:2,1.5286345570000002,0.027487289
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.284819863,0.01946608
p-anisaldehyde_epigallocatechin_gallate:Combination:3,1.394100568,0.240851488
p-anisaldehyde_epigallocatechin_gallate:Combination:4,1.340340538,0.42475540700000003
p-anisaldehyde_epigallocatechin_gallate:Combination:5,1.424307224,0.46424427700000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.08587171,0.076190794
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.034521790000000004,-0.045525627000000006
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,3.295792232,0.28341054800000004
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,3.2422834910000002,0.305350997
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,3.481830951,0.482050945
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,3.619310399,0.40186563900000005
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.34151011400000003,-0.24982278
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.16610259,0.009920752000000001
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.125446489,-0.061125452000000004
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.16092883900000002,0.125732152
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.472130353,0.175295326
sRNA_PA0805.1_overexpression:PA08051:1,0.19000213100000002,0.0027063250000000003
sRNA_PA0805.1_overexpression:PA08051:2,0.6331830930000001,-0.060490405000000004
sRNA_PA0805.1_overexpression:PA08051:3,0.32091225900000003,-0.253626629
sRNA_PA0805.1_overexpression:PA08051:4,0.868811844,0.087272532
sRNA_PA0805.1_overexpression:PA08051:5,0.684375421,0.330005838
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-0.11587135400000001,0.474461793
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-0.6727264550000001,0.462759819
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.23144710100000002,0.17765835600000002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.23144710100000002,-0.17765835600000002
