,A,MvfR,LasR
Paeru_PRECISE:R10LB_Gent:2,-1.4919041135,0.41416799800000004,0.759706867
Paeru_PRECISE:R10LB_Pip:1,-1.2062599629,-0.938220351,-0.16865363600000002
Paeru_PRECISE:R10LB_Pip:2,-3.7710177381000003,-0.815705613,-0.266114848
Paeru_PRECISE:R10LB_Mec:1,1.961120764,0.385652259,1.448356795
Paeru_PRECISE:R10LB_Mec:2,1.6344862694,0.47428255100000005,1.409303062
Paeru_PRECISE:CAMHB_Azt:3,-10.6157065385,0.685776222,0.077561607
Paeru_PRECISE:CAMHB_Azt:4,-10.1091304235,0.296267532,-0.153305141
Paeru_PRECISE:CAMHB_Biofilm:3,-3.4831381294,0.128745469,1.682243125
Paeru_PRECISE:CAMHB_Biofilm:4,-3.3259796097,0.17771856200000002,1.433735348
Paeru_PRECISE:M9glucAA_Biofilm:3,1.0543945865,0.10606391800000001,1.9498517999999998
Paeru_PRECISE:M9glucAA_Biofilm:4,0.6436148676,-0.327632009,1.5509210979999999
Paeru_PRECISE:R10LB_Mero:1,-5.8838547234,-0.907942121,-0.084967893
Paeru_PRECISE:R10LB_Mero:2,-4.8133990479,-0.9374278260000001,-0.160076758
Paeru_PRECISE:LB_Cam:1,-13.2468875131,-0.394235422,-1.19629102
Paeru_PRECISE:LB_Cam:2,-13.021045019,-0.66290806,-1.305391913
Paeru_PRECISE:CAMHB_Ceft:5,-16.6082676671,-1.131631937,0.234101684
Paeru_PRECISE:CAMHB_Cip:1,-16.6901510749,-1.479531138,0.801030464
Paeru_PRECISE:CAMHB_Cip:2,-16.7850559985,-1.4773727540000001,0.656740673
ampC_mutation:PA_Cef_taz_wt:1,-1.6057638839,-0.14950964,0.024749391000000003
ampC_mutation:PA_mutS_Cef_taz:1,2.6722262721,-0.07728003900000001,-0.28072165800000004
ampC_mutation:PA_mutS:1,2.926652198,0.173777396,0.9539177070000001
ampC_mutation:PA_mutS:2,1.6150056096,-0.41714399500000005,-0.36871228
ampC_mutation:PA_mutS:3,-3.1687245844,-0.15572191800000001,0.587466061
ampC_mutation:PA_Cef_taz_wt:2,1.6057638839,0.14950964,-0.024749391000000003
ampC_mutation:PA_mutS_Cef_taz:2,3.3849149089,0.6942530720000001,0.19499759100000003
ampC_mutation:PA_mutS:4,1.3539174196000001,0.144454885,0.272292615
ampC_mutation:PA_mutS:5,1.5258478503,-0.728273916,-0.917738362
ampC_mutation:PA_mutS:6,-2.0599716931,0.455687104,-0.050093021
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,3.8843013928000003,0.497266808,-0.49506355900000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,3.3108669728,0.7558865880000001,-0.7228010770000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-1.0133048658,-1.034560764,-1.588854073
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-1.9588063484,-1.191790625,-1.62658064
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,1.9322493633,0.8617248540000001,-0.39167153400000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,2.8880882127,0.040104388000000005,-0.516335588
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.7306166269000001,0.036300931,0.039475713
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.7306166269000001,-0.036300931,-0.039475713
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-1.1282491937999999,0.578120916,-1.918689583
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-0.6898586112,0.478956765,-1.173149707
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-14.0278279805,-0.8897241220000001,0.216588787
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-12.2485337377,-2.005474757,-0.01950157
cysB_mutant:PAO1HH_wt:1,1.104931867,0.096715298,-0.102114938
cysB_mutant:PAO1HH_wt:2,-1.104931867,-0.096715298,0.102114938
cysB_mutant:cysBHH:1,-4.7987978786,0.62138669,0.39905607400000004
cysB_mutant:cysBHH:2,-5.5406673738,0.525801198,0.29202405
cysB_mutant:cysBHH:3,-3.6480657641,0.7011963250000001,0.41601484600000005
ersA_knockout:delersA:1,1.9249211329,0.514986249,0.511967911
ersA_knockout:delersA:2,1.117899484,0.265087035,0.49648921500000004
ersA_knockout:wt_BHI:1,-1.4687982757,-0.024793501000000003,-0.08420366700000001
ersA_knockout:wt_BHI:2,1.4687982757,0.024793501000000003,0.08420366700000001
gcsR_mutant:PAO1_rep_wt:1,-0.0791774162,0.003698358,0.033075717000000004
gcsR_mutant:PAO1_rep_wt:2,0.0791774162,-0.003698358,-0.033075717000000004
gcsR_mutant:GcsR_rep:1,0.07320765330000001,-0.209922939,-0.13103994
gcsR_mutant:GcsR_rep:2,-0.22956644980000002,-0.08158894200000001,-0.160128986
mexZ_knockout:del_mexZ:1,1.3086210761000001,-0.07782024200000001,-0.08020967300000001
mexZ_knockout:del_mexZ:2,0.6619241144,0.060671214,0.128166946
mexZ_knockout:del_mexZ:3,0.094425671,-0.38937681100000004,-0.089532397
mexZ_knockout:wt_LB:1,-2.2583860075,0.13214965,-0.01709923
mexZ_knockout:wt_LB:2,0.7133784797,0.16170604800000002,0.124917309
mexZ_knockout:wt_LB:3,1.5450075279000002,-0.293855698,-0.10781807900000001
n-alkanes_treatment:PA_alkane:1,-0.0084028147,1.270978737,0.5607501260000001
n-alkanes_treatment:PA_alkane:2,2.8780393267,1.5027898020000001,0.498794979
n-alkanes_treatment:PA_Glycerol:1,0.6770642657,0.11391343500000001,0.002383445
n-alkanes_treatment:PA_Glycerol:2,1.2849169551,0.011400307,-0.020762111
n-alkanes_treatment:PA_Glycerol:3,-1.9619812208,-0.125313741,0.018378666000000002
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.035300023300000004,0.116668062,-0.054464721
natural_RNA_aptamers:PA_Water_rep_wt:2,0.035300023300000004,-0.116668062,0.054464721
natural_RNA_aptamers:PA_FMN_rep:1,2.049566999,0.20260825200000002,0.090929935
natural_RNA_aptamers:PA_FMN_rep:2,-1.0507000804,0.074058123,-0.17006395400000002
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.6621631688,0.017371556,-0.374781774
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.2403885342,0.0044793440000000006,0.035215502
NC_002516.2:Planktonic_total_RNA_Rep:3,0.9025517029000001,-0.021850901000000002,0.339566272
NC_002516.2:Biofilm_total_RNA_Rep:1,-9.0173482029,-0.5351085760000001,0.230485933
NC_002516.2:Biofilm_total_RNA_Rep:2,-6.8601444186,-0.564209888,0.35790185700000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.4575122279,0.35105155600000004,0.11041426100000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.045080853000000004,-0.27046938,0.075153064
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.0812932199,-0.24088229,0.07221970200000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.5701882169,-0.436083408,0.318455429
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.6975605607,-0.449108084,0.324823358
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-2.4995499254,-0.65617544,0.021741691
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-2.5452035729,-0.681805416,0.019146768
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.3812006785,-0.086696808,0.035485667000000005
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-2.7633672954,0.016419729,0.38197777600000005
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-2.6188424544,-0.001575722,0.391211627
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-2.5319184707,-0.31879854500000004,0.8369339560000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.0212913362,-0.14115659800000002,-0.079027766
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.09760288560000001,-0.12319815,-0.066872163
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-6.3040931608,-0.651949871,0.168837077
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-6.3255564938,-0.622310091,0.17301671400000002
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-6.742467792,-0.18869949200000002,0.117282512
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-6.7980000944,-0.18953867100000002,0.124353871
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.4546155107,0.37082618500000003,0.128159738
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-6.104324165,-0.31686625300000004,0.18835304600000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-6.2615718235,-0.30156541600000003,0.18956793100000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.35254862740000004,-0.049972421,0.016206814
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-6.8768974854,0.11146438400000001,0.49567979300000004
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-8.8961007704,-0.365551251,0.539397993
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-10.096095627,-0.277221109,0.393268911
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.8750795237000001,0.331837545,0.22934799600000003
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,1.4306932465,-0.07150780200000001,-0.098419872
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-2.3057727702,-0.260329743,-0.130928125
relA-spoT_double-mutant:plank_WT_1:1,0.1127027971,-0.017666825,0.155751428
relA-spoT_double-mutant:plank_WT_1:2,-0.9318950161,-0.3198465,-0.11004002700000001
relA-spoT_double-mutant:plank_WT_1:3,0.8191922191000001,0.33751332500000003,-0.045711401000000006
relA-spoT_double-mutant:plank_rel-spot:1,-9.3537898586,-0.670579558,-1.347162907
relA-spoT_double-mutant:plank_rel-spot:2,-10.0436481597,-0.44440686100000004,-0.5215463300000001
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.8942646378,-0.16170398300000002,0.076050114
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.2579499105,-0.109315614,0.090292813
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.49015992410000003,-0.070916222,0.14593562300000001
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.621030025,0.16974634600000002,-0.005677581
sRNA_PA0805.1_overexpression:EmptyVector_1:5,1.0213444475,0.172189472,-0.306600969
sRNA_PA0805.1_overexpression:PA08051:1,0.19942871110000002,-0.126766911,0.061578876000000005
sRNA_PA0805.1_overexpression:PA08051:2,1.4936081671,0.23991400400000001,0.6108877770000001
sRNA_PA0805.1_overexpression:PA08051:3,2.5721025392,0.375647991,0.7393151130000001
sRNA_PA0805.1_overexpression:PA08051:4,2.9798148184,0.5199159790000001,0.402180649
sRNA_PA0805.1_overexpression:PA08051:5,2.7098955565000002,0.44789682700000005,0.12495948300000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,2.3957476557,-0.09714481800000001,-1.327705724
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.5761468172,-0.025473248,-0.045044014
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.1439086534,-0.10455944900000001,-0.03989394
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.1439086534,0.10455944900000001,0.03989394
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.3129335673,0.029505203,-0.007539872
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.3129335673,-0.029505203,0.007539872
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-3.852615865,0.16860039400000001,-0.297163408
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-0.4904493212,-0.69144118,-0.74833593
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-2.0244275535,-0.25566583600000004,-0.820381295
yhjH_knockout:PA_delyhjH_wt:1,0.2894988771,0.057497531000000004,0.039892765000000004
yhjH_knockout:PA_delyhjH_wt:2,-0.2894988771,-0.057497531000000004,-0.039892765000000004
yhjH_knockout:PA_delyhjH:1,8.5782180232,0.251955667,-0.457772604
yhjH_knockout:PA_delyhjH:2,8.8710208403,0.35839408500000003,-0.38991003300000004
yhjH_knockout:PA_delwspF:1,4.6318130705,0.30615953300000004,-0.8104363640000001
yhjH_knockout:PA_delwspF:2,0.6398412497,0.08524782900000001,-0.5820432170000001
