,A,AmiR,GlcC
Paeru_PRECISE:M9GlcNAcAA_8:2,1.573561758,2.294510888,0.5466601710000001
Paeru_PRECISE:M9GlcNAcAA_4:1,-1.473409505,0.02951005,0.20425373
Paeru_PRECISE:M9GlcNAcAA_4:2,-1.5935206750000002,0.165124349,-0.330919715
Paeru_PRECISE:M9GlcNAcAA_2:1,3.6565596830000002,1.076865326,0.9329390740000001
Paeru_PRECISE:M9GlcNAcAA_2:2,0.243533139,1.433253488,0.12222933
Paeru_PRECISE:M9GlcNAcAA_1:1,3.666101771,1.953789703,0.743878429
Paeru_PRECISE:M9GlcNAcAA_1:2,2.1154145030000002,-0.026412529,0.337607838
Paeru_PRECISE:M9glucAA_NaOCl:2,-2.55131827,0.852340317,-0.257645012
Paeru_PRECISE:M9glucAA_Cu:2,-3.762608974,0.329710068,-0.7033554980000001
Paeru_PRECISE:M9glucAA_Fe:1,0.436448848,-0.207634122,-0.048141606
Paeru_PRECISE:M9glucAA_Fe:2,2.171638464,0.8305296560000001,0.550649691
Paeru_PRECISE:M9glucAA_Zn:2,0.923338893,-0.23035586100000002,1.385846551
Paeru_PRECISE:M9glucAA_wt:4,1.640271293,0.7185699050000001,0.8128487470000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-0.151921142,-1.401785192,0.383060369
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-0.838685047,-3.499602996,0.08084379800000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-0.011076077,-1.274308521,0.654709989
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.055140801,0.855503655,-0.032346659
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-1.321200607,-0.428267463,0.6863368440000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,1.266059805,-0.427236192,-0.6539901850000001
relA-spoT_double-mutant:plank_WT_1:1,-0.038495827,-0.19326084200000002,-0.069406991
relA-spoT_double-mutant:plank_WT_1:2,-0.07385060900000001,-0.08650862000000001,-0.08681213700000001
relA-spoT_double-mutant:plank_WT_1:3,0.11234643600000001,0.279769463,0.156219128
relA-spoT_double-mutant:plank_rel-spot:1,1.011406519,-0.529793964,-1.145835679
relA-spoT_double-mutant:plank_rel-spot:2,1.050133347,-0.664121562,-1.20321883
Rosmarinic_acid:PAO1-100UMRA:1,-1.05291,-0.49158751500000003,0.308397578
Rosmarinic_acid:PAO1-100UMRA:2,-1.327629106,-0.402386587,-0.307423977
Rosmarinic_acid:PAO1_DMSO_Control:1,1.2138726850000001,0.471168699,0.12888801600000002
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.619811537,-0.22309067500000002,0.030371955000000003
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.594061148,-0.248078024,-0.159259972
Tf_toxin_expression:PAO1_WT:1,2.438045204,0.643133022,0.362325075
Tf_toxin_expression:PAO1_WT:2,-2.438045204,-0.643133022,-0.362325075
Tf_toxin_expression:PAO1_derfA:1,2.514715577,0.727633851,-0.034140951
Tf_toxin_expression:PAO1_derfA:2,2.88625838,0.6377644250000001,0.355419605
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,0.647829732,1.283848448,0.493284979
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,1.241613438,1.582241421,0.259787098
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-1.186351454,0.785730279,1.239608853
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-0.921788742,0.73323814,0.7653743
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,3.398031606,2.029698856,0.475831659
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,3.278322375,1.426317691,0.648715397
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.063472133,-0.290514879,-0.09978403100000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.063472133,0.290514879,0.09978403100000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,0.32848672,1.340825098,-2.440059067
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-0.021896621,-1.257578989,-2.425193124
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,3.4867679750000002,0.40756668700000004,-0.8744928860000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,3.034205984,0.27203745700000004,-1.6016483830000001
natural_RNA_aptamers:PA_Water_rep_wt:1,0.43758439400000004,-0.178496533,-0.198330215
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.43758439400000004,0.178496533,0.198330215
natural_RNA_aptamers:PA_FMN_rep:1,0.106562005,-0.04927357,0.017447764
natural_RNA_aptamers:PA_FMN_rep:2,0.880589213,0.059812745,0.207583666
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.42336939300000004,-0.633452085,0.354257514
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.80964807,-0.429449572,0.20075655
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-1.122063436,-0.35659903,0.169842712
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.25174439400000004,-0.294596843,0.521964152
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.300900751,-0.33112575,0.582248903
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.9902374460000001,0.098033124,-0.195877238
p-anisaldehyde_epigallocatechin_gallate:Combination:2,1.337830152,0.037355375,-0.027405111000000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.37031921900000003,0.31721109200000003,-0.007662161000000001
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.34199031500000004,0.11903174500000001,0.506449477
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.4021007,0.07874599900000001,0.600135736
p-anisaldehyde_epigallocatechin_gallate:Combination:5,0.50811461,-0.06469177300000001,0.754387444
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.18221917,0.22636820400000002,-0.229673652
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.129168995,0.08987279000000001,-0.116921702
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,2.715887453,0.089455535,0.23314541700000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,2.715185112,0.17483625700000002,0.215193616
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,1.7549951240000001,0.053569457,0.461243897
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,1.389513861,0.075795762,0.519111407
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.088173571,-0.47701958600000005,-0.8742881610000001
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.869372852,0.245695875,-0.560135544
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.941577485,0.032937647,-0.31085074300000004
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.09751659600000001,0.334656398,0.767733898
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-1.8202933620000001,-0.13627033200000002,0.9775405490000001
sRNA_PA0805.1_overexpression:PA08051:1,-0.433375571,-0.16761374,0.322251854
sRNA_PA0805.1_overexpression:PA08051:2,1.7608897890000001,0.0005538320000000001,0.33827236
sRNA_PA0805.1_overexpression:PA08051:3,2.348323783,0.316822787,0.443042688
sRNA_PA0805.1_overexpression:PA08051:4,0.169814412,0.06704921800000001,0.8850965080000001
sRNA_PA0805.1_overexpression:PA08051:5,0.006695093,0.8528953840000001,1.741251915
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-0.058858064,-0.534703422,0.118146762
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-0.312242673,-0.17572484300000002,0.23700052400000002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.09670239800000001,0.010328303,-0.035923829000000004
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.09670239800000001,-0.010328302000000001,0.035923829000000004
