,A,LaoR,MvaT
Paeru_PRECISE:M9glucAA_Biofilm:1,-0.7822927345,-0.08094029999999999,-1.284951884
Paeru_PRECISE:M9glucAA_Biofilm:2,-0.3698445112,-0.704876692,-1.3688191600000001
Paeru_PRECISE:R10LB_Gent:2,-2.0989358560999998,-0.03447032,-0.30046135700000004
Paeru_PRECISE:R10LB_Pip:1,-5.514797821,-0.500777496,-0.495612174
Paeru_PRECISE:R10LB_Pip:2,-3.7144538162,-0.82663033,-0.50979323
Paeru_PRECISE:R10LB_Mec:1,-2.1139098649,0.31981874400000004,0.28771739300000004
Paeru_PRECISE:R10LB_Mec:2,-0.2520234283,0.39430770600000004,0.290803533
Paeru_PRECISE:CAMHB_Azt:3,-2.5059610967,-0.688428039,-0.174428626
Paeru_PRECISE:CAMHB_Azt:4,-2.8092249985,-1.039641267,-0.43421657900000005
Paeru_PRECISE:CAMHB_Biofilm:3,-0.0662879185,-0.38900526,-0.6712984040000001
Paeru_PRECISE:CAMHB_Biofilm:4,-0.9011667541,-0.19603736500000002,-1.074675404
Paeru_PRECISE:M9glucAA_Biofilm:3,1.6284002007,-0.251228981,0.032066471
Paeru_PRECISE:M9glucAA_Biofilm:4,0.34589793690000004,-0.746831734,-0.804138888
Paeru_PRECISE:R10LB_Mero:1,0.4419819286,-0.866775845,0.17537592200000002
Paeru_PRECISE:R10LB_Mero:2,0.245458636,-1.031958287,0.181010829
Paeru_PRECISE:LB_Cam:1,-0.0059636283,-0.145734527,-1.605460856
Paeru_PRECISE:LB_Cam:2,0.6444980055,-0.033192268000000004,-1.488062808
Paeru_PRECISE:CAMHB_Ceft:5,-2.8500493115000003,-0.27366279200000004,-0.60888708
Paeru_PRECISE:CAMHB_Cip:1,-1.3202897215,0.080903714,-0.7692600270000001
Paeru_PRECISE:CAMHB_Cip:2,-2.3315849407,0.30409499900000003,-1.0127194
ampC_mutation:PA_Cef_taz_wt:1,-0.22094054540000002,0.525848262,0.5312714510000001
ampC_mutation:PA_mutS_Cef_taz:1,0.0771315809,0.16372556500000002,-0.227750326
ampC_mutation:PA_mutS:1,3.4162902851,0.618997859,-0.571217445
ampC_mutation:PA_mutS:2,4.8227369714,-0.23118226800000002,-0.8732768580000001
ampC_mutation:PA_mutS:3,2.7213324510000003,0.881295495,0.33442625600000003
ampC_mutation:PA_Cef_taz_wt:2,0.22094054540000002,-0.525848262,-0.5312714510000001
ampC_mutation:PA_mutS_Cef_taz:2,1.4028724867,0.037730941000000004,0.6934243360000001
ampC_mutation:PA_mutS:4,2.0889123579,0.021621971,1.106309075
ampC_mutation:PA_mutS:5,3.0667689064,-0.87769231,-0.779999379
ampC_mutation:PA_mutS:6,-0.3833449652,-0.071651331,0.106678612
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,2.072729713,0.300559913,0.8953923060000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,0.6161998294000001,0.383179641,0.61980496
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,5.6730201642,0.16130786,-2.350061435
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,5.6102355393,0.44335735200000004,-1.9136542090000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,1.2966015816,1.199887977,0.816113635
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,0.9366615179000001,0.6389879780000001,0.7069926630000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.1764412034,0.393311153,0.08450679200000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.1764412034,-0.393311153,-0.08450679200000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,8.1481243544,-0.24479255600000002,0.7794829550000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,7.7402306884000005,-0.6796887570000001,0.8348123930000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,4.809513858,0.756950568,0.509132703
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,5.0869038048,0.377519445,0.909098806
cysB_mutant:PAO1HH_wt:1,0.0489147428,-0.42420860600000004,-0.05032616400000001
cysB_mutant:PAO1HH_wt:2,-0.0489147428,0.42420860600000004,0.05032616400000001
cysB_mutant:cysBHH:1,-0.4361109654,0.24951296,0.26626318
cysB_mutant:cysBHH:2,-0.4596234207,0.169740792,0.24621451
cysB_mutant:cysBHH:3,-1.1941797816,0.44242396700000003,0.42386283900000005
ersA_knockout:delersA:1,-1.0868324321,0.6946358610000001,0.24267686800000002
ersA_knockout:delersA:2,-2.9592205929,0.5127972780000001,-0.002503969
ersA_knockout:wt_BHI:1,0.5024083376,0.170037977,-0.141242946
ersA_knockout:wt_BHI:2,-0.5024083376,-0.170037977,0.141242946
gcsR_mutant:PAO1_rep_wt:1,-0.3466055833,-0.15228312,0.010495224000000001
gcsR_mutant:PAO1_rep_wt:2,0.3466055833,0.15228312,-0.010495224000000001
gcsR_mutant:GcsR_rep:1,0.4524807883,0.134603458,-0.166431078
gcsR_mutant:GcsR_rep:2,0.1487260095,-0.011965086000000002,-0.113225588
mexZ_knockout:del_mexZ:1,-3.0011558594,-0.321616279,0.031018355
mexZ_knockout:del_mexZ:2,-1.4174964721,-0.119799996,0.168090608
mexZ_knockout:del_mexZ:3,-0.0432882775,-0.097767671,-0.109515475
mexZ_knockout:wt_LB:1,3.4821643986,0.632415857,0.29979832300000003
mexZ_knockout:wt_LB:2,-1.7576900136,-0.243696299,0.144939057
mexZ_knockout:wt_LB:3,-1.7244743850000002,-0.38871955700000005,-0.44473738
n-alkanes_treatment:PA_alkane:1,46.4360445169,3.2756091830000003,0.046123621000000004
n-alkanes_treatment:PA_alkane:2,47.8222679747,2.895076135,0.679787565
n-alkanes_treatment:PA_Glycerol:1,1.0685289301,-0.175820308,0.23010207200000002
n-alkanes_treatment:PA_Glycerol:2,-1.2346285089,0.09908396700000001,0.095078521
n-alkanes_treatment:PA_Glycerol:3,0.1660995787,0.076736341,-0.325180593
natural_RNA_aptamers:PA_Water_rep_wt:1,0.3830269867,0.08560205,0.26496482400000004
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.3830269867,-0.08560205,-0.26496482400000004
natural_RNA_aptamers:PA_FMN_rep:1,0.3090011858,0.33435194300000004,0.22853109400000002
natural_RNA_aptamers:PA_FMN_rep:2,0.1132658778,0.19649068800000002,0.28129772000000003
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.00021743790000000002,0.254959094,-0.003514437
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.2855008135,-0.317620677,0.106949896
NC_002516.2:Planktonic_total_RNA_Rep:3,0.2857182515,0.062661583,-0.10343545900000001
NC_002516.2:Biofilm_total_RNA_Rep:1,0.9729128398,-1.030158943,-1.595771491
NC_002516.2:Biofilm_total_RNA_Rep:2,1.242839281,-1.84358705,-1.380929025
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.21624134150000002,0.21539369900000002,0.502710913
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.8912488914000001,0.25443613400000004,-0.12064622700000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.9339442234,0.100334932,-0.11937733900000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.1889002397,-0.39497615500000005,0.21563755
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.1882189508,-0.425082245,0.219443252
p-anisaldehyde_epigallocatechin_gallate:Combination:1,1.7974537747000001,1.5698532630000002,-0.885150878
p-anisaldehyde_epigallocatechin_gallate:Combination:2,1.579670519,1.5606818050000002,-0.875301528
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.0780545272,-0.166557792,-0.11012103100000001
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.24679329200000003,1.5184227510000001,-0.36244407
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.1380720115,1.5699473689999999,-0.353643297
p-anisaldehyde_epigallocatechin_gallate:Combination:5,0.4703194597,1.4458142980000002,-0.225281275
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.08517606700000001,-0.16579970600000002,-0.20158034700000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.2091198017,0.11696379900000001,-0.191009535
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,1.148047558,0.64954066,-0.48286138700000003
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,1.3411515679,0.672469466,-0.476218356
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,0.3236529613,1.024178664,-0.5294395740000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,0.2484405802,1.036682812,-0.517177026
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.14331088150000001,0.24915059800000003,0.5039929360000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,0.2886484035,0.768209946,-0.537297393
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,0.3228167317,0.975256777,-0.5430106960000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.0175657106,-0.14743235200000002,-0.10744455500000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,1.3763975512,0.541835029,0.163238521
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,2.8670745196,0.5009059370000001,0.062453554
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,2.0895878291,0.620954612,0.027790965
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.2744562735,0.024581437,-0.124213525
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.118195145,0.240195612,0.09807151800000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.3926514185,-0.26477704900000004,0.026142007000000002
relA-spoT_double-mutant:plank_WT_1:1,-0.1644347146,-0.206792113,0.021520775000000002
relA-spoT_double-mutant:plank_WT_1:2,0.3228923239,-0.151328119,-0.068697064
relA-spoT_double-mutant:plank_WT_1:3,-0.1584576093,0.35812023200000004,0.047176289
relA-spoT_double-mutant:plank_rel-spot:1,1.1493535966,-0.125631864,-1.200439845
relA-spoT_double-mutant:plank_rel-spot:2,1.6138242773,-0.018805492,-1.152836775
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.7400549439,-0.25936182900000004,-0.37817675
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.089784477,-0.025217443000000003,-0.10749973800000001
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.2448002384,0.050298568,-0.056762898000000006
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.0011885347,0.16774909000000002,0.29275391
sRNA_PA0805.1_overexpression:EmptyVector_1:5,1.0734511245,0.066531614,0.24968547600000002
sRNA_PA0805.1_overexpression:PA08051:1,-0.2481813914,-0.120698601,-0.26295007800000003
sRNA_PA0805.1_overexpression:PA08051:2,0.28845213950000004,0.038835064,0.156443678
sRNA_PA0805.1_overexpression:PA08051:3,0.5337858214,-0.014234328000000001,0.371652829
sRNA_PA0805.1_overexpression:PA08051:4,2.2522433772,-0.172043852,0.639464652
sRNA_PA0805.1_overexpression:PA08051:5,0.32094276050000003,0.31985301200000005,0.59707792
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-1.3325520932,-0.17514284,-0.07715326800000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-0.0283257991,0.23194551100000002,-0.21498741600000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.0594168198,-0.10806251400000001,-0.091112941
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.0594168198,0.10806251400000001,0.091112941
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.1148568054,0.07029038800000001,0.07507171600000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.1148568054,-0.07029038800000001,-0.07507171600000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,1.2016036021,0.669563794,0.706391159
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-1.1596706315,-0.256969188,0.339883598
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-0.8590305006000001,-0.334629653,0.472594245
yhjH_knockout:PA_delyhjH_wt:1,-0.36846246850000003,0.014499037000000001,0.022094429000000002
yhjH_knockout:PA_delyhjH_wt:2,0.36846246850000003,-0.014499037000000001,-0.022094429000000002
yhjH_knockout:PA_delyhjH:1,-5.3131914639,0.054968857,-0.376614557
yhjH_knockout:PA_delyhjH:2,-5.0712982395,-0.07342778300000001,-0.329249247
yhjH_knockout:PA_delwspF:1,-1.7979762140000002,-0.49449956600000006,-0.7707019770000001
yhjH_knockout:PA_delwspF:2,0.056394683800000005,-0.744523413,-0.254719545
