,A,PprB
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-0.00849239,-0.256842579
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.139327363,0.017108551
p-anisaldehyde_epigallocatechin_gallate:Combination:3,1.663555535,0.073103504
p-anisaldehyde_epigallocatechin_gallate:Combination:4,1.547316224,0.054357018
p-anisaldehyde_epigallocatechin_gallate:Combination:5,3.814528559,0.10210583100000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-1.061371874,0.008983388
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.9507112520000001,0.017437266
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-0.39233184,-0.34156242600000003
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-0.454078666,-0.343944994
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-1.347505193,-0.35506999100000003
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-1.329454137,-0.398686451
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.301255731,-0.23609343600000002
sRNA_PA0805.1_overexpression:EmptyVector_1:2,1.191305231,-0.001041101
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.68901892,0.018992062
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-1.205485457,0.275740934
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.37358296300000005,-0.057598460000000004
sRNA_PA0805.1_overexpression:PA08051:1,4.198875336,0.152947608
sRNA_PA0805.1_overexpression:PA08051:2,5.313860281,0.8851274570000001
sRNA_PA0805.1_overexpression:PA08051:3,5.257879622,1.009993079
sRNA_PA0805.1_overexpression:PA08051:4,3.407256426,1.039789079
sRNA_PA0805.1_overexpression:PA08051:5,4.491036815,0.945339354
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-1.756662804,-0.501233598
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.41017523100000003,-0.567997233
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.038127957000000004,-0.07265597600000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.038127957000000004,0.07265597600000001
