,A,HutC
mexZ_knockout:del_mexZ:2,-1.2280119003,-0.32949105100000003
mexZ_knockout:del_mexZ:3,-0.1682579914,0.026070611
mexZ_knockout:wt_LB:1,3.6756352961000003,0.25162443700000003
mexZ_knockout:wt_LB:2,-1.443891356,-0.38099733700000005
mexZ_knockout:wt_LB:3,-2.2317439401,0.12937289999999999
n-alkanes_treatment:PA_alkane:1,0.86896445,0.32665609900000003
n-alkanes_treatment:PA_alkane:2,2.2303888545,0.673688324
n-alkanes_treatment:PA_Glycerol:1,0.6084918327000001,0.40039559999999996
n-alkanes_treatment:PA_Glycerol:2,-0.2445040933,-0.254494944
n-alkanes_treatment:PA_Glycerol:3,-0.3639877395,-0.14590065600000002
natural_RNA_aptamers:PA_Water_rep_wt:1,0.2059117226,0.060280221
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.2059117226,-0.060280221
natural_RNA_aptamers:PA_FMN_rep:1,0.1216977415,-0.367777514
natural_RNA_aptamers:PA_FMN_rep:2,-0.1173190529,-0.27100176800000003
NC_002516.2:Planktonic_total_RNA_Rep:1,0.4980064314,0.28939504600000004
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.6729096611000001,-0.300185984
NC_002516.2:Planktonic_total_RNA_Rep:3,0.1749032297,0.010790938
NC_002516.2:Biofilm_total_RNA_Rep:1,0.952281013,-0.519466852
NC_002516.2:Biofilm_total_RNA_Rep:2,2.6646952977,-0.349449836
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.1986221391,-0.056326123000000006
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.08611399630000001,0.26755253100000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.1789322042,0.306457821
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.2076807122,-0.030054706
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.1958718912,0.0060571999999999996
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-0.802592839,-0.102163762
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-0.6606956365000001,-0.076112052
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.19790485500000002,0.005916296000000001
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-0.2151208714,0.29146704
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-0.16518978850000002,0.249544487
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.6507755918,0.08853793
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.1935447682,-0.008776904
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.2029822259,0.059186731000000006
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-1.2104430525,0.018109618
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-1.3326643782,0.062393198000000004
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-1.2307963944,0.490875306
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-1.3617061837,0.410841544
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.2545383475,-0.040323258
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-1.2413081879,0.30382047500000003
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-1.1768749845,0.36565204300000004
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.22432821,0.017056159
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,0.0207961964,0.7967753270000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,1.4764207908,0.9950272950000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,0.5446106887000001,0.8903215510000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.4032235051,-0.035172834
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.6781174635,0.271265109
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.2748939584,-0.23609227500000002
relA-spoT_double-mutant:plank_WT_1:1,-0.08865883690000001,-0.03572692
relA-spoT_double-mutant:plank_WT_1:2,-0.0627173002,0.021051056000000002
relA-spoT_double-mutant:plank_WT_1:3,0.1513761371,0.014675864
relA-spoT_double-mutant:plank_rel-spot:1,-1.9615226192000002,-0.391809303
relA-spoT_double-mutant:plank_rel-spot:2,-0.7100905984,-0.32286544500000003
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.7537250689,0.15657198700000002
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.021569241200000002,0.006460003000000001
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.0458565047,-0.11049742700000001
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.7620689986,0.07904148200000001
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.0326311932,-0.131576045
sRNA_PA0805.1_overexpression:PA08051:1,-0.9390120384,0.276651745
sRNA_PA0805.1_overexpression:PA08051:2,-2.2697781106,0.078314519
sRNA_PA0805.1_overexpression:PA08051:3,-2.3072037759,-0.146853492
sRNA_PA0805.1_overexpression:PA08051:4,-2.2138233295,0.059155898000000005
sRNA_PA0805.1_overexpression:PA08051:5,-2.4451203588,0.121836153
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-1.7470258059,-0.03368343
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-1.081160788,-0.30558398400000003
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.0317112269,-0.0031544280000000004
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.0317112269,0.0031544280000000004
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.3420652877,0.13851006800000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.3420652877,-0.13851006800000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,0.1352785498,0.177194015
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,1.2750968225000001,0.410206554
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,0.9161556205,0.288865562
yhjH_knockout:PA_delyhjH_wt:1,-0.3905023654,-0.13796541
yhjH_knockout:PA_delyhjH_wt:2,0.3905023654,0.13796541
yhjH_knockout:PA_delyhjH:1,-9.3599375345,-0.5982825190000001
yhjH_knockout:PA_delyhjH:2,-11.3783338908,-0.97961783
yhjH_knockout:PA_delwspF:1,0.2734615805,0.09145196100000001
yhjH_knockout:PA_delwspF:2,5.6245286148,1.146328892
