,A,CpxR
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,1.021553084,0.150476298
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,17.7492722,0.25887809
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,17.7192685,0.306310638
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,17.42011328,0.501434806
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,17.48080675,0.480197778
p-anisaldehyde_epigallocatechin_gallate:Combination:1,17.15074036,0.39790653800000003
p-anisaldehyde_epigallocatechin_gallate:Combination:2,17.18848978,0.42113211500000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.15830477,-0.054825038000000006
p-anisaldehyde_epigallocatechin_gallate:Combination:3,17.17636022,0.692767294
p-anisaldehyde_epigallocatechin_gallate:Combination:4,17.10270207,0.717973162
p-anisaldehyde_epigallocatechin_gallate:Combination:5,17.44782865,0.8471495090000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.42429090700000005,-0.07968248700000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.438957407,-0.015968772000000003
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,4.813442533,0.094637046
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,4.97800543,0.11463911600000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,5.403195131,0.272957869
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,5.178145265,0.29894602
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.085581666,-0.347603875
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.012273183,-0.084432409
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.07410907300000001,-0.288088986
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.37655892500000004,0.325582827
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.229141369,0.39454244400000005
sRNA_PA0805.1_overexpression:PA08051:1,-0.8306144790000001,-0.273905587
sRNA_PA0805.1_overexpression:PA08051:2,-0.718312485,-0.32840301800000005
sRNA_PA0805.1_overexpression:PA08051:3,-0.33128635500000003,-0.530869126
sRNA_PA0805.1_overexpression:PA08051:4,-0.45529702600000005,-0.16181313700000002
sRNA_PA0805.1_overexpression:PA08051:5,-2.004492164,0.328622652
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-1.671569613,-0.088460642
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-0.685080684,-0.033811464
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.089249986,-0.027410547
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.089249986,0.027410547
