,A,PchR
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.530362019,0.9482081410000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.33986340200000004,-0.204448764
p-anisaldehyde_epigallocatechin_gallate:Combination:3,2.097404788,0.920899682
p-anisaldehyde_epigallocatechin_gallate:Combination:4,2.138103771,0.934827257
p-anisaldehyde_epigallocatechin_gallate:Combination:5,1.740308823,0.68850756
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.049782416,0.28492084300000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.032889097,0.176937435
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,1.033945842,0.24963026400000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,1.03248654,0.27920579500000003
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,1.442466792,0.66676223
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,1.482113523,0.7464458540000001
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.841046833,0.069519404
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.87077289,-0.006227811000000001
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.011553294,-0.024365717000000002
sRNA_PA0805.1_overexpression:EmptyVector_1:4,1.070112403,0.39253264
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-1.028833051,-0.43145851700000004
sRNA_PA0805.1_overexpression:PA08051:1,-0.622698111,0.39114056700000005
sRNA_PA0805.1_overexpression:PA08051:2,-1.9039554710000002,0.36871927200000004
sRNA_PA0805.1_overexpression:PA08051:3,-1.913571257,-0.009593537000000001
sRNA_PA0805.1_overexpression:PA08051:4,-2.262628066,-0.10261009400000001
sRNA_PA0805.1_overexpression:PA08051:5,-0.6969600770000001,-0.195863652
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-4.927962851,-1.165531325
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-3.78143496,-1.107285121
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.10274641500000001,-0.139721922
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.10274641500000001,0.139721922
