,A,Zur
gcsR_mutant:GcsR_rep:1,-0.9052515658,-0.005463235
gcsR_mutant:GcsR_rep:2,-0.7830939208000001,-0.12287835100000001
mexZ_knockout:del_mexZ:1,-0.6024853168000001,0.385720718
mexZ_knockout:del_mexZ:2,0.1345924986,-0.031570897
mexZ_knockout:del_mexZ:3,-0.9700868245000001,0.034678757000000004
mexZ_knockout:wt_LB:1,0.9746896576,-0.006086887
mexZ_knockout:wt_LB:2,0.1460115652,-0.19536766300000002
mexZ_knockout:wt_LB:3,-1.1207012228,0.20145455
n-alkanes_treatment:PA_alkane:1,1.278543911,0.5923236580000001
n-alkanes_treatment:PA_alkane:2,2.5434317287,0.700971428
n-alkanes_treatment:PA_Glycerol:1,0.3791264842,-0.08541085
n-alkanes_treatment:PA_Glycerol:2,0.6049485979,0.138420804
n-alkanes_treatment:PA_Glycerol:3,-0.9840750822000001,-0.053009954000000005
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.1849735388,-0.14290154200000002
natural_RNA_aptamers:PA_Water_rep_wt:2,0.1849735388,0.14290154200000002
natural_RNA_aptamers:PA_FMN_rep:1,0.7374793217000001,-0.15149467700000002
natural_RNA_aptamers:PA_FMN_rep:2,0.2930098881,0.061760882
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.5694760014,0.151909819
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.6400152643,-0.175077637
NC_002516.2:Planktonic_total_RNA_Rep:3,1.2094912658,0.023167818
NC_002516.2:Biofilm_total_RNA_Rep:1,-2.826665217,-0.66866006
NC_002516.2:Biofilm_total_RNA_Rep:2,-2.5840435315,-0.23299011800000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.6283431188,-0.208973074
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-1.4024436811,0.121331346
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-1.7626596522,0.17307793500000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.8180780544,0.22075308800000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.7969879649,0.266664693
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.031193839,0.415099039
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-0.0093783732,0.372117913
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.0256350589,0.193987816
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-1.7474816945,0.49390038300000005
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-1.5257508510000002,0.6314279380000001
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-1.0619188252,0.515008518
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.35548452950000003,0.005509222
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.2984936481,0.009476037000000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-0.9778654447,0.9382221230000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-0.9339761461,0.983460352
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-0.37687359540000004,0.781832434
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-0.6248389442,0.7749890150000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.7365146933000001,-0.072702337
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-0.7551183761,0.7981829380000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-0.8521401287,0.8067217999999999
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.1881859742,0.28533321
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,1.8475564859,0.531747544
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,3.0871914011,0.6610966180000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,2.7679046601,0.82892568
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.7064874188,-0.006562902000000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-1.1427016644,-0.068641054
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.4362142456,0.075203955
relA-spoT_double-mutant:plank_WT_1:1,0.2413352052,0.047255731
relA-spoT_double-mutant:plank_WT_1:2,0.1945625866,-0.012773463
relA-spoT_double-mutant:plank_WT_1:3,-0.4358977918,-0.034482269
relA-spoT_double-mutant:plank_rel-spot:1,-3.878241845,-0.017818187000000003
relA-spoT_double-mutant:plank_rel-spot:2,-3.0901273095,0.354973537
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-1.0363978464,-0.560781936
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-1.1482558471,-0.299136242
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-1.0831672645000001,-0.323089825
sRNA_PA0805.1_overexpression:EmptyVector_1:4,6.9213527263,1.324949232
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-3.6535317683,-0.14194123
sRNA_PA0805.1_overexpression:PA08051:1,0.2689211401,-0.057827696000000005
sRNA_PA0805.1_overexpression:PA08051:2,1.3113585023,0.270506367
sRNA_PA0805.1_overexpression:PA08051:3,-0.1815377059,0.193904667
sRNA_PA0805.1_overexpression:PA08051:4,8.576704001,1.450896569
sRNA_PA0805.1_overexpression:PA08051:5,0.0023772339,0.631321423
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,0.7901155792,-0.012970048000000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.7124480516,0.35913127300000003
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.1766702006,0.041558015000000004
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.1766702006,-0.041558015000000004
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.387837547,-0.008246573
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.387837547,0.008246573
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,2.4011434774,0.979588474
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,3.4397108647,0.877913142
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,4.5023196876,1.121556079
yhjH_knockout:PA_delyhjH_wt:1,-0.12108623680000001,-0.065526296
yhjH_knockout:PA_delyhjH_wt:2,0.12108623680000001,0.065526296
yhjH_knockout:PA_delyhjH:1,-3.2780591071,-0.5505747430000001
yhjH_knockout:PA_delyhjH:2,-2.5821166479,-0.737697853
yhjH_knockout:PA_delwspF:1,-1.2195049092999999,-0.672166457
yhjH_knockout:PA_delwspF:2,-1.7165223893000001,-0.9711349760000001
