,A,marR
mrsI:ko_sds_atc:1,16.9514489108,1.3618590484
mrsI:ko_sds_atc:2,15.4216977337,1.3650731911
mrsI:ko_sds_no_atc:1,1.0071293663,-0.0323718081
mrsI:ko_sds_no_atc:2,0.6958556499,-0.0208272083
mrsI:wt_iron_atc:1,-0.5298858076,-0.0362509076
mrsI:wt_iron_atc:2,0.3071248932,0.0217533378
mrsI:wt_iron_no_atc:1,1.0768114708,-0.3669409313
mrsI:wt_iron_no_atc:2,0.8606251178000001,-0.3071207093
mrsI:wt_ox_atc:1,1.3203548058,-0.2894733335
mrsI:wt_ox_atc:2,0.5978378821,-0.2612697916
mrsI:wt_ox_noatc:1,13.7392960334,1.2751841495
mrsI:wt_ox_noatc:2,14.3138563537,1.3591735649
mrsI:wt_sds_atc:1,13.7554924965,1.2986078968
mrsI:wt_sds_atc:2,13.8684519185,1.3035549513
mrsI:wt_sds_no_atc:1,-0.13627085390000002,0.013188757800000001
mrsI:wt_sds_no_atc:2,0.13627085390000002,-0.013188757800000001
nitrate:control:1,-0.1157665101,-0.0363558089
nitrate:control:2,0.1157665101,0.0363558089
p218:0_days_.1:1,-0.1287862158,0.8604739178
p218:0_days_.1:2,-0.07276792280000001,0.2111977954
p218:0_days_.1:3,-0.1549261085,0.7665571312
p218:0_days_.1:4,-0.3122992289,0.7660146995
p218:0_days_control:1,-0.11191079550000001,-0.02881449
p218:0_days_control:2,0.0831826533,0.0830233553
p218:0_days_control:3,0.12346318040000001,-0.0540240337
p218:0_days_control:4,-0.0947350383,-0.0001848316
p218:1_days_.1:1,-1.2093853747,0.1631977219
p218:1_days_.1:2,-1.8190444589,-0.0536122319
p218:1_days_.1:3,-1.7166881896000001,0.050128794000000004
p218:1_days_.1:4,-1.3687396228,-0.0168801054
p218:1_days_control:1,-2.614809948,-0.46092068350000004
p218:1_days_control:2,-3.149837956,-0.5197482074
p218:1_days_control:3,-2.9622411809,-0.4226320691
p218:1_days_control:4,-2.9026921664,-0.48921677880000003
patH-Cap:post_path_ctrl:1,-1.0606974667,-2.8698746769
patH-Cap:post_path_ctrl:2,-0.5128179512000001,-2.2983296531
patH-Cap:post_path_inh:1,-3.8464609703,-3.3758525304
patH-Cap:post_path_inh:2,-4.7717857754,-2.6477028531
patH-Cap:pre_path_ctrl:1,0.3408147957,0.07461672080000001
patH-Cap:pre_path_ctrl:2,-0.3408147957,-0.07461672080000001
patH-Cap:pre_path_inh:1,-2.4296280104,0.1325716551
patH-Cap:pre_path_inh:2,-2.0640071625,0.1966385849
ppxx:double_mutant:1,-0.1982629113,0.1435016141
ppxx:double_mutant:2,0.1982629113,-0.1435016141
reactivation:day_1_reactivation:1,-0.42601801970000003,0.7390690357
reactivation:day_1_reactivation:2,-0.42544507600000003,0.7467745057
reactivation:day_1_reactivation:3,-0.3421731418,0.7651768803
reactivation:day_2_reactivation:1,2.5692936298999998,0.9031199747
reactivation:day_2_reactivation:2,2.7234993703,0.8659109473000001
reactivation:day_2_reactivation:3,2.6641163910000003,0.8878896297000001
reactivation:day_3_reactivation:1,5.2740354408,0.7869820494
reactivation:day_3_reactivation:2,5.3510018627000004,0.9425653123000001
reactivation:day_3_reactivation:3,5.1790950403,0.8443853334
reactivation:day_4_reactivation:1,7.0809600049,1.356243365
reactivation:day_4_reactivation:2,6.8205793418,1.2808729636
reactivation:day_4_reactivation:3,7.0766361933,1.3011230165
reactivation:days_0_persistence:1,-0.048405478,0.0084303634
reactivation:days_0_persistence:2,0.0015935432,-0.0569756146
reactivation:days_0_persistence:3,0.0468119348,0.0485452512
redox:intra_basal:1,6.7943936415,0.8785324617
redox:intra_basal:2,10.264428787,1.0416301752
redox:whib3_comp_4.5:1,23.5738773872,1.562618249
redox:whib3_comp_4.5:2,24.6429653242,0.8331469970000001
redox:whib3_comp_6.6:1,-0.6198417007,-0.1706309302
redox:whib3_comp_6.6:2,0.1517027553,-0.0185061483
redox:whib3_ko_4.5:1,23.3665918124,1.1624266763
redox:whib3_ko_4.5:2,22.718654785,1.5537101599
redox:wt_4.5:1,21.3285049889,1.2910037626
redox:wt_4.5:2,17.5674194608,1.1604200282
redox:wt_6.6:1,0.22165141060000002,0.062064192100000005
redox:wt_6.6:2,-0.22165141060000002,-0.062064192100000005
resus:day_1_run_1:1,-0.22376837830000001,0.1106321215
resus:day_1_run_1:2,0.22376837830000001,-0.1106321215
resus:day_4_run_1:1,-3.9060964819,-0.0047304065
resus:day_4_run_1:2,-3.7681841781000003,-0.22600338960000002
rho:00h_DUC:1,-0.3173465407,-0.0981230216
rho:00h_DUC:2,0.3173465407,0.0981230216
rho:00h_DUC_1:1,-2.2940909361,-0.556724073
rho:00h_DUC_1:2,-1.8913330091,-0.7736007496
rho:01.5_DUC:1,-2.3142961439,-0.652642507
rho:01.5_DUC:2,-1.4453449941,-0.48413095370000003
rho:01.5h_DUC_ATC:1,1.9738902508,-0.0052359767000000005
rho:01.5h_DUC_ATC:2,1.6083540325999999,-0.4553851198
rho:03_DUC:1,-1.5297432851,-0.40680922
rho:03_DUC:2,-2.6199083167,-0.6033791992
rho:03h_DUC_ATC:1,2.6025846366,-0.17138778640000002
rho:03h_DUC_ATC:2,1.7893231749,-0.5554413826
rho:06h_DUC_ATC:1,5.1442347672,-0.2376890555
rho:06h_DUC_ATC:2,6.5820124536,-0.31831003950000003
rho:06h_WT_ATC:1,0.18768234390000002,-0.36948255300000005
rho:06h_WT_ATC:2,1.7951161630999999,-0.5137412228
rho:09_DUC:1,11.0534666292,-1.4046772553
rho:09_DUC:2,10.8313696092,-1.3591999966000001
rho:09h_DUC_ATC:1,11.5332983784,-1.0573710956
smx:0_days_12.5:1,0.0536993863,-0.3441422393
smx:0_days_12.5:2,0.19090987280000002,-0.2717933119
smx:0_days_12.5:3,0.381327193,-0.2060154941
smx:0_days_control:1,-0.0670322673,-0.0527493013
smx:0_days_control:2,0.09389884400000001,0.042218695800000004
smx:0_days_control:3,-0.026866576700000002,0.0105306054
smx:1_days_12.5:1,-0.36302811970000004,-0.8684308350000001
smx:1_days_12.5:2,-0.3627101488,-0.8537740880000001
smx:1_days_12.5:3,-0.0788430733,-0.7692186377
smx:1_days_control:1,-0.33383767210000004,-0.2335073259
smx:1_days_control:2,-0.2612637083,-0.43560913910000004
smx:1_days_control:3,-0.6802097234000001,-0.5177233465000001
sq109:0_days_3:1,0.5081326401,-0.2105206225
sq109:0_days_3:2,0.1346468137,-0.2997383433
sq109:0_days_3:3,0.0005111219,-0.36116150700000005
sq109:0_days_3:4,0.643024327,-0.1656882814
sq109:0_days_control:1,0.5127591552,0.0435196523
sq109:0_days_control:2,-0.3067260646,0.0700511374
sq109:0_days_control:3,-0.5043949078000001,-0.049991126000000004
sq109:0_days_control:4,0.2983618172,-0.0635796637
sq109:1_days_3:1,0.6317660343,-0.2229253487
sq109:1_days_3:2,-0.3883689797,-0.2936242799
sq109:1_days_3:3,-0.1344444401,-0.38598168790000004
sq109:1_days_3:4,0.36543382950000003,-0.2662280187
sq109:1_days_control:1,0.3088394728,0.0476760072
sq109:1_days_control:2,-0.4497790565,0.0096925449
sq109:1_days_control:3,0.5014089502,-0.043968178000000004
sq109:1_days_control:4,-0.2332401128,-0.0121174933
stress:.1_butyrate:1,4.7606440147,1.0255657383
stress:.1_butyrate:2,3.3698949903,0.7888093472000001
stress:.1_butyrate:3,5.4708072408,1.1343592238
stress:.4_gluc:1,-0.2741392639,-0.022126109300000002
stress:.4_gluc:2,0.4900562607,0.1824673561
stress:.4_gluc:3,-0.2159169968,-0.1603412468
stress:1_days_low_iron:1,0.9048969947000001,0.3937977979
stress:1_days_low_iron:2,-0.4363847179,0.1799530345
stress:1_days_low_iron:3,1.3084990298,0.1480510793
stress:7_days_low_iron:1,5.6882855721,0.5028271738
stress:7_days_low_iron:2,6.1256638058,0.4066203472
stress:7_days_low_iron:3,5.4752996482,0.3255226819
stress:gluc_butyrate:1,6.8723641522,1.4883585613
stress:gluc_butyrate:2,4.8283573885,1.316861091
stress:gluc_butyrate:3,8.3691509462,1.4836542185
stress:high_iron:1,3.9704498274,0.6489810871
stress:high_iron:2,3.8766547696,0.5198653949
stress:high_iron:3,4.1082783609,0.4793603944
stress:tolox_ph_7:1,4.3868293835,1.0071818037
stress:tolox_ph_7:2,4.2111652865,1.033014901
sutez:0_days_5.6:1,0.4006190129,-0.045451360600000004
sutez:0_days_5.6:2,-0.1298827763,0.1913729445
sutez:0_days_5.6:3,0.3074193046,0.0580678608
sutez:0_days_5.6:4,0.8383159047000001,0.0560140716
sutez:0_days_control:1,-0.1529813099,-0.0033060348
sutez:0_days_control:2,0.146156122,0.0040494458
sutez:0_days_control:3,-0.0819557154,-0.022090960200000002
sutez:0_days_control:4,0.0887809033,0.0213475492
sutez:1_days_5.6:1,2.0363294928,1.6002866594
sutez:1_days_5.6:2,2.2246968645,1.6397365910000001
sutez:1_days_control:1,-1.1782712591,-0.1365765716
sutez:1_days_control:2,-1.1861282461,-0.1657257526
sutez:1_days_control:3,-1.2431278358,-0.12447501990000001
sutez:1_days_control:4,-1.2096209595,-0.076050691
thrB:0_days_starve:1,-0.53882132,-0.09835414
thrB:0_days_starve:2,0.53882132,0.09835414
tss:expression_library:1,-2.9182265554,-0.9216576312
tss:expression_library:2,-0.8922548939,-0.9178901056000001
tss:mapping_triphosphate:1,-2.3522609421,-0.3683363336
tss:mapping_triphosphate:2,-0.6299409386,0.3455088953
tss:mapping_wo_triphosphate:1,-2.1544166317,-0.687065527
tss:mapping_wo_triphosphate:2,-3.1313783089,-0.8861910340000001
tss:wt_experiment_2:1,-0.1639677079,0.0949076182
tss:wt_experiment_2:2,0.19844357240000002,-0.0340800143
tss:wt_experiment_2:3,-0.0344758645,-0.060827603800000005
vera:0_days_176:1,0.0715083596,0.1341268289
vera:0_days_176:2,0.037727242,0.0232495892
vera:0_days_176:3,-0.1468028857,0.2432038199
vera:0_days_176:4,0.1967848683,0.2760036993
vera:0_days_control:1,0.12031986400000001,0.0712634942
vera:0_days_control:2,-0.0523530036,-0.0676361747
vera:0_days_control:3,0.1515735152,0.0410039899
vera:0_days_control:4,-0.2195403756,-0.0446313094
vera:1_days_176:1,0.2717908658,0.5490229691
vera:1_days_176:2,0.4278247121,0.5730229761
vera:1_days_176:3,-0.04305146,0.5023291336
vera:1_days_control:1,0.2449904887,0.555355629
vera:1_days_control:2,0.0060148135000000005,0.40437295040000004
vera:1_days_control:3,-0.2770120816,0.6152661239
vera:1_days_control:4,0.2045679787,0.49971983610000004
