,A,arcA
novobiocin:500_Novobiocin_10min:1.0,7.7936682309,0.22541546910000002
novobiocin:0_Novobiocin_20min:2.0,7.6428467493,0.0655947659
novobiocin:500_Novobiocin_60min:3.0,14.1227474797,2.3256834701
novobiocin:0_Novobiocin_0min:2.0,-0.2816879376,0.029388889300000002
novobiocin:100_Novobiocin_60min:3.0,13.9401477609,1.633132743
novobiocin:500_Novobiocin_20min:2.0,5.5177085742,0.6035440954
novobiocin:500_Novobiocin_10min:2.0,-0.8837913582,0.1659804904
novobiocin:0_Novobiocin_0min:3.0,0.2252106708,-0.1172396655
novobiocin:500_Novobiocin_20min:3.0,0.6640941487,0.468530586
novobiocin:0_Novobiocin_10min:3.0,7.78304527,-0.1063690075
novobiocin:0_Novobiocin_20min:3.0,4.8157005589,0.1859102839
starvation:Glucose_6h:1.0,-0.6193596634,-0.1016945284
starvation:Low_3d:1.0,8.2548795159,-1.0986684083
starvation:Low_3d:2.0,11.3001447795,-1.0481567775
starvation:Glucose_24h:1.0,-0.3765100276,-1.5616460659
starvation:High_4d:1.0,7.9642062389,-0.6974827244
starvation:High_4h:1.0,11.3629917156,0.045986259700000004
starvation:High_4d:2.0,6.3151571702,-0.7971521815
starvation:High_4h:2.0,12.433930443,0.46750038660000004
starvation:Low_24h:1.0,19.0201986228,0.2741999607
starvation:Glucose_6h:2.0,0.6193596634,0.1016945284
starvation:Low_24h:2.0,14.0831519216,-0.1191009588
starvation:Glucose_24h:2.0,-0.8292128103,-1.297885475
18_mutants:phoB/R_InSPI2:1.0,3.4159885306,0.44336435960000004
18_mutants:hfq_ESP:1.0,18.6974122788,1.0696705705
18_mutants:ompR/envZ_InSPI2:1.0,0.6928942835,0.6875317711000001
18_mutants:dam_MEP:1.0,-0.5943958499,0.0617273889
18_mutants:WT_IEP:1.0,19.3394480401,0.2499725981
18_mutants:ssrA/B_InSPI2:1.0,1.1711471863,0.5056753682
18_mutants:WT_InSPI2:1.0,2.2586445143000002,0.5857086893
18_mutants:hilC_IEP:1.0,22.2341781695,1.2305048606
18_mutants:fliZ_ESP:1.0,14.5699994968,1.291246104
18_mutants:hilD_InSPI2:1.0,2.7330721608,0.5339686703000001
18_mutants:phoP/Q_InSPI2:1.0,1.267590751,0.6359325193
18_mutants:ssrB_InSPI2:1.0,1.0711347731,0.524960428
18_mutants:fur_ESP:1.0,10.4510914776,1.1053881501
18_mutants:WT_MEP:1.0,-4.074305894e-21,0.0
18_mutants:hilD_IEP:1.0,20.4120744174,0.33844006930000003
18_mutants:hilE_IEP:1.0,11.8587303862,-0.0070761141
18_mutants:slyA_InSPI2:1.0,2.6939583081,0.4908464904
18_mutants:ssrA_InSPI2:1.0,1.3219144662,0.6182294189
18_mutants:WT_lnSPI2:1.0,3.2119155583,0.4289370397
18_mutants:hilA_IEP:1.0,17.775772968200002,0.1153084208
Infection_conditions:pH3_shock:1.0,-3.4174626115,-1.074992802
Infection_conditions:Peroxide_shock_InSPI2:1.0,-0.0653322792,0.3688364529
Infection_conditions:MEP:1.0,-5.8219523883,-0.5241650697
Infection_conditions:Oxygen_shock:1.0,0.30272458690000004,-0.16392019530000002
Infection_conditions:MEP:2.0,-5.7392867175,-0.4387281054
Infection_conditions:Anaerobic_shock:1.0,-5.6508236052,0.7674437526
Infection_conditions:Bile_shock:1.0,-8.7203139492,-0.1477579547
Infection_conditions:LowFe2+_shock:1.0,-5.5983639038,-0.4264202781
Infection_conditions:MEP:3.0,-5.7271162829,-0.5225132621
Infection_conditions:pH5.8_shock:1.0,-5.9362873179,-0.5903675611
Infection_conditions:ESP:1.0,5.8493334975,0.45783248070000004
Infection_conditions:inSPI2_dRNA_seq:1.0,-0.704383414,-1.9409125305
Infection_conditions:LEP:1.0,8.9960657442,-0.12484133130000001
Infection_conditions:Temp20:1.0,0.8197145772000001,0.2916583079
Infection_conditions:25C:1.0,-6.606355871,-0.3894348125
Infection_conditions:Nitric_oxide_shock_InSPI2:1.0,-2.3874959392,0.9889173356000001
Infection_conditions:ESP:2.0,5.0580448201,0.5109267378
Infection_conditions:EEP:1.0,-6.1293625151,-0.6110971033
Infection_conditions:ESP:3.0,5.5326667596,0.4282522112
Infection_conditions:Anaerobic_growth:1.0,-6.7278007152,0.4018082476
Infection_conditions:NaCl_shock:1.0,-6.8758548763,-0.3313492974
Infection_conditions:Pool_RNA_seq:1.0,7.322211167999999e-21,0.0
Infection_conditions:Cold_shock_15C:1.0,-6.1234724817,-0.3044700729
Infection_conditions:Pool_dRNA_seq:1.0,-0.3316062213,-0.6522879587
Infection_conditions:InSPI2_LowMg2+:1.0,-0.7492136903000001,0.52497774
Infection_conditions:Temp10:1.0,-0.904791502,0.4760591769
Infection_conditions:NonSPI2:1.0,-2.4213174929,-0.2968639797
Macrophage:Intra_macrophage_dRNA:1.0,1.959691039,-0.1336065861
Macrophage:Intra_macrophage_RNA:1.0,-0.844708187,-0.043377545100000005
Macrophage:Intra_macrophage_RNA:2.0,0.844708187,0.043377545100000005
Macrophage:Intra_macrophage_dRNA:2.0,0.38663175850000003,0.0128028038
comparative_st474:st474_InSPI2:1.0,2.090607589,0.3393669761
comparative_st474:st474_LEP:1.0,14.7866758717,0.38798847280000004
comparative_st474:st474_InSPI2:2.0,2.0026144946,0.2936485647
comparative_st474:st474_EEP:1.0,-0.3153396325,-0.0759789521
comparative_st474:st474_ESP:1.0,17.7135341529,0.7327062595
comparative_st474:st474_NaCl_shock:1.0,-1.0536655154,0.1561054982
comparative_st474:st474_NO_shock_InSPI2:1.0,3.4376517884,1.4076490015
comparative_st474:st474_Peroxide_shock_InSPI2:1.0,5.7523919214,0.7461779239
comparative_st474:st474_Oxygen_shock:1.0,6.1072535886,0.3492265513
comparative_st474:st474_MEP:1.0,2.35896067e-28,0.0
comparative_st474:st474_ESP:2.0,16.5802835621,0.8569851879
comparative_st474:st474_ESP:3.0,17.2986724142,0.8144897225000001
comparative_st474:st474_NonSPI2:1.0,3.4045687855,-0.1521815689
comparative_st474:st474_Bile_shock:1.0,-2.9080732730000003,0.3817763174
comparative_st474:st474_NonSPI2:2.0,3.1981970714,-0.13762859060000002
comparative_st474:st474_Anaerobic_growth:1.0,-4.6903679343,1.0091237621
comparative_st474:st474_Macrophage:1.0,9.4710157178,1.1491310876
comparative_st474:st474_Anaerobic_shock:1.0,0.16960188310000002,1.2646894154
comparative_st474:st474_InSPI2:3.0,2.0564196366,0.35166557470000004
comparative_st474:st474_InSPI2:4.0,2.2662860416,0.5226857755000001
comparative_st474:st474_Anaerobic_growth:2.0,-5.7339337833,0.6497983581
comparative_st474:st474_Anaerobic_growth:3.0,-6.0220863494,0.9007700145
comparative_st474:st474_ESP:4.0,11.0623782896,1.0564191904
comparative_st474:st474_Macrophage:2.0,11.1606666749,1.2358800794
comparative_st474:st474_25C:1.0,-0.7831569139,0.1416102564
comparative_st474:st474_Low_Fe2+_shock:1.0,0.21696919550000002,0.09025015880000001
comparative_st474:st474_NonSPI2:3.0,3.2744903572,-0.0692824801
comparative_D23580:D23580_NonSPI2:1.0,4.884174715,0.3569048034
comparative_D23580:D23580_InSPI2:1.0,2.7117252208,0.47897576140000003
comparative_D23580:D23580_Anaerobic_growth:1.0,-1.2591427597,0.4498271359
comparative_D23580:D23580_pBT1 deletion:1.0,14.8390113829,0.6252772286
comparative_D23580:D23580_InSPI2:2.0,4.663496726,0.36716259370000004
comparative_D23580:D23580_25C:1.0,0.41222146740000004,0.1926667105
comparative_D23580:D23580_pBT1 deletion:2.0,12.5276904638,0.5128240346
comparative_D23580:D23580_Oxygen_shock:1.0,3.7127722228,0.2730130746
comparative_D23580:D23580_Macrophage_dRNA_2:1.0,17.699512221,1.2973585702000001
comparative_D23580:D23580_LEP:1.0,13.2839364209,0.5181172961
comparative_D23580:D23580_ESP:1.0,13.8595141448,0.9179689694000001
comparative_D23580:D23580_Macrophage:1.0,13.7880110059,1.102821715
comparative_D23580:D23580_ESP:2.0,12.9752437019,1.0904077329
comparative_D23580:D23580_Low_Fe2+_shock:1.0,2.6529820941,0.027068543
comparative_D23580:D23580_Bile_shock:1.0,1.3479588721,0.11421372190000001
comparative_D23580:D23580_NaCl_shock:1.0,2.4462919227,0.5291343767
comparative_D23580:D23580_MEP:1.0,0.0,0.0
comparative_D23580:D23580_Macrophage_dRNA_1:1.0,14.5322427843,1.019638115
comparative_D23580:D23580_InSPI2:3.0,4.1437447417,0.48918579
comparative_D23580:D23580_EEP:1.0,3.0156723262,0.23014809600000002
comparative_D23580:D23580_NO_shock_InSPI2:1.0,5.1281434435,1.6444536033000001
comparative_D23580:D23580_Anaerobic_shock:1.0,-0.3137870345,1.2318579965
comparative_D23580:D23580_InSPI2:4.0,3.9521830352,0.029114175500000002
comparative_D23580:D23580_NonSPI2:2.0,5.3307706051,0.2706278777
comparative_D23580:D23580_NonSPI2:3.0,4.8780572822,0.4326036646
comparative_D23580:D23580_ESP:3.0,17.8923503699,0.8877166453
comparative_D23580:D23580_Macrophage:2.0,12.8749859668,0.7711201624
comparative_D23580:D23580_NonSPI2:4.0,4.5053276004,0.5647304119000001
comparative_D23580:D23580_ESP:4.0,14.927846963,0.8752464298
comparative_D23580:D23580_Peroxide_shock_InSPI2:1.0,4.635758585,1.119806424
comparative_D23580:D23580_Anaerobic_growth:2.0,-0.2500143392,0.6812825538
comparative_D23580:D23580_Anaerobic_growth:3.0,-1.3920193017,0.7754948741000001
pgtE:ESP_tex:1.0,8.9550639851,-1.0108283425
pgtE:Pooled_tex:1.0,-1.2874468703,-2.8024003365
pgtE:ESP:1.0,6.8154711685,0.6816779637
pgtE:InSPI2:1.0,-3.4628975028,0.0702951633
pgtE:Pooled:1.0,0.0,0.0
pgtE:InSPI2_tex:1.0,1.3323311415,-1.8811929923
aroA:SF101:1.0,-1.9428110685000002,-2.0481386353
aroA:SF101:2.0,-7.6067555941,-2.2462169062
aroA:SF100:1.0,-4.2024429715,-2.0288717648
aroA:SF100:2.0,-7.5395268389,-2.0182129287
aroA:WT_vivo:1.0,-0.29387208200000003,-0.017457058
aroA:WT_vivo:2.0,0.29387208200000003,0.017457058
flagella_mutants:SF102:1.0,-0.25975404490000004,-0.0174344425
flagella_mutants:SF102:2.0,0.25975404490000004,0.0174344425
flagella_mutants:del_fliHIJ:1.0,3.3971303075,0.0560251785
flagella_mutants:del_fliHIJ:2.0,2.673482894,0.0112349154
flagella_mutants:del_fliF:1.0,1.00766719,-0.050003566900000004
flagella_mutants:del_fliF:2.0,2.4507802001,-0.3121298515
myricanol:Control:1.0,1.4020546616,-0.0462015531
myricanol:Control:2.0,-0.1010695047,0.0201056264
myricanol:Control:3.0,-1.3009851569,0.0260959267
myricanol:Myricanol:1.0,15.0553222537,0.23129726120000002
myricanol:Myricanol:2.0,0.9789572371,0.0109032274
myricanol:Myricanol:3.0,5.550818122,0.1970117904
