,A,CueR
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-1.2325699970000001,-0.07799568700000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.730927016,0.34350209
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.818467177,0.346158167
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-0.786773103,-0.052413244000000005
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-0.932317013,-0.079291423
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.040171018,0.063741115
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-0.245791849,-0.133323086
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-0.43114348700000005,-0.155076392
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-1.415818128,0.5472081750000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.321334118,0.042043677
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.058678847000000006,-0.025672781000000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,0.68302882,-0.9542748150000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,0.5264979350000001,-1.006972706
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,0.601363427,-0.5002493960000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,0.6072200010000001,-0.42154946400000004
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.5943254880000001,-0.16225128300000002
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.6927293290000001,0.021622659000000002
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.250915067,-0.0032936840000000003
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.7992150950000001,0.255151693
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.738754788,-0.111229384
sRNA_PA0805.1_overexpression:PA08051:1,1.743625722,-0.289565141
sRNA_PA0805.1_overexpression:PA08051:2,1.672431466,-0.181011004
sRNA_PA0805.1_overexpression:PA08051:3,1.263260434,-0.22357732700000002
sRNA_PA0805.1_overexpression:PA08051:4,0.002594855,0.010880561
sRNA_PA0805.1_overexpression:PA08051:5,0.5020925430000001,-0.34817886400000003
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-1.783079446,0.153984395
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.44676928,0.253130002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.149859759,-0.132392942
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.149859759,0.132392942
