,A,FruR,LldR
Paeru_PRECISE:R10LB_Gent:2,3.8646605379,0.512585854,0.45538265400000005
Paeru_PRECISE:R10LB_Pip:1,4.1711338089,0.171381891,0.245467222
Paeru_PRECISE:R10LB_Pip:2,7.0552285364,0.484142946,0.294233682
Paeru_PRECISE:R10LB_Mec:1,0.4851252002,0.097110444,-0.054589428
Paeru_PRECISE:R10LB_Mec:2,0.2214232417,-0.079540463,-0.119841942
Paeru_PRECISE:CAMHB_Azt:3,0.5960516204,0.423083241,0.7971012670000001
Paeru_PRECISE:CAMHB_Azt:4,2.3340323178,0.048670201,0.429440649
Paeru_PRECISE:CAMHB_Biofilm:3,-3.9436000801,0.681015248,0.294202254
Paeru_PRECISE:CAMHB_Biofilm:4,-4.8223804341,0.42102586900000005,0.401837204
Paeru_PRECISE:M9glucAA_Biofilm:3,-0.3812645079,-0.19814969999999998,0.058910284
Paeru_PRECISE:M9glucAA_Biofilm:4,-0.6139534215,-0.3792122,0.308421386
Paeru_PRECISE:R10LB_Mero:1,5.29381901,-0.196683045,-0.463234393
Paeru_PRECISE:R10LB_Mero:2,5.8955281181,-0.5293233190000001,-0.58545302
Paeru_PRECISE:LB_Cam:1,1.6114971218,1.044651877,2.149062452
Paeru_PRECISE:LB_Cam:2,1.617840187,1.157255803,2.272595959
Paeru_PRECISE:CAMHB_Ceft:5,0.8040635975,0.400089055,0.513215297
Paeru_PRECISE:CAMHB_Cip:1,-1.4247399727,0.41596468400000003,0.31464005300000003
Paeru_PRECISE:CAMHB_Cip:2,-2.243556929,0.43797505600000003,0.643292532
ampC_mutation:PA_Cef_taz_wt:1,-1.2260261493,0.14802616300000002,0.23464241300000002
ampC_mutation:PA_mutS_Cef_taz:1,-1.1696150468,0.163097647,-0.10503944600000001
ampC_mutation:PA_mutS:1,0.0661168721,-0.5567857270000001,0.597743114
ampC_mutation:PA_mutS:2,-3.477064652,-1.116184661,0.119500622
ampC_mutation:PA_mutS:3,-1.2333413881,-0.22271601,1.002370536
ampC_mutation:PA_Cef_taz_wt:2,1.2260261493,-0.14802616300000002,-0.23464241300000002
ampC_mutation:PA_mutS_Cef_taz:2,-1.4891363523,-0.041710521,0.484666174
ampC_mutation:PA_mutS:4,-1.0628957873,0.414460492,0.242397672
ampC_mutation:PA_mutS:5,-3.8196776301,-1.344185635,-0.552848828
ampC_mutation:PA_mutS:6,-0.6714133945,0.19751348400000002,-0.083400414
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,0.7667606825000001,-0.945894097,-0.054893459000000006
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,0.868734666,0.00721076,-0.202028481
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,0.558253455,-0.42466078500000004,-0.016902047
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-0.0799614044,-0.31393705800000005,-0.7601193620000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-0.8577803831,0.596605712,-0.075887011
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-0.8789231481,-0.07732527900000001,0.187959756
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.0272329346,-0.005067701,-0.103512883
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.0272329346,0.005067701,0.103512883
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-3.5344701356,0.7656178960000001,-0.017720419
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-3.4637640392,-0.064839618,-0.282616935
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-3.5673025697,0.166766925,-0.604035144
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-2.9530690192,0.6305629570000001,-0.568592116
cysB_mutant:PAO1HH_wt:1,0.8650261535,-0.079622617,0.09588510900000001
cysB_mutant:PAO1HH_wt:2,-0.8650261535,0.079622617,-0.09588510900000001
cysB_mutant:cysBHH:1,-0.79138429,0.22412462,0.5975469170000001
cysB_mutant:cysBHH:2,-1.5397367295,0.656878119,0.376007331
cysB_mutant:cysBHH:3,-1.6145117567,0.74669197,0.8837380180000001
ersA_knockout:delersA:1,-0.8101321795,0.18890347600000001,0.5938038830000001
ersA_knockout:delersA:2,-1.359201292,0.040359541000000006,0.5944507050000001
ersA_knockout:wt_BHI:1,0.0125957029,0.11694808400000001,-0.15816428500000002
ersA_knockout:wt_BHI:2,-0.0125957029,-0.11694808400000001,0.15816428500000002
gcsR_mutant:PAO1_rep_wt:1,0.2816613839,-0.016876136,0.116124294
gcsR_mutant:PAO1_rep_wt:2,-0.2816613839,0.016876136,-0.116124294
gcsR_mutant:GcsR_rep:1,-0.2217223254,0.39937615600000004,0.256354158
gcsR_mutant:GcsR_rep:2,-0.7594148712000001,0.007476997000000001,0.037965464000000004
mexZ_knockout:del_mexZ:1,2.0688501561,0.1330789,0.09186197800000001
mexZ_knockout:del_mexZ:2,1.065122042,-0.045557516000000006,-0.10786139500000001
mexZ_knockout:del_mexZ:3,0.0334915911,-0.115085956,-0.08559633500000001
mexZ_knockout:wt_LB:1,-2.8936481777000003,0.263257313,0.040486691000000005
mexZ_knockout:wt_LB:2,0.8500984817,-0.236002066,-0.159228579
mexZ_knockout:wt_LB:3,2.0435496959,-0.027255247000000003,0.118741887
n-alkanes_treatment:PA_alkane:1,-1.2096767047,0.531267358,0.300026214
n-alkanes_treatment:PA_alkane:2,-0.45732591650000004,0.25626925700000003,0.31666672300000004
n-alkanes_treatment:PA_Glycerol:1,0.1303083487,-0.31014868900000003,-0.004916462
n-alkanes_treatment:PA_Glycerol:2,-0.4730929692,0.08433409,-0.085286637
n-alkanes_treatment:PA_Glycerol:3,0.3427846205,0.225814599,0.09020309900000001
natural_RNA_aptamers:PA_Water_rep_wt:1,0.0675860545,-0.190537119,0.114696826
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.0675860545,0.190537119,-0.114696826
natural_RNA_aptamers:PA_FMN_rep:1,0.0011385349,-0.12469181200000001,-0.348571171
natural_RNA_aptamers:PA_FMN_rep:2,0.1560098446,-0.209196718,-0.382367375
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.4120796316,0.17512813200000002,-0.005399213
NC_002516.2:Planktonic_total_RNA_Rep:2,0.41694384170000004,0.155961536,-0.10640365700000001
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.0048642101,-0.331089668,0.11180287
NC_002516.2:Biofilm_total_RNA_Rep:1,-4.1310572889,0.018227578,-1.1301370099999999
NC_002516.2:Biofilm_total_RNA_Rep:2,-3.4288669229,0.555363318,-1.063321766
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.34516353,0.060783784,0.007746874000000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.5013011863,0.055214294000000004,0.414788496
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.40133628330000004,-0.012768674,0.366219809
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.7857416758,0.29733078700000004,-0.17311832900000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.8019921480000001,0.190680982,-0.317039652
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.13629262790000002,-0.703263021,0.03549231
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.1382434167,-0.666875985,-0.08016192300000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.2809931663,-0.10129007400000001,0.31037348
p-anisaldehyde_epigallocatechin_gallate:Combination:3,1.0358691634,-0.258286941,0.47521255100000004
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.9166941736,-0.29053052900000004,0.294741695
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.094502583,-0.570395033,0.649817156
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.44781978720000004,0.032630738,-0.062997914
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.1783369091,0.007875551,-0.25512244
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,2.1034877408,-0.672411913,0.358189863
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,2.0915587376,-0.706533478,0.41890027300000005
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,1.9730367683,-0.32688594800000004,-0.16366993400000002
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,2.1701432834,-0.22593757800000003,0.021107059
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.1499343572,0.12230052,0.093140763
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,2.3454810413000002,-0.412232947,-0.231743099
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,2.1825257104,-0.584600997,-0.11908972400000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.0944615117,-0.123314029,0.27370774400000003
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-3.3735325138,-0.10072059900000001,0.32675469300000004
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-3.8794739398,-0.22718306800000002,0.255423143
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-3.3354227975,-0.030508855,0.28389222000000003
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.1706581814,0.035331238,0.027735898000000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.3487411529,0.19483344500000002,0.252908258
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.1780829714,-0.230164683,-0.280644157
relA-spoT_double-mutant:plank_WT_1:1,0.1513765371,0.092369671,-0.14003038
relA-spoT_double-mutant:plank_WT_1:2,-0.11025296030000001,-0.196177283,-0.01417839
relA-spoT_double-mutant:plank_WT_1:3,-0.0411235768,0.103807613,0.15420877
relA-spoT_double-mutant:plank_rel-spot:1,-0.1577062167,-0.496853392,-0.2249726
relA-spoT_double-mutant:plank_rel-spot:2,-0.2762154334,-0.085694435,-0.205655675
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.3637968929,-0.547614624,0.10917829800000001
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.582955587,-0.18781789999999998,0.140453879
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.1864995266,-0.206036027,-0.072326692
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.036143545,0.42868989700000004,0.053922596
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.0034843775,0.5127786550000001,-0.231228081
sRNA_PA0805.1_overexpression:PA08051:1,0.8044794144,-0.331877191,-0.050437928
sRNA_PA0805.1_overexpression:PA08051:2,1.4343125326,-0.34828277900000004,0.170408676
sRNA_PA0805.1_overexpression:PA08051:3,1.3543470699,-0.42847806,0.10082938400000001
sRNA_PA0805.1_overexpression:PA08051:4,1.7000279251000001,0.052379167000000004,-0.027706145
sRNA_PA0805.1_overexpression:PA08051:5,1.4784189723,0.270534771,0.022035394
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,0.4864277396,-0.10084739200000001,-0.11165216400000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-0.3925643532,0.10244916500000001,0.313865868
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.2802765193,0.0460711,-0.12426376300000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.2802765193,-0.0460711,0.12426376300000001
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.1073449743,-0.05907097100000001,-0.00512328
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.1073449743,0.05907097100000001,0.00512328
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-3.5404160699,0.14121908500000002,-0.17229507
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-2.6149322365,0.087141772,-0.98982649
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-3.1234274243,0.31702909700000004,-0.8251239210000001
yhjH_knockout:PA_delyhjH_wt:1,-0.038213396000000004,0.03602329,-0.010944839000000001
yhjH_knockout:PA_delyhjH_wt:2,0.038213396000000004,-0.03602329,0.010944839000000001
yhjH_knockout:PA_delyhjH:1,-3.6839251702,0.333608987,0.12679974600000002
yhjH_knockout:PA_delyhjH:2,-3.788672044,0.299371955,0.094464109
yhjH_knockout:PA_delwspF:1,0.4689535107,-0.622406467,-0.17587886700000002
yhjH_knockout:PA_delwspF:2,1.4896212132,-1.208085078,-0.147395894
