,A,crp
novobiocin:0_Novobiocin_60min:3.0,13.3783448922,0.42076720970000003
novobiocin:500_Novobiocin_10min:1.0,9.6346684081,1.1295813978
novobiocin:0_Novobiocin_20min:2.0,10.9159814384,0.5067073679
novobiocin:500_Novobiocin_60min:3.0,10.352693073,1.8348820806
novobiocin:0_Novobiocin_0min:2.0,-0.4824706502,0.034989469700000005
novobiocin:100_Novobiocin_60min:3.0,11.3492902552,1.2984926516
novobiocin:500_Novobiocin_20min:2.0,9.0523980267,1.0896623804
novobiocin:500_Novobiocin_10min:2.0,7.1746092057,0.6144302989
novobiocin:0_Novobiocin_0min:3.0,0.0229237205,-0.1262312686
novobiocin:500_Novobiocin_20min:3.0,8.0564313139,1.077994484
novobiocin:0_Novobiocin_10min:3.0,10.0693387997,0.24681963910000002
novobiocin:0_Novobiocin_20min:3.0,11.1738941675,0.7795063584
starvation:Glucose_6h:1.0,0.05379258,-0.0407724342
starvation:Low_3d:1.0,5.85342454,-2.5536522085
starvation:Low_3d:2.0,6.878642568,-2.6951967911
starvation:Glucose_24h:1.0,0.8400894213000001,-1.4825960562
starvation:High_4d:1.0,6.2886864457,-1.8916969477
starvation:High_4h:1.0,9.3214371418,-2.0802790435
starvation:High_4d:2.0,5.4381626491,-2.0682943058
starvation:High_4h:2.0,10.4732780246,-2.4240993648
starvation:Low_24h:1.0,8.7036572631,-0.7629045614000001
starvation:Glucose_6h:2.0,-0.05379258,0.0407724342
starvation:Low_24h:2.0,9.6784185368,-0.8837656035
starvation:Glucose_24h:2.0,0.5300262285,-1.526182006
18_mutants:phoB/R_InSPI2:1.0,-3.2049786773,-1.0014964777
18_mutants:hfq_ESP:1.0,10.1489964539,0.18668055860000002
18_mutants:ompR/envZ_InSPI2:1.0,1.4350323933,-0.9233430175
18_mutants:dam_MEP:1.0,-1.2513027387,-0.2901248722
18_mutants:WT_IEP:1.0,8.6323707315,-0.3071916398
18_mutants:ssrA/B_InSPI2:1.0,-1.1919125308,-1.2524221038
18_mutants:WT_InSPI2:1.0,-4.3138853297,-1.1347588684
18_mutants:hilC_IEP:1.0,8.7301479795,0.0475951534
18_mutants:fliZ_ESP:1.0,8.2833577304,-0.5948999208
18_mutants:hilD_InSPI2:1.0,-2.4115567799,-1.4043585803
18_mutants:phoP/Q_InSPI2:1.0,2.2309081758,-1.0318219778
18_mutants:ssrB_InSPI2:1.0,0.0674533238,-1.4290163638
18_mutants:fur_ESP:1.0,7.3969340594,-0.5948715066
18_mutants:WT_MEP:1.0,7.563077067e-21,0.0
18_mutants:hilD_IEP:1.0,9.5824680037,-0.2403531821
18_mutants:hilE_IEP:1.0,6.0937951454,-0.45716329200000005
18_mutants:slyA_InSPI2:1.0,-1.0514561606,-1.1551917232
18_mutants:ssrA_InSPI2:1.0,0.048261445,-1.305410145
18_mutants:WT_lnSPI2:1.0,-3.4505017171,-1.1604500812
18_mutants:hilA_IEP:1.0,7.8250988589,-0.23795417970000002
Infection_conditions:pH3_shock:1.0,4.2732789748,-0.8849455868
Infection_conditions:Peroxide_shock_InSPI2:1.0,-9.5389864134,-1.1111924905
Infection_conditions:MEP:1.0,-3.044411185,0.3925186302
Infection_conditions:Oxygen_shock:1.0,-7.1644684845,0.295736163
Infection_conditions:MEP:2.0,-2.7641680408,0.3449403808
Infection_conditions:Anaerobic_shock:1.0,-1.8623788671,-0.0685826721
Infection_conditions:Bile_shock:1.0,1.6097998955000001,0.4438776088
Infection_conditions:LowFe2+_shock:1.0,-4.9485114652,0.5632709337
Infection_conditions:MEP:3.0,-3.2147037915,0.3878395677
Infection_conditions:pH5.8_shock:1.0,-9.55850156,-1.8401096167
Infection_conditions:ESP:1.0,2.4761372391,-0.0344331139
Infection_conditions:inSPI2_dRNA_seq:1.0,-5.2911260974,-3.1854346743
Infection_conditions:LEP:1.0,4.194125079,-0.0514938865
Infection_conditions:Temp20:1.0,6.0338201504,-0.1999508572
Infection_conditions:25C:1.0,-2.5480500213,-0.5034976144000001
Infection_conditions:Nitric_oxide_shock_InSPI2:1.0,-8.4513722758,0.016367955400000002
Infection_conditions:ESP:2.0,2.4439238129,-0.2360105998
Infection_conditions:EEP:1.0,-8.4645697249,-1.3121867997
Infection_conditions:ESP:3.0,2.8819698322000002,0.0973345173
Infection_conditions:Anaerobic_growth:1.0,-8.5925047367,0.4235713948
Infection_conditions:NaCl_shock:1.0,-7.7110162796,-0.1882920927
Infection_conditions:Pool_RNA_seq:1.0,-1.359211498e-20,0.0
Infection_conditions:Cold_shock_15C:1.0,6.4486653342,0.17282605
Infection_conditions:Pool_dRNA_seq:1.0,-2.9054432548999998,-0.8911748109000001
Infection_conditions:InSPI2_LowMg2+:1.0,-9.9061752646,-0.7705415902
Infection_conditions:Temp10:1.0,2.967463983,0.3634545383
Infection_conditions:NonSPI2:1.0,-2.6343941114,-0.3960693558
Macrophage:Intra_macrophage_dRNA:1.0,-0.9627213741,-1.1767399024
Macrophage:Intra_macrophage_RNA:1.0,-0.1554639769,0.1645422755
Macrophage:Intra_macrophage_RNA:2.0,0.1554639769,-0.1645422755
Macrophage:Intra_macrophage_dRNA:2.0,-1.1143769383,-0.5168152726
comparative_st474:st474_InSPI2:1.0,-2.3589429518,-1.5463936408999999
comparative_st474:st474_LEP:1.0,7.2329641686,-0.45529907750000004
comparative_st474:st474_InSPI2:2.0,-3.0413069471,-1.5892541739000001
comparative_st474:st474_EEP:1.0,-5.4106976179,-1.693641294
comparative_st474:st474_ESP:1.0,6.8483452905,0.0303255082
comparative_st474:st474_NaCl_shock:1.0,-4.645361423,-0.6174811941
comparative_st474:st474_NO_shock_InSPI2:1.0,-5.4000634382,-0.48139196580000004
comparative_st474:st474_Peroxide_shock_InSPI2:1.0,-6.436036103,-1.6499673414
comparative_st474:st474_Oxygen_shock:1.0,-4.1113324756,-0.1077773113
comparative_st474:st474_MEP:1.0,6.566398587e-28,0.0
comparative_st474:st474_ESP:2.0,6.7955183882,-0.1924300945
comparative_st474:st474_ESP:3.0,7.6883568072,-0.5033127713000001
comparative_st474:st474_NonSPI2:1.0,-0.0310619765,-1.2974009601
comparative_st474:st474_Bile_shock:1.0,4.6700158096,0.0567546857
comparative_st474:st474_NonSPI2:2.0,0.3996573634,-1.2944290078
comparative_st474:st474_Anaerobic_growth:1.0,1.6186538722,0.1100937578
comparative_st474:st474_Macrophage:1.0,3.0798075788,-0.6785049733
comparative_st474:st474_Anaerobic_shock:1.0,1.1836878894,-0.4879078631
comparative_st474:st474_InSPI2:3.0,-2.9819119422,-1.4123334959
comparative_st474:st474_InSPI2:4.0,-4.2993549738,-1.1976920856
comparative_st474:st474_Anaerobic_growth:2.0,4.7028793776,-0.5246373357
comparative_st474:st474_Anaerobic_growth:3.0,2.4743444895,0.1624255265
comparative_st474:st474_ESP:4.0,6.6030251686,-0.6127475309
comparative_st474:st474_Macrophage:2.0,3.3891403898,-1.0075956121
comparative_st474:st474_25C:1.0,0.5022108025,-0.8890756951000001
comparative_st474:st474_Low_Fe2+_shock:1.0,-1.9088482342000002,0.1632496497
comparative_st474:st474_NonSPI2:3.0,-0.0967504092,-1.1823099902
comparative_D23580:D23580_NonSPI2:1.0,-3.9578800602,0.2293736663
comparative_D23580:D23580_InSPI2:1.0,-7.8923707585,-0.7991747431
comparative_D23580:D23580_Anaerobic_growth:1.0,2.2876361348,1.0135552236
comparative_D23580:D23580_pBT1 deletion:1.0,3.3551984079,0.7369768494000001
comparative_D23580:D23580_InSPI2:2.0,-6.6049939571,0.012086576100000001
comparative_D23580:D23580_25C:1.0,-9.7456994786,-0.7919208127
comparative_D23580:D23580_pBT1 deletion:2.0,3.9535724618,0.3841911067
comparative_D23580:D23580_Oxygen_shock:1.0,-6.0624828707,0.6241185094
comparative_D23580:D23580_Macrophage_dRNA_2:1.0,-3.3525633405,-0.3174983061
comparative_D23580:D23580_LEP:1.0,3.9551126785,0.3196355174
comparative_D23580:D23580_ESP:1.0,2.5597561643,0.5909033575
comparative_D23580:D23580_Macrophage:1.0,-2.9129912106,-0.8683907464
comparative_D23580:D23580_ESP:2.0,3.3616454209,0.7474713199
comparative_D23580:D23580_Low_Fe2+_shock:1.0,3.0548904931,0.2019509468
comparative_D23580:D23580_Bile_shock:1.0,1.9332951194999999,0.2813124668
comparative_D23580:D23580_NaCl_shock:1.0,-8.1911946484,-0.0487721455
comparative_D23580:D23580_MEP:1.0,0.0,0.0
comparative_D23580:D23580_Macrophage_dRNA_1:1.0,-4.3850149262,-0.1920187912
comparative_D23580:D23580_InSPI2:3.0,-7.4858695305000005,0.3896474076
comparative_D23580:D23580_EEP:1.0,-7.2921476197,-0.9030835048
comparative_D23580:D23580_NO_shock_InSPI2:1.0,-10.5591276614,0.3192733242
comparative_D23580:D23580_Anaerobic_shock:1.0,-3.6374613813,-0.2135794751
comparative_D23580:D23580_InSPI2:4.0,-6.2220042151,-0.2197702082
comparative_D23580:D23580_NonSPI2:2.0,-3.2811865289,-0.1333141445
comparative_D23580:D23580_NonSPI2:3.0,-4.0423023512,0.4155771165
comparative_D23580:D23580_ESP:3.0,3.9584603055,0.3102515008
comparative_D23580:D23580_Macrophage:2.0,-3.9795007739,-0.4724127261
comparative_D23580:D23580_NonSPI2:4.0,-1.8318158559,-0.006189501300000001
comparative_D23580:D23580_ESP:4.0,2.7980618216,0.5051814968
comparative_D23580:D23580_Peroxide_shock_InSPI2:1.0,-9.0999868833,-1.3488462094
comparative_D23580:D23580_Anaerobic_growth:2.0,3.8680451751,1.0865161901
comparative_D23580:D23580_Anaerobic_growth:3.0,4.2465797827,1.2266140816
pgtE:ESP_tex:1.0,2.1392187707,-1.4467374783
pgtE:Pooled_tex:1.0,-3.2035029847,-2.8718393461
pgtE:ESP:1.0,5.533706277,0.5153850747000001
pgtE:InSPI2:1.0,-5.7196118968,-1.0312118873
pgtE:Pooled:1.0,0.0,0.0
pgtE:InSPI2_tex:1.0,-3.5830869548,-3.4729305321
aroA:SF101:1.0,1.208496073,-0.7477180667000001
aroA:SF101:2.0,-3.7383244775,-1.1386066402
aroA:SF100:1.0,-1.0173733969,-1.1073319404
aroA:SF100:2.0,-5.0654172626,-0.9923107224000001
aroA:WT_vivo:1.0,-0.655856428,-0.1733798406
aroA:WT_vivo:2.0,0.655856428,0.1733798406
flagella_mutants:SF102:1.0,-0.1342681091,-0.12101400470000001
flagella_mutants:SF102:2.0,0.1342681091,0.12101400470000001
flagella_mutants:del_fliHIJ:1.0,-0.6840737371000001,0.016386636700000002
flagella_mutants:del_fliHIJ:2.0,-0.7978724701000001,-0.0152377703
flagella_mutants:del_fliF:1.0,-1.5254892682999999,0.123083281
flagella_mutants:del_fliF:2.0,-1.284341143,-0.0143033954
myricanol:Control:1.0,0.2871273535,0.0640529879
myricanol:Control:2.0,-0.6394540574,0.018543431200000002
myricanol:Control:3.0,0.35232670390000004,-0.0825964191
myricanol:Myricanol:1.0,1.4606669955,0.5952071598
myricanol:Myricanol:2.0,1.8165641633,-0.21440399240000002
myricanol:Myricanol:3.0,1.4966133662,0.1762560419
