,A,MdcR
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.332223936,0.18024393800000002
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-0.649506043,0.011331434000000001
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-0.7065458210000001,0.129764872
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-1.4158528160000001,0.27010765200000003
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-0.50511668,0.34558168300000003
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-0.574300076,0.14716310100000002
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.384285939,-0.312585537
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.065169009,0.16824318900000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.032396445,0.16700895500000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-2.599371033,-0.022577568000000003
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-2.40469863,-0.216642615
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-1.982210618,0.414934163
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-2.048870667,0.258287172
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.23107712100000002,-0.29572323300000003
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.312377931,-0.104438476
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.058661687000000004,-0.14144499900000002
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.7124866390000001,0.295175617
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.227693275,0.24643108900000002
sRNA_PA0805.1_overexpression:PA08051:1,0.066933485,-0.05955305
sRNA_PA0805.1_overexpression:PA08051:2,1.508960834,-0.587588864
sRNA_PA0805.1_overexpression:PA08051:3,0.016001602,-0.525193541
sRNA_PA0805.1_overexpression:PA08051:4,0.6747871980000001,0.21447296500000002
sRNA_PA0805.1_overexpression:PA08051:5,0.5192125910000001,-0.175555025
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-0.656388854,-0.402639081
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.143633579,-0.14875064200000002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.36643317400000003,-0.037131702
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.36643317400000003,0.037131702
