,A,AmpR,FleN
Paeru_PRECISE:R10LB_Gent:2,-4.2199392712,0.12917361400000002,0.20806269600000002
Paeru_PRECISE:R10LB_Pip:1,-12.0076547441,-0.007300305000000001,-0.048631074
Paeru_PRECISE:R10LB_Pip:2,-10.9524254684,-0.29067950600000003,-0.10021680200000001
Paeru_PRECISE:R10LB_Mec:1,-1.5178752429,-0.268895549,0.207383483
Paeru_PRECISE:R10LB_Mec:2,-1.8118815882,-0.109532841,0.065840517
Paeru_PRECISE:CAMHB_Azt:3,-5.7271857512,-0.07078414400000001,0.48362483
Paeru_PRECISE:CAMHB_Azt:4,-5.2295520778,-0.41096202200000004,0.28198146300000004
Paeru_PRECISE:CAMHB_Biofilm:3,-0.36640238810000003,-0.708761384,-0.32357355200000004
Paeru_PRECISE:CAMHB_Biofilm:4,-1.0454993189,-0.51648837,-0.40011571
Paeru_PRECISE:M9glucAA_Biofilm:3,2.9023490723,-0.7286162890000001,-0.34691849999999996
Paeru_PRECISE:M9glucAA_Biofilm:4,1.5815043144,-1.165072086,-0.635944731
Paeru_PRECISE:R10LB_Mero:1,-12.5224675808,-0.9352187999999999,-0.243982897
Paeru_PRECISE:R10LB_Mero:2,-11.1937161127,-1.156079807,-0.293231279
Paeru_PRECISE:LB_Cam:1,-5.4689105267,0.8804208010000001,1.361311194
Paeru_PRECISE:LB_Cam:2,-4.9822976748,1.266871503,1.311736939
Paeru_PRECISE:CAMHB_Ceft:5,-7.0701971724,0.638511047,0.566569834
Paeru_PRECISE:CAMHB_Cip:1,-4.4933972889,0.847042869,0.85908598
Paeru_PRECISE:CAMHB_Cip:2,-3.5642989513,0.742460601,0.95579753
ampC_mutation:PA_Cef_taz_wt:1,0.1838368242,-0.171242366,0.20675765200000001
ampC_mutation:PA_mutS_Cef_taz:1,-2.7638421214,0.509821849,-0.14728209
ampC_mutation:PA_mutS:1,-0.32523573180000004,-0.364734061,0.027656699000000003
ampC_mutation:PA_mutS:2,4.2515456216,0.001217566,-0.294881855
ampC_mutation:PA_mutS:3,-0.5737810097,-0.377327362,0.258025325
ampC_mutation:PA_Cef_taz_wt:2,-0.1838368242,0.171242366,-0.20675765200000001
ampC_mutation:PA_mutS_Cef_taz:2,2.5477142909,0.771055785,0.13028035300000002
ampC_mutation:PA_mutS:4,1.2658140983,0.21175069800000001,0.054409688000000005
ampC_mutation:PA_mutS:5,6.7474658223,0.20657978,-0.49957959300000004
ampC_mutation:PA_mutS:6,-0.6740245486,0.968867248,-0.052780197
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-2.0673500946,-0.45808865200000004,1.087561505
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-2.267041623,0.094976607,0.134734836
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-5.3793815248,0.293664551,0.5639921360000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-4.9287994303,0.5654977050000001,1.159186227
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-1.9077741663,-0.047270411000000005,0.10672990800000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-1.7103225338999999,-1.223221695,-0.03435478
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.27320609360000003,-0.317198941,-0.363968966
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.27320609360000003,0.317198941,0.363968966
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,3.2482318924,0.378616088,-0.206794935
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,3.7276341494,-0.11944283,-0.5893419980000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,1.9978609334000001,1.034472738,0.245526872
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,0.5438685151,0.627052501,-0.20622583200000003
cysB_mutant:PAO1HH_wt:1,0.784808138,-0.09906648900000001,-0.017811955
cysB_mutant:PAO1HH_wt:2,-0.784808138,0.09906648900000001,0.017811955
cysB_mutant:cysBHH:1,0.40025103900000003,-0.07186204,0.0011924140000000001
cysB_mutant:cysBHH:2,0.3584853785,0.220650019,-0.064142673
cysB_mutant:cysBHH:3,0.286819039,-0.101718739,-0.061743627
ersA_knockout:delersA:1,-0.7039941285,0.40100257300000003,0.121280697
ersA_knockout:delersA:2,-0.8995605856000001,-0.12245472900000001,0.158192896
ersA_knockout:wt_BHI:1,0.6257297357,0.127213996,0.087783515
ersA_knockout:wt_BHI:2,-0.6257297357,-0.127213996,-0.087783515
gcsR_mutant:PAO1_rep_wt:1,-0.23576642490000002,0.070793303,-0.05026979
gcsR_mutant:PAO1_rep_wt:2,0.23576642490000002,-0.070793303,0.05026979
gcsR_mutant:GcsR_rep:1,0.91557846,-0.003647805,0.11015813
gcsR_mutant:GcsR_rep:2,0.9895011518000001,-0.394924388,0.10051462900000001
mexZ_knockout:del_mexZ:1,1.5386499302,-0.17836780900000002,-0.092447758
mexZ_knockout:del_mexZ:2,0.6065010614,-0.17111864300000001,-0.0024451290000000003
mexZ_knockout:del_mexZ:3,-0.2524205408,-0.25005285,0.07470726600000001
mexZ_knockout:wt_LB:1,-2.2244532257,0.901867182,-0.132258084
mexZ_knockout:wt_LB:2,1.0827810023,-0.45211495,0.009521634000000001
mexZ_knockout:wt_LB:3,1.1416722234,-0.44975223200000003,0.12273645
n-alkanes_treatment:PA_alkane:1,5.5949921317,0.516563415,-0.44266527800000005
n-alkanes_treatment:PA_alkane:2,8.5419928889,0.50058855,0.10228888900000001
n-alkanes_treatment:PA_Glycerol:1,-0.7618895295,0.135837268,-0.102833481
n-alkanes_treatment:PA_Glycerol:2,1.2643927957,0.100885822,-0.124691301
n-alkanes_treatment:PA_Glycerol:3,-0.5025032663,-0.23672309100000002,0.227524782
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.5239498684,0.29897540100000003,0.041838947
natural_RNA_aptamers:PA_Water_rep_wt:2,0.5239498684,-0.29897540100000003,-0.041838947
natural_RNA_aptamers:PA_FMN_rep:1,-0.1626352053,-0.565537618,-0.165844247
natural_RNA_aptamers:PA_FMN_rep:2,0.4829561619,-0.036984367000000004,-0.146165068
NC_002516.2:Planktonic_total_RNA_Rep:1,1.6377689471,0.181902324,-0.12450949400000001
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.0716673641,-0.085946689,0.029500629
NC_002516.2:Planktonic_total_RNA_Rep:3,-1.566101583,-0.09595563500000001,0.09500886500000001
NC_002516.2:Biofilm_total_RNA_Rep:1,6.5809372068,-0.9046483120000001,0.5835404470000001
NC_002516.2:Biofilm_total_RNA_Rep:2,5.5900974827,-1.7421902340000002,0.515064482
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.2880073356,0.336312638,-0.233817988
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-1.4159103336,-0.07738144300000001,-0.12710827
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-1.469654365,0.119055798,-0.171331959
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.2801828707,-0.44319962100000004,-0.041844531000000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.3374794164,-0.30508806,-0.091946175
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.1662297832,-0.63102512,0.35189916800000004
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.1619365347,-0.49690987000000003,0.34236281900000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.1926589212,-0.37111201600000004,0.058829844000000006
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.7154018951000001,-0.203411808,0.17945381400000002
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.7067126416,-0.156468894,0.225073919
p-anisaldehyde_epigallocatechin_gallate:Combination:5,0.2321344227,-0.10591729700000001,0.204883066
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.0045455568,0.054485612,0.07165851200000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.0998939712,-0.019686234,0.103329632
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-0.1879110256,-0.510389569,0.647646446
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-0.2151905487,-0.377657138,0.669490417
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-0.7834292486000001,-0.167761287,0.924901
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-0.7746504463,0.025122028,0.948928886
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.4789845627,0.447368113,-0.22616227800000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-0.4873669935,-0.179898948,0.87650406
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-0.5182551728,-0.22651821100000002,0.893741843
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.3684511157,-0.370984735,0.040836471
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-3.677980814,0.555289192,-0.427919938
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-3.3703416326,0.762854695,-0.26508663600000004
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-3.8616050775,1.007479305,-0.41033765800000005
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.23826791100000003,0.021770695,-0.020592559
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.5535699756,0.217610837,0.012434995
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.3153020646,-0.239381532,0.008157564
relA-spoT_double-mutant:plank_WT_1:1,0.3017132065,-0.059883137,-0.014651993
relA-spoT_double-mutant:plank_WT_1:2,-0.619244929,0.099171016,-0.013761431000000001
relA-spoT_double-mutant:plank_WT_1:3,0.3175317225,-0.039287879000000005,0.028413424000000003
relA-spoT_double-mutant:plank_rel-spot:1,-1.2870929819999999,-0.18236975300000002,-0.6359732060000001
relA-spoT_double-mutant:plank_rel-spot:2,-1.7749485433,-0.399364115,-0.38549298200000004
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.7011932172,0.15605775800000002,-0.07039914500000001
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.6422423566000001,-0.16013681200000002,0.05909427800000001
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.0823604477,-0.15569922700000002,0.039166597000000004
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.2849508511,0.322121787,0.086847215
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.9761242750000001,-0.162343506,-0.114708946
sRNA_PA0805.1_overexpression:PA08051:1,1.1105734826,0.38807028400000004,0.214568682
sRNA_PA0805.1_overexpression:PA08051:2,4.3614208005,0.37696569300000005,0.433309496
sRNA_PA0805.1_overexpression:PA08051:3,5.1141408711,0.354469007,0.4870718
sRNA_PA0805.1_overexpression:PA08051:4,4.0911042831,0.309301056,0.022648552000000002
sRNA_PA0805.1_overexpression:PA08051:5,3.7934212223,0.547409306,0.415715702
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,1.4605260171,0.010030667,0.184279031
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.1084824757,0.063785457,0.204622361
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.1073588639,-0.034973033,0.017876585
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.1073588639,0.034973033,-0.017876585
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.2254121718,0.10582501200000001,-0.027847657
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.2254121718,-0.10582501200000001,0.027847657
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-2.1763882677,-0.298304267,-0.802682035
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-0.7325364481000001,-0.666122929,-0.723045401
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-0.6593036179,-0.593807027,-0.6708485350000001
yhjH_knockout:PA_delyhjH_wt:1,0.1334101975,-0.01372702,-0.005796497
yhjH_knockout:PA_delyhjH_wt:2,-0.1334101975,0.01372702,0.005796497
yhjH_knockout:PA_delyhjH:1,-4.3054358195999995,-0.44821066800000003,0.18203833800000002
yhjH_knockout:PA_delyhjH:2,-4.1184591649,-0.561184882,0.13754259300000002
yhjH_knockout:PA_delwspF:1,-5.0393964557,-0.269004683,-0.387970933
yhjH_knockout:PA_delwspF:2,-2.2951315012,-0.637941533,-0.46105941800000005
