,A,DguR
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.295875924,-0.055855973
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.230082628,0.078811486
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-0.449231631,-0.028359184000000003
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-0.09162308100000001,0.039251281
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.28553337300000003,-0.242603907
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.34158465600000004,0.6937028930000001
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.266773955,0.702818963
p-anisaldehyde_epigallocatechin_gallate:Combination:5,0.212073702,0.5747653610000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.261920875,0.069551636
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.101789323,-0.03504222
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-1.462870486,0.17898555100000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-1.5714648210000002,0.049915626000000005
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-0.36957099400000004,0.710063542
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-0.512321314,0.5786155040000001
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.35565862400000003,-0.399590763
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.192345227,-0.19059663300000002
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.514120374,-0.19989347300000002
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.44671594200000003,0.382425838
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.41283246500000004,0.40765503000000003
sRNA_PA0805.1_overexpression:PA08051:1,0.753737826,-0.13912364600000002
sRNA_PA0805.1_overexpression:PA08051:2,-2.571678701,0.10895352900000001
sRNA_PA0805.1_overexpression:PA08051:3,-3.473901405,-0.34234948400000004
sRNA_PA0805.1_overexpression:PA08051:4,-2.5942107,-0.29548578400000003
sRNA_PA0805.1_overexpression:PA08051:5,-1.355796441,0.7126967190000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-7.082486332,0.7196480030000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-7.059382034,0.9542092520000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.30911951600000004,0.013969045000000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.30911951600000004,-0.013969045000000001
