,A,csgD
novobiocin:500_Novobiocin_60min:3.0,3.8987534118,2.6736819277
novobiocin:0_Novobiocin_0min:2.0,0.013175040300000001,0.13033897800000002
novobiocin:100_Novobiocin_60min:3.0,1.1097466644,1.7891919617
novobiocin:500_Novobiocin_20min:2.0,0.235960615,0.5412703337
novobiocin:500_Novobiocin_10min:2.0,-0.5490211970000001,-0.5664076781
novobiocin:0_Novobiocin_0min:3.0,0.1622073976,0.0016734831000000002
novobiocin:500_Novobiocin_20min:3.0,-1.3233610293,0.8974654202000001
novobiocin:0_Novobiocin_10min:3.0,-0.4299828714,-0.1949788429
novobiocin:0_Novobiocin_20min:3.0,-0.0611027975,0.32393864450000004
starvation:Glucose_6h:1.0,-0.18567301730000002,-0.1342300683
starvation:Low_3d:1.0,20.7958108808,4.3036877381
starvation:Low_3d:2.0,19.2133599999,3.1405240944
starvation:Glucose_24h:1.0,2.7128050389,-0.3807825674
starvation:High_4d:1.0,15.3429370937,2.614352557
starvation:High_4h:1.0,4.1634118932,2.1426740306
starvation:High_4d:2.0,15.1765858489,2.4785188044
starvation:High_4h:2.0,3.3311893446,2.4551021878
starvation:Low_24h:1.0,22.293331008,5.7017191206
starvation:Glucose_6h:2.0,0.18567301730000002,0.1342300683
starvation:Low_24h:2.0,24.2423145711,5.8646372875
starvation:Glucose_24h:2.0,4.4054737776,-0.0731602247
18_mutants:phoB/R_InSPI2:1.0,3.4790358508,3.6003962424
18_mutants:hfq_ESP:1.0,0.13429870300000002,1.4862565466
18_mutants:ompR/envZ_InSPI2:1.0,0.3273542246,0.6555731359
18_mutants:dam_MEP:1.0,0.4851127228,1.059629228
18_mutants:WT_IEP:1.0,-2.426163918,0.9008817767
18_mutants:ssrA/B_InSPI2:1.0,2.2533843971,3.5932322529
18_mutants:WT_InSPI2:1.0,1.2444155428,2.8157961545
18_mutants:hilC_IEP:1.0,-2.5481633233,1.2260776662
18_mutants:fliZ_ESP:1.0,2.6692067707,3.3381665005
18_mutants:hilD_InSPI2:1.0,2.5060953784,3.0232076952
18_mutants:phoP/Q_InSPI2:1.0,-0.4953997681,3.2249721159
18_mutants:ssrB_InSPI2:1.0,3.466609634,3.6114685635
18_mutants:fur_ESP:1.0,1.5937770987,2.8702186185
18_mutants:WT_MEP:1.0,4.514055031e-21,0.0
18_mutants:hilD_IEP:1.0,-2.1060584787,0.9439599446
18_mutants:hilE_IEP:1.0,0.5640880611,0.9680286211
18_mutants:slyA_InSPI2:1.0,3.9627710213,3.453935968
18_mutants:ssrA_InSPI2:1.0,1.921959621,3.793779377
18_mutants:WT_lnSPI2:1.0,2.2059351279,2.6508593247
18_mutants:hilA_IEP:1.0,-2.6363152122,0.6092058126000001
Infection_conditions:pH3_shock:1.0,0.1529078205,-0.9405221473
Infection_conditions:Peroxide_shock_InSPI2:1.0,0.5355510063,-1.5918659607999999
Infection_conditions:MEP:1.0,-2.0335746297,-2.3657478298
Infection_conditions:Oxygen_shock:1.0,0.1422773793,-0.33847481430000004
Infection_conditions:MEP:2.0,-1.3450199873,-2.1353304244
Infection_conditions:Anaerobic_shock:1.0,-1.4623368875,-0.8448116449
Infection_conditions:Bile_shock:1.0,-5.8211130469,-2.1273927719
Infection_conditions:LowFe2+_shock:1.0,-0.3076795217,-0.6731727455000001
Infection_conditions:MEP:3.0,-1.8415406780999999,-1.2292068471
Infection_conditions:pH5.8_shock:1.0,-0.6757059598,-1.6039542754
Infection_conditions:ESP:1.0,1.0092827157,0.3006203978
Infection_conditions:inSPI2_dRNA_seq:1.0,3.9060608889,-0.0217034213
Infection_conditions:LEP:1.0,-0.3957122108,-0.7301530776
Infection_conditions:Temp20:1.0,0.8770342847,-0.5685227004
Infection_conditions:25C:1.0,-1.7428630521000001,-1.6128504920000002
Infection_conditions:Nitric_oxide_shock_InSPI2:1.0,4.1927468711,2.6875357879
Infection_conditions:ESP:2.0,0.12201337550000001,0.630197925
Infection_conditions:EEP:1.0,-1.9156774603,-1.7807576013
Infection_conditions:ESP:3.0,1.5032567931,0.5332355373000001
Infection_conditions:Anaerobic_growth:1.0,-0.7111993382,-1.3005540044
Infection_conditions:NaCl_shock:1.0,1.7188908696,-0.6395406680000001
Infection_conditions:Pool_RNA_seq:1.0,-8.112512706e-21,0.0
Infection_conditions:Cold_shock_15C:1.0,-1.7050567856,-1.8161188109
Infection_conditions:Pool_dRNA_seq:1.0,2.9923500872,0.0374697401
Infection_conditions:InSPI2_LowMg2+:1.0,2.0571934848,0.9183641509
Infection_conditions:Temp10:1.0,-0.1355565812,0.2440572188
Infection_conditions:NonSPI2:1.0,0.2617365574,0.8047740141
Macrophage:Intra_macrophage_dRNA:1.0,0.4226543601,-0.9865999331
Macrophage:Intra_macrophage_RNA:1.0,-0.1103752492,0.2879620137
Macrophage:Intra_macrophage_RNA:2.0,0.1103752492,-0.2879620137
Macrophage:Intra_macrophage_dRNA:2.0,-0.1183100603,-0.24378474160000002
comparative_st474:st474_InSPI2:1.0,0.1838477556,2.6917179734000003
comparative_st474:st474_LEP:1.0,1.6164463697,1.6137773397
comparative_st474:st474_InSPI2:2.0,-0.7309180387,2.1013916405
comparative_st474:st474_EEP:1.0,0.1184808621,0.5871497176
comparative_st474:st474_ESP:1.0,0.21691743300000002,0.5635831781
comparative_st474:st474_NaCl_shock:1.0,3.7204474679,1.6816679956
comparative_st474:st474_NO_shock_InSPI2:1.0,6.187248709,4.9320149117
comparative_st474:st474_Peroxide_shock_InSPI2:1.0,2.6000353342,0.6556845773000001
comparative_st474:st474_Oxygen_shock:1.0,2.1653802544,2.0040304782
comparative_st474:st474_MEP:1.0,2.224745684e-28,0.0
comparative_st474:st474_ESP:2.0,1.3213661711,1.9959050071000002
comparative_st474:st474_ESP:3.0,1.4774492626,1.0440398485
comparative_st474:st474_NonSPI2:1.0,-0.7873134161,1.8905344687999999
comparative_st474:st474_Bile_shock:1.0,-3.776409446,0.2392380133
comparative_st474:st474_NonSPI2:2.0,-1.1665949346,2.4229955918
comparative_st474:st474_Anaerobic_growth:1.0,-2.9627793042,0.46585292850000004
comparative_st474:st474_Macrophage:1.0,-0.6693690298,1.9079540926
comparative_st474:st474_Anaerobic_shock:1.0,0.5906842781,1.4863816443
comparative_st474:st474_InSPI2:3.0,-0.6172337818,1.545646209
comparative_st474:st474_InSPI2:4.0,1.2446902977,2.7563464663
comparative_st474:st474_Anaerobic_growth:2.0,-3.4556000987,1.0118277428
comparative_st474:st474_Anaerobic_growth:3.0,-3.3169176184999998,-1.3149575199
comparative_st474:st474_ESP:4.0,0.7849409878,2.8238334511
comparative_st474:st474_Macrophage:2.0,-0.4488200503,1.3320249341000001
comparative_st474:st474_25C:1.0,0.2731335211,0.7509861341
comparative_st474:st474_Low_Fe2+_shock:1.0,1.7206073326,1.6738222835
comparative_st474:st474_NonSPI2:3.0,-0.8075878687,1.988363793
comparative_D23580:D23580_NonSPI2:1.0,1.3325457767,2.4618737318
comparative_D23580:D23580_InSPI2:1.0,0.7325185548,1.9784235223
comparative_D23580:D23580_Anaerobic_growth:1.0,-1.1542111217,0.9373891950000001
comparative_D23580:D23580_pBT1 deletion:1.0,3.0894667297,1.2063299362
comparative_D23580:D23580_InSPI2:2.0,0.8195965661,1.9922787578
comparative_D23580:D23580_25C:1.0,-1.588568376,-0.6634326493
comparative_D23580:D23580_pBT1 deletion:2.0,3.6010155967,1.2277498893
comparative_D23580:D23580_Oxygen_shock:1.0,-0.3241038222,2.1830317394
comparative_D23580:D23580_Macrophage_dRNA_2:1.0,0.6140490231,0.17214286010000002
comparative_D23580:D23580_LEP:1.0,2.6539904761,1.2514972849000001
comparative_D23580:D23580_ESP:1.0,2.6686652138999998,1.1008194453
comparative_D23580:D23580_Macrophage:1.0,1.6485704617999999,0.9810400031000001
comparative_D23580:D23580_ESP:2.0,3.2907764408,1.4770275277
comparative_D23580:D23580_Low_Fe2+_shock:1.0,-1.4722445508,0.0755367997
comparative_D23580:D23580_Bile_shock:1.0,-0.5338874361,0.0377847833
comparative_D23580:D23580_NaCl_shock:1.0,3.5606972154000003,0.8496331188
comparative_D23580:D23580_MEP:1.0,0.0,0.0
comparative_D23580:D23580_Macrophage_dRNA_1:1.0,2.9836942293,0.9664745956
comparative_D23580:D23580_InSPI2:3.0,0.1974580341,1.7552756454
comparative_D23580:D23580_EEP:1.0,0.44879667030000003,-0.4836747866
comparative_D23580:D23580_NO_shock_InSPI2:1.0,3.3779760185,3.85918829
comparative_D23580:D23580_Anaerobic_shock:1.0,0.2727635605,1.1092139994
comparative_D23580:D23580_InSPI2:4.0,-0.16479538030000002,0.8449960958
comparative_D23580:D23580_NonSPI2:2.0,1.5504086821,2.120868462
comparative_D23580:D23580_NonSPI2:3.0,2.2532406335,3.1459765189
comparative_D23580:D23580_ESP:3.0,4.6317602196,1.6882009304999999
comparative_D23580:D23580_Macrophage:2.0,4.0403240599,1.8028405316
comparative_D23580:D23580_NonSPI2:4.0,1.8099398638,2.2000287942
comparative_D23580:D23580_ESP:4.0,3.6023622438,0.6884371829
comparative_D23580:D23580_Peroxide_shock_InSPI2:1.0,0.7449601245,-0.18712818890000002
comparative_D23580:D23580_Anaerobic_growth:2.0,-0.7322327467,-0.1613422511
comparative_D23580:D23580_Anaerobic_growth:3.0,-1.5326758496,-1.4254912983999999
pgtE:ESP_tex:1.0,2.2559838034,-1.8516694121000001
pgtE:Pooled_tex:1.0,0.8251505221000001,-1.0280507942
pgtE:ESP:1.0,1.1583166359,-0.052670356
pgtE:InSPI2:1.0,-1.4067105058,0.4487690776
pgtE:Pooled:1.0,0.0,0.0
pgtE:InSPI2_tex:1.0,2.120286827,-1.1405697
aroA:SF101:1.0,2.4476675074,0.4920548489
aroA:SF101:2.0,3.2518473518,0.2600059803
aroA:SF100:1.0,2.0486364742,-0.8057756782000001
aroA:SF100:2.0,3.3539120747,0.9384279701
aroA:WT_vivo:1.0,0.5011137184,0.46392889740000004
aroA:WT_vivo:2.0,-0.5011137184,-0.46392889740000004
flagella_mutants:SF102:1.0,0.361883518,0.098905482
flagella_mutants:SF102:2.0,-0.361883518,-0.098905482
flagella_mutants:del_fliHIJ:1.0,0.0976144716,0.029965125000000002
flagella_mutants:del_fliHIJ:2.0,-0.1189346413,0.0531540661
flagella_mutants:del_fliF:1.0,-0.8598286417000001,-0.2410158457
flagella_mutants:del_fliF:2.0,-0.767117365,-0.49222147730000004
myricanol:Control:1.0,-0.1033201235,0.1924918772
myricanol:Control:2.0,0.5581945075,0.0737574381
myricanol:Control:3.0,-0.454874384,-0.2662493153
myricanol:Myricanol:1.0,0.5156597215000001,-0.30747892060000004
myricanol:Myricanol:2.0,0.36020494270000003,0.6570928086000001
myricanol:Myricanol:3.0,-0.6320608638,-0.1999143754
