,A,CueR
gcsR_mutant:GcsR_rep:1,3.6971362573,-0.40945499700000004
gcsR_mutant:GcsR_rep:2,3.5483725812999998,-0.165655864
mexZ_knockout:del_mexZ:1,-2.671957332,-0.082584639
mexZ_knockout:del_mexZ:2,-1.0504447103,-0.08812856200000001
mexZ_knockout:del_mexZ:3,-0.0494746956,-0.102398269
mexZ_knockout:wt_LB:1,3.9438116185,0.294721418
mexZ_knockout:wt_LB:2,-0.8893785673,-0.06288326400000001
mexZ_knockout:wt_LB:3,-3.0544330512,-0.23183815400000002
n-alkanes_treatment:PA_alkane:1,10.1475740848,-0.266742979
n-alkanes_treatment:PA_alkane:2,7.1065623933,-0.104255898
n-alkanes_treatment:PA_Glycerol:1,1.2593915165,0.095694069
n-alkanes_treatment:PA_Glycerol:2,-1.5256251633,0.06680654500000001
n-alkanes_treatment:PA_Glycerol:3,0.2662336468,-0.16250061400000002
natural_RNA_aptamers:PA_Water_rep_wt:1,0.3537038167,0.19021728400000001
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.3537038167,-0.19021728400000001
natural_RNA_aptamers:PA_FMN_rep:1,1.6784818818,0.172009619
natural_RNA_aptamers:PA_FMN_rep:2,1.0787715835,0.201830679
NC_002516.2:Planktonic_total_RNA_Rep:1,2.0535628971,-0.087914433
NC_002516.2:Planktonic_total_RNA_Rep:2,-1.1353811704,0.10759961300000001
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.9181817267,-0.01968518
NC_002516.2:Biofilm_total_RNA_Rep:1,2.6412380715,-2.254055144
NC_002516.2:Biofilm_total_RNA_Rep:2,1.4677857753999999,-1.620506244
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.7790773182,-0.08011201200000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.8966353262000001,0.038258974
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-1.0242459484,-0.07799568700000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.8846344547,0.34350209
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.7400706045,0.346158167
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-1.0707500677,-0.052413244000000005
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-1.1268325787,-0.079291423
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.1630020154,0.063741115
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-0.2545644486,-0.133323085
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-0.3255054956,-0.155076392
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-1.5154306818,0.5472081750000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.2568942831,0.042043678
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.3591810198,-0.025672781000000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,0.6487912119,-0.9542748150000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,0.596260635,-1.006972705
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,0.2950247468,-0.5002493960000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,0.3689616161,-0.421549463
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.5571485994,-0.12263301600000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,0.6040944971000001,-0.6227617350000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,0.7150781521,-0.60164606
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.013121890700000001,0.09968188
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,0.9361134678,-1.162017686
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,1.8243066283,-0.44092000000000003
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,1.5250231845000002,-0.5331799150000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.0787582565,-0.044392963
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.3263803079,0.007496035000000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.4051385643,0.036896928
relA-spoT_double-mutant:plank_WT_1:1,1.294961329,0.043154644000000006
relA-spoT_double-mutant:plank_WT_1:2,-5.1792715547,-0.010866754000000001
relA-spoT_double-mutant:plank_WT_1:3,3.8843102257,-0.03228789
relA-spoT_double-mutant:plank_rel-spot:1,1.7163874886000001,-0.703936593
relA-spoT_double-mutant:plank_rel-spot:2,1.7761842774,-0.9034423060000001
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.3774553755,-0.16225128300000002
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.5137213229,0.021622659000000002
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.07341865680000001,-0.003293685
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.5243080496,0.255151693
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.4402873055,-0.111229384
sRNA_PA0805.1_overexpression:PA08051:1,1.6734376612,-0.289565142
sRNA_PA0805.1_overexpression:PA08051:2,1.6899320735,-0.181011004
sRNA_PA0805.1_overexpression:PA08051:3,1.2403007586,-0.22357732700000002
sRNA_PA0805.1_overexpression:PA08051:4,0.782620673,0.010880561
sRNA_PA0805.1_overexpression:PA08051:5,0.7327265958,-0.34817886400000003
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-1.1422789963,0.153984395
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.3769093765,0.253130002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.13849025580000002,-0.132392942
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.13849025580000002,0.132392942
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.032353624000000004,0.06105357300000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.032353624000000004,-0.06105357300000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,1.4568766732,0.049563888
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-0.13941149320000001,-0.142345349
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,0.1659093233,0.18877178800000002
yhjH_knockout:PA_delyhjH_wt:1,-0.1011927714,0.12275938900000001
yhjH_knockout:PA_delyhjH_wt:2,0.1011927714,-0.12275938900000001
yhjH_knockout:PA_delyhjH:1,2.3156775356,0.692014466
yhjH_knockout:PA_delyhjH:2,1.8121390813,0.7132326990000001
yhjH_knockout:PA_delwspF:1,2.2008805629,-0.553039186
yhjH_knockout:PA_delwspF:2,1.6494903202,-1.400453919
