,A,PprB
mexZ_knockout:wt_LB:3,-2.3217557691,-0.317995201
n-alkanes_treatment:PA_alkane:1,10.9295722489,3.260392958
n-alkanes_treatment:PA_alkane:2,16.9689536729,3.792146214
n-alkanes_treatment:PA_Glycerol:1,1.6503764236,-0.016807406
n-alkanes_treatment:PA_Glycerol:2,-1.8752526531,0.066638019
n-alkanes_treatment:PA_Glycerol:3,0.2248762296,-0.049830613
natural_RNA_aptamers:PA_Water_rep_wt:1,0.4053938663,0.025137541000000003
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.4053938663,-0.025137541000000003
natural_RNA_aptamers:PA_FMN_rep:1,-0.4928373267,0.062164404000000006
natural_RNA_aptamers:PA_FMN_rep:2,-0.683269258,0.027867374
NC_002516.2:Planktonic_total_RNA_Rep:1,-2.220452601,-0.044453554000000006
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.7114421506,-0.05012362200000001
NC_002516.2:Planktonic_total_RNA_Rep:3,2.9318947516,0.09457717600000001
NC_002516.2:Biofilm_total_RNA_Rep:1,-4.8707831395,-1.213374707
NC_002516.2:Biofilm_total_RNA_Rep:2,-3.8566835454,-0.83930184
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,1.8349890296,-0.043529205
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,1.0714306839,0.441033822
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.7531831344000001,0.399966649
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.7680669537,-0.039160366
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.788619191,0.017340803000000002
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.9283296529,-0.236626251
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.8340512084,-0.256842579
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.1547146545,0.017108551
p-anisaldehyde_epigallocatechin_gallate:Combination:3,2.2725245841,0.073103504
p-anisaldehyde_epigallocatechin_gallate:Combination:4,2.3587470631,0.054357018
p-anisaldehyde_epigallocatechin_gallate:Combination:5,4.1731889987,0.10210583100000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.8557780052,0.008983387
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.8244963699000001,0.017437267000000003
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,0.7101681469000001,-0.34156242600000003
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,0.6429571915,-0.343944994
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-0.1657473247,-0.35506999100000003
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-0.35602396540000003,-0.39868645
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,1.8653387962,-0.012738633000000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,0.24535847660000001,-0.31801612700000004
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,0.0907800088,-0.339272516
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.1374024713,0.01389628
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-2.4058099312,0.7681775420000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-2.68941234,0.169761177
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-2.6070029882,0.35711528200000003
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.8674108455,-0.092535565
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.4864902009,0.24154912
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.38092064470000003,-0.14901355400000002
relA-spoT_double-mutant:plank_WT_1:1,-0.4264078309,0.06887668200000001
relA-spoT_double-mutant:plank_WT_1:2,-1.8705616573000001,-0.434214095
relA-spoT_double-mutant:plank_WT_1:3,2.2969694882000002,0.365337413
relA-spoT_double-mutant:plank_rel-spot:1,-7.21272012,-2.390790407
relA-spoT_double-mutant:plank_rel-spot:2,-5.7501875826,-2.309500625
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.1962596844,-0.23609343600000002
sRNA_PA0805.1_overexpression:EmptyVector_1:2,1.0107807065,-0.001041101
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.7419517006,0.018992062
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-1.1941692202,0.275740934
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.3623035026,-0.057598460000000004
sRNA_PA0805.1_overexpression:PA08051:1,4.2869285181,0.152947609
sRNA_PA0805.1_overexpression:PA08051:2,5.0318694055,0.8851274570000001
sRNA_PA0805.1_overexpression:PA08051:3,4.620096159,1.009993083
sRNA_PA0805.1_overexpression:PA08051:4,2.8828178153,1.039789081
sRNA_PA0805.1_overexpression:PA08051:5,4.7729070409,0.945339354
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-2.7718448279,-0.5012335990000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-0.2772041812,-0.567997234
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.002457907,-0.07265597600000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.002457907,0.07265597600000001
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.0535985257,0.026214251
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.0535985257,-0.026214251
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-16.7578446021,-0.9401227560000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-14.9770336938,-1.040315892
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-15.8102158498,-0.982884127
yhjH_knockout:PA_delyhjH_wt:1,0.7354233854000001,-0.017867616000000003
yhjH_knockout:PA_delyhjH_wt:2,-0.7354233854000001,0.017867616000000003
yhjH_knockout:PA_delyhjH:1,-2.1780094849,-0.912353693
yhjH_knockout:PA_delyhjH:2,-2.4316495333,-0.840605271
yhjH_knockout:PA_delwspF:1,-6.9150368314,-0.8223130120000001
yhjH_knockout:PA_delwspF:2,-4.2224115048,-0.196669734
