,A,CysB,YdfF
Paeru_PRECISE:M9GlcNAcAA_4:2,-16.64308595,-1.231533335,1.080956557
Paeru_PRECISE:M9GlcNAcAA_2:1,-17.35271669,-0.542120905,1.479988112
Paeru_PRECISE:M9GlcNAcAA_2:2,-14.25177662,-0.88347506,0.951518811
Paeru_PRECISE:M9GlcNAcAA_1:1,-16.93216522,-0.583401331,1.769786427
Paeru_PRECISE:M9GlcNAcAA_1:2,-18.31990683,-1.05963268,0.903221754
Paeru_PRECISE:M9glucAA_NaOCl:2,-16.91668569,-0.716909553,0.39571531400000004
Paeru_PRECISE:M9glucAA_Cu:2,-13.79290959,0.857345561,0.12026875100000001
Paeru_PRECISE:M9glucAA_Fe:1,-5.078206546,-0.57720994,1.105290006
Paeru_PRECISE:M9glucAA_Fe:2,2.504231081,0.275680331,1.048113332
Paeru_PRECISE:M9glucAA_Zn:2,0.155276354,-0.12898752100000002,1.361358495
Paeru_PRECISE:M9glucAA_wt:4,-1.5245363740000002,-0.22336872200000002,1.367521832
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,3.338036651,0.9083840440000001,1.044770397
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,2.839146268,0.9539646530000001,1.15454096
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,3.012573153,1.003365328,1.479008153
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.789532796,-0.12449075200000001,0.236143136
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.645796872,0.221257588,-0.582762262
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.14373592400000001,-0.09676683500000001,0.346619126
relA-spoT_double-mutant:plank_WT_1:1,1.8184617410000001,0.076528182,-0.10196413600000001
relA-spoT_double-mutant:plank_WT_1:2,-1.10843857,-0.15805112600000001,0.034826383
relA-spoT_double-mutant:plank_WT_1:3,-0.710023171,0.081522944,0.06713775400000001
relA-spoT_double-mutant:plank_rel-spot:1,4.83149678,-0.739056946,-0.606140556
relA-spoT_double-mutant:plank_rel-spot:2,4.19594469,-0.5681590980000001,-0.8557828670000001
Rosmarinic_acid:PAO1-100UMRA:1,-0.33194822300000004,0.017120482,0.30731698300000004
Rosmarinic_acid:PAO1-100UMRA:2,1.55631569,-0.08034018600000001,-0.09593702200000001
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.476643321,-0.01331079,-0.22097417500000002
Rosmarinic_acid:PAO1_DMSO_Control:2,0.09605445,0.056636557000000004,0.25051228400000003
Rosmarinic_acid:PAO1_DMSO_Control:3,0.38058887100000005,-0.043325767,-0.02953811
Tf_toxin_expression:PAO1_WT:1,-0.339517966,0.176901508,-0.039396793
Tf_toxin_expression:PAO1_WT:2,0.339517966,-0.176901508,0.039396792
Tf_toxin_expression:PAO1_derfA:1,0.548915457,0.07355239999999999,-0.254068318
Tf_toxin_expression:PAO1_derfA:2,-0.093099054,-0.040766525000000005,-0.341662503
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-8.027977631,-0.271960815,0.323473347
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-9.308192039,-0.273131556,-0.23334284400000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-4.469413953,-0.598716064,-0.6599460770000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-5.319359315,-0.540889953,0.043068267
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-1.559594992,-0.090080988,0.08532740400000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-1.03745843,-0.43379879400000004,-0.558942724
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.557857605,-0.09736969000000001,0.40208278900000005
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.557857605,0.09736969000000001,-0.40208278900000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,7.18912079,1.076691862,-1.660897171
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,7.128587015,0.767163645,-1.108288288
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-3.692551791,0.701079047,0.037130226
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-4.280041933,0.8025131550000001,-0.426472161
natural_RNA_aptamers:PA_Water_rep_wt:1,0.7691016420000001,0.07111877900000001,0.063026214
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.7691016420000001,-0.07111878,-0.063026214
natural_RNA_aptamers:PA_FMN_rep:1,0.07625789200000001,0.1893541,0.019499943000000002
natural_RNA_aptamers:PA_FMN_rep:2,-0.5979770600000001,0.07242350900000001,-0.162082532
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,1.155258009,0.049173165000000005,0.10329465600000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,1.728351366,-0.081654011,0.735003456
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,1.423955215,-0.092331354,0.46656804900000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,1.5542588720000001,-0.05361211900000001,-0.7598844330000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,1.473064836,-0.07300896100000001,-0.368282055
p-anisaldehyde_epigallocatechin_gallate:Combination:1,1.243167563,0.277049592,0.108037824
p-anisaldehyde_epigallocatechin_gallate:Combination:2,1.373212223,0.244888561,-0.357790266
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.48747056200000005,-0.066200905,-0.14792649500000002
p-anisaldehyde_epigallocatechin_gallate:Combination:3,1.073920984,0.325455792,0.382809561
p-anisaldehyde_epigallocatechin_gallate:Combination:4,1.224042665,0.343428033,0.47965289400000005
p-anisaldehyde_epigallocatechin_gallate:Combination:5,0.6466568180000001,0.047094067,-0.20969075
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.17444220900000001,0.021063969000000002,-0.088853552
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.49334523900000005,-0.0040362290000000006,0.133485391
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,2.154135044,0.622547606,-0.15200306700000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,2.152726227,0.6207759780000001,-0.214648481
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,3.455821732,0.83399968,0.17300957900000002
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,3.50597219,0.835444747,0.014301964
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.660829482,-0.339923097,0.166285616
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.29604191,-0.186051673,-0.22782454500000002
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.06540620500000001,-0.23124507300000002,0.099817315
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.361773659,0.369249043,0.13538813
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.068420118,0.387970802,-0.17366651700000002
sRNA_PA0805.1_overexpression:PA08051:1,0.575913478,0.088681114,0.24308758700000002
sRNA_PA0805.1_overexpression:PA08051:2,-0.740853642,0.296580383,0.03508651
sRNA_PA0805.1_overexpression:PA08051:3,-0.328399822,0.321961698,-0.35438941100000004
sRNA_PA0805.1_overexpression:PA08051:4,-0.40848103900000005,0.6839705970000001,-0.76826081
sRNA_PA0805.1_overexpression:PA08051:5,0.23395378700000002,0.750227329,-0.309502043
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-8.025700239,-0.10200382000000001,-0.762822106
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-14.52459665,-0.28205208800000003,-0.43243406500000003
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-1.059573762,-0.07904992200000001,-0.12240390500000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,1.059573762,0.07904992200000001,0.12240390400000001
