,A,BexR
mexZ_knockout:wt_LB:2,-0.6661241607,-0.219637039
mexZ_knockout:wt_LB:3,-1.2956993509,-0.42372887800000003
n-alkanes_treatment:PA_alkane:1,-0.4728893451,-0.7329327240000001
n-alkanes_treatment:PA_alkane:2,0.8927812162000001,-0.178947441
n-alkanes_treatment:PA_Glycerol:1,0.2893943701,-0.058429872
n-alkanes_treatment:PA_Glycerol:2,0.4135893439,0.099873767
n-alkanes_treatment:PA_Glycerol:3,-0.702983714,-0.041443895
natural_RNA_aptamers:PA_Water_rep_wt:1,0.2201602677,-0.034285726
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.2201602677,0.034285726
natural_RNA_aptamers:PA_FMN_rep:1,-0.356314738,-0.024711447
natural_RNA_aptamers:PA_FMN_rep:2,0.0536785529,0.036285961000000005
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.08098378910000001,-0.225673912
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.0026621878,0.124049502
NC_002516.2:Planktonic_total_RNA_Rep:3,0.0836459769,0.10162441
NC_002516.2:Biofilm_total_RNA_Rep:1,-1.6284791278,0.220364616
NC_002516.2:Biofilm_total_RNA_Rep:2,-1.2269263316,0.14201834300000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.4500317306,0.32428373200000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.0327670168,-0.0039000180000000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.1187159093,-0.039775526000000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.2529287319,-0.00168962
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.2637582212,0.046936645000000006
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.5833509146,0.32643042
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.7344311756,0.365748505
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.39507140890000003,-0.0016793020000000001
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.11721325390000001,0.14755943600000002
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.3397565882,0.235588546
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.16999327790000002,0.216909923
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.0176985104,-0.178048156
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.0372618113,-0.144556274
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,0.5321728503,0.34078245900000004
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,0.531044227,0.35794385100000004
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,0.2008046755,0.7271562290000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-0.011762855000000001,0.7082998930000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.1182952012,0.485707443
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,0.1607737931,0.28300468500000003
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,0.2217565928,0.412720472
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.26126685,-0.029542559000000003
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-0.0844480528,-0.049576283000000006
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-0.7432540805000001,0.404736
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-0.18246191420000002,0.5941270160000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.11456203100000001,0.222992036
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.7237206859,-0.239063028
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.6091586549,0.016070992000000003
relA-spoT_double-mutant:plank_WT_1:1,-0.41054278400000005,-0.23480735900000002
relA-spoT_double-mutant:plank_WT_1:2,0.1211541418,0.24086679900000002
relA-spoT_double-mutant:plank_WT_1:3,0.2893886423,-0.00605944
relA-spoT_double-mutant:plank_rel-spot:1,-5.0055620503,-0.242155272
relA-spoT_double-mutant:plank_rel-spot:2,-5.2888555868000005,-0.331486699
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.0863390519,0.123737387
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.24861590420000002,-0.52824777
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.1657356006,-0.222934601
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.32529745660000003,0.044026991
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.49451681200000003,0.5834179930000001
sRNA_PA0805.1_overexpression:PA08051:1,0.4884364612,-0.356857904
sRNA_PA0805.1_overexpression:PA08051:2,0.6696378665,-0.360547966
sRNA_PA0805.1_overexpression:PA08051:3,0.8838936636,-0.47261591000000003
sRNA_PA0805.1_overexpression:PA08051:4,1.2581928559,0.023457529
sRNA_PA0805.1_overexpression:PA08051:5,0.1316971812,0.022786792
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,1.8763011586,-0.28215754200000004
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,1.5581635065000001,0.057341386
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.19233417220000001,-0.071505755
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.19233417220000001,0.071505755
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.0464816132,0.115168242
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.0464816132,-0.115168242
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-3.3816516402,1.016644827
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-1.6341235008,0.46812929700000006
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-2.1490581107,0.346466084
yhjH_knockout:PA_delyhjH_wt:1,-0.0412462704,0.020008442
yhjH_knockout:PA_delyhjH_wt:2,0.0412462704,-0.020008442
yhjH_knockout:PA_delyhjH:1,3.4115219144,2.331703076
yhjH_knockout:PA_delyhjH:2,3.6482144739,2.103365617
yhjH_knockout:PA_delwspF:1,0.766914937,-0.338827372
yhjH_knockout:PA_delwspF:2,1.0454461292,-0.337624554
