,A,Dnr,Anr
Paeru_PRECISE:R10LB_Gent:2,2.8856053396,1.514634609,0.013304676000000001
Paeru_PRECISE:R10LB_Pip:1,1.4532999242,0.142700099,0.039546741
Paeru_PRECISE:R10LB_Pip:2,-0.9339400938,-0.23399376300000002,-0.228726708
Paeru_PRECISE:R10LB_Mec:1,-2.1159820548,0.571251892,-0.597763731
Paeru_PRECISE:R10LB_Mec:2,-1.969546705,0.30612675300000003,-0.8775991970000001
Paeru_PRECISE:CAMHB_Azt:3,-3.4014355779,0.06924509200000001,-1.4200001690000001
Paeru_PRECISE:CAMHB_Azt:4,-1.0398877394,1.448601483,-0.982252063
Paeru_PRECISE:CAMHB_Biofilm:3,-3.6014476776,1.049456314,-0.10205920700000001
Paeru_PRECISE:CAMHB_Biofilm:4,-2.2109039412,0.46019691300000004,-0.114778905
Paeru_PRECISE:M9glucAA_Biofilm:3,-1.7513972225,0.5467266230000001,-1.224368784
Paeru_PRECISE:M9glucAA_Biofilm:4,-1.5307516316,0.604455767,-1.23582171
Paeru_PRECISE:R10LB_Mero:1,-2.7994751215,-1.7300220259999999,-1.390110295
Paeru_PRECISE:R10LB_Mero:2,-2.5472353878,-1.9556530790000002,-1.440362653
Paeru_PRECISE:LB_Cam:1,2.1627012148,0.893709984,-3.007646754
Paeru_PRECISE:LB_Cam:2,0.49896337020000003,1.275770507,-2.701557321
Paeru_PRECISE:CAMHB_Ceft:5,2.6322108777,1.556888731,0.380431507
Paeru_PRECISE:CAMHB_Cip:1,4.5345148138999996,2.777536624,0.27672592300000004
Paeru_PRECISE:CAMHB_Cip:2,4.103424181,2.36857705,0.570663087
ampC_mutation:PA_Cef_taz_wt:1,0.47922341290000003,0.350321806,0.205824952
ampC_mutation:PA_mutS_Cef_taz:1,-1.0317729057,-0.230652455,0.20591741300000002
ampC_mutation:PA_mutS:1,-3.0325166871,-0.5855595210000001,-0.127783467
ampC_mutation:PA_mutS:2,-4.6381823224000005,-1.855310781,-0.704232312
ampC_mutation:PA_mutS:3,0.1984066337,0.203098729,0.39071512500000005
ampC_mutation:PA_Cef_taz_wt:2,-0.47922341290000003,-0.350321806,-0.205824952
ampC_mutation:PA_mutS_Cef_taz:2,-1.4301267897,0.36212871700000004,0.555568444
ampC_mutation:PA_mutS:4,-1.8793472792,0.736831505,0.44791266100000005
ampC_mutation:PA_mutS:5,-4.2873441779,-1.293580724,-0.643459828
ampC_mutation:PA_mutS:6,0.13744265860000002,0.39737544700000005,0.33363006100000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,2.3632888868,1.904061714,0.214379588
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,0.0110034998,1.4771293650000001,-0.40075532
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,1.2120316672,2.2617891390000002,0.31482907600000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,1.8438788244,1.939540853,-0.32965155
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,1.8455759038,2.379461851,-0.009672053
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,2.4778499477,1.59503129,-0.002825765
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.6870653318000001,-1.183219574,-0.20254606500000003
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.6870653318000001,1.183219574,0.20254606500000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,8.5539747655,0.9132200140000001,-0.314506133
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,6.8550234071,1.043546921,-0.214830233
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,3.8129272667,0.34095186800000005,0.249400842
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,2.4382697542000002,0.21212438800000002,-0.47961440600000005
cysB_mutant:PAO1HH_wt:1,-1.6128092246999999,-0.878011929,-0.047231268
cysB_mutant:PAO1HH_wt:2,1.6128092246999999,0.878011929,0.047231268
cysB_mutant:cysBHH:1,-1.5074504948,0.45579245900000004,0.9924221150000001
cysB_mutant:cysBHH:2,-0.1352924564,1.119764637,1.009554622
cysB_mutant:cysBHH:3,0.0520036511,1.3371650320000001,1.185445679
ersA_knockout:delersA:1,0.0312922246,0.276403603,0.6373523950000001
ersA_knockout:delersA:2,1.0635811223,0.042621097000000004,0.24988277800000003
ersA_knockout:wt_BHI:1,0.0937231479,-0.041900351,0.222738765
ersA_knockout:wt_BHI:2,-0.0937231479,0.041900351,-0.222738765
gcsR_mutant:PAO1_rep_wt:1,0.38397742220000003,-0.04716401,0.008329646000000001
gcsR_mutant:PAO1_rep_wt:2,-0.38397742220000003,0.04716401,-0.008329646000000001
gcsR_mutant:GcsR_rep:1,0.3002912586,0.17440207200000002,-0.09539201700000001
gcsR_mutant:GcsR_rep:2,1.0255588298,0.19996908900000002,-0.151246861
mexZ_knockout:del_mexZ:1,-1.1976280209,-0.467060701,0.026820478000000002
mexZ_knockout:del_mexZ:2,-1.6387014784,0.158207553,-0.116547443
mexZ_knockout:del_mexZ:3,0.6615006723,-0.381527906,-0.29497038200000003
mexZ_knockout:wt_LB:1,2.3069759264,0.43278126400000005,-0.064802443
mexZ_knockout:wt_LB:2,-0.5123706265,-0.040284542,0.08003123
mexZ_knockout:wt_LB:3,-1.7946052999000002,-0.392496722,-0.015228787
n-alkanes_treatment:PA_alkane:1,-0.0207954802,-2.829925517,0.055928106000000005
n-alkanes_treatment:PA_alkane:2,-2.2551861812,-2.657275016,-0.110293046
n-alkanes_treatment:PA_Glycerol:1,0.29829129930000003,-1.212152606,0.082046002
n-alkanes_treatment:PA_Glycerol:2,-0.8679762931,-0.974969276,-0.216538158
n-alkanes_treatment:PA_Glycerol:3,0.5696849937,2.187121882,0.134492156
natural_RNA_aptamers:PA_Water_rep_wt:1,0.266831461,0.20426996700000002,-0.095306208
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.266831461,-0.20426996700000002,0.095306208
natural_RNA_aptamers:PA_FMN_rep:1,-0.0117166855,0.11645981600000001,0.10258533700000001
natural_RNA_aptamers:PA_FMN_rep:2,0.3913297186,0.18852712300000002,0.057129979000000004
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.6937465616,0.161698382,0.051699849000000006
NC_002516.2:Planktonic_total_RNA_Rep:2,0.4173075603,-0.18627781200000001,-0.151351345
NC_002516.2:Planktonic_total_RNA_Rep:3,0.2764390014,0.02457943,0.099651496
NC_002516.2:Biofilm_total_RNA_Rep:1,-5.6081925716,-1.791550365,-0.700321249
NC_002516.2:Biofilm_total_RNA_Rep:2,-4.5339255421,-1.617952539,-0.604270878
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.8428874566000001,-0.056435714000000005,-0.314433513
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.158002087,0.435421098,0.351644098
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.3944734226,0.41564249200000003,0.372635616
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.4847690436,-0.23601247600000003,-0.548648463
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.6076176283,-0.238910105,-0.550343449
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-0.33549809680000003,-0.37974541500000003,-0.178611185
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.0188014051,-0.28812126600000004,-0.25558173700000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.3638828737,-0.008382238,-0.05257081
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-0.0268238511,-0.131499579,0.020870301
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-0.0306856228,0.047959133,0.067141504
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.8922208717000001,-0.343157935,-0.21523646300000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.1280903735,0.008583537,0.18058911
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.3509142094,0.056234415,0.18641521300000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-2.473932334,-0.426773267,-0.40491258700000005
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-2.4486570408,-0.340510747,-0.45916488400000005
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-2.8043598762,-0.258255189,-0.040519158
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-2.9739135583,-0.422737216,-0.019221903000000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.7351853706,-0.031024977000000002,-0.315317189
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-3.1401779355,-0.396398409,-0.21441801400000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-3.0642776534,-0.434812741,-0.181256738
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.3410775083,-0.017652228000000002,-0.05926557700000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-6.7393184470000005,-1.824901168,0.16464083000000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-5.883072964,-2.643297153,0.225680187
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-4.4174692586,-2.100903159,0.17176137900000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-1.5640436731,0.08006163,-0.074001511
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,1.7870554458,0.17258478600000002,0.129033364
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.2230117727,-0.252646417,-0.055031854000000005
relA-spoT_double-mutant:plank_WT_1:1,0.544227902,0.478507966,0.084543322
relA-spoT_double-mutant:plank_WT_1:2,0.44099935370000004,-0.10979830900000001,-0.057461943
relA-spoT_double-mutant:plank_WT_1:3,-0.9852272557,-0.368709657,-0.027081379000000003
relA-spoT_double-mutant:plank_rel-spot:1,-0.561983852,-0.7644301830000001,-0.775900225
relA-spoT_double-mutant:plank_rel-spot:2,-0.9526689765,0.038989668000000005,-0.430376272
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.0130075586,-0.020350228,0.027229317000000003
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.5376280588,-0.166411692,-0.15826224600000002
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.019333183400000002,0.019513357000000002,0.027842587000000002
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.8106166177,0.085497658,0.19620518
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.26666293420000003,0.081750904,-0.093014839
sRNA_PA0805.1_overexpression:PA08051:1,0.0644491467,-0.9263193340000001,0.07177340900000001
sRNA_PA0805.1_overexpression:PA08051:2,1.9987973841,0.25199720600000003,0.36215521700000003
sRNA_PA0805.1_overexpression:PA08051:3,2.3618051112,0.495428436,0.44415336200000005
sRNA_PA0805.1_overexpression:PA08051:4,0.6919251622,0.5761611050000001,0.35152368100000003
sRNA_PA0805.1_overexpression:PA08051:5,1.9157211408,0.23222491,0.304893067
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-0.2712270697,-1.450518194,0.217077121
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,2.0804608784,0.01141108,-0.0118817
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.4878001773,0.04190145,-0.06250914
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.4878001773,-0.04190145,0.06250914
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.50499545,0.070909938,-0.07873790700000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.50499545,-0.070909938,0.07873790700000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,3.9947524995,3.518479191,0.409546067
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,1.2310082693,0.8277744210000001,0.161697637
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,2.8137978267,1.056581461,0.52331638
yhjH_knockout:PA_delyhjH_wt:1,0.06935681490000001,-0.011678245,0.071695382
yhjH_knockout:PA_delyhjH_wt:2,-0.06935681490000001,0.011678245,-0.071695382
yhjH_knockout:PA_delyhjH:1,1.0207943112,0.226944307,0.21198528100000003
yhjH_knockout:PA_delyhjH:2,-0.4708206634,0.13705429300000002,0.24923625500000002
yhjH_knockout:PA_delwspF:1,3.6169485530000003,0.555827166,-1.57154733
yhjH_knockout:PA_delwspF:2,2.9288514149,0.21112132900000002,-1.154461754
