,A,ArgR
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.5143897580000001,0.105628885
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.375420961,0.706506854
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.434105638,0.6787339440000001
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.844553157,0.18998894400000002
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.880716155,0.187864273
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.197371193,-0.025642509
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.11697104500000001,0.090481078
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.09484001,0.068141001
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.865061476,0.6181310950000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.593106009,-0.210707376
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.48497582400000006,-0.21065418700000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-2.044729254,-0.426240724
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-1.999575144,-0.40485942300000005
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-1.8603354300000001,-0.039194155
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-1.7374196890000002,-0.036680408000000005
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.15232299800000001,-0.086418123
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.16518290400000002,-0.227534601
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.501236958,-0.036655559000000004
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.304815744,0.174096849
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.48854680100000003,0.17651143200000002
sRNA_PA0805.1_overexpression:PA08051:1,0.318304963,-0.35505498
sRNA_PA0805.1_overexpression:PA08051:2,-2.044365211,-0.49049543
sRNA_PA0805.1_overexpression:PA08051:3,-1.678044823,-0.524068229
sRNA_PA0805.1_overexpression:PA08051:4,-1.387181601,-0.477776091
sRNA_PA0805.1_overexpression:PA08051:5,-1.3899419640000001,-0.195302469
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,2.75570458,-0.28885175500000004
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.32122122200000003,-0.17896150400000002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.095742904,-0.015194865
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.095742904,0.015194865
