sample_id,condition_id,rep_id,Biological Replicates,condition_n,experiment,project_id,x_label,exp_label,control,color,exp_color,time_bool,time_min,phase,OD600,media,supplement,supplement_conc,supplement_units,glucose_conc,glucose_units,temp,shaking,ref,experiment_description,addl_ref,media_description
G180_2,G180,2,3,40,germination,Life Cycle,180,Germination\n(min),G150,#3e1382,#3e1382,1,180.0,germ,,Tris+LB,L-alanine,10.0,mM,0.0,,37.0,,Nicolas et al (Jouy),"Purified spores were obtained by growing cells in DSM medium (P. Schaeffer, J. Millet, J. P. Aubert, Proc Natl Acad Sci U S A 54, 704, Sep, 1965) at 37°C for 48 hours after which they were washed ten times in ice cold distilled water over a period of 5 days. Purified spores were heat activated at 70°C  in Tris 10 mM pH 8.4 and germination was initiated by the addition of L-alanine 10 mM (A. Moir, J Bacteriol 146, 1106, Jun, 1981). After incubation for one hour at 37°C, the culture was diluted with an equal volume of 2X LB medium and germinating cells were harvested at 135, 150 or 180 minutes after addition of L-alanine [G135, G150 and G180].","P. Schaeffer, J. Millet, J. P. Aubert, Proc Natl Acad Sci U S A 54, 704, Sep, 1965; AND A. Moir, J Bacteriol 146, 1106, Jun, 1981","LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl. DSM media used to initiate sporulation, Tris 10 mM + alanine 10 mM used for one hour prior to LB addition"
G180_3,G180,3,3,40,germination,Life Cycle,180,Germination\n(min),G150,#3e1382,#3e1382,1,180.0,germ,,Tris+LB,L-alanine,10.0,mM,0.0,,37.0,,Nicolas et al (Jouy),"Purified spores were obtained by growing cells in DSM medium (P. Schaeffer, J. Millet, J. P. Aubert, Proc Natl Acad Sci U S A 54, 704, Sep, 1965) at 37°C for 48 hours after which they were washed ten times in ice cold distilled water over a period of 5 days. Purified spores were heat activated at 70°C  in Tris 10 mM pH 8.4 and germination was initiated by the addition of L-alanine 10 mM (A. Moir, J Bacteriol 146, 1106, Jun, 1981). After incubation for one hour at 37°C, the culture was diluted with an equal volume of 2X LB medium and germinating cells were harvested at 135, 150 or 180 minutes after addition of L-alanine [G135, G150 and G180].","P. Schaeffer, J. Millet, J. P. Aubert, Proc Natl Acad Sci U S A 54, 704, Sep, 1965; AND A. Moir, J Bacteriol 146, 1106, Jun, 1981","LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl. DSM media used to initiate sporulation, Tris 10 mM + alanine 10 mM used for one hour prior to LB addition"
T-5.40H_1,T-5.40H,1,1,41,glc_growth,Glc Growth/Exhaust,,Hours Since\nGlc Exhaustion,,#265e26,#265e26,1,0.0,,,mod_M9,,,,8.8,g/L,,,Nicolas et al (Greifswald),"A non-sporulating B. subtilis strain was grown in a modified M9 medium in batch culture (T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007). Glucose was exhausted when the culture reached an OD600 of approx. 10 and this was designated T0 [T0.0H]. 7 samples were harvested at various times before glucose exhaustion [T-5.40H to T-0.40H] and 10 samples at various times after glucose exhaustion [T0.30H to T5.0H]. ","T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007","8.8 g l−1 glucose·H2O, 2.0 g l−1Na2SO4·10H2O, 2.68 g l−1 (NH4)2SO4, 1.0 g l−1 NH4Cl, 14.6 g l−1 K2HPO4, 4.02 g l−1NaH2PO4·2H2O, 0.01 g l−1 thiamine HCl; 0.3 mM CaCl2·2H2O, 2 mM MgSO4·7H2O; 3 ml l−1 of trace element solution (TES: 16.7 g l−1 FeCl3·6H2O, 20.1 g l−1 Na2EDTA, 0.18 g l−1 ZnSO4·7H2O, 0.1 g l−1 MnSO4·H2O, 0.16 g l−1CuSO4·5H2O, 0.18 g l−1 CoCl2·6H2O)."
T-4.40H_1,T-4.40H,1,1,42,glc_growth,Glc Growth/Exhaust,,Hours Since\nGlc Exhaustion,T-5.40H,#2b752b,#265e26,1,60.0,,,mod_M9,,,,8.8,g/L,,,Nicolas et al (Greifswald),"A non-sporulating B. subtilis strain was grown in a modified M9 medium in batch culture (T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007). Glucose was exhausted when the culture reached an OD600 of approx. 10 and this was designated T0 [T0.0H]. 7 samples were harvested at various times before glucose exhaustion [T-5.40H to T-0.40H] and 10 samples at various times after glucose exhaustion [T0.30H to T5.0H]. ","T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007","8.8 g l−1 glucose·H2O, 2.0 g l−1Na2SO4·10H2O, 2.68 g l−1 (NH4)2SO4, 1.0 g l−1 NH4Cl, 14.6 g l−1 K2HPO4, 4.02 g l−1NaH2PO4·2H2O, 0.01 g l−1 thiamine HCl; 0.3 mM CaCl2·2H2O, 2 mM MgSO4·7H2O; 3 ml l−1 of trace element solution (TES: 16.7 g l−1 FeCl3·6H2O, 20.1 g l−1 Na2EDTA, 0.18 g l−1 ZnSO4·7H2O, 0.1 g l−1 MnSO4·H2O, 0.16 g l−1CuSO4·5H2O, 0.18 g l−1 CoCl2·6H2O)."
T-3.40H_1,T-3.40H,1,1,43,glc_growth,Glc Growth/Exhaust,,Hours Since\nGlc Exhaustion,T-5.40H,#2b842b,#265e26,1,120.0,,,mod_M9,,,,8.8,g/L,,,Nicolas et al (Greifswald),"A non-sporulating B. subtilis strain was grown in a modified M9 medium in batch culture (T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007). Glucose was exhausted when the culture reached an OD600 of approx. 10 and this was designated T0 [T0.0H]. 7 samples were harvested at various times before glucose exhaustion [T-5.40H to T-0.40H] and 10 samples at various times after glucose exhaustion [T0.30H to T5.0H]. ","T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007","8.8 g l−1 glucose·H2O, 2.0 g l−1Na2SO4·10H2O, 2.68 g l−1 (NH4)2SO4, 1.0 g l−1 NH4Cl, 14.6 g l−1 K2HPO4, 4.02 g l−1NaH2PO4·2H2O, 0.01 g l−1 thiamine HCl; 0.3 mM CaCl2·2H2O, 2 mM MgSO4·7H2O; 3 ml l−1 of trace element solution (TES: 16.7 g l−1 FeCl3·6H2O, 20.1 g l−1 Na2EDTA, 0.18 g l−1 ZnSO4·7H2O, 0.1 g l−1 MnSO4·H2O, 0.16 g l−1CuSO4·5H2O, 0.18 g l−1 CoCl2·6H2O)."
T-2.40H_1,T-2.40H,1,1,44,glc_growth,Glc Growth/Exhaust,,Hours Since\nGlc Exhaustion,T-5.40H,#2a8e2a,#265e26,1,180.0,,,mod_M9,,,,8.8,g/L,,,Nicolas et al (Greifswald),"A non-sporulating B. subtilis strain was grown in a modified M9 medium in batch culture (T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007). Glucose was exhausted when the culture reached an OD600 of approx. 10 and this was designated T0 [T0.0H]. 7 samples were harvested at various times before glucose exhaustion [T-5.40H to T-0.40H] and 10 samples at various times after glucose exhaustion [T0.30H to T5.0H]. ","T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007","8.8 g l−1 glucose·H2O, 2.0 g l−1Na2SO4·10H2O, 2.68 g l−1 (NH4)2SO4, 1.0 g l−1 NH4Cl, 14.6 g l−1 K2HPO4, 4.02 g l−1NaH2PO4·2H2O, 0.01 g l−1 thiamine HCl; 0.3 mM CaCl2·2H2O, 2 mM MgSO4·7H2O; 3 ml l−1 of trace element solution (TES: 16.7 g l−1 FeCl3·6H2O, 20.1 g l−1 Na2EDTA, 0.18 g l−1 ZnSO4·7H2O, 0.1 g l−1 MnSO4·H2O, 0.16 g l−1CuSO4·5H2O, 0.18 g l−1 CoCl2·6H2O)."
T-1.40H_1,T-1.40H,1,1,45,glc_growth,Glc Growth/Exhaust,,Hours Since\nGlc Exhaustion,T-5.40H,#1e991e,#265e26,1,240.0,,,mod_M9,,,,8.8,g/L,,,Nicolas et al (Greifswald),"A non-sporulating B. subtilis strain was grown in a modified M9 medium in batch culture (T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007). Glucose was exhausted when the culture reached an OD600 of approx. 10 and this was designated T0 [T0.0H]. 7 samples were harvested at various times before glucose exhaustion [T-5.40H to T-0.40H] and 10 samples at various times after glucose exhaustion [T0.30H to T5.0H]. ","T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007","8.8 g l−1 glucose·H2O, 2.0 g l−1Na2SO4·10H2O, 2.68 g l−1 (NH4)2SO4, 1.0 g l−1 NH4Cl, 14.6 g l−1 K2HPO4, 4.02 g l−1NaH2PO4·2H2O, 0.01 g l−1 thiamine HCl; 0.3 mM CaCl2·2H2O, 2 mM MgSO4·7H2O; 3 ml l−1 of trace element solution (TES: 16.7 g l−1 FeCl3·6H2O, 20.1 g l−1 Na2EDTA, 0.18 g l−1 ZnSO4·7H2O, 0.1 g l−1 MnSO4·H2O, 0.16 g l−1CuSO4·5H2O, 0.18 g l−1 CoCl2·6H2O)."
T-1.10H_1,T-1.10H,1,1,46,glc_growth,Glc Growth/Exhaust,,Hours Since\nGlc Exhaustion,T-5.40H,#1aa31a,#265e26,1,270.0,,,mod_M9,,,,8.8,g/L,,,Nicolas et al (Greifswald),"A non-sporulating B. subtilis strain was grown in a modified M9 medium in batch culture (T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007). Glucose was exhausted when the culture reached an OD600 of approx. 10 and this was designated T0 [T0.0H]. 7 samples were harvested at various times before glucose exhaustion [T-5.40H to T-0.40H] and 10 samples at various times after glucose exhaustion [T0.30H to T5.0H]. ","T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007","8.8 g l−1 glucose·H2O, 2.0 g l−1Na2SO4·10H2O, 2.68 g l−1 (NH4)2SO4, 1.0 g l−1 NH4Cl, 14.6 g l−1 K2HPO4, 4.02 g l−1NaH2PO4·2H2O, 0.01 g l−1 thiamine HCl; 0.3 mM CaCl2·2H2O, 2 mM MgSO4·7H2O; 3 ml l−1 of trace element solution (TES: 16.7 g l−1 FeCl3·6H2O, 20.1 g l−1 Na2EDTA, 0.18 g l−1 ZnSO4·7H2O, 0.1 g l−1 MnSO4·H2O, 0.16 g l−1CuSO4·5H2O, 0.18 g l−1 CoCl2·6H2O)."
T-0.40H_1,T-0.40H,1,1,47,glc_growth,Glc Growth/Exhaust,,Hours Since\nGlc Exhaustion,T-5.40H,#14b714,#265e26,1,300.0,,,mod_M9,,,,8.8,g/L,,,Nicolas et al (Greifswald),"A non-sporulating B. subtilis strain was grown in a modified M9 medium in batch culture (T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007). Glucose was exhausted when the culture reached an OD600 of approx. 10 and this was designated T0 [T0.0H]. 7 samples were harvested at various times before glucose exhaustion [T-5.40H to T-0.40H] and 10 samples at various times after glucose exhaustion [T0.30H to T5.0H]. ","T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007","8.8 g l−1 glucose·H2O, 2.0 g l−1Na2SO4·10H2O, 2.68 g l−1 (NH4)2SO4, 1.0 g l−1 NH4Cl, 14.6 g l−1 K2HPO4, 4.02 g l−1NaH2PO4·2H2O, 0.01 g l−1 thiamine HCl; 0.3 mM CaCl2·2H2O, 2 mM MgSO4·7H2O; 3 ml l−1 of trace element solution (TES: 16.7 g l−1 FeCl3·6H2O, 20.1 g l−1 Na2EDTA, 0.18 g l−1 ZnSO4·7H2O, 0.1 g l−1 MnSO4·H2O, 0.16 g l−1CuSO4·5H2O, 0.18 g l−1 CoCl2·6H2O)."
T0.0H_1,T0.0H,1,1,48,glc_exhaust,Glc Growth/Exhaust,,Hours Since\nGlc Exhaustion,,#18db18,#00af00,1,0.0,,10.0,mod_M9,,,,0.0,,,,Nicolas et al (Greifswald),"A non-sporulating B. subtilis strain was grown in a modified M9 medium in batch culture (T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007). Glucose was exhausted when the culture reached an OD600 of approx. 10 and this was designated T0 [T0.0H]. 7 samples were harvested at various times before glucose exhaustion [T-5.40H to T-0.40H] and 10 samples at various times after glucose exhaustion [T0.30H to T5.0H]. ","T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007","2.0 g l−1Na2SO4·10H2O, 2.68 g l−1 (NH4)2SO4, 1.0 g l−1 NH4Cl, 14.6 g l−1 K2HPO4, 4.02 g l−1NaH2PO4·2H2O, 0.01 g l−1 thiamine HCl; 0.3 mM CaCl2·2H2O, 2 mM MgSO4·7H2O; 3 ml l−1 of trace element solution (TES: 16.7 g l−1 FeCl3·6H2O, 20.1 g l−1 Na2EDTA, 0.18 g l−1 ZnSO4·7H2O, 0.1 g l−1 MnSO4·H2O, 0.16 g l−1CuSO4·5H2O, 0.18 g l−1 CoCl2·6H2O)."
T0.30H_1,T0.30H,1,1,49,glc_exhaust,Glc Growth/Exhaust,,Hours Since\nGlc Exhaustion,T0.0H,#33e033,#00af01,1,30.0,,,mod_M9,,,,0.0,,,,Nicolas et al (Greifswald),"A non-sporulating B. subtilis strain was grown in a modified M9 medium in batch culture (T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007). Glucose was exhausted when the culture reached an OD600 of approx. 10 and this was designated T0 [T0.0H]. 7 samples were harvested at various times before glucose exhaustion [T-5.40H to T-0.40H] and 10 samples at various times after glucose exhaustion [T0.30H to T5.0H]. ","T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007","2.0 g l−1Na2SO4·10H2O, 2.68 g l−1 (NH4)2SO4, 1.0 g l−1 NH4Cl, 14.6 g l−1 K2HPO4, 4.02 g l−1NaH2PO4·2H2O, 0.01 g l−1 thiamine HCl; 0.3 mM CaCl2·2H2O, 2 mM MgSO4·7H2O; 3 ml l−1 of trace element solution (TES: 16.7 g l−1 FeCl3·6H2O, 20.1 g l−1 Na2EDTA, 0.18 g l−1 ZnSO4·7H2O, 0.1 g l−1 MnSO4·H2O, 0.16 g l−1CuSO4·5H2O, 0.18 g l−1 CoCl2·6H2O)."
T1.0H_1,T1.0H,1,1,50,glc_exhaust,Glc Growth/Exhaust,,Hours Since\nGlc Exhaustion,T0.0H,#3de53d,#00af02,1,60.0,,,mod_M9,,,,0.0,,,,Nicolas et al (Greifswald),"A non-sporulating B. subtilis strain was grown in a modified M9 medium in batch culture (T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007). Glucose was exhausted when the culture reached an OD600 of approx. 10 and this was designated T0 [T0.0H]. 7 samples were harvested at various times before glucose exhaustion [T-5.40H to T-0.40H] and 10 samples at various times after glucose exhaustion [T0.30H to T5.0H]. ","T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007","2.0 g l−1Na2SO4·10H2O, 2.68 g l−1 (NH4)2SO4, 1.0 g l−1 NH4Cl, 14.6 g l−1 K2HPO4, 4.02 g l−1NaH2PO4·2H2O, 0.01 g l−1 thiamine HCl; 0.3 mM CaCl2·2H2O, 2 mM MgSO4·7H2O; 3 ml l−1 of trace element solution (TES: 16.7 g l−1 FeCl3·6H2O, 20.1 g l−1 Na2EDTA, 0.18 g l−1 ZnSO4·7H2O, 0.1 g l−1 MnSO4·H2O, 0.16 g l−1CuSO4·5H2O, 0.18 g l−1 CoCl2·6H2O)."
T1.30H_1,T1.30H,1,1,51,glc_exhaust,Glc Growth/Exhaust,,Hours Since\nGlc Exhaustion,T0.0H,#46e246,#00af03,1,90.0,,,mod_M9,,,,0.0,,,,Nicolas et al (Greifswald),"A non-sporulating B. subtilis strain was grown in a modified M9 medium in batch culture (T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007). Glucose was exhausted when the culture reached an OD600 of approx. 10 and this was designated T0 [T0.0H]. 7 samples were harvested at various times before glucose exhaustion [T-5.40H to T-0.40H] and 10 samples at various times after glucose exhaustion [T0.30H to T5.0H]. ","T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007","2.0 g l−1Na2SO4·10H2O, 2.68 g l−1 (NH4)2SO4, 1.0 g l−1 NH4Cl, 14.6 g l−1 K2HPO4, 4.02 g l−1NaH2PO4·2H2O, 0.01 g l−1 thiamine HCl; 0.3 mM CaCl2·2H2O, 2 mM MgSO4·7H2O; 3 ml l−1 of trace element solution (TES: 16.7 g l−1 FeCl3·6H2O, 20.1 g l−1 Na2EDTA, 0.18 g l−1 ZnSO4·7H2O, 0.1 g l−1 MnSO4·H2O, 0.16 g l−1CuSO4·5H2O, 0.18 g l−1 CoCl2·6H2O)."
T2.0H_1,T2.0H,1,1,52,glc_exhaust,Glc Growth/Exhaust,,Hours Since\nGlc Exhaustion,T0.0H,#54e554,#00af04,1,120.0,,,mod_M9,,,,0.0,,,,Nicolas et al (Greifswald),"A non-sporulating B. subtilis strain was grown in a modified M9 medium in batch culture (T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007). Glucose was exhausted when the culture reached an OD600 of approx. 10 and this was designated T0 [T0.0H]. 7 samples were harvested at various times before glucose exhaustion [T-5.40H to T-0.40H] and 10 samples at various times after glucose exhaustion [T0.30H to T5.0H]. ","T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007","2.0 g l−1Na2SO4·10H2O, 2.68 g l−1 (NH4)2SO4, 1.0 g l−1 NH4Cl, 14.6 g l−1 K2HPO4, 4.02 g l−1NaH2PO4·2H2O, 0.01 g l−1 thiamine HCl; 0.3 mM CaCl2·2H2O, 2 mM MgSO4·7H2O; 3 ml l−1 of trace element solution (TES: 16.7 g l−1 FeCl3·6H2O, 20.1 g l−1 Na2EDTA, 0.18 g l−1 ZnSO4·7H2O, 0.1 g l−1 MnSO4·H2O, 0.16 g l−1CuSO4·5H2O, 0.18 g l−1 CoCl2·6H2O)."
T2.30H_1,T2.30H,1,1,53,glc_exhaust,Glc Growth/Exhaust,,Hours Since\nGlc Exhaustion,T0.0H,#61e861,#00af05,1,150.0,,,mod_M9,,,,0.0,,,,Nicolas et al (Greifswald),"A non-sporulating B. subtilis strain was grown in a modified M9 medium in batch culture (T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007). Glucose was exhausted when the culture reached an OD600 of approx. 10 and this was designated T0 [T0.0H]. 7 samples were harvested at various times before glucose exhaustion [T-5.40H to T-0.40H] and 10 samples at various times after glucose exhaustion [T0.30H to T5.0H]. ","T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007","2.0 g l−1Na2SO4·10H2O, 2.68 g l−1 (NH4)2SO4, 1.0 g l−1 NH4Cl, 14.6 g l−1 K2HPO4, 4.02 g l−1NaH2PO4·2H2O, 0.01 g l−1 thiamine HCl; 0.3 mM CaCl2·2H2O, 2 mM MgSO4·7H2O; 3 ml l−1 of trace element solution (TES: 16.7 g l−1 FeCl3·6H2O, 20.1 g l−1 Na2EDTA, 0.18 g l−1 ZnSO4·7H2O, 0.1 g l−1 MnSO4·H2O, 0.16 g l−1CuSO4·5H2O, 0.18 g l−1 CoCl2·6H2O)."
T3.0H_1,T3.0H,1,1,54,glc_exhaust,Glc Growth/Exhaust,,Hours Since\nGlc Exhaustion,T0.0H,#73ef73,#00af06,1,180.0,,,mod_M9,,,,0.0,,,,Nicolas et al (Greifswald),"A non-sporulating B. subtilis strain was grown in a modified M9 medium in batch culture (T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007). Glucose was exhausted when the culture reached an OD600 of approx. 10 and this was designated T0 [T0.0H]. 7 samples were harvested at various times before glucose exhaustion [T-5.40H to T-0.40H] and 10 samples at various times after glucose exhaustion [T0.30H to T5.0H]. ","T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007","2.0 g l−1Na2SO4·10H2O, 2.68 g l−1 (NH4)2SO4, 1.0 g l−1 NH4Cl, 14.6 g l−1 K2HPO4, 4.02 g l−1NaH2PO4·2H2O, 0.01 g l−1 thiamine HCl; 0.3 mM CaCl2·2H2O, 2 mM MgSO4·7H2O; 3 ml l−1 of trace element solution (TES: 16.7 g l−1 FeCl3·6H2O, 20.1 g l−1 Na2EDTA, 0.18 g l−1 ZnSO4·7H2O, 0.1 g l−1 MnSO4·H2O, 0.16 g l−1CuSO4·5H2O, 0.18 g l−1 CoCl2·6H2O)."
T3.30H_1,T3.30H,1,1,55,glc_exhaust,Glc Growth/Exhaust,,Hours Since\nGlc Exhaustion,T0.0H,#85f285,#00af07,1,210.0,,,mod_M9,,,,0.0,,,,Nicolas et al (Greifswald),"A non-sporulating B. subtilis strain was grown in a modified M9 medium in batch culture (T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007). Glucose was exhausted when the culture reached an OD600 of approx. 10 and this was designated T0 [T0.0H]. 7 samples were harvested at various times before glucose exhaustion [T-5.40H to T-0.40H] and 10 samples at various times after glucose exhaustion [T0.30H to T5.0H]. ","T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007","2.0 g l−1Na2SO4·10H2O, 2.68 g l−1 (NH4)2SO4, 1.0 g l−1 NH4Cl, 14.6 g l−1 K2HPO4, 4.02 g l−1NaH2PO4·2H2O, 0.01 g l−1 thiamine HCl; 0.3 mM CaCl2·2H2O, 2 mM MgSO4·7H2O; 3 ml l−1 of trace element solution (TES: 16.7 g l−1 FeCl3·6H2O, 20.1 g l−1 Na2EDTA, 0.18 g l−1 ZnSO4·7H2O, 0.1 g l−1 MnSO4·H2O, 0.16 g l−1CuSO4·5H2O, 0.18 g l−1 CoCl2·6H2O)."
T4.0H_1,T4.0H,1,1,56,glc_exhaust,Glc Growth/Exhaust,,Hours Since\nGlc Exhaustion,T0.0H,#99f799,#00af08,1,240.0,,,mod_M9,,,,0.0,,,,Nicolas et al (Greifswald),"A non-sporulating B. subtilis strain was grown in a modified M9 medium in batch culture (T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007). Glucose was exhausted when the culture reached an OD600 of approx. 10 and this was designated T0 [T0.0H]. 7 samples were harvested at various times before glucose exhaustion [T-5.40H to T-0.40H] and 10 samples at various times after glucose exhaustion [T0.30H to T5.0H]. ","T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007","2.0 g l−1Na2SO4·10H2O, 2.68 g l−1 (NH4)2SO4, 1.0 g l−1 NH4Cl, 14.6 g l−1 K2HPO4, 4.02 g l−1NaH2PO4·2H2O, 0.01 g l−1 thiamine HCl; 0.3 mM CaCl2·2H2O, 2 mM MgSO4·7H2O; 3 ml l−1 of trace element solution (TES: 16.7 g l−1 FeCl3·6H2O, 20.1 g l−1 Na2EDTA, 0.18 g l−1 ZnSO4·7H2O, 0.1 g l−1 MnSO4·H2O, 0.16 g l−1CuSO4·5H2O, 0.18 g l−1 CoCl2·6H2O)."
T5.0H_1,T5.0H,1,1,57,glc_exhaust,Glc Growth/Exhaust,,Hours Since\nGlc Exhaustion,T0.0H,#aaf7aa,#00af09,1,300.0,,,mod_M9,,,,0.0,,,,Nicolas et al (Greifswald),"A non-sporulating B. subtilis strain was grown in a modified M9 medium in batch culture (T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007). Glucose was exhausted when the culture reached an OD600 of approx. 10 and this was designated T0 [T0.0H]. 7 samples were harvested at various times before glucose exhaustion [T-5.40H to T-0.40H] and 10 samples at various times after glucose exhaustion [T0.30H to T5.0H]. ","T. Hardiman, K. Lemuth, M. A. Keller, M. Reuss, M. Siemann-Herzberg, J Biotechnol 132, 359, Dec 1, 2007","2.0 g l−1Na2SO4·10H2O, 2.68 g l−1 (NH4)2SO4, 1.0 g l−1 NH4Cl, 14.6 g l−1 K2HPO4, 4.02 g l−1NaH2PO4·2H2O, 0.01 g l−1 thiamine HCl; 0.3 mM CaCl2·2H2O, 2 mM MgSO4·7H2O; 3 ml l−1 of trace element solution (TES: 16.7 g l−1 FeCl3·6H2O, 20.1 g l−1 Na2EDTA, 0.18 g l−1 ZnSO4·7H2O, 0.1 g l−1 MnSO4·H2O, 0.16 g l−1CuSO4·5H2O, 0.18 g l−1 CoCl2·6H2O)."
LBexp_1,LBexp,1,3,58,LB,LB,Exp,LB,,#a36610,#a36610,1,,exp,0.5,LB,,,,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in Luria-Bertani medium (Sigma) [LB]  at 37°C with vigorous shaking in flasks. Overnight cultures were diluted 2000-fold in fresh pre-warmed medium and samples were collected during the exponential [exp], transition  [tran] and  stationary [stat] phases of the growth cycle .",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
LBexp_2,LBexp,2,3,58,LB,LB,Exp,LB,,#a36610,#a36610,1,,exp,0.5,LB,,,,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in Luria-Bertani medium (Sigma) [LB]  at 37°C with vigorous shaking in flasks. Overnight cultures were diluted 2000-fold in fresh pre-warmed medium and samples were collected during the exponential [exp], transition  [tran] and  stationary [stat] phases of the growth cycle .",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
