,A,TagR1
mexZ_knockout:wt_LB:1,-3.6207466302,0.17933732200000002
mexZ_knockout:wt_LB:2,4.6698657513,0.27455982100000004
mexZ_knockout:wt_LB:3,-1.0491191211,-0.453897143
n-alkanes_treatment:PA_alkane:1,-6.3179165421,-0.300705066
n-alkanes_treatment:PA_alkane:2,-4.0061999777,-0.23653273400000002
n-alkanes_treatment:PA_Glycerol:1,-1.0497549929,-0.01649546
n-alkanes_treatment:PA_Glycerol:2,2.0666106029,-0.039155859
n-alkanes_treatment:PA_Glycerol:3,-1.01685561,0.055651319000000005
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.32505765470000003,-0.07065209800000001
natural_RNA_aptamers:PA_Water_rep_wt:2,0.32505765470000003,0.07065209800000001
natural_RNA_aptamers:PA_FMN_rep:1,-0.8326288519,0.170197008
natural_RNA_aptamers:PA_FMN_rep:2,-1.0048659929,-0.078018735
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.6019415226,0.19088411700000002
NC_002516.2:Planktonic_total_RNA_Rep:2,1.5412771709,0.028960942000000003
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.9393356483,-0.219845059
NC_002516.2:Biofilm_total_RNA_Rep:1,-8.1230966503,-0.24862598900000002
NC_002516.2:Biofilm_total_RNA_Rep:2,-7.6679630252,-0.539847604
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.1208825193,0.140641438
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,2.0834821387,-0.12519291400000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,2.1153074284,-0.08015655000000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,2.31135251,0.625076289
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,2.072028629,0.6410487960000001
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-3.0485648222,0.406694306
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-3.0949648219,0.36705717800000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.2737056017,0.172708307
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-2.8888754614,0.21822617100000002
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-2.6414451134,0.13970091
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-1.7657920449,0.42144002900000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.24298196800000002,-0.13287727700000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.15160615300000002,-0.18047246800000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-4.2580720433,0.37503298700000004
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-4.1338002033,0.251608008
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-4.0755509938,0.20551923100000002
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-4.0551093711,0.263561845
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.0646916541,0.15039317
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-3.5887416268,0.174862711
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-3.5986709438,0.23557273
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.23275094000000002,0.160256864
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-9.9670910695,0.12861075
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-10.6961704531,0.074294125
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-10.8760380298,0.24598507800000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.8801232712,0.15782631500000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.13688553720000002,-0.18051177200000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-1.0170088084,0.022685457000000003
relA-spoT_double-mutant:plank_WT_1:1,-0.9137783462,0.018680408000000003
relA-spoT_double-mutant:plank_WT_1:2,-0.3732911088,-0.009278104
relA-spoT_double-mutant:plank_WT_1:3,1.2870694550000001,-0.009402304
relA-spoT_double-mutant:plank_rel-spot:1,9.6865033646,0.558216267
relA-spoT_double-mutant:plank_rel-spot:2,7.8365252936,0.687890651
sRNA_PA0805.1_overexpression:EmptyVector_1:1,2.1267273189,-0.46640702800000006
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.0079235056,-0.26848213400000004
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.6074339796,-0.20557787200000002
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-3.1581753376,0.305788492
sRNA_PA0805.1_overexpression:EmptyVector_1:5,1.6309584927,0.6346785420000001
sRNA_PA0805.1_overexpression:PA08051:1,7.186050429,-0.044480277000000006
sRNA_PA0805.1_overexpression:PA08051:2,1.6614246752000001,-0.195546518
sRNA_PA0805.1_overexpression:PA08051:3,0.1708310432,-0.054770973
sRNA_PA0805.1_overexpression:PA08051:4,1.0424798121,0.5548255830000001
sRNA_PA0805.1_overexpression:PA08051:5,3.4574642024,0.486557228
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,6.4634912316,-0.001886375
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,4.885286004,0.06954595300000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.2534831319,-0.014342031000000002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.2534831319,0.014342031000000002
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.38169994150000003,0.27730434400000004
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.38169994150000003,-0.27730434400000004
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,16.0735084157,1.357819625
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,17.0437173478,1.112643574
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,15.8955596076,1.203734491
yhjH_knockout:PA_delyhjH_wt:1,0.0701317592,0.054729379
yhjH_knockout:PA_delyhjH_wt:2,-0.0701317592,-0.054729379
yhjH_knockout:PA_delyhjH:1,3.8241946936,-0.3221597
yhjH_knockout:PA_delyhjH:2,4.0350723859,-0.23636817200000002
yhjH_knockout:PA_delwspF:1,5.2361535861,-0.413648805
yhjH_knockout:PA_delwspF:2,2.9607467285,-0.6008812480000001
