,A,RpoN
mexZ_knockout:del_mexZ:2,-1.631474853,0.030761221000000002
mexZ_knockout:del_mexZ:3,0.3752497147,0.29027772700000004
mexZ_knockout:wt_LB:1,7.0903316905,-0.113746756
mexZ_knockout:wt_LB:2,-2.2668748340000002,-0.064959762
mexZ_knockout:wt_LB:3,-4.8234568565,0.178706518
n-alkanes_treatment:PA_alkane:1,2.9730756199,0.015745755
n-alkanes_treatment:PA_alkane:2,-0.9920427195,-0.072670307
n-alkanes_treatment:PA_Glycerol:1,-1.100598783,-0.005129617
n-alkanes_treatment:PA_Glycerol:2,-1.5129523078,0.043599078
n-alkanes_treatment:PA_Glycerol:3,2.6135510909,-0.038469461
natural_RNA_aptamers:PA_Water_rep_wt:1,0.6741094323,0.21328132100000002
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.6741094323,-0.21328132100000002
natural_RNA_aptamers:PA_FMN_rep:1,0.7313203332,0.508586921
natural_RNA_aptamers:PA_FMN_rep:2,1.8646163705,0.462850352
NC_002516.2:Planktonic_total_RNA_Rep:1,0.5430675419000001,-0.07812174200000001
NC_002516.2:Planktonic_total_RNA_Rep:2,0.2507051368,0.06893964600000001
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.7937726787,0.009182096
NC_002516.2:Biofilm_total_RNA_Rep:1,8.9098516358,-0.31752167600000003
NC_002516.2:Biofilm_total_RNA_Rep:2,10.6970392593,-0.645536851
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-1.4530305922,0.029388413000000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,1.0334782699,0.512979633
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,1.0177165694,0.505553868
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.256933288,-0.424784843
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.5482522726,-0.42516767
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.9944521449,-0.6988423300000001
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.8914258077,-0.764329082
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.4234037492,-0.29803193
p-anisaldehyde_epigallocatechin_gallate:Combination:3,1.5769964342,-0.010456934000000001
p-anisaldehyde_epigallocatechin_gallate:Combination:4,1.4717820919,-0.020847791
p-anisaldehyde_epigallocatechin_gallate:Combination:5,0.44497448980000004,-0.145851598
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.9637609902000001,0.132045148
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.9126733512,0.136598369
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,1.8907198313,-0.533141983
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,2.0218752636,-0.5561148410000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,1.0586572836,-0.20127259700000003
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,1.0743053331,-0.22422582100000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-1.5257322881,0.074474263
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,1.1173767516,-0.11631408
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,1.3879437698000001,-0.160856889
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.1942946214,-0.263432494
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-0.6020195992,0.16050720300000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,0.6163594434,0.14513509900000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-0.9608588678000001,0.220698853
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.6182024265,-0.013015902000000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.5079499559,0.047866937000000005
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.1102524706,-0.034851035
relA-spoT_double-mutant:plank_WT_1:1,0.4791903035,-0.06248376
relA-spoT_double-mutant:plank_WT_1:2,-1.0207483901,0.08702145700000001
relA-spoT_double-mutant:plank_WT_1:3,0.5415580866,-0.024537697
relA-spoT_double-mutant:plank_rel-spot:1,-3.5069463317,0.15617666
relA-spoT_double-mutant:plank_rel-spot:2,-2.5156426274,0.16821333200000002
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-7.0552199309,-0.105937841
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-3.2782118775,-0.07350105200000001
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.2774918078,-0.070244094
sRNA_PA0805.1_overexpression:EmptyVector_1:4,3.1333360735999998,0.148072902
sRNA_PA0805.1_overexpression:EmptyVector_1:5,7.4775875426,0.101610085
sRNA_PA0805.1_overexpression:PA08051:1,1.4537555690000001,0.073720194
sRNA_PA0805.1_overexpression:PA08051:2,11.1636867126,0.09354448100000001
sRNA_PA0805.1_overexpression:PA08051:3,11.4746819138,0.11208659900000001
sRNA_PA0805.1_overexpression:PA08051:4,9.6266562157,0.190186134
sRNA_PA0805.1_overexpression:PA08051:5,14.2074017629,0.304027708
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-3.507810188,0.076171528
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-1.3094891685,0.142641721
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.1632708965,0.064726027
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.1632708965,-0.064726027
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.8719186568,0.062046433000000005
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.8719186568,-0.062046433000000005
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-13.718484348,0.251668828
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-8.8756493269,-0.129631162
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-8.022507221,0.08944219
yhjH_knockout:PA_delyhjH_wt:1,-2.7133815655999998,0.053225386000000006
yhjH_knockout:PA_delyhjH_wt:2,2.7133815655999998,-0.053225386000000006
yhjH_knockout:PA_delyhjH:1,-1.4802881888,-0.5631166430000001
yhjH_knockout:PA_delyhjH:2,-1.566648304,-0.48999957800000005
yhjH_knockout:PA_delwspF:1,5.6017044731,-0.504317759
yhjH_knockout:PA_delwspF:2,11.9429246255,-0.521459721
