,A,torR
novobiocin:500_Novobiocin_60min:2.0,-0.748132998,-0.1362303198
novobiocin:0_Novobiocin_60min:3.0,0.4120346992,0.7952314323
novobiocin:500_Novobiocin_10min:1.0,-1.3297309357,0.6660074679
novobiocin:0_Novobiocin_20min:2.0,0.8224518815,0.0432553238
novobiocin:500_Novobiocin_60min:3.0,-0.5235688651,0.1617290106
novobiocin:0_Novobiocin_0min:2.0,0.0839007855,-0.1676919838
novobiocin:100_Novobiocin_60min:3.0,-0.6332882349,0.0062148062
novobiocin:500_Novobiocin_20min:2.0,-0.5806507725,0.1334336505
novobiocin:500_Novobiocin_10min:2.0,-2.695269446,-0.6670154142
novobiocin:0_Novobiocin_0min:3.0,-0.2454563142,0.093366637
novobiocin:500_Novobiocin_20min:3.0,-2.7744047765,-0.2093527642
novobiocin:0_Novobiocin_10min:3.0,0.5664791226,0.1657418689
novobiocin:0_Novobiocin_20min:3.0,0.058167154500000005,0.6839888181
starvation:Glucose_6h:1.0,0.0471568265,-0.3102848925
starvation:Low_3d:1.0,-2.3662870018,-0.9956595904000001
starvation:Low_3d:2.0,-1.968043695,-1.9445762181
starvation:Glucose_24h:1.0,-1.8862367924,-2.1251633055
starvation:High_4d:1.0,-2.497161871,-0.7270422706
starvation:High_4h:1.0,-4.1990546605,-1.2455414146
starvation:High_4d:2.0,-2.5907392271000003,-0.3708645568
starvation:High_4h:2.0,-4.3070548086,-0.8832702402
starvation:Low_24h:1.0,-3.0854574492,-0.1327905447
starvation:Glucose_6h:2.0,-0.0471568265,0.3102848925
starvation:Low_24h:2.0,-2.8479005845,-0.3216879499
starvation:Glucose_24h:2.0,-2.6501516173,-2.0339382552
18_mutants:phoB/R_InSPI2:1.0,0.0642968845,-0.014723222000000001
18_mutants:hfq_ESP:1.0,2.5405323183,1.7778402242
18_mutants:ompR/envZ_InSPI2:1.0,-2.0971130803,-0.4496761506
18_mutants:dam_MEP:1.0,-1.7426372178,-0.026898846100000002
18_mutants:WT_IEP:1.0,-2.8734421822,1.7204038938
18_mutants:ssrA/B_InSPI2:1.0,-0.495643288,-0.7859637576
18_mutants:WT_InSPI2:1.0,-1.955397299,-0.23257689950000002
18_mutants:hilC_IEP:1.0,-1.825251951,1.2350470728
18_mutants:fliZ_ESP:1.0,2.9757453611,1.8532532996
18_mutants:hilD_InSPI2:1.0,-1.4350580522,-0.6534936186
18_mutants:phoP/Q_InSPI2:1.0,-3.4801399791,-0.1523154318
18_mutants:ssrB_InSPI2:1.0,-0.977318813,-0.5065448414
18_mutants:fur_ESP:1.0,0.6954513861,1.3422082965
18_mutants:WT_MEP:1.0,-5.927399324999999e-21,0.0
18_mutants:hilD_IEP:1.0,-2.2746611617,1.5692000894
18_mutants:hilE_IEP:1.0,-2.5851932773,1.3757144161000001
18_mutants:slyA_InSPI2:1.0,-0.6986639353,0.0273114011
18_mutants:ssrA_InSPI2:1.0,-0.5916500441,-0.44866528800000005
18_mutants:WT_lnSPI2:1.0,0.5444491362,0.1973021205
18_mutants:hilA_IEP:1.0,-3.6273236097,1.4979411987
Infection_conditions:pH3_shock:1.0,0.9044111417,-0.043477358
Infection_conditions:Peroxide_shock_InSPI2:1.0,2.0036158545,0.4924736884
Infection_conditions:MEP:1.0,-0.010785445000000001,-0.8112074131
Infection_conditions:Oxygen_shock:1.0,-1.1143712224,-0.40573710080000003
Infection_conditions:MEP:2.0,-1.1772952958,-0.9709231729000001
Infection_conditions:Anaerobic_shock:1.0,2.4025767178,1.3497638866
Infection_conditions:Bile_shock:1.0,-1.3102473601,1.4261573651
Infection_conditions:LowFe2+_shock:1.0,0.0118354718,-0.5250205772000001
Infection_conditions:MEP:3.0,-1.8659942123,-0.7075952729
Infection_conditions:pH5.8_shock:1.0,-0.6729281131,-0.8761773252
Infection_conditions:ESP:1.0,0.5697304676,1.0776786843
Infection_conditions:inSPI2_dRNA_seq:1.0,2.5030818554,-2.4163148566
Infection_conditions:LEP:1.0,0.38076679820000003,-0.5740122382
Infection_conditions:Temp20:1.0,0.028517146900000002,0.3395566366
Infection_conditions:25C:1.0,-1.912191927,-1.3675094849
Infection_conditions:Nitric_oxide_shock_InSPI2:1.0,1.3330194425,-0.1924933836
Infection_conditions:ESP:2.0,0.2916168078,-0.0608298523
Infection_conditions:EEP:1.0,-1.6366557501,-0.9796203789000001
Infection_conditions:ESP:3.0,0.40945598600000005,0.9450451294000001
Infection_conditions:Anaerobic_growth:1.0,3.0529708492,-0.38542111030000004
Infection_conditions:NaCl_shock:1.0,-0.2651037646,0.7446946090000001
Infection_conditions:Pool_RNA_seq:1.0,1.065252936e-20,0.0
Infection_conditions:Cold_shock_15C:1.0,-1.6647430954,-0.8812831991000001
Infection_conditions:Pool_dRNA_seq:1.0,1.3208204038,0.2759576547
Infection_conditions:InSPI2_LowMg2+:1.0,0.7733947959,-0.537505542
Infection_conditions:Temp10:1.0,0.2022130212,0.4675668979
Infection_conditions:NonSPI2:1.0,-1.3211619687,-0.45611999480000004
Macrophage:Intra_macrophage_dRNA:1.0,1.7754369075,1.1186209527
Macrophage:Intra_macrophage_RNA:1.0,0.0415120283,0.0299268887
Macrophage:Intra_macrophage_RNA:2.0,-0.0415120283,-0.0299268887
Macrophage:Intra_macrophage_dRNA:2.0,0.8093084848000001,0.6202894250000001
comparative_st474:st474_InSPI2:1.0,-3.5653817209,-0.4794332569
comparative_st474:st474_LEP:1.0,0.40802270030000004,0.2259266896
comparative_st474:st474_InSPI2:2.0,-3.766592381,-0.3787814747
comparative_st474:st474_EEP:1.0,-1.5790750921,-0.1575781052
comparative_st474:st474_ESP:1.0,-0.8527825466000001,2.1854238073
comparative_st474:st474_NaCl_shock:1.0,-0.26641332100000004,1.5187915667
comparative_st474:st474_NO_shock_InSPI2:1.0,1.3034091727,0.514401793
comparative_st474:st474_Peroxide_shock_InSPI2:1.0,2.0541635397,1.1574482554
comparative_st474:st474_Oxygen_shock:1.0,-1.1512093036,0.3944061888
comparative_st474:st474_MEP:1.0,-1.856024105e-28,0.0
comparative_st474:st474_ESP:2.0,-0.44176827630000004,1.8764090482
comparative_st474:st474_ESP:3.0,-1.452729942,1.7179171843
comparative_st474:st474_NonSPI2:1.0,-3.2618542973,-0.36422193620000004
comparative_st474:st474_Bile_shock:1.0,-1.2115788468,2.2420407115
comparative_st474:st474_NonSPI2:2.0,-3.3486692499,-0.4573068127
comparative_st474:st474_Anaerobic_growth:1.0,-1.3912538974,0.0636375551
comparative_st474:st474_Macrophage:1.0,-3.2815394604,0.4776729978
comparative_st474:st474_Anaerobic_shock:1.0,2.3892656289,2.1335181729
comparative_st474:st474_InSPI2:3.0,-3.1011938081,-0.4083790288
comparative_st474:st474_InSPI2:4.0,-1.9932388652,-0.294156903
comparative_st474:st474_Anaerobic_growth:2.0,-0.9179432477,-0.09135312670000001
comparative_st474:st474_Anaerobic_growth:3.0,-0.4309678464,0.3451232709
comparative_st474:st474_ESP:4.0,-0.791446886,0.8567495694
comparative_st474:st474_Macrophage:2.0,-3.3682344494,0.417813209
comparative_st474:st474_25C:1.0,-1.8605855205,-0.5491824441000001
comparative_st474:st474_Low_Fe2+_shock:1.0,0.0176685353,0.2786468818
comparative_st474:st474_NonSPI2:3.0,-3.4136374819,-0.2413473177
comparative_D23580:D23580_NonSPI2:1.0,-1.6042881394,0.15464968
comparative_D23580:D23580_InSPI2:1.0,-2.5350901731,-0.9019161295
comparative_D23580:D23580_Anaerobic_growth:1.0,2.3376644872,2.1080211175
comparative_D23580:D23580_pBT1 deletion:1.0,3.0396151086,2.3796835695
comparative_D23580:D23580_InSPI2:2.0,-0.3238828002,-0.19672521040000002
comparative_D23580:D23580_25C:1.0,0.471440921,-1.1922488639
comparative_D23580:D23580_pBT1 deletion:2.0,2.0432215539,1.4454139481000001
comparative_D23580:D23580_Oxygen_shock:1.0,-1.6971586663,0.1244204045
comparative_D23580:D23580_Macrophage_dRNA_2:1.0,1.0841158534,1.4862976016
comparative_D23580:D23580_LEP:1.0,-0.1810324607,0.8070859224
comparative_D23580:D23580_ESP:1.0,2.4693887355,2.449412679
comparative_D23580:D23580_Macrophage:1.0,0.2510448644,0.490551685
comparative_D23580:D23580_ESP:2.0,2.32699572,1.8461857296000002
comparative_D23580:D23580_Low_Fe2+_shock:1.0,2.682005383,2.2852540556
comparative_D23580:D23580_Bile_shock:1.0,1.8290459334,1.8142104009
comparative_D23580:D23580_NaCl_shock:1.0,0.9263791478000001,2.1623135465
comparative_D23580:D23580_MEP:1.0,0.0,0.0
comparative_D23580:D23580_Macrophage_dRNA_1:1.0,0.30003587200000004,0.6573102407
comparative_D23580:D23580_InSPI2:3.0,-1.1126054411,0.4682823779
comparative_D23580:D23580_EEP:1.0,0.9308263265000001,-0.1394617067
comparative_D23580:D23580_NO_shock_InSPI2:1.0,-0.6559198561,-0.0384038281
comparative_D23580:D23580_Anaerobic_shock:1.0,2.2998827205,3.8478829621
comparative_D23580:D23580_InSPI2:4.0,-1.2985212799,-0.264506527
comparative_D23580:D23580_NonSPI2:2.0,-1.8912178902,-0.0455058156
comparative_D23580:D23580_NonSPI2:3.0,-1.8694302614,0.7054571468
comparative_D23580:D23580_ESP:3.0,2.4049845799,2.3980082739
comparative_D23580:D23580_Macrophage:2.0,-0.1399670373,0.3588835998
comparative_D23580:D23580_NonSPI2:4.0,-0.0013177202,0.1565560602
comparative_D23580:D23580_ESP:4.0,3.1317612867,2.3938440997
comparative_D23580:D23580_Peroxide_shock_InSPI2:1.0,2.2039072351,1.0521481108
comparative_D23580:D23580_Anaerobic_growth:2.0,2.7903888173,1.9982064203
comparative_D23580:D23580_Anaerobic_growth:3.0,2.485820823,1.8501765314
pgtE:ESP_tex:1.0,3.4323044511000003,0.6012725941
pgtE:Pooled_tex:1.0,2.1926744793,-0.9732761558
pgtE:ESP:1.0,2.4813864251,0.5104054919000001
pgtE:InSPI2:1.0,-2.3120593127999998,-2.23764824
pgtE:Pooled:1.0,0.0,0.0
pgtE:InSPI2_tex:1.0,2.8132284806000003,-3.3108639413
aroA:SF101:1.0,2.152469103,2.0239592356
aroA:SF101:2.0,2.62406014,1.9034187369
aroA:SF100:1.0,1.6069023494999999,1.2985220275
aroA:SF100:2.0,3.6478327861,1.0326082136
aroA:WT_vivo:1.0,-0.7401329481000001,-0.0594972634
aroA:WT_vivo:2.0,0.7401329481000001,0.0594972634
flagella_mutants:SF102:1.0,0.0007454239,-0.0233313282
flagella_mutants:SF102:2.0,-0.0007454239,0.0233313282
flagella_mutants:del_fliHIJ:1.0,-0.9983820556,-0.0669361364
flagella_mutants:del_fliHIJ:2.0,-0.4825937334,0.0120581694
flagella_mutants:del_fliF:1.0,-0.43818980750000003,-0.017226757000000002
flagella_mutants:del_fliF:2.0,0.1192977711,-0.1301776881
myricanol:Control:1.0,-0.9861820684,-0.0793556966
myricanol:Control:2.0,-0.9285394183000001,0.1759869494
myricanol:Control:3.0,1.9147214867,-0.0966312527
myricanol:Myricanol:1.0,-20.8100001825,1.1899929807
myricanol:Myricanol:2.0,-18.4214416616,1.1599563658
myricanol:Myricanol:3.0,-20.1983924094,1.4336642218
