,A,MexZ
gcsR_mutant:PAO1_rep_wt:2,-0.3964247494,-0.24102255600000003
gcsR_mutant:GcsR_rep:1,-0.977144733,0.21995493800000002
gcsR_mutant:GcsR_rep:2,0.3700129011,0.49371086300000006
mexZ_knockout:del_mexZ:1,-11.8924843165,-5.9624751190000005
mexZ_knockout:del_mexZ:2,-10.7736174749,-5.375264681
mexZ_knockout:del_mexZ:3,-12.3938461276,-6.678396288
mexZ_knockout:wt_LB:1,0.2871155931,-0.055638652000000004
mexZ_knockout:wt_LB:2,0.5972266350000001,-0.33844075300000004
mexZ_knockout:wt_LB:3,-0.8843422281000001,0.39407940500000005
n-alkanes_treatment:PA_alkane:1,1.3071510202,0.30715974900000004
n-alkanes_treatment:PA_alkane:2,1.3011793226,0.172228562
n-alkanes_treatment:PA_Glycerol:1,0.0771190498,-0.06108449
n-alkanes_treatment:PA_Glycerol:2,0.4776815401,-0.051912891
n-alkanes_treatment:PA_Glycerol:3,-0.5548005899,0.11299738100000001
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.041663703600000004,-0.063665283
natural_RNA_aptamers:PA_Water_rep_wt:2,0.041663703600000004,0.063665283
natural_RNA_aptamers:PA_FMN_rep:1,-0.277887922,-0.085629698
natural_RNA_aptamers:PA_FMN_rep:2,0.2047122999,0.024811092
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.0274594488,-0.047669636
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.295187501,-0.0477775
NC_002516.2:Planktonic_total_RNA_Rep:3,0.3226469498,0.095447136
NC_002516.2:Biofilm_total_RNA_Rep:1,-0.0732987613,0.287738997
NC_002516.2:Biofilm_total_RNA_Rep:2,0.8843150430000001,0.42611276400000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.6586152974,-0.517677703
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.5992740345,-0.459516207
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.814841816,-0.403013863
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.6561824380000001,0.21892170400000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.7074782047,0.25358528
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.9049822991,0.39279451800000004
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.8433533092000001,0.222753313
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.3073928319,0.25533119800000004
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-0.1310737015,0.000142731
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-0.0942946098,-0.049962158000000007
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.1294713528,-0.11035805200000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.2275831661,0.162455546
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.12363929950000001,0.099890959
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,1.3928828512,0.921440691
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,1.4567714721,0.960868004
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,0.998826462,0.687438161
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,1.0919879723,0.8160618460000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.5954417333,-0.429906954
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,1.3195804825,0.7359676810000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,0.8978359782,0.690264863
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.3765522437,0.356698151
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-0.9175338755,0.910719868
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-1.2273471472,0.9099147030000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-1.2490319377,0.986281077
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.2429621169,0.126283065
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.3939813733,-0.226960757
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.1510192565,0.10067769200000001
relA-spoT_double-mutant:plank_WT_1:1,0.0509442851,0.008856617
relA-spoT_double-mutant:plank_WT_1:2,0.2734113282,0.13499998600000002
relA-spoT_double-mutant:plank_WT_1:3,-0.3243556133,-0.143856603
relA-spoT_double-mutant:plank_rel-spot:1,-2.2049478432,0.55468853
relA-spoT_double-mutant:plank_rel-spot:2,-2.7174385354,0.5309005170000001
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.6238695109,-0.120447538
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.1698799793,0.035326975000000004
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.0389129596,-0.203883318
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.2115144827,0.217048351
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.9663510134000001,0.07195553
sRNA_PA0805.1_overexpression:PA08051:1,-0.7719170759,0.347317298
sRNA_PA0805.1_overexpression:PA08051:2,-1.2597220032,0.22183248500000002
sRNA_PA0805.1_overexpression:PA08051:3,-0.9880971893,0.10334335200000001
sRNA_PA0805.1_overexpression:PA08051:4,-0.6790504153,0.443654484
sRNA_PA0805.1_overexpression:PA08051:5,-0.4010777632,0.12317870500000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,1.3647717682,-0.109519999
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.35982043880000003,-0.254163063
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.022989540500000002,-0.083630956
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.022989540500000002,0.083630956
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.0463978376,0.047532933000000006
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.0463978376,-0.047532933000000006
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-1.2267821131,-0.026117353000000003
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-0.9601547180000001,-0.35464209100000005
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-0.7626066798000001,-0.31526307000000003
yhjH_knockout:PA_delyhjH_wt:1,-0.1806921356,-0.303393839
yhjH_knockout:PA_delyhjH_wt:2,0.1806921356,0.303393839
yhjH_knockout:PA_delyhjH:1,1.0929558388,1.516819617
yhjH_knockout:PA_delyhjH:2,0.8010846419000001,1.260564481
yhjH_knockout:PA_delwspF:1,-1.2110523937,-0.19168099100000002
yhjH_knockout:PA_delwspF:2,0.026824973800000002,0.6261255050000001
