,A,rpoE
novobiocin:0_Novobiocin_60min:3.0,-4.4119764128,-0.13719963470000002
novobiocin:500_Novobiocin_10min:1.0,-1.6931097632,-0.5253007301
novobiocin:0_Novobiocin_20min:2.0,-1.2528517728,-0.0750734596
novobiocin:500_Novobiocin_60min:3.0,0.7168078117000001,1.4990495183
novobiocin:0_Novobiocin_0min:2.0,-0.056819113500000004,-0.0504728683
novobiocin:100_Novobiocin_60min:3.0,-0.3147546074,0.9400289820000001
novobiocin:500_Novobiocin_20min:2.0,-1.0181602698,0.1148502213
novobiocin:500_Novobiocin_10min:2.0,-0.8740259965,-0.5162658625000001
novobiocin:0_Novobiocin_0min:3.0,-0.4540728939,-0.053160540900000004
novobiocin:500_Novobiocin_20min:3.0,-1.5923981094,-0.2761452358
novobiocin:0_Novobiocin_10min:3.0,-1.7214104548,-0.5174996572
novobiocin:0_Novobiocin_20min:3.0,-1.6850460503,-0.2218065645
starvation:Glucose_6h:1.0,0.1540888262,-0.1395799469
starvation:Low_3d:1.0,4.082340087,0.413121185
starvation:Low_3d:2.0,4.2243671098,-0.18294369900000002
starvation:Glucose_24h:1.0,1.6129817854000001,-0.3709716494
starvation:High_4d:1.0,13.1904494795,3.0120497553
starvation:High_4h:1.0,7.8819343228,1.8555332983000001
starvation:High_4d:2.0,12.6773666263,3.3425337422
starvation:High_4h:2.0,5.5326905534,1.8684823056000002
starvation:Low_24h:1.0,10.614671362,2.2316240358
starvation:Glucose_6h:2.0,-0.1540888262,0.1395799469
starvation:Low_24h:2.0,9.0450981446,1.8341847186
starvation:Glucose_24h:2.0,2.3821543451,-0.1216790683
18_mutants:phoB/R_InSPI2:1.0,-1.2641733896,0.4277559523
18_mutants:hfq_ESP:1.0,23.0838303041,5.0214715164
18_mutants:ompR/envZ_InSPI2:1.0,0.1515389047,-0.027640629200000003
18_mutants:dam_MEP:1.0,0.5129506093,-0.0354017131
18_mutants:WT_IEP:1.0,-0.6251142719,-0.5139561338
18_mutants:ssrA/B_InSPI2:1.0,-1.038791074,-0.37120210400000003
18_mutants:WT_InSPI2:1.0,0.3687634945,0.18302894090000002
18_mutants:hilC_IEP:1.0,-0.4583306634,-0.3211123211
18_mutants:fliZ_ESP:1.0,-0.8307835370000001,1.0151293716
18_mutants:hilD_InSPI2:1.0,-1.6085437224999999,-0.1139508053
18_mutants:phoP/Q_InSPI2:1.0,1.1382635177,0.21444158100000002
18_mutants:ssrB_InSPI2:1.0,-0.5611190503,-0.0561679774
18_mutants:fur_ESP:1.0,-1.290380863,0.6568329826
18_mutants:WT_MEP:1.0,-1.968407232e-21,0.0
18_mutants:hilD_IEP:1.0,0.08757261,-0.5986771269
18_mutants:hilE_IEP:1.0,-0.9708369960000001,-0.8683412934
18_mutants:slyA_InSPI2:1.0,-1.2927001952000001,0.0518655378
18_mutants:ssrA_InSPI2:1.0,-0.8615391402,0.1594119397
18_mutants:WT_lnSPI2:1.0,-0.9024930083,0.346793726
18_mutants:hilA_IEP:1.0,-0.1991689045,-0.571205316
Infection_conditions:pH3_shock:1.0,0.1612465969,-1.1541724252
Infection_conditions:Peroxide_shock_InSPI2:1.0,-1.6531591501,-0.0450737888
Infection_conditions:MEP:1.0,0.9175143840000001,-0.5767196786000001
Infection_conditions:Oxygen_shock:1.0,-0.6147312828,-0.4241978021
Infection_conditions:MEP:2.0,0.5404922819,-0.4998542381
Infection_conditions:Anaerobic_shock:1.0,-1.4851158941,0.086245297
Infection_conditions:Bile_shock:1.0,1.270646001,-0.45101901590000004
Infection_conditions:LowFe2+_shock:1.0,0.6011820353,-0.3151063338
Infection_conditions:MEP:3.0,0.4606347854,-0.4828941027
Infection_conditions:pH5.8_shock:1.0,0.36936604030000003,-1.1910665022
Infection_conditions:ESP:1.0,-1.3249171535,-0.329548516
Infection_conditions:inSPI2_dRNA_seq:1.0,-4.1368720358,-1.9614307797000001
Infection_conditions:LEP:1.0,0.037763122600000004,-0.6293366575
Infection_conditions:Temp20:1.0,-0.3135547523,-0.6314981124
Infection_conditions:25C:1.0,1.7406061245000002,-0.9064995084
Infection_conditions:Nitric_oxide_shock_InSPI2:1.0,-1.7355801633999999,0.1700018804
Infection_conditions:ESP:2.0,-0.39673656030000004,-0.3678121207
Infection_conditions:EEP:1.0,1.7661220543,-0.8830378723000001
Infection_conditions:ESP:3.0,-1.1828648295,-0.4179689623
Infection_conditions:Anaerobic_growth:1.0,0.3753979197,1.0516493253
Infection_conditions:NaCl_shock:1.0,0.044993302900000004,0.3865607672
Infection_conditions:Pool_RNA_seq:1.0,3.537558585e-21,0.0
Infection_conditions:Cold_shock_15C:1.0,4.8997119724000004,0.8715093568000001
Infection_conditions:Pool_dRNA_seq:1.0,-2.2832369921,-0.0387689093
Infection_conditions:InSPI2_LowMg2+:1.0,4.1389400137,2.1688605172
Infection_conditions:Temp10:1.0,-0.7783094381,-0.2346858164
Infection_conditions:NonSPI2:1.0,-0.8123729588,-0.4579133589
Macrophage:Intra_macrophage_dRNA:1.0,0.2375945783,1.2745172456
Macrophage:Intra_macrophage_RNA:1.0,-0.6245908492000001,-0.0148956356
Macrophage:Intra_macrophage_RNA:2.0,0.6245908492000001,0.0148956356
Macrophage:Intra_macrophage_dRNA:2.0,-1.3145106766999999,0.6166465464
comparative_st474:st474_InSPI2:1.0,0.7320513313,-0.5906561142
comparative_st474:st474_LEP:1.0,-0.8790122456,-0.06387600560000001
comparative_st474:st474_InSPI2:2.0,1.0654858037,-0.3406608823
comparative_st474:st474_EEP:1.0,0.8435762466000001,-0.2953594612
comparative_st474:st474_ESP:1.0,-2.7250252498,-0.16045125370000002
comparative_st474:st474_NaCl_shock:1.0,-0.9032839294,0.9264898516000001
comparative_st474:st474_NO_shock_InSPI2:1.0,-2.6803710968,0.6415155437
comparative_st474:st474_Peroxide_shock_InSPI2:1.0,-2.6255402547999998,0.3851594292
comparative_st474:st474_Oxygen_shock:1.0,-1.5516446937000001,0.14153575300000001
comparative_st474:st474_MEP:1.0,3.110697324e-28,0.0
comparative_st474:st474_ESP:2.0,-2.3763497663,-0.3792346592
comparative_st474:st474_ESP:3.0,-3.032666134,-0.5006761415000001
comparative_st474:st474_NonSPI2:1.0,0.2813574619,-0.39478375600000004
comparative_st474:st474_Bile_shock:1.0,0.35226463280000003,0.1310601515
comparative_st474:st474_NonSPI2:2.0,0.0673203824,-0.48178365100000003
comparative_st474:st474_Anaerobic_growth:1.0,0.1640811834,0.2547208831
comparative_st474:st474_Macrophage:1.0,5.7970122428,2.4884436472
comparative_st474:st474_Anaerobic_shock:1.0,-2.4044983083,0.6360884404
comparative_st474:st474_InSPI2:3.0,0.6967088493,-0.551651348
comparative_st474:st474_InSPI2:4.0,0.31514101510000003,0.1201991438
comparative_st474:st474_Anaerobic_growth:2.0,-0.8454179479,0.0431648452
comparative_st474:st474_Anaerobic_growth:3.0,-0.2876233549,0.1698351645
comparative_st474:st474_ESP:4.0,-0.3598027817,0.2358356892
comparative_st474:st474_Macrophage:2.0,7.0534474806,2.5182288189
comparative_st474:st474_25C:1.0,0.8341619164,-0.32286040660000004
comparative_st474:st474_Low_Fe2+_shock:1.0,-0.33558979450000004,0.2541029785
comparative_st474:st474_NonSPI2:3.0,-0.0981245372,-0.4009335509
comparative_D23580:D23580_NonSPI2:1.0,-1.3580569263,0.1412051527
comparative_D23580:D23580_InSPI2:1.0,2.3321468702,1.014987674
comparative_D23580:D23580_Anaerobic_growth:1.0,-4.1203468461,0.3959316976
comparative_D23580:D23580_pBT1 deletion:1.0,-0.6887387286000001,0.6611656701
comparative_D23580:D23580_InSPI2:2.0,1.2964602193,0.21539023570000002
comparative_D23580:D23580_25C:1.0,1.1373094316,0.06737226710000001
comparative_D23580:D23580_pBT1 deletion:2.0,0.0383030017,0.5337022847
comparative_D23580:D23580_Oxygen_shock:1.0,-1.3102289241,1.0529448661
comparative_D23580:D23580_Macrophage_dRNA_2:1.0,13.1361790138,4.0232584074
comparative_D23580:D23580_LEP:1.0,-0.3280783668,0.44373882330000003
comparative_D23580:D23580_ESP:1.0,-0.1862509131,1.1047841563
comparative_D23580:D23580_Macrophage:1.0,13.2741061647,3.5104659477
comparative_D23580:D23580_ESP:2.0,-2.6162594831,0.9258776996
comparative_D23580:D23580_Low_Fe2+_shock:1.0,0.4864478847,1.2888397013000001
comparative_D23580:D23580_Bile_shock:1.0,-0.6302743739000001,0.1642879966
comparative_D23580:D23580_NaCl_shock:1.0,1.6485871987,1.5704201545
comparative_D23580:D23580_MEP:1.0,0.0,0.0
comparative_D23580:D23580_Macrophage_dRNA_1:1.0,8.4295452122,3.3525293592
comparative_D23580:D23580_InSPI2:3.0,-1.0475647667,0.1826706494
comparative_D23580:D23580_EEP:1.0,-1.9679152247,-0.3236923601
comparative_D23580:D23580_NO_shock_InSPI2:1.0,-1.0977350219,1.5879913830999999
comparative_D23580:D23580_Anaerobic_shock:1.0,-2.4024920608,1.2558995244
comparative_D23580:D23580_InSPI2:4.0,2.8397037557,0.6571059366
comparative_D23580:D23580_NonSPI2:2.0,-0.412907662,0.0661911283
comparative_D23580:D23580_NonSPI2:3.0,-2.0635525953,0.1763507203
comparative_D23580:D23580_ESP:3.0,-0.1327949019,1.1700795552
comparative_D23580:D23580_Macrophage:2.0,8.6134591649,3.034820617
comparative_D23580:D23580_NonSPI2:4.0,-1.5316178479,0.5538383545000001
comparative_D23580:D23580_ESP:4.0,0.1914905317,0.8345393434
comparative_D23580:D23580_Peroxide_shock_InSPI2:1.0,-0.15274989560000002,2.3765551543
comparative_D23580:D23580_Anaerobic_growth:2.0,-3.1115619278,0.1698928204
comparative_D23580:D23580_Anaerobic_growth:3.0,-4.6642021877,0.45348705800000005
pgtE:ESP_tex:1.0,-3.6275201945,-1.1572538404000001
pgtE:Pooled_tex:1.0,-3.2050558293,-1.566788908
pgtE:ESP:1.0,-1.0131011103,0.11379926950000001
pgtE:InSPI2:1.0,3.9450525458000003,0.2029583317
pgtE:Pooled:1.0,0.0,0.0
pgtE:InSPI2_tex:1.0,-0.197246321,0.2254183459
aroA:SF101:1.0,-11.4729402956,-1.8571870623
aroA:SF101:2.0,-11.5065609794,-2.1696024015
aroA:SF100:1.0,-9.3220126653,-1.9744462959
aroA:SF100:2.0,-12.1525071068,-1.7563919387
aroA:WT_vivo:1.0,0.027080379800000002,0.09334118720000001
aroA:WT_vivo:2.0,-0.027080379800000002,-0.09334118720000001
flagella_mutants:SF102:1.0,-0.3398278991,-0.22236381260000002
flagella_mutants:SF102:2.0,0.3398278991,0.22236381260000002
flagella_mutants:del_fliHIJ:1.0,3.0206753289,1.5979354456000001
flagella_mutants:del_fliHIJ:2.0,1.5410021796,1.192914881
flagella_mutants:del_fliF:1.0,1.492034608,1.0813766838
flagella_mutants:del_fliF:2.0,0.9147032674000001,1.0522184252
myricanol:Control:1.0,0.302878759,0.0326292397
myricanol:Control:2.0,-0.3824896567,-0.033739151
myricanol:Control:3.0,0.0796108977,0.0011099114
myricanol:Myricanol:1.0,-2.5089095942,-0.09174647720000001
myricanol:Myricanol:2.0,0.298082954,0.12245313810000001
myricanol:Myricanol:3.0,-0.2851464376,0.24084194420000002
